<WFATester Graph 1.00 1,15.000,20.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  915,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     4.99324
   00:000.120,     4.99216
   00:000.140,     4.96907
   00:000.160,     4.96821
   00:000.180,     4.96427
   00:000.200,     4.70899
   00:000.220,     4.47311
   00:000.240,     4.26067
   00:000.260,     4.07362
   00:000.280,     3.77070
   00:000.300,     3.19363
   00:000.320,     2.45125
   00:000.340,     1.78157
   00:000.360,     1.28495
   00:000.380,     0.94600
   00:000.400,     0.72664
   00:000.420,     0.59085
   00:000.440,     0.50163
   00:000.460,     0.43736
   00:000.480,     0.39767
   00:000.500,     0.37343
   00:000.520,     0.35259
   00:000.540,     0.32980
   00:000.560,     0.30873
   00:000.580,     0.29377
   00:000.600,     0.28193
   00:000.620,     0.26987
   00:000.640,     0.26053
   00:000.660,     0.25647
   00:000.680,     0.25380
   00:000.700,     0.24922
   00:000.720,     0.24447
   00:000.740,     0.24174
   00:000.760,     0.24082
   00:000.780,     0.24066
   00:000.800,     0.23935
   00:000.820,     0.23770
   00:000.840,     0.23576
   00:000.860,     0.23426
   00:000.880,     0.23287
   00:000.900,     0.23278
   00:000.920,     0.23253
   00:000.940,     0.23123
   00:000.960,     0.22922
   00:000.980,     0.22828
   00:001.000,     0.22638
   00:001.020,     0.22577
   00:001.040,     0.22557
   00:001.060,     0.22476
   00:001.080,     0.22486
   00:001.100,     0.22499
   00:001.120,     0.22379
   00:001.140,     0.22277
   00:001.160,     0.22146
   00:001.180,     0.21935
   00:001.200,     0.21883
   00:001.220,     0.22034
   00:001.240,     0.22177
   00:001.260,     0.22115
   00:001.280,     0.21829
   00:001.300,     0.21726
   00:001.320,     0.21721
   00:001.340,     0.21732
   00:001.360,     0.21734
   00:001.380,     0.21731
   00:001.400,     0.21740
   00:001.420,     0.21626
   00:001.440,     0.21655
   00:001.460,     0.21664
   00:001.480,     0.21583
   00:001.500,     0.21530
   00:001.520,     0.21575
   00:001.540,     0.21672
   00:001.560,     0.22128
   00:001.580,     0.22790
   00:001.600,     0.23542
   00:001.620,     0.24409
   00:001.640,     0.25348
   00:001.660,     0.26546
   00:001.680,     0.29049
   00:001.700,     0.33646
   00:001.720,     0.40982
   00:001.740,     0.52274
   00:001.760,     0.67386
   00:001.780,     0.86273
   00:001.800,     1.08541
   00:001.820,     1.32545
   00:001.840,     1.56379
   00:001.860,     1.80019
   00:001.880,     2.03689
   00:001.900,     2.26243
   00:001.920,     2.47045
   00:001.940,     2.65764
   00:001.960,     2.82282
   00:001.980,     2.97266
   00:002.000,     3.10212
   00:002.020,     3.21089
   00:002.040,     3.30466
   00:002.060,     3.38481
   00:002.080,     3.45740
   00:002.100,     3.52716
   00:002.120,     3.59393
   00:002.140,     3.65389
   00:002.160,     3.70674
   00:002.180,     3.75504
   00:002.200,     3.79907
   00:002.220,     3.84289
   00:002.240,     3.88259
   00:002.260,     3.91552
   00:002.280,     3.94653
   00:002.300,     3.97443
   00:002.320,     3.99988
   00:002.340,     4.02605
   00:002.360,     4.05299
   00:002.380,     4.07571
   00:002.400,     4.09785
   00:002.420,     4.12469
   00:002.440,     4.15204
   00:002.460,     4.17858
   00:002.480,     4.20659
   00:002.500,     4.23133
   00:002.520,     4.25158
   00:002.540,     4.27221
   00:002.560,     4.29070
   00:002.580,     4.30787
   00:002.600,     4.32775
   00:002.620,     4.34662
   00:002.640,     4.36328
   00:002.660,     4.37861
   00:002.680,     4.39323
   00:002.700,     4.40552
   00:002.720,     4.42515
   00:002.740,     4.44526
   00:002.760,     4.45799
   00:002.780,     4.46770
   00:002.800,     4.48121
   00:002.820,     4.49582
   00:002.840,     4.50493
   00:002.860,     4.51633
   00:002.880,     4.52926
   00:002.900,     4.54105
   00:002.920,     4.54749
   00:002.940,     4.55647
   00:002.960,     4.56191
   00:002.980,     4.56655
   00:003.000,     4.57183
   00:003.020,     4.57500
   00:003.040,     4.57814
   00:003.060,     4.58072
   00:003.080,     4.58317
   00:003.100,     4.58663
   00:003.120,     4.59185
   00:003.140,     4.59710
   00:003.160,     4.60190
   00:003.180,     4.60861
   00:003.200,     4.61240
   00:003.220,     4.61661
   00:003.240,     4.62048
   00:003.260,     4.62618
   00:003.280,     4.63004
   00:003.300,     4.63482
   00:003.320,     4.64299
   00:003.340,     4.64641
   00:003.360,     4.64475
   00:003.380,     4.64784
   00:003.400,     4.65210
   00:003.420,     4.65523
   00:003.440,     4.65450
   00:003.460,     4.65301
   00:003.480,     4.65385
   00:003.500,     4.65655
   00:003.520,     4.65317
   00:003.540,     4.63352
   00:003.560,     4.57471
   00:003.580,     4.46679
   00:003.600,     4.35617
   00:003.620,     4.26806
   00:003.640,     4.08495
   00:003.660,     3.60773
   00:003.680,     2.86235
   00:003.700,     2.10083
   00:003.720,     1.50323
   00:003.740,     1.08763
   00:003.760,     0.81086
   00:003.780,     0.62838
   00:003.800,     0.50798
   00:003.820,     0.42820
   00:003.840,     0.37559
   00:003.860,     0.34026
   00:003.880,     0.31492
   00:003.900,     0.29669
   00:003.920,     0.28493
   00:003.940,     0.27680
   00:003.960,     0.26966
   00:003.980,     0.26386
   00:004.000,     0.25955
   00:004.020,     0.25603
   00:004.040,     0.25263
   00:004.060,     0.24954
   00:004.080,     0.24698
   00:004.100,     0.24498
   00:004.120,     0.24307
   00:004.140,     0.24028
   00:004.160,     0.23831
   00:004.180,     0.23658
   00:004.200,     0.23454
   00:004.220,     0.23454
   00:004.240,     0.23314
   00:004.260,     0.23097
   00:004.280,     0.23075
   00:004.300,     0.23072
   00:004.320,     0.22983
   00:004.340,     0.22877
   00:004.360,     0.22837
   00:004.380,     0.22785
   00:004.400,     0.22727
   00:004.420,     0.22807
   00:004.440,     0.22764
   00:004.460,     0.22525
   00:004.480,     0.22349
   00:004.500,     0.22328
   00:004.520,     0.22296
   00:004.540,     0.22227
   00:004.560,     0.22294
   00:004.580,     0.22178
   00:004.600,     0.21962
   00:004.620,     0.21896
   00:004.640,     0.21830
   00:004.660,     0.21807
   00:004.680,     0.21835
   00:004.700,     0.21918
   00:004.720,     0.22011
   00:004.740,     0.22022
   00:004.760,     0.22121
   00:004.780,     0.22117
   00:004.800,     0.22140
   00:004.820,     0.22838
   00:004.840,     0.24261
   00:004.860,     0.26243
   00:004.880,     0.28169
   00:004.900,     0.29450
   00:004.920,     0.30381
   00:004.940,     0.31388
   00:004.960,     0.33236
   00:004.980,     0.36777
   00:005.000,     0.43355
   00:005.020,     0.54157
   00:005.040,     0.69211
   00:005.060,     0.88103
   00:005.080,     1.10130
   00:005.100,     1.34866
   00:005.120,     1.61915
   00:005.140,     1.90096
   00:005.160,     2.17371
   00:005.180,     2.41840
   00:005.200,     2.63202
   00:005.220,     2.82513
   00:005.240,     2.99715
   00:005.260,     3.15160
   00:005.280,     3.29436
   00:005.300,     3.42296
   00:005.320,     3.53607
   00:005.340,     3.63818
   00:005.360,     3.73101
   00:005.380,     3.81833
   00:005.400,     3.89513
   00:005.420,     3.96121
   00:005.440,     4.02447
   00:005.460,     4.08059
   00:005.480,     4.12643
   00:005.500,     4.16967
   00:005.520,     4.21321
   00:005.540,     4.25535
   00:005.560,     4.29462
   00:005.580,     4.32777
   00:005.600,     4.36003
   00:005.620,     4.39284
   00:005.640,     4.42077
   00:005.660,     4.44445
   00:005.680,     4.46380
   00:005.700,     4.48058
   00:005.720,     4.49526
   00:005.740,     4.50802
   00:005.760,     4.52224
   00:005.780,     4.53761
   00:005.800,     4.55084
   00:005.820,     4.56533
   00:005.840,     4.58475
   00:005.860,     4.60392
   00:005.880,     4.61776
   00:005.900,     4.63141
   00:005.920,     4.64857
   00:005.940,     4.66388
   00:005.960,     4.68070
   00:005.980,     4.69995
   00:006.000,     4.71597
   00:006.020,     4.72978
   00:006.040,     4.74295
   00:006.060,     4.75555
   00:006.080,     4.76785
   00:006.100,     4.77620
   00:006.120,     4.78491
   00:006.140,     4.79762
   00:006.160,     4.80725
   00:006.180,     4.81595
   00:006.200,     4.82940
   00:006.220,     4.84203
   00:006.240,     4.84990
   00:006.260,     4.86041
   00:006.280,     4.87185
   00:006.300,     4.87932
   00:006.320,     4.88606
   00:006.340,     4.89628
   00:006.360,     4.90378
   00:006.380,     4.90939
   00:006.400,     4.91723
   00:006.420,     4.92331
   00:006.440,     4.92622
   00:006.460,     4.92627
   00:006.480,     4.91688
   00:006.500,     4.88944
   00:006.520,     4.83189
   00:006.540,     4.75988
   00:006.560,     4.69461
   00:006.580,     4.63138
   00:006.600,     4.54708
   00:006.620,     4.43366
   00:006.640,     4.22064
   00:006.660,     3.72381
   00:006.680,     2.95539
   00:006.700,     2.17660
   00:006.720,     1.56216
   00:006.740,     1.13289
   00:006.760,     0.84883
   00:006.780,     0.66631
   00:006.800,     0.55621
   00:006.820,     0.49216
   00:006.840,     0.45644
   00:006.860,     0.43827
   00:006.880,     0.42481
   00:006.900,     0.40668
   00:006.920,     0.38929
   00:006.940,     0.37730
   00:006.960,     0.36468
   00:006.980,     0.34629
   00:007.000,     0.32530
   00:007.020,     0.30985
   00:007.040,     0.29900
   00:007.060,     0.29003
   00:007.080,     0.28125
   00:007.100,     0.27420
   00:007.120,     0.26670
   00:007.140,     0.25950
   00:007.160,     0.25461
   00:007.180,     0.25016
   00:007.200,     0.24600
   00:007.220,     0.24314
   00:007.240,     0.24130
   00:007.260,     0.23863
   00:007.280,     0.23524
   00:007.300,     0.23404
   00:007.320,     0.23327
   00:007.340,     0.23286
   00:007.360,     0.23054
   00:007.380,     0.22874
   00:007.400,     0.22838
   00:007.420,     0.22810
