<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1710,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:002.780,     6.53236,     0.15847,    11.76838
   00:002.800,     6.58079,     0.15409,    11.62308
   00:002.820,     6.62585,     0.14779,    11.52016
   00:002.840,     6.66849,     0.12279,    11.43540
   00:002.860,     6.70164,     0.08753,    11.34459
   00:002.880,     6.72238,     0.00000,    11.27194
   00:002.900,     6.74332,     0.00000,    11.23562
   00:002.920,     6.76559,     0.00000,    11.18718
   00:002.940,     6.78346,    -0.13293,    11.18718
   00:002.960,     6.79917,    -0.19114,    11.15086
   00:002.980,     6.81095,    -0.26517,    11.12664
   00:003.000,     6.82400,    -0.35632,    11.15086
   00:003.020,     6.85480,    -0.43229,    11.12664
   00:003.040,     6.89886,    -0.46553,    11.09032
   00:003.060,     6.93934,    -0.46620,    11.04188
   00:003.080,     6.97314,    -0.46965,    11.00556
   00:003.100,     6.99650,    -0.49131,    10.95713
   00:003.120,     7.01187,    -0.52758,    10.95107
   00:003.140,     7.01725,    -0.56798,    10.92080
   00:003.160,     7.01634,    -0.59527,    10.90869
   00:003.180,     7.01911,    -0.60233,    10.89659
   00:003.200,     7.02755,    -0.60197,    10.90869
   00:003.220,     7.04272,    -0.61102,    10.90869
   00:003.240,     7.05867,    -0.62527,    10.85421
   00:003.260,     7.06801,    -0.64041,    10.81788
   00:003.280,     7.07331,    -0.65210,    10.79972
   00:003.300,     7.07491,    -0.65061,    10.77550
   00:003.320,     7.07627,    -0.63848,    10.76339
   00:003.340,     7.07508,    -0.63519,    10.75734
   00:003.360,     7.06541,    -0.64890,    10.77550
   00:003.380,     7.01125,    -0.66564,    10.77550
   00:003.400,     6.85140,    -0.67706,    10.81788
   00:003.420,     6.57155,    -0.68767,    11.00556
   00:003.440,     6.21079,    -0.70354,    11.34459
   00:003.460,     5.63426,    -0.72728,    11.84709
   00:003.480,     4.61590,    -0.74679,    12.60385
   00:003.500,     3.38192,    -0.75303,    13.87522
   00:003.520,     2.38114,    -0.75717,    15.42508
   00:003.540,     1.73492,    -0.76678,    16.89624
   00:003.560,     1.35106,    -0.77722,    18.04047
   00:003.580,     1.11081,    -0.78507,    18.78513
   00:003.600,     0.93869,    -0.78434,    19.26341
   00:003.620,     0.80541,    -0.77189,    19.58428
   00:003.640,     0.70254,    -0.76469,    19.80828
   00:003.660,     0.62793,    -0.77740,    19.98990
   00:003.680,     0.57675,    -0.80257,    20.11704
   00:003.700,     0.53589,    -0.83279,    20.23207
   00:003.720,     0.49987,    -0.86757,    20.29261
   00:003.740,     0.47121,    -0.89550,    20.35921
   00:003.760,     0.44999,    -0.90949,    20.41369
   00:003.780,     0.43175,    -0.90754,    20.44396
   00:003.800,     0.41754,    -0.88767,    20.46213
   00:003.820,     0.40592,    -0.86539,    20.47424
   00:003.840,     0.39474,    -0.84042,    20.48634
   00:003.860,     0.38566,    -0.81152,    20.50451
   00:003.880,     0.37866,    -0.79588,    20.49845
   00:003.900,     0.37220,    -0.80170,    20.49845
   00:003.920,     0.36639,    -0.83297,    20.50451
   00:003.940,     0.36132,    -0.89179,    20.50451
   00:003.960,     0.35797,    -0.95883,    20.48029
   00:003.980,     0.35436,    -1.00847,    20.48634
   00:004.000,     0.35114,    -1.01802,    20.49240
   00:004.020,     0.34971,    -0.99035,    20.47424
   00:004.040,     0.34839,    -0.97752,    20.47424
   00:004.060,     0.34658,    -1.02250,    20.47424
   00:004.080,     0.34491,    -1.07361,    20.45607
   00:004.100,     0.34299,    -1.06430,    20.45002
   00:004.120,     0.34147,    -1.01032,    20.45607
   00:004.140,     0.33970,    -0.97726,    20.43791
   00:004.160,     0.33831,    -0.97722,    20.45002
   00:004.180,     0.33691,    -0.97806,    20.45002
   00:004.200,     0.33670,    -0.96966,    20.43186
   00:004.220,     0.33664,    -0.95336,    20.43791
   00:004.240,     0.33504,    -0.93972,    20.43791
   00:004.260,     0.33358,    -0.94882,    20.43791
   00:004.280,     0.33311,    -0.98772,    20.42580
   00:004.300,     0.33237,    -1.03155,    20.44396
   00:004.320,     0.33268,    -1.04438,    20.42580
   00:004.340,     0.33187,    -1.01353,    20.43791
   00:004.360,     0.33102,    -0.96882,    20.42580
   00:004.380,     0.32943,    -0.92566,    20.42580
   00:004.400,     0.32918,    -0.85698,    20.42580
   00:004.420,     0.32972,    -0.76156,    20.43791
   00:004.440,     0.32964,    -0.68913,    20.42580
   00:004.460,     0.32962,    -0.66750,    20.42580
   00:004.480,     0.32894,    -0.67197,    20.42580
   00:004.500,     0.32768,    -0.67364,    20.42580
   00:004.520,     0.32744,    -0.66851,    20.42580
   00:004.540,     0.32706,    -0.67297,    20.42580
   00:004.560,     0.32652,    -0.66140,    20.42580
   00:004.580,     0.32593,    -0.58378,    20.41369
   00:004.600,     0.32530,    -0.46619,    20.42580
   00:004.620,     0.32545,    -0.38206,    20.42580
   00:004.640,     0.32560,    -0.31318,    20.42580
   00:004.660,     0.32398,    -0.23712,    20.42580
   00:004.680,     0.32342,    -0.22312,    20.42580
   00:004.700,     0.32379,    -0.27639,    20.43186
   00:004.720,     0.32404,    -0.29572,    20.42580
   00:004.740,     0.32334,    -0.22801,    20.42580
   00:004.760,     0.32287,    -0.07926,    20.42580
   00:004.780,     0.32170,     0.00000,    20.43791
   00:004.800,     0.32098,     0.00000,    20.42580
   00:004.820,     0.32189,     0.09464,    20.42580
   00:004.840,     0.32113,     0.10601,    20.42580
   00:004.860,     0.32028,     0.10213,    20.42580
   00:004.880,     0.32027,     0.11021,    20.44396
   00:004.900,     0.32103,     0.14769,    20.44396
   00:004.920,     0.32144,     0.18871,    20.42580
   00:004.940,     0.31923,     0.22687,    20.43186
   00:004.960,     0.31887,     0.24514,    20.45002
   00:004.980,     0.32152,     0.22745,    20.41369
   00:005.000,     0.32065,     0.20390,    20.43791
   00:005.020,     0.31837,     0.21960,    20.43791
   00:005.040,     0.31796,     0.25059,    20.43791
   00:005.060,     0.31870,     0.25122,    20.43186
   00:005.080,     0.31814,     0.22284,    20.45002
   00:005.100,     0.31695,     0.20869,    20.42580
   00:005.120,     0.31764,     0.23050,    20.45002
   00:005.140,     0.31806,     0.25646,    20.43791
   00:005.160,     0.31733,     0.26080,    20.43186
   00:005.180,     0.31731,     0.25456,    20.43791
   00:005.200,     0.31735,     0.27483,    20.43791
   00:005.220,     0.31715,     0.30118,    20.42580
   00:005.240,     0.31784,     0.29221,    20.43791
   00:005.260,     0.31881,     0.27384,    20.43791
   00:005.280,     0.31990,     0.28799,    20.43791
   00:005.300,     0.32033,     0.31157,    20.44396
   00:005.320,     0.32219,     0.32162,    20.42580
   00:005.340,     0.32195,     0.35965,    20.45002
   00:005.360,     0.32018,     0.43758,    20.43186
   00:005.380,     0.31923,     0.49815,    20.43791
   00:005.400,     0.31849,     0.53424,    20.42580
   00:005.420,     0.31695,     0.56028,    20.43791
   00:005.440,     0.31662,     0.55865,    20.45002
   00:005.460,     0.31700,     0.52059,    20.45002
   00:005.480,     0.31787,     0.47515,    20.44396
   00:005.500,     0.31741,     0.46132,    20.43791
   00:005.520,     0.31779,     0.47301,    20.43186
   00:005.540,     0.31881,     0.47369,    20.44396
   00:005.560,     0.32004,     0.45403,    20.44396
   00:005.580,     0.32091,     0.42576,    20.44396
   00:005.600,     0.32049,     0.39236,    20.44396
   00:005.620,     0.32041,     0.36761,    20.42580
   00:005.640,     0.32282,     0.35959,    20.45002
   00:005.660,     0.32494,     0.37023,    20.45002
   00:005.680,     0.32527,     0.41109,    20.45002
   00:005.700,     0.32822,     0.47269,    20.43791
   00:005.720,     0.33917,     0.51324,    20.45002
   00:005.740,     0.36071,     0.51033,    20.42580
   00:005.760,     0.39602,     0.47993,    20.40764
   00:005.780,     0.44709,     0.45897,    20.37737
   00:005.800,     0.52253,     0.46207,    20.31077
   00:005.820,     0.63251,     0.48011,    20.20785
   00:005.840,     0.80630,     0.50811,    20.08677
   00:005.860,     1.06195,     0.52053,    19.83250
   00:005.880,     1.36744,     0.50677,    19.49346
   00:005.900,     1.69491,     0.49419,    19.08178
   00:005.920,     2.03970,     0.48656,    18.61561
   00:005.940,     2.38400,     0.48097,    18.12523
   00:005.960,     2.69066,     0.48821,    17.63484
   00:005.980,     2.94720,     0.49797,    17.21105
   00:006.000,     3.17017,     0.50003,    16.84781
   00:006.020,     3.35538,     0.49608,    16.56326
   00:006.040,     3.51891,     0.48309,    16.31504
   00:006.060,     3.68596,     0.46235,    16.10315
   00:006.080,     3.85011,     0.44310,    15.89125
   00:006.100,     3.99167,     0.44029,    15.69146
   00:006.120,     4.11200,     0.46252,    15.50984
   00:006.140,     4.21797,     0.49234,    15.36454
   00:006.160,     4.32453,     0.50635,    15.23135
   00:006.180,     4.43685,     0.51578,    15.09816
   00:006.200,     4.53506,     0.54867,    14.95286
   00:006.220,     4.60902,     0.58480,    14.83178
   00:006.240,     4.66705,     0.59582,    14.72280
   00:006.260,     4.70775,     0.58406,    14.66226
   00:006.280,     4.73831,     0.57278,    14.59566
   00:006.300,     4.76731,     0.56696,    14.55329
   00:006.320,     4.79221,     0.55208,    14.52302
   00:006.340,     4.81560,     0.53452,    14.48064
   00:006.360,     4.83868,     0.52359,    14.46853
   00:006.380,     4.86219,     0.51694,    14.43220
   00:006.400,     4.88538,     0.51751,    14.40799
   00:006.420,     4.91102,     0.52131,    14.39588
   00:006.440,     4.93878,     0.51299,    14.37166
   00:006.460,     4.96529,     0.50682,    14.32323
   00:006.480,     4.99264,     0.52240,    14.27480
   00:006.500,     5.02061,     0.53042,    14.25058
   00:006.520,     5.04513,     0.50457,    14.22636
   00:006.540,     5.06464,     0.46013,    14.19004
   00:006.560,     5.08279,     0.42142,    14.16582
   00:006.580,     5.09980,     0.38668,    14.15977
   00:006.600,     5.11386,     0.35149,    14.15371
   00:006.620,     5.12760,     0.33616,    14.12950
   00:006.640,     5.14812,     0.35255,    14.10528
   00:006.660,     5.17105,     0.38908,    14.08106
   00:006.680,     5.19521,     0.42684,    14.05685
   00:006.700,     5.21367,     0.45755,    14.03868
   00:006.720,     5.22707,     0.47723,    14.00841
   00:006.740,     5.23832,     0.48730,    13.99630
   00:006.760,     5.25509,     0.49933,    13.98420
   00:006.780,     5.27282,     0.51717,    13.95998
   00:006.800,     5.29219,     0.52865,    13.94787
   00:006.820,     5.30049,     0.52519,    13.92366
   00:006.840,     5.30355,     0.51161,    13.93576
   00:006.860,     5.31449,     0.49805,    13.93576
   00:006.880,     5.33268,     0.47531,    13.93576
   00:006.900,     5.34916,     0.44254,    13.91155
   00:006.920,     5.36013,     0.41267,    13.89338
   00:006.940,     5.36888,     0.38328,    13.86311
   00:006.960,     5.37955,     0.34769,    13.83890
   00:006.980,     5.38982,     0.33559,    13.83890
   00:007.000,     5.39961,     0.37080,    13.80257
   00:007.020,     5.40791,     0.41681,    13.79046
   00:007.040,     5.41365,     0.45067,    13.79046
   00:007.060,     5.41972,     0.46389,    13.76625
   00:007.080,     5.42328,     0.46137,    13.75414
   00:007.100,     5.42613,     0.45794,    13.72387
   00:007.120,     5.42973,     0.45355,    13.74203
   00:007.140,     5.43635,     0.43556,    13.72387
   00:007.160,     5.44386,     0.41899,    13.70571
   00:007.180,     5.45066,     0.41783,    13.68149
   00:007.200,     5.45879,     0.42566,    13.69360
   00:007.220,     5.46918,     0.43408,    13.66938
   00:007.240,     5.47759,     0.42300,    13.66938
   00:007.260,     5.48457,     0.40282,    13.66938
   00:007.280,     5.48973,     0.39497,    13.64516
   00:007.300,     5.49364,     0.39531,    13.62095
   00:007.320,     5.49861,     0.39732,    13.60884
   00:007.340,     5.50499,     0.40073,    13.59673
   00:007.360,     5.51513,     0.39963,    13.62095
   00:007.380,     5.52390,     0.38556,    13.60279
   00:007.400,     5.53459,     0.35898,    13.58462
   00:007.420,     5.54414,     0.33763,    13.57252
   00:007.440,     5.55527,     0.32548,    13.56646
   00:007.460,     5.56788,     0.31727,    13.56041
   00:007.480,     5.57619,     0.30961,    13.54830
   00:007.500,     5.58531,     0.30739,    13.54830
   00:007.520,     5.59394,     0.31063,    13.52408
   00:007.540,     5.59971,     0.30438,    13.53014
   00:007.560,     5.61120,     0.29298,    13.53014
   00:007.580,     5.62660,     0.28555,    13.51197
   00:007.600,     5.63462,     0.28000,    13.48776
   00:007.620,     5.63966,     0.27130,    13.49987
   00:007.640,     5.64477,     0.26144,    13.47565
   00:007.660,     5.64782,     0.25118,    13.48776
   00:007.680,     5.65138,     0.23171,    13.49987
   00:007.700,     5.65743,     0.20281,    13.48170
   00:007.720,     5.66697,     0.16881,    13.48170
   00:007.740,     5.67699,     0.12584,    13.48776
   00:007.760,     5.68865,     0.00000,    13.48170
   00:007.780,     5.70048,     0.00000,    13.48776
   00:007.800,     5.70966,    -0.12936,    13.47565
   00:007.820,     5.71756,    -0.15719,    13.46354
   00:007.840,     5.72597,    -0.21762,    13.45749
   00:007.860,     5.73184,    -0.31902,    13.45143
   00:007.880,     5.73815,    -0.42944,    13.45143
   00:007.900,     5.74937,    -0.52704,    13.45143
   00:007.920,     5.76328,    -0.60641,    13.43327
   00:007.940,     5.77673,    -0.66571,    13.42722
   00:007.960,     5.79259,    -0.71606,    13.37878
   00:007.980,     5.80505,    -0.75607,    13.37878
   00:008.000,     5.81653,    -0.78103,    13.34246
   00:008.020,     5.83233,    -0.78628,    13.31219
   00:008.040,     5.84450,    -0.77100,    13.30008
   00:008.060,     5.85251,    -0.75333,    13.27586
   00:008.080,     5.86043,    -0.74253,    13.26375
   00:008.100,     5.86662,    -0.72300,    13.26375
   00:008.120,     5.87109,    -0.69815,    13.25770
   00:008.140,     5.87586,    -0.68478,    13.23348
   00:008.160,     5.88264,    -0.68122,    13.22137
   00:008.180,     5.89094,    -0.68215,    13.23348
   00:008.200,     5.89984,    -0.68417,    13.20927
   00:008.220,     5.90554,    -0.68310,    13.19716
   00:008.240,     5.88813,    -0.67683,    13.18505
   00:008.260,     5.81261,    -0.66452,    13.18505
   00:008.280,     5.65883,    -0.65379,    13.26981
   00:008.300,     5.46927,    -0.65051,    13.42722
   00:008.320,     5.17408,    -0.65035,    13.65727
   00:008.340,     4.51526,    -0.64977,    14.00841
   00:008.360,     3.48434,    -0.64645,    14.75913
   00:008.380,     2.47735,    -0.64086,    15.87309
   00:008.400,     1.75017,    -0.63458,    17.09602
   00:008.420,     1.28165,    -0.62534,    18.17366
   00:008.440,     0.98018,    -0.61290,    18.95465
   00:008.460,     0.78363,    -0.60239,    19.45714
   00:008.480,     0.65719,    -0.60310,    19.75985
   00:008.500,     0.57541,    -0.62430,    20.00201
   00:008.520,     0.52004,    -0.65900,    20.14126
   00:008.540,     0.48197,    -0.68608,    20.21391
   00:008.560,     0.45685,    -0.69310,    20.30472
   00:008.580,     0.43805,    -0.67506,    20.34104
   00:008.600,     0.42433,    -0.64728,    20.38948
   00:008.620,     0.41529,    -0.61673,    20.40159
   00:008.640,     0.40755,    -0.56461,    20.42580
   00:008.660,     0.39870,    -0.51063,    20.42580
   00:008.680,     0.39136,    -0.49606,    20.45002
   00:008.700,     0.38546,    -0.51666,    20.45607
   00:008.720,     0.37926,    -0.53789,    20.46213
   00:008.740,     0.37511,    -0.53872,    20.43791
   00:008.760,     0.37123,    -0.52781,    20.45002
   00:008.780,     0.36695,    -0.52292,    20.45607
   00:008.800,     0.36457,    -0.52340,    20.44396
   00:008.820,     0.36300,    -0.51790,    20.43791
   00:008.840,     0.35956,    -0.50352,    20.45002
   00:008.860,     0.35685,    -0.49112,    20.42580
   00:008.880,     0.35562,    -0.48902,    20.41369
   00:008.900,     0.35396,    -0.47933,    20.42580
   00:008.920,     0.35304,    -0.44575,    20.43186
   00:008.940,     0.35224,    -0.41481,    20.42580
   00:008.960,     0.35039,    -0.42528,    20.41369
   00:008.980,     0.34815,    -0.45346,    20.41369
   00:009.000,     0.34772,    -0.46313,    20.40159
   00:009.020,     0.34733,    -0.45015,    20.40764
   00:009.040,     0.34552,    -0.42463,    20.41369
   00:009.060,     0.34499,    -0.40464,    20.39553
   00:009.080,     0.34448,    -0.39911,    20.38342
   00:009.100,     0.34287,    -0.39606,    20.38342
   00:009.120,     0.34171,    -0.38161,    20.40159
   00:009.140,     0.34139,    -0.35682,    20.40159
   00:009.160,     0.34091,    -0.33437,    20.39553
   00:009.180,     0.33992,    -0.31979,    20.40159
   00:009.200,     0.33895,    -0.30989,    20.38948
   00:009.220,     0.33868,    -0.30497,    20.38948
   00:009.240,     0.33860,    -0.29662,    20.39553
   00:009.260,     0.33638,    -0.27164,    20.37737
   00:009.280,     0.33407,    -0.23334,    20.38342
   00:009.300,     0.33424,    -0.18075,    20.38948
   00:009.320,     0.33611,    -0.10789,    20.37737
   00:009.340,     0.33479,     0.00000,    20.38342
   00:009.360,     0.33404,     0.00000,    20.38948
   00:009.380,     0.33362,     0.15372,    20.38948
   00:009.400,     0.33321,     0.16315,    20.38948
   00:009.420,     0.33314,     0.17851,    20.40764
   00:009.440,     0.33274,     0.21149,    20.42580
   00:009.460,     0.33190,     0.22120,    20.38342
   00:009.480,     0.33153,     0.18113,    20.38342
   00:009.500,     0.33157,     0.12139,    20.40159
   00:009.520,     0.33116,     0.11589,    20.38342
   00:009.540,     0.33115,     0.15373,    20.38948
   00:009.560,     0.33126,     0.18846,    20.38342
   00:009.580,     0.33060,     0.21787,    20.40159
   00:009.600,     0.32933,     0.23985,    20.40764
   00:009.620,     0.32819,     0.25921,    20.40159
   00:009.640,     0.32756,     0.28441,    20.40159
   00:009.660,     0.32843,     0.29833,    20.40764
   00:009.680,     0.32944,     0.29076,    20.40159
   00:009.700,     0.32884,     0.29080,    20.39553
   00:009.720,     0.32769,     0.31358,    20.40159
   00:009.740,     0.32729,     0.34266,    20.40764
   00:009.760,     0.32874,     0.36244,    20.38948
   00:009.780,     0.32861,     0.36406,    20.40159
   00:009.800,     0.32696,     0.34493,    20.41369
   00:009.820,     0.32721,     0.32212,    20.42580
   00:009.840,     0.32775,     0.31029,    20.40159
   00:009.860,     0.32813,     0.30785,    20.40764
   00:009.880,     0.32926,     0.31840,    20.38948
   00:009.900,     0.32791,     0.34280,    20.42580
   00:009.920,     0.32605,     0.37071,    20.42580
   00:009.940,     0.32500,     0.39923,    20.40159
   00:009.960,     0.32504,     0.43119,    20.40159
   00:009.980,     0.32689,     0.46284,    20.41369
   00:010.000,     0.32795,     0.49297,    20.42580
   00:010.020,     0.32772,     0.51545,    20.41369
   00:010.040,     0.32847,     0.52203,    20.41369
   00:010.060,     0.32919,     0.51203,    20.41369
   00:010.080,     0.32778,     0.48257,    20.42580
   00:010.100,     0.32777,     0.44235,    20.42580
   00:010.120,     0.32921,     0.42117,    20.41369
   00:010.140,     0.32945,     0.42928,    20.40159
   00:010.160,     0.33111,     0.44460,    20.40764
   00:010.180,     0.33304,     0.45055,    20.42580
   00:010.200,     0.33717,     0.46667,    20.42580
   00:010.220,     0.34648,     0.50952,    20.42580
   00:010.240,     0.37205,     0.54419,    20.40159
   00:010.260,     0.42377,     0.54151,    20.36526
   00:010.280,     0.49929,     0.50837,    20.34710
   00:010.300,     0.60140,     0.46790,    20.24418
   00:010.320,     0.73212,     0.42984,    20.14126
   00:010.340,     0.87270,     0.40252,    19.97780
   00:010.360,     0.99677,     0.40673,    19.82039
   00:010.380,     1.10903,     0.44668,    19.65087
   00:010.400,     1.25505,     0.49706,    19.49346
   00:010.420,     1.45778,     0.54204,    19.31184
   00:010.440,     1.71750,     0.56209,    19.06967
   00:010.460,     2.01972,     0.55338,    18.74881
   00:010.480,     2.33499,     0.53505,    18.36739
   00:010.500,     2.66857,     0.51873,    17.94360
   00:010.520,     3.02837,     0.49978,    17.54403
   00:010.540,     3.36387,     0.47808,    17.09602
   00:010.560,     3.63171,     0.46080,    16.67223
   00:010.580,     3.83633,     0.44751,    16.35742
   00:010.600,     3.99771,     0.43669,    16.11525
   00:010.620,     4.13642,     0.42755,    15.92758
   00:010.640,     4.27142,     0.42999,    15.75806
   00:010.660,     4.39649,     0.44482,    15.61881
   00:010.680,     4.49876,     0.45662,    15.47352
   00:010.700,     4.58497,     0.45221,    15.36454
   00:010.720,     4.66385,     0.43164,    15.26767
   00:010.740,     4.73508,     0.41602,    15.17081
   00:010.760,     4.79051,     0.42463,    15.07394
   00:010.780,     4.83092,     0.44752,    15.02551
   00:010.800,     4.87071,     0.47367,    14.97708
   00:010.820,     4.90976,     0.49643,    14.92864
