<WFATester Graph 1.00 1,30.000,35.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1550,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.34177
   00:000.120,     0.33629
   00:000.140,     0.34586
   00:000.160,     0.33850
   00:000.180,     0.33373
   00:000.200,     0.31550
   00:000.220,     0.30740
   00:000.240,     0.30356
   00:000.260,     0.30360
   00:000.280,     0.30109
   00:000.300,     0.29802
   00:000.320,     0.29613
   00:000.340,     0.29575
   00:000.360,     0.29378
   00:000.380,     0.29085
   00:000.400,     0.28986
   00:000.420,     0.28826
   00:000.440,     0.28688
   00:000.460,     0.28550
   00:000.480,     0.28493
   00:000.500,     0.28525
   00:000.520,     0.28439
   00:000.540,     0.28237
   00:000.560,     0.28065
   00:000.580,     0.28126
   00:000.600,     0.28059
   00:000.620,     0.27910
   00:000.640,     0.27876
   00:000.660,     0.27853
   00:000.680,     0.27753
   00:000.700,     0.27710
   00:000.720,     0.27731
   00:000.740,     0.27695
   00:000.760,     0.27602
   00:000.780,     0.27493
   00:000.800,     0.27560
   00:000.820,     0.27553
   00:000.840,     0.27487
   00:000.860,     0.27382
   00:000.880,     0.27265
   00:000.900,     0.27163
   00:000.920,     0.27229
   00:000.940,     0.27298
   00:000.960,     0.27256
   00:000.980,     0.27189
   00:001.000,     0.27157
   00:001.020,     0.27127
   00:001.040,     0.27039
   00:001.060,     0.27012
   00:001.080,     0.27165
   00:001.100,     0.27193
   00:001.120,     0.27136
   00:001.140,     0.27154
   00:001.160,     0.27206
   00:001.180,     0.27172
   00:001.200,     0.27129
   00:001.220,     0.27282
   00:001.240,     0.27336
   00:001.260,     0.27334
   00:001.280,     0.27663
   00:001.300,     0.28104
   00:001.320,     0.29196
   00:001.340,     0.32428
   00:001.360,     0.39403
   00:001.380,     0.52593
   00:001.400,     0.72862
   00:001.420,     0.97093
   00:001.440,     1.21036
   00:001.460,     1.43772
   00:001.480,     1.66855
   00:001.500,     1.91824
   00:001.520,     2.18713
   00:001.540,     2.44956
   00:001.560,     2.67767
   00:001.580,     2.86991
   00:001.600,     3.04949
   00:001.620,     3.21462
   00:001.640,     3.35457
   00:001.660,     3.47152
   00:001.680,     3.56949
   00:001.700,     3.65153
   00:001.720,     3.71830
   00:001.740,     3.77173
   00:001.760,     3.81417
   00:001.780,     3.85132
   00:001.800,     3.88541
   00:001.820,     3.91261
   00:001.840,     3.93994
   00:001.860,     3.96964
   00:001.880,     3.99649
   00:001.900,     4.02013
   00:001.920,     4.04591
   00:001.940,     4.07387
   00:001.960,     4.09932
   00:001.980,     4.11760
   00:002.000,     4.13321
   00:002.020,     4.14728
   00:002.040,     4.16320
   00:002.060,     4.18381
   00:002.080,     4.20027
   00:002.100,     4.21338
   00:002.120,     4.22896
   00:002.140,     4.24284
   00:002.160,     4.25687
   00:002.180,     4.27091
   00:002.200,     4.28111
   00:002.220,     4.29062
   00:002.240,     4.30052
   00:002.260,     4.31080
   00:002.280,     4.32229
   00:002.300,     4.33322
   00:002.320,     4.34031
   00:002.340,     4.34897
   00:002.360,     4.36098
   00:002.380,     4.36794
   00:002.400,     4.37573
   00:002.420,     4.38761
   00:002.440,     4.39773
   00:002.460,     4.40534
   00:002.480,     4.41340
   00:002.500,     4.42076
   00:002.520,     4.42789
   00:002.540,     4.43464
   00:002.560,     4.44287
   00:002.580,     4.44974
   00:002.600,     4.45591
   00:002.620,     4.46401
   00:002.640,     4.47412
   00:002.660,     4.48167
   00:002.680,     4.48741
   00:002.700,     4.49078
   00:002.720,     4.49915
   00:002.740,     4.50672
   00:002.760,     4.50962
   00:002.780,     4.51403
   00:002.800,     4.51700
   00:002.820,     4.51586
   00:002.840,     4.51695
   00:002.860,     4.51959
   00:002.880,     4.51997
   00:002.900,     4.51982
   00:002.920,     4.52020
   00:002.940,     4.52307
   00:002.960,     4.52747
   00:002.980,     4.52788
   00:003.000,     4.52900
   00:003.020,     4.53077
   00:003.040,     4.53519
   00:003.060,     4.53878
   00:003.080,     4.53122
   00:003.100,     4.50044
   00:003.120,     4.42579
   00:003.140,     4.28624
   00:003.160,     4.10902
   00:003.180,     3.95317
   00:003.200,     3.83883
   00:003.220,     3.71705
   00:003.240,     3.50595
   00:003.260,     3.12184
   00:003.280,     2.56307
   00:003.300,     1.95699
   00:003.320,     1.44531
   00:003.340,     1.07595
   00:003.360,     0.82773
   00:003.380,     0.66125
   00:003.400,     0.54952
   00:003.420,     0.47563
   00:003.440,     0.42694
   00:003.460,     0.39324
   00:003.480,     0.36840
   00:003.500,     0.35255
   00:003.520,     0.34016
   00:003.540,     0.33068
   00:003.560,     0.32381
   00:003.580,     0.31732
   00:003.600,     0.31292
   00:003.620,     0.31039
   00:003.640,     0.30747
   00:003.660,     0.30545
   00:003.680,     0.30350
   00:003.700,     0.30007
   00:003.720,     0.29814
   00:003.740,     0.29637
   00:003.760,     0.29420
   00:003.780,     0.29195
   00:003.800,     0.29107
   00:003.820,     0.29031
   00:003.840,     0.28857
   00:003.860,     0.28783
   00:003.880,     0.28775
   00:003.900,     0.28713
   00:003.920,     0.28595
   00:003.940,     0.28469
   00:003.960,     0.28355
   00:003.980,     0.28332
   00:004.000,     0.28282
   00:004.020,     0.28229
   00:004.040,     0.28132
   00:004.060,     0.28077
   00:004.080,     0.28061
   00:004.100,     0.27834
   00:004.120,     0.27664
   00:004.140,     0.27656
   00:004.160,     0.27584
   00:004.180,     0.27496
   00:004.200,     0.27491
   00:004.220,     0.27495
   00:004.240,     0.27494
   00:004.260,     0.27461
   00:004.280,     0.27404
   00:004.300,     0.27277
   00:004.320,     0.27152
   00:004.340,     0.27279
   00:004.360,     0.27440
   00:004.380,     0.27377
   00:004.400,     0.27223
   00:004.420,     0.27267
   00:004.440,     0.27265
   00:004.460,     0.27156
   00:004.480,     0.27061
   00:004.500,     0.27141
   00:004.520,     0.27076
   00:004.540,     0.26925
   00:004.560,     0.26899
   00:004.580,     0.26908
   00:004.600,     0.26859
   00:004.620,     0.26958
   00:004.640,     0.27140
   00:004.660,     0.27225
   00:004.680,     0.27213
   00:004.700,     0.27170
   00:004.720,     0.27143
   00:004.740,     0.27073
   00:004.760,     0.26995
   00:004.780,     0.27031
   00:004.800,     0.27220
   00:004.820,     0.27456
   00:004.840,     0.27680
   00:004.860,     0.28195
   00:004.880,     0.28673
   00:004.900,     0.28864
   00:004.920,     0.29083
   00:004.940,     0.29531
   00:004.960,     0.30354
   00:004.980,     0.32303
   00:005.000,     0.36457
   00:005.020,     0.44136
   00:005.040,     0.57947
   00:005.060,     0.80215
   00:005.080,     1.09388
   00:005.100,     1.40740
   00:005.120,     1.71094
   00:005.140,     1.98770
   00:005.160,     2.24315
   00:005.180,     2.48873
   00:005.200,     2.72552
   00:005.220,     2.94820
   00:005.240,     3.15112
   00:005.260,     3.32580
   00:005.280,     3.47433
   00:005.300,     3.59751
   00:005.320,     3.69403
   00:005.340,     3.76701
   00:005.360,     3.82938
   00:005.380,     3.88375
   00:005.400,     3.93419
   00:005.420,     3.97664
   00:005.440,     4.00863
   00:005.460,     4.03781
   00:005.480,     4.06515
   00:005.500,     4.09177
   00:005.520,     4.11675
   00:005.540,     4.13891
   00:005.560,     4.16300
   00:005.580,     4.18355
   00:005.600,     4.20063
   00:005.620,     4.21620
   00:005.640,     4.23405
   00:005.660,     4.25189
   00:005.680,     4.26858
   00:005.700,     4.28537
   00:005.720,     4.30043
   00:005.740,     4.31752
   00:005.760,     4.32799
   00:005.780,     4.33264
   00:005.800,     4.33941
   00:005.820,     4.34709
   00:005.840,     4.35504
   00:005.860,     4.36222
   00:005.880,     4.37149
   00:005.900,     4.38142
   00:005.920,     4.38741
   00:005.940,     4.39586
   00:005.960,     4.40616
   00:005.980,     4.41496
   00:006.000,     4.42357
   00:006.020,     4.43162
   00:006.040,     4.43889
   00:006.060,     4.44748
   00:006.080,     4.45563
   00:006.100,     4.46103
   00:006.120,     4.46399
   00:006.140,     4.46820
   00:006.160,     4.47588
   00:006.180,     4.48885
   00:006.200,     4.49784
   00:006.220,     4.50198
   00:006.240,     4.50653
   00:006.260,     4.51096
   00:006.280,     4.51632
   00:006.300,     4.52372
   00:006.320,     4.53004
   00:006.340,     4.53264
   00:006.360,     4.53240
   00:006.380,     4.53539
   00:006.400,     4.53711
   00:006.420,     4.53627
   00:006.440,     4.53609
   00:006.460,     4.53666
   00:006.480,     4.53610
   00:006.500,     4.53546
   00:006.520,     4.53708
   00:006.540,     4.54357
   00:006.560,     4.54433
   00:006.580,     4.54482
   00:006.600,     4.55038
   00:006.620,     4.55350
   00:006.640,     4.55913
   00:006.660,     4.56322
   00:006.680,     4.56561
   00:006.700,     4.56733
   00:006.720,     4.56911
   00:006.740,     4.57057
   00:006.760,     4.57315
   00:006.780,     4.57644
   00:006.800,     4.58064
   00:006.820,     4.58735
   00:006.840,     4.59437
   00:006.860,     4.59820
   00:006.880,     4.59842
   00:006.900,     4.59923
   00:006.920,     4.60119
   00:006.940,     4.60219
   00:006.960,     4.60131
   00:006.980,     4.60094
   00:007.000,     4.60002
   00:007.020,     4.60450
   00:007.040,     4.60778
   00:007.060,     4.60716
   00:007.080,     4.60976
   00:007.100,     4.61252
   00:007.120,     4.61371
   00:007.140,     4.61285
   00:007.160,     4.60544
   00:007.180,     4.58466
   00:007.200,     4.53655
   00:007.220,     4.45364
   00:007.240,     4.35413
   00:007.260,     4.26873
   00:007.280,     4.20314
   00:007.300,     4.07706
   00:007.320,     3.70554
   00:007.340,     3.02817
   00:007.360,     2.26842
   00:007.380,     1.64522
   00:007.400,     1.20704
   00:007.420,     0.91411
