<WFATester Graph 1.00 1,55.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2770,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.07217
   00:000.100,     0.07314
   00:000.120,     0.07538
   00:000.140,     0.07280
   00:000.160,     0.07276
   00:000.180,     0.07163
   00:000.200,     0.07029
   00:000.220,     0.07018
   00:000.240,     0.07132
   00:000.260,     0.07150
   00:000.280,     0.07239
   00:000.300,     0.07095
   00:000.320,     0.06964
   00:000.340,     0.07178
   00:000.360,     0.07238
   00:000.380,     0.07095
   00:000.400,     0.06898
   00:000.420,     0.06947
   00:000.440,     0.07154
   00:000.460,     0.07259
   00:000.480,     0.07172
   00:000.500,     0.07023
   00:000.520,     0.07066
   00:000.540,     0.07193
   00:000.560,     0.07180
   00:000.580,     0.07209
   00:000.600,     0.07092
   00:000.620,     0.06918
   00:000.640,     0.06982
   00:000.660,     0.07233
   00:000.680,     0.07312
   00:000.700,     0.07210
   00:000.720,     0.07202
   00:000.740,     0.07153
   00:000.760,     0.07199
   00:000.780,     0.07381
   00:000.800,     0.07298
   00:000.820,     0.07101
   00:000.840,     0.07007
   00:000.860,     0.07123
   00:000.880,     0.07360
   00:000.900,     0.07312
   00:000.920,     0.07146
   00:000.940,     0.07149
   00:000.960,     0.07232
   00:000.980,     0.07205
   00:001.000,     0.07211
   00:001.020,     0.07162
   00:001.040,     0.07136
   00:001.060,     0.07152
   00:001.080,     0.07266
   00:001.100,     0.07220
   00:001.120,     0.07024
   00:001.140,     0.07144
   00:001.160,     0.07210
   00:001.180,     0.07075
   00:001.200,     0.07169
   00:001.220,     0.07267
   00:001.240,     0.07119
   00:001.260,     0.07123
   00:001.280,     0.07192
   00:001.300,     0.07109
   00:001.320,     0.06984
   00:001.340,     0.07117
   00:001.360,     0.07316
   00:001.380,     0.07234
   00:001.400,     0.07144
   00:001.420,     0.07136
   00:001.440,     0.07045
   00:001.460,     0.06905
   00:001.480,     0.06927
   00:001.500,     0.07252
   00:001.520,     0.07224
   00:001.540,     0.07017
   00:001.560,     0.06919
   00:001.580,     0.06911
   00:001.600,     0.06959
   00:001.620,     0.07005
   00:001.640,     0.07040
   00:001.660,     0.07085
   00:001.680,     0.07177
   00:001.700,     0.07172
   00:001.720,     0.07081
   00:001.740,     0.07090
   00:001.760,     0.06990
   00:001.780,     0.06765
   00:001.800,     0.06586
   00:001.820,     0.06362
   00:001.840,     0.06301
   00:001.860,     0.06392
   00:001.880,     0.06548
   00:001.900,     0.06507
   00:001.920,     0.06275
   00:001.940,     0.06333
   00:001.960,     0.06500
   00:001.980,     0.06475
   00:002.000,     0.06514
   00:002.020,     0.06614
   00:002.040,     0.06715
   00:002.060,     0.06941
   00:002.080,     0.06991
   00:002.100,     0.06881
   00:002.120,     0.06763
   00:002.140,     0.06745
   00:002.160,     0.06697
   00:002.180,     0.06732
   00:002.200,     0.06634
   00:002.220,     0.06527
   00:002.240,     0.06582
   00:002.260,     0.06694
   00:002.280,     0.06633
   00:002.300,     0.06601
   00:002.320,     0.06412
   00:002.340,     0.06303
   00:002.360,     0.06220
   00:002.380,     0.06124
   00:002.400,     0.06049
   00:002.420,     0.06021
   00:002.440,     0.06131
   00:002.460,     0.06351
   00:002.480,     0.06399
   00:002.500,     0.06425
   00:002.520,     0.06530
   00:002.540,     0.06500
   00:002.560,     0.06379
   00:002.580,     0.06414
   00:002.600,     0.06551
   00:002.620,     0.06478
   00:002.640,     0.06357
   00:002.660,     0.06296
   00:002.680,     0.06211
   00:002.700,     0.06267
   00:002.720,     0.06350
   00:002.740,     0.06246
   00:002.760,     0.06199
   00:002.780,     0.06152
   00:002.800,     0.06243
   00:002.820,     0.06380
   00:002.840,     0.06391
   00:002.860,     0.06302
   00:002.880,     0.06220
   00:002.900,     0.06074
   00:002.920,     0.06069
   00:002.940,     0.06213
   00:002.960,     0.06136
   00:002.980,     0.06124
   00:003.000,     0.06254
   00:003.020,     0.06169
   00:003.040,     0.06171
   00:003.060,     0.06347
   00:003.080,     0.06324
   00:003.100,     0.06155
   00:003.120,     0.06097
   00:003.140,     0.06039
   00:003.160,     0.05973
   00:003.180,     0.06005
   00:003.200,     0.06029
   00:003.220,     0.05910
   00:003.240,     0.05910
   00:003.260,     0.05994
   00:003.280,     0.05976
   00:003.300,     0.06040
   00:003.320,     0.05983
   00:003.340,     0.05861
   00:003.360,     0.05923
   00:003.380,     0.06113
   00:003.400,     0.05963
   00:003.420,     0.05925
   00:003.440,     0.06101
   00:003.460,     0.06005
   00:003.480,     0.05911
   00:003.500,     0.05824
   00:003.520,     0.05870
   00:003.540,     0.06047
   00:003.560,     0.06175
   00:003.580,     0.06047
   00:003.600,     0.06044
   00:003.620,     0.06203
   00:003.640,     0.06232
   00:003.660,     0.06059
   00:003.680,     0.06075
   00:003.700,     0.06177
   00:003.720,     0.06134
   00:003.740,     0.06127
   00:003.760,     0.06175
   00:003.780,     0.06169
   00:003.800,     0.06234
   00:003.820,     0.06176
   00:003.840,     0.06301
   00:003.860,     0.06670
   00:003.880,     0.06878
   00:003.900,     0.07350
   00:003.920,     0.08036
   00:003.940,     0.08656
   00:003.960,     0.09269
   00:003.980,     0.09814
   00:004.000,     0.10250
   00:004.020,     0.10681
   00:004.040,     0.10898
   00:004.060,     0.10993
   00:004.080,     0.11105
   00:004.100,     0.11163
   00:004.120,     0.11191
   00:004.140,     0.11334
   00:004.160,     0.11494
   00:004.180,     0.11414
   00:004.200,     0.11156
   00:004.220,     0.10919
   00:004.240,     0.10687
   00:004.260,     0.10254
   00:004.280,     0.09905
   00:004.300,     0.09738
   00:004.320,     0.09612
   00:004.340,     0.09579
   00:004.360,     0.09570
   00:004.380,     0.09594
   00:004.400,     0.09638
   00:004.420,     0.09684
   00:004.440,     0.09858
   00:004.460,     0.10356
   00:004.480,     0.11157
   00:004.500,     0.11726
   00:004.520,     0.12414
   00:004.540,     0.13180
   00:004.560,     0.13754
   00:004.580,     0.14170
   00:004.600,     0.14362
   00:004.620,     0.14480
   00:004.640,     0.14529
   00:004.660,     0.14476
   00:004.680,     0.14482
   00:004.700,     0.14437
   00:004.720,     0.14255
   00:004.740,     0.14138
   00:004.760,     0.14085
   00:004.780,     0.14176
   00:004.800,     0.14550
   00:004.820,     0.15039
   00:004.840,     0.15286
   00:004.860,     0.15432
   00:004.880,     0.15444
   00:004.900,     0.15395
   00:004.920,     0.15344
   00:004.940,     0.14658
   00:004.960,     0.13546
   00:004.980,     0.12168
   00:005.000,     0.10775
   00:005.020,     0.09713
   00:005.040,     0.08759
   00:005.060,     0.08013
   00:005.080,     0.07566
   00:005.100,     0.07375
   00:005.120,     0.07239
   00:005.140,     0.07201
   00:005.160,     0.07332
   00:005.180,     0.07710
   00:005.200,     0.08346
   00:005.220,     0.09027
   00:005.240,     0.09568
   00:005.260,     0.10036
   00:005.280,     0.10447
   00:005.300,     0.10665
   00:005.320,     0.10590
   00:005.340,     0.10401
   00:005.360,     0.10328
   00:005.380,     0.10268
   00:005.400,     0.10134
   00:005.420,     0.10155
   00:005.440,     0.10111
   00:005.460,     0.09973
   00:005.480,     0.09925
   00:005.500,     0.09970
   00:005.520,     0.09987
   00:005.540,     0.09809
   00:005.560,     0.09538
   00:005.580,     0.09296
   00:005.600,     0.09052
   00:005.620,     0.08766
   00:005.640,     0.08697
   00:005.660,     0.08686
   00:005.680,     0.08667
   00:005.700,     0.08818
   00:005.720,     0.08896
   00:005.740,     0.08785
   00:005.760,     0.08780
   00:005.780,     0.08992
   00:005.800,     0.09076
   00:005.820,     0.09069
   00:005.840,     0.09055
   00:005.860,     0.09221
   00:005.880,     0.09280
   00:005.900,     0.09180
   00:005.920,     0.09151
   00:005.940,     0.09256
   00:005.960,     0.09344
   00:005.980,     0.09216
   00:006.000,     0.09131
   00:006.020,     0.09214
   00:006.040,     0.09113
   00:006.060,     0.09077
   00:006.080,     0.09147
   00:006.100,     0.09073
   00:006.120,     0.09022
   00:006.140,     0.09160
   00:006.160,     0.09335
   00:006.180,     0.09414
   00:006.200,     0.09506
   00:006.220,     0.09688
   00:006.240,     0.10025
   00:006.260,     0.10594
   00:006.280,     0.11099
   00:006.300,     0.11469
   00:006.320,     0.12041
   00:006.340,     0.12889
   00:006.360,     0.13858
   00:006.380,     0.14724
   00:006.400,     0.15781
   00:006.420,     0.16891
   00:006.440,     0.17801
   00:006.460,     0.18252
   00:006.480,     0.18641
   00:006.500,     0.18846
   00:006.520,     0.19527
   00:006.540,     0.21606
   00:006.560,     0.24909
   00:006.580,     0.28522
   00:006.600,     0.31373
   00:006.620,     0.33488
   00:006.640,     0.34775
   00:006.660,     0.35215
   00:006.680,     0.35012
   00:006.700,     0.34330
   00:006.720,     0.34407
   00:006.740,     0.37120
   00:006.760,     0.42936
   00:006.780,     0.50273
   00:006.800,     0.56306
   00:006.820,     0.59734
   00:006.840,     0.61303
   00:006.860,     0.62101
   00:006.880,     0.62943
   00:006.900,     0.64313
   00:006.920,     0.67124
   00:006.940,     0.72508
   00:006.960,     0.81331
   00:006.980,     0.92543
   00:007.000,     1.03636
   00:007.020,     1.12494
   00:007.040,     1.18522
   00:007.060,     1.22462
   00:007.080,     1.25545
   00:007.100,     1.30133
   00:007.120,     1.38155
   00:007.140,     1.49248
   00:007.160,     1.63230
   00:007.180,     1.80193
   00:007.200,     1.96960
   00:007.220,     2.09057
   00:007.240,     2.15191
   00:007.260,     2.17334
   00:007.280,     2.18761
   00:007.300,     2.23620
   00:007.320,     2.33029
   00:007.340,     2.41455
   00:007.360,     2.42791
   00:007.380,     2.38106
   00:007.400,     2.35070
   00:007.420,     2.39751
