<WFATester Graph 1.00 1,25.000,30.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1470,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.02172
   00:000.120,     0.02101
   00:000.140,     0.02930
   00:000.160,     0.02497
   00:000.180,     0.02358
   00:000.200,     0.02267
   00:000.220,     0.02012
   00:000.240,     0.02081
   00:000.260,     0.02114
   00:000.280,     0.02136
   00:000.300,     0.02182
   00:000.320,     0.02115
   00:000.340,     0.02036
   00:000.360,     0.01941
   00:000.380,     0.01897
   00:000.400,     0.01865
   00:000.420,     0.01947
   00:000.440,     0.02118
   00:000.460,     0.02183
   00:000.480,     0.02143
   00:000.500,     0.02072
   00:000.520,     0.02178
   00:000.540,     0.02114
   00:000.560,     0.01947
   00:000.580,     0.02065
   00:000.600,     0.02238
   00:000.620,     0.02277
   00:000.640,     0.02305
   00:000.660,     0.02160
   00:000.680,     0.02154
   00:000.700,     0.02175
   00:000.720,     0.02108
   00:000.740,     0.02148
   00:000.760,     0.02106
   00:000.780,     0.02164
   00:000.800,     0.02126
   00:000.820,     0.02154
   00:000.840,     0.02229
   00:000.860,     0.02136
   00:000.880,     0.02097
   00:000.900,     0.02192
   00:000.920,     0.02290
   00:000.940,     0.02282
   00:000.960,     0.02217
   00:000.980,     0.02255
   00:001.000,     0.02366
   00:001.020,     0.02295
   00:001.040,     0.02097
   00:001.060,     0.02019
   00:001.080,     0.02067
   00:001.100,     0.02188
   00:001.120,     0.02190
   00:001.140,     0.02149
   00:001.160,     0.02015
   00:001.180,     0.02004
   00:001.200,     0.02125
   00:001.220,     0.02190
   00:001.240,     0.02133
   00:001.260,     0.02127
   00:001.280,     0.02147
   00:001.300,     0.02213
   00:001.320,     0.02182
   00:001.340,     0.02074
   00:001.360,     0.02196
   00:001.380,     0.02203
   00:001.400,     0.02109
   00:001.420,     0.02123
   00:001.440,     0.02142
   00:001.460,     0.02191
   00:001.480,     0.02131
   00:001.500,     0.02130
   00:001.520,     0.02194
   00:001.540,     0.02152
   00:001.560,     0.02097
   00:001.580,     0.02204
   00:001.600,     0.02197
   00:001.620,     0.02101
   00:001.640,     0.02109
   00:001.660,     0.02091
   00:001.680,     0.02089
   00:001.700,     0.02140
   00:001.720,     0.02050
   00:001.740,     0.01929
   00:001.760,     0.01940
   00:001.780,     0.01980
   00:001.800,     0.02056
   00:001.820,     0.02002
   00:001.840,     0.01876
   00:001.860,     0.01928
   00:001.880,     0.01942
   00:001.900,     0.01823
   00:001.920,     0.01840
   00:001.940,     0.01917
   00:001.960,     0.01974
   00:001.980,     0.01892
   00:002.000,     0.01768
   00:002.020,     0.01934
   00:002.040,     0.02024
   00:002.060,     0.01987
   00:002.080,     0.02130
   00:002.100,     0.02171
   00:002.120,     0.02200
   00:002.140,     0.02072
   00:002.160,     0.02079
   00:002.180,     0.02119
   00:002.200,     0.02157
   00:002.220,     0.02252
   00:002.240,     0.02234
   00:002.260,     0.02144
   00:002.280,     0.02166
   00:002.300,     0.02168
   00:002.320,     0.02170
   00:002.340,     0.02192
   00:002.360,     0.02122
   00:002.380,     0.02189
   00:002.400,     0.02213
   00:002.420,     0.01955
   00:002.440,     0.01901
   00:002.460,     0.02048
   00:002.480,     0.02110
   00:002.500,     0.02070
   00:002.520,     0.02101
   00:002.540,     0.02095
   00:002.560,     0.02066
   00:002.580,     0.02091
   00:002.600,     0.02054
   00:002.620,     0.01990
   00:002.640,     0.01902
   00:002.660,     0.01885
   00:002.680,     0.01896
   00:002.700,     0.01857
   00:002.720,     0.01911
   00:002.740,     0.02070
   00:002.760,     0.02156
   00:002.780,     0.02112
   00:002.800,     0.02151
   00:002.820,     0.02210
   00:002.840,     0.02101
   00:002.860,     0.02082
   00:002.880,     0.02176
   00:002.900,     0.02112
   00:002.920,     0.02072
   00:002.940,     0.02103
   00:002.960,     0.02071
   00:002.980,     0.02117
   00:003.000,     0.02120
   00:003.020,     0.02112
   00:003.040,     0.02060
   00:003.060,     0.02065
   00:003.080,     0.02104
   00:003.100,     0.02148
   00:003.120,     0.02061
   00:003.140,     0.01975
   00:003.160,     0.01964
   00:003.180,     0.02021
   00:003.200,     0.02011
   00:003.220,     0.02040
   00:003.240,     0.02111
   00:003.260,     0.01920
   00:003.280,     0.01778
   00:003.300,     0.01840
   00:003.320,     0.01832
   00:003.340,     0.01722
   00:003.360,     0.01765
   00:003.380,     0.01901
   00:003.400,     0.01811
   00:003.420,     0.01744
   00:003.440,     0.01699
   00:003.460,     0.01753
   00:003.480,     0.01792
   00:003.500,     0.01824
   00:003.520,     0.01811
   00:003.540,     0.01771
   00:003.560,     0.01790
   00:003.580,     0.01773
   00:003.600,     0.01751
   00:003.620,     0.01793
   00:003.640,     0.01831
   00:003.660,     0.01871
   00:003.680,     0.02030
   00:003.700,     0.02022
   00:003.720,     0.01897
   00:003.740,     0.01816
   00:003.760,     0.01807
   00:003.780,     0.01856
   00:003.800,     0.01860
   00:003.820,     0.01932
   00:003.840,     0.02046
   00:003.860,     0.02006
   00:003.880,     0.01930
   00:003.900,     0.02058
   00:003.920,     0.02128
   00:003.940,     0.02004
   00:003.960,     0.02143
   00:003.980,     0.02170
   00:004.000,     0.02031
   00:004.020,     0.02024
   00:004.040,     0.02012
   00:004.060,     0.02001
   00:004.080,     0.02031
   00:004.100,     0.01997
   00:004.120,     0.01959
   00:004.140,     0.01793
   00:004.160,     0.01849
   00:004.180,     0.02010
   00:004.200,     0.02067
   00:004.220,     0.01987
   00:004.240,     0.01951
   00:004.260,     0.01913
   00:004.280,     0.02000
   00:004.300,     0.02118
   00:004.320,     0.02131
   00:004.340,     0.02060
   00:004.360,     0.01930
   00:004.380,     0.01855
   00:004.400,     0.01947
   00:004.420,     0.01966
   00:004.440,     0.01854
   00:004.460,     0.01925
   00:004.480,     0.02038
   00:004.500,     0.01998
   00:004.520,     0.01895
   00:004.540,     0.01868
   00:004.560,     0.01791
   00:004.580,     0.01748
   00:004.600,     0.01861
   00:004.620,     0.01852
   00:004.640,     0.01834
   00:004.660,     0.01977
   00:004.680,     0.01994
   00:004.700,     0.01887
   00:004.720,     0.01995
   00:004.740,     0.02098
   00:004.760,     0.01964
   00:004.780,     0.01935
   00:004.800,     0.01998
   00:004.820,     0.01952
   00:004.840,     0.01943
   00:004.860,     0.02045
   00:004.880,     0.01985
   00:004.900,     0.02004
   00:004.920,     0.01980
   00:004.940,     0.01964
   00:004.960,     0.01985
   00:004.980,     0.02046
   00:005.000,     0.01990
   00:005.020,     0.01991
   00:005.040,     0.01987
   00:005.060,     0.02012
   00:005.080,     0.02080
   00:005.100,     0.02054
   00:005.120,     0.01909
   00:005.140,     0.01880
   00:005.160,     0.01893
   00:005.180,     0.02023
   00:005.200,     0.01988
   00:005.220,     0.01912
   00:005.240,     0.01915
   00:005.260,     0.01955
   00:005.280,     0.01998
   00:005.300,     0.02015
   00:005.320,     0.02079
   00:005.340,     0.02122
   00:005.360,     0.01951
   00:005.380,     0.01952
   00:005.400,     0.02054
   00:005.420,     0.02091
   00:005.440,     0.02087
   00:005.460,     0.02040
   00:005.480,     0.02169
   00:005.500,     0.02050
   00:005.520,     0.01944
   00:005.540,     0.02063
   00:005.560,     0.02120
   00:005.580,     0.02138
   00:005.600,     0.02068
   00:005.620,     0.01957
   00:005.640,     0.02014
   00:005.660,     0.02115
   00:005.680,     0.01951
   00:005.700,     0.01945
   00:005.720,     0.02048
   00:005.740,     0.02013
   00:005.760,     0.02035
   00:005.780,     0.01995
   00:005.800,     0.01980
   00:005.820,     0.02018
   00:005.840,     0.02000
   00:005.860,     0.01880
   00:005.880,     0.01853
   00:005.900,     0.01947
   00:005.920,     0.02028
   00:005.940,     0.01846
   00:005.960,     0.01724
   00:005.980,     0.01790
   00:006.000,     0.01835
   00:006.020,     0.01767
   00:006.040,     0.01718
   00:006.060,     0.01781
   00:006.080,     0.01843
   00:006.100,     0.01955
   00:006.120,     0.01938
   00:006.140,     0.01879
   00:006.160,     0.01845
   00:006.180,     0.01764
   00:006.200,     0.01760
   00:006.220,     0.01688
   00:006.240,     0.01725
   00:006.260,     0.01853
   00:006.280,     0.01839
   00:006.300,     0.01845
   00:006.320,     0.01935
   00:006.340,     0.01908
   00:006.360,     0.01781
   00:006.380,     0.01798
   00:006.400,     0.01911
   00:006.420,     0.01815
   00:006.440,     0.01660
   00:006.460,     0.01746
   00:006.480,     0.01896
   00:006.500,     0.01824
   00:006.520,     0.01643
   00:006.540,     0.01640
   00:006.560,     0.01741
   00:006.580,     0.01782
   00:006.600,     0.01812
   00:006.620,     0.01813
   00:006.640,     0.01872
   00:006.660,     0.01927
   00:006.680,     0.01937
   00:006.700,     0.01965
   00:006.720,     0.01970
   00:006.740,     0.01935
   00:006.760,     0.01806
   00:006.780,     0.01746
   00:006.800,     0.01779
   00:006.820,     0.01727
   00:006.840,     0.01680
   00:006.860,     0.01788
   00:006.880,     0.01843
   00:006.900,     0.01848
   00:006.920,     0.01829
   00:006.940,     0.01874
   00:006.960,     0.01827
   00:006.980,     0.01783
   00:007.000,     0.01889
   00:007.020,     0.01823
   00:007.040,     0.01691
   00:007.060,     0.01758
   00:007.080,     0.02034
   00:007.100,     0.02258
   00:007.120,     0.02445
   00:007.140,     0.03349
   00:007.160,     0.06745
   00:007.180,     0.17030
   00:007.200,     0.37649
   00:007.220,     0.67518
   00:007.240,     1.02815
   00:007.260,     1.41063
   00:007.280,     1.80061
   00:007.300,     2.17299
   00:007.320,     2.51693
   00:007.340,     2.82797
   00:007.360,     3.10828
   00:007.380,     3.35193
   00:007.400,     3.54999
   00:007.420,     3.70596
