<WFATester Graph 1.00 1,60.000,65.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  3220,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.03506
   00:000.120,     0.03481
   00:000.140,     0.03888
   00:000.160,     0.03531
   00:000.180,     0.03492
   00:000.200,     0.03523
   00:000.220,     0.03458
   00:000.240,     0.03686
   00:000.260,     0.03696
   00:000.280,     0.03570
   00:000.300,     0.03528
   00:000.320,     0.03456
   00:000.340,     0.03337
   00:000.360,     0.03400
   00:000.380,     0.03491
   00:000.400,     0.03547
   00:000.420,     0.03638
   00:000.440,     0.03640
   00:000.460,     0.03617
   00:000.480,     0.03601
   00:000.500,     0.03655
   00:000.520,     0.03704
   00:000.540,     0.03695
   00:000.560,     0.03705
   00:000.580,     0.03629
   00:000.600,     0.03549
   00:000.620,     0.03582
   00:000.640,     0.03632
   00:000.660,     0.03583
   00:000.680,     0.03455
   00:000.700,     0.03505
   00:000.720,     0.03581
   00:000.740,     0.03640
   00:000.760,     0.03592
   00:000.780,     0.03556
   00:000.800,     0.03566
   00:000.820,     0.03684
   00:000.840,     0.03881
   00:000.860,     0.03747
   00:000.880,     0.03679
   00:000.900,     0.03853
   00:000.920,     0.03881
   00:000.940,     0.03732
   00:000.960,     0.03697
   00:000.980,     0.03866
   00:001.000,     0.04062
   00:001.020,     0.03977
   00:001.040,     0.03819
   00:001.060,     0.03822
   00:001.080,     0.03751
   00:001.100,     0.03575
   00:001.120,     0.03581
   00:001.140,     0.03660
   00:001.160,     0.03692
   00:001.180,     0.03766
   00:001.200,     0.03777
   00:001.220,     0.03778
   00:001.240,     0.03781
   00:001.260,     0.03708
   00:001.280,     0.03627
   00:001.300,     0.03755
   00:001.320,     0.03832
   00:001.340,     0.03897
   00:001.360,     0.03920
   00:001.380,     0.03920
   00:001.400,     0.03834
   00:001.420,     0.03910
   00:001.440,     0.03934
   00:001.460,     0.03904
   00:001.480,     0.03975
   00:001.500,     0.03789
   00:001.520,     0.03664
   00:001.540,     0.03656
   00:001.560,     0.03715
   00:001.580,     0.03653
   00:001.600,     0.03610
   00:001.620,     0.03625
   00:001.640,     0.03553
   00:001.660,     0.03490
   00:001.680,     0.03591
   00:001.700,     0.03679
   00:001.720,     0.03656
   00:001.740,     0.03607
   00:001.760,     0.03663
   00:001.780,     0.03721
   00:001.800,     0.03672
   00:001.820,     0.03725
   00:001.840,     0.03740
   00:001.860,     0.03777
   00:001.880,     0.03871
   00:001.900,     0.03913
   00:001.920,     0.03870
   00:001.940,     0.03745
   00:001.960,     0.03758
   00:001.980,     0.03819
   00:002.000,     0.03728
   00:002.020,     0.03712
   00:002.040,     0.03840
   00:002.060,     0.03917
   00:002.080,     0.03808
   00:002.100,     0.03757
   00:002.120,     0.03790
   00:002.140,     0.03748
   00:002.160,     0.03621
   00:002.180,     0.03700
   00:002.200,     0.03836
   00:002.220,     0.03807
   00:002.240,     0.03831
   00:002.260,     0.03820
   00:002.280,     0.03867
   00:002.300,     0.03780
   00:002.320,     0.03759
   00:002.340,     0.03807
   00:002.360,     0.03768
   00:002.380,     0.03741
   00:002.400,     0.03802
   00:002.420,     0.03753
   00:002.440,     0.03754
   00:002.460,     0.03901
   00:002.480,     0.04058
   00:002.500,     0.03854
   00:002.520,     0.03859
   00:002.540,     0.03928
   00:002.560,     0.03948
   00:002.580,     0.03938
   00:002.600,     0.03925
   00:002.620,     0.03844
   00:002.640,     0.03762
   00:002.660,     0.03716
   00:002.680,     0.03749
   00:002.700,     0.03725
   00:002.720,     0.03650
   00:002.740,     0.03679
   00:002.760,     0.03731
   00:002.780,     0.03684
   00:002.800,     0.03545
   00:002.820,     0.03573
   00:002.840,     0.03698
   00:002.860,     0.03638
   00:002.880,     0.03634
   00:002.900,     0.03678
   00:002.920,     0.03502
   00:002.940,     0.03546
   00:002.960,     0.03796
   00:002.980,     0.03737
   00:003.000,     0.03560
   00:003.020,     0.03580
   00:003.040,     0.03596
   00:003.060,     0.03615
   00:003.080,     0.03598
   00:003.100,     0.03581
   00:003.120,     0.03693
   00:003.140,     0.03685
   00:003.160,     0.03803
   00:003.180,     0.03991
   00:003.200,     0.03784
   00:003.220,     0.03719
   00:003.240,     0.03787
   00:003.260,     0.03903
   00:003.280,     0.04203
   00:003.300,     0.04353
   00:003.320,     0.04524
   00:003.340,     0.05457
   00:003.360,     0.07709
   00:003.380,     0.11596
   00:003.400,     0.17545
   00:003.420,     0.25735
   00:003.440,     0.35508
   00:003.460,     0.45526
   00:003.480,     0.54707
   00:003.500,     0.62621
   00:003.520,     0.70693
   00:003.540,     0.79795
   00:003.560,     0.89276
   00:003.580,     0.99578
   00:003.600,     1.11150
   00:003.620,     1.23477
   00:003.640,     1.36390
   00:003.660,     1.49732
   00:003.680,     1.62491
   00:003.700,     1.74741
   00:003.720,     1.87096
   00:003.740,     1.99158
   00:003.760,     2.09970
   00:003.780,     2.19515
   00:003.800,     2.27534
   00:003.820,     2.33647
   00:003.840,     2.35436
   00:003.860,     2.29474
   00:003.880,     2.15888
   00:003.900,     2.00390
   00:003.920,     1.85768
   00:003.940,     1.65937
   00:003.960,     1.38655
   00:003.980,     1.09774
   00:004.000,     0.83569
   00:004.020,     0.61097
   00:004.040,     0.43523
   00:004.060,     0.31197
   00:004.080,     0.22798
   00:004.100,     0.17217
   00:004.120,     0.13426
   00:004.140,     0.10805
   00:004.160,     0.09103
   00:004.180,     0.08012
   00:004.200,     0.07360
   00:004.220,     0.06840
   00:004.240,     0.06232
   00:004.260,     0.05860
   00:004.280,     0.05750
   00:004.300,     0.05647
   00:004.320,     0.05406
   00:004.340,     0.05207
   00:004.360,     0.05114
   00:004.380,     0.05081
   00:004.400,     0.04966
   00:004.420,     0.04805
   00:004.440,     0.04722
   00:004.460,     0.04664
   00:004.480,     0.04620
   00:004.500,     0.04560
   00:004.520,     0.04506
   00:004.540,     0.04469
   00:004.560,     0.04438
   00:004.580,     0.04387
   00:004.600,     0.04298
   00:004.620,     0.04259
   00:004.640,     0.04322
   00:004.660,     0.04354
   00:004.680,     0.04338
   00:004.700,     0.04347
   00:004.720,     0.04381
   00:004.740,     0.04596
   00:004.760,     0.04978
   00:004.780,     0.05601
   00:004.800,     0.07210
   00:004.820,     0.12845
   00:004.840,     0.27932
   00:004.860,     0.55748
   00:004.880,     0.94863
   00:004.900,     1.39843
   00:004.920,     1.84577
   00:004.940,     2.25277
   00:004.960,     2.60453
   00:004.980,     2.89995
   00:005.000,     3.13731
   00:005.020,     3.32725
   00:005.040,     3.47975
   00:005.060,     3.59831
   00:005.080,     3.68913
   00:005.100,     3.76604
   00:005.120,     3.82905
   00:005.140,     3.87930
   00:005.160,     3.92101
   00:005.180,     3.95965
   00:005.200,     3.99191
   00:005.220,     4.01809
   00:005.240,     4.04394
   00:005.260,     4.06511
   00:005.280,     4.08728
   00:005.300,     4.10899
   00:005.320,     4.12445
   00:005.340,     4.14114
   00:005.360,     4.16236
   00:005.380,     4.18257
   00:005.400,     4.19857
   00:005.420,     4.21285
   00:005.440,     4.23383
   00:005.460,     4.25513
   00:005.480,     4.26952
   00:005.500,     4.28323
   00:005.520,     4.30034
   00:005.540,     4.31705
   00:005.560,     4.33008
   00:005.580,     4.34506
   00:005.600,     4.35975
   00:005.620,     4.37419
   00:005.640,     4.38966
   00:005.660,     4.40299
   00:005.680,     4.41207
   00:005.700,     4.42375
   00:005.720,     4.43552
   00:005.740,     4.44244
   00:005.760,     4.45107
   00:005.780,     4.46169
   00:005.800,     4.46791
   00:005.820,     4.47555
   00:005.840,     4.48562
   00:005.860,     4.49518
   00:005.880,     4.50112
   00:005.900,     4.50468
   00:005.920,     4.50297
   00:005.940,     4.48968
   00:005.960,     4.47254
   00:005.980,     4.44288
   00:006.000,     4.33716
   00:006.020,     4.04978
   00:006.040,     3.56808
   00:006.060,     3.00204
   00:006.080,     2.42226
   00:006.100,     1.86069
   00:006.120,     1.35856
   00:006.140,     0.96168
   00:006.160,     0.67894
   00:006.180,     0.48684
   00:006.200,     0.36018
   00:006.220,     0.27538
   00:006.240,     0.21829
   00:006.260,     0.17861
   00:006.280,     0.15053
   00:006.300,     0.13221
   00:006.320,     0.11908
   00:006.340,     0.11003
   00:006.360,     0.10339
   00:006.380,     0.09674
   00:006.400,     0.09149
   00:006.420,     0.08784
   00:006.440,     0.08431
   00:006.460,     0.08184
   00:006.480,     0.07883
   00:006.500,     0.07573
   00:006.520,     0.07420
   00:006.540,     0.07396
   00:006.560,     0.07309
   00:006.580,     0.07070
   00:006.600,     0.06857
   00:006.620,     0.06772
   00:006.640,     0.06730
   00:006.660,     0.06601
   00:006.680,     0.06492
   00:006.700,     0.06365
   00:006.720,     0.06277
   00:006.740,     0.06238
   00:006.760,     0.06116
   00:006.780,     0.06101
   00:006.800,     0.06031
   00:006.820,     0.05811
   00:006.840,     0.05840
   00:006.860,     0.05883
   00:006.880,     0.05727
   00:006.900,     0.05709
   00:006.920,     0.05748
   00:006.940,     0.05616
   00:006.960,     0.05530
   00:006.980,     0.05481
   00:007.000,     0.05387
   00:007.020,     0.05371
   00:007.040,     0.05294
   00:007.060,     0.05177
   00:007.080,     0.05154
   00:007.100,     0.05089
   00:007.120,     0.05053
   00:007.140,     0.05117
   00:007.160,     0.05112
   00:007.180,     0.05110
   00:007.200,     0.05022
   00:007.220,     0.04959
   00:007.240,     0.04928
   00:007.260,     0.04863
   00:007.280,     0.04779
   00:007.300,     0.04750
   00:007.320,     0.04847
   00:007.340,     0.04768
   00:007.360,     0.04744
   00:007.380,     0.04769
   00:007.400,     0.04734
   00:007.420,     0.04763
