<WFATester Graph 1.00 1,30.000,35.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1740,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.00000
   00:000.120,     0.00000
   00:000.140,     0.09673
   00:000.160,     0.09721
   00:000.180,     0.09145
   00:000.200,     0.09132
   00:000.220,     0.09358
   00:000.240,     0.09499
   00:000.260,     0.09613
   00:000.280,     0.09642
   00:000.300,     0.09706
   00:000.320,     0.09753
   00:000.340,     0.09650
   00:000.360,     0.09609
   00:000.380,     0.09602
   00:000.400,     0.09749
   00:000.420,     0.09760
   00:000.440,     0.09478
   00:000.460,     0.09519
   00:000.480,     0.09878
   00:000.500,     0.09935
   00:000.520,     0.09728
   00:000.540,     0.09589
   00:000.560,     0.09679
   00:000.580,     0.09777
   00:000.600,     0.09664
   00:000.620,     0.09570
   00:000.640,     0.09587
   00:000.660,     0.09609
   00:000.680,     0.09634
   00:000.700,     0.09687
   00:000.720,     0.09647
   00:000.740,     0.09545
   00:000.760,     0.09614
   00:000.780,     0.09731
   00:000.800,     0.09687
   00:000.820,     0.09657
   00:000.840,     0.09585
   00:000.860,     0.09670
   00:000.880,     0.09742
   00:000.900,     0.09730
   00:000.920,     0.09761
   00:000.940,     0.09686
   00:000.960,     0.09598
   00:000.980,     0.09670
   00:001.000,     0.09779
   00:001.020,     0.09742
   00:001.040,     0.09702
   00:001.060,     0.09761
   00:001.080,     0.09669
   00:001.100,     0.09459
   00:001.120,     0.09559
   00:001.140,     0.09690
   00:001.160,     0.09713
   00:001.180,     0.09723
   00:001.200,     0.09715
   00:001.220,     0.09727
   00:001.240,     0.09666
   00:001.260,     0.09604
   00:001.280,     0.09712
   00:001.300,     0.09756
   00:001.320,     0.09701
   00:001.340,     0.09632
   00:001.360,     0.09570
   00:001.380,     0.09603
   00:001.400,     0.09737
   00:001.420,     0.09742
   00:001.440,     0.09670
   00:001.460,     0.09700
   00:001.480,     0.09806
   00:001.500,     0.09776
   00:001.520,     0.09711
   00:001.540,     0.09697
   00:001.560,     0.09690
   00:001.580,     0.09692
   00:001.600,     0.09647
   00:001.620,     0.09792
   00:001.640,     0.09825
   00:001.660,     0.09785
   00:001.680,     0.09736
   00:001.700,     0.09653
   00:001.720,     0.09664
   00:001.740,     0.09600
   00:001.760,     0.09516
   00:001.780,     0.09642
   00:001.800,     0.09732
   00:001.820,     0.09740
   00:001.840,     0.09719
   00:001.860,     0.09671
   00:001.880,     0.09723
   00:001.900,     0.09707
   00:001.920,     0.09649
   00:001.940,     0.09718
   00:001.960,     0.09803
   00:001.980,     0.09721
   00:002.000,     0.09734
   00:002.020,     0.09869
   00:002.040,     0.09780
   00:002.060,     0.09653
   00:002.080,     0.09738
   00:002.100,     0.09713
   00:002.120,     0.09482
   00:002.140,     0.09537
   00:002.160,     0.09870
   00:002.180,     0.09886
   00:002.200,     0.09739
   00:002.220,     0.09680
   00:002.240,     0.09672
   00:002.260,     0.09659
   00:002.280,     0.09639
   00:002.300,     0.09673
   00:002.320,     0.09731
   00:002.340,     0.09758
   00:002.360,     0.09861
   00:002.380,     0.09844
   00:002.400,     0.09806
   00:002.420,     0.09726
   00:002.440,     0.09656
   00:002.460,     0.09662
   00:002.480,     0.09703
   00:002.500,     0.09722
   00:002.520,     0.09724
   00:002.540,     0.09635
   00:002.560,     0.09695
   00:002.580,     0.09906
   00:002.600,     0.09889
   00:002.620,     0.09795
   00:002.640,     0.09822
   00:002.660,     0.09743
   00:002.680,     0.09684
   00:002.700,     0.09699
   00:002.720,     0.09747
   00:002.740,     0.09658
   00:002.760,     0.09486
   00:002.780,     0.09451
   00:002.800,     0.09650
   00:002.820,     0.09883
   00:002.840,     0.09919
   00:002.860,     0.09932
   00:002.880,     0.10531
   00:002.900,     0.11895
   00:002.920,     0.13419
   00:002.940,     0.14679
   00:002.960,     0.15224
   00:002.980,     0.15181
   00:003.000,     0.14701
   00:003.020,     0.13975
   00:003.040,     0.13352
   00:003.060,     0.12803
   00:003.080,     0.12632
   00:003.100,     0.12426
   00:003.120,     0.12064
   00:003.140,     0.11754
   00:003.160,     0.11352
   00:003.180,     0.11051
   00:003.200,     0.10832
   00:003.220,     0.10538
   00:003.240,     0.10338
   00:003.260,     0.10276
   00:003.280,     0.10261
   00:003.300,     0.10192
   00:003.320,     0.10177
   00:003.340,     0.10081
   00:003.360,     0.09957
   00:003.380,     0.10008
   00:003.400,     0.10083
   00:003.420,     0.10017
   00:003.440,     0.09956
   00:003.460,     0.10003
   00:003.480,     0.09967
   00:003.500,     0.09826
   00:003.520,     0.09889
   00:003.540,     0.09942
   00:003.560,     0.09838
   00:003.580,     0.09849
   00:003.600,     0.09993
   00:003.620,     0.10097
   00:003.640,     0.09999
   00:003.660,     0.09892
   00:003.680,     0.09892
   00:003.700,     0.09970
   00:003.720,     0.09880
   00:003.740,     0.09788
   00:003.760,     0.09857
   00:003.780,     0.09863
   00:003.800,     0.09802
   00:003.820,     0.09806
   00:003.840,     0.09845
   00:003.860,     0.09823
   00:003.880,     0.09805
   00:003.900,     0.09940
   00:003.920,     0.10093
   00:003.940,     0.09991
   00:003.960,     0.09872
   00:003.980,     0.09914
   00:004.000,     0.10014
   00:004.020,     0.10015
   00:004.040,     0.09914
   00:004.060,     0.09829
   00:004.080,     0.09752
   00:004.100,     0.09734
   00:004.120,     0.09790
   00:004.140,     0.09869
   00:004.160,     0.09833
   00:004.180,     0.09927
   00:004.200,     0.10061
   00:004.220,     0.10151
   00:004.240,     0.10343
   00:004.260,     0.10483
   00:004.280,     0.10384
   00:004.300,     0.10257
   00:004.320,     0.10255
   00:004.340,     0.10308
   00:004.360,     0.10380
   00:004.380,     0.10363
   00:004.400,     0.10224
   00:004.420,     0.10229
   00:004.440,     0.10246
   00:004.460,     0.10116
   00:004.480,     0.10098
   00:004.500,     0.10100
   00:004.520,     0.10024
   00:004.540,     0.10181
   00:004.560,     0.10188
   00:004.580,     0.10160
   00:004.600,     0.10168
   00:004.620,     0.10081
   00:004.640,     0.10195
   00:004.660,     0.10331
   00:004.680,     0.10188
   00:004.700,     0.10055
   00:004.720,     0.10086
   00:004.740,     0.10118
   00:004.760,     0.10030
   00:004.780,     0.09975
   00:004.800,     0.10005
   00:004.820,     0.10082
   00:004.840,     0.10132
   00:004.860,     0.10023
   00:004.880,     0.09946
   00:004.900,     0.09906
   00:004.920,     0.09916
   00:004.940,     0.10041
   00:004.960,     0.10005
   00:004.980,     0.09813
   00:005.000,     0.09964
   00:005.020,     0.10054
   00:005.040,     0.09983
   00:005.060,     0.09988
   00:005.080,     0.10050
   00:005.100,     0.10093
   00:005.120,     0.10093
   00:005.140,     0.10028
   00:005.160,     0.10041
   00:005.180,     0.10059
   00:005.200,     0.09997
   00:005.220,     0.10037
   00:005.240,     0.10073
   00:005.260,     0.10091
   00:005.280,     0.09942
   00:005.300,     0.09800
   00:005.320,     0.09888
   00:005.340,     0.09974
   00:005.360,     0.10048
   00:005.380,     0.10026
   00:005.400,     0.09988
   00:005.420,     0.10030
   00:005.440,     0.10113
   00:005.460,     0.10224
   00:005.480,     0.10298
   00:005.500,     0.10295
   00:005.520,     0.10280
   00:005.540,     0.10324
   00:005.560,     0.10340
   00:005.580,     0.10312
   00:005.600,     0.10244
   00:005.620,     0.10252
   00:005.640,     0.10308
   00:005.660,     0.10178
   00:005.680,     0.10096
   00:005.700,     0.10157
   00:005.720,     0.10250
   00:005.740,     0.10226
   00:005.760,     0.10090
   00:005.780,     0.10051
   00:005.800,     0.09986
   00:005.820,     0.09990
   00:005.840,     0.10041
   00:005.860,     0.10010
   00:005.880,     0.10037
   00:005.900,     0.10044
   00:005.920,     0.09979
   00:005.940,     0.10036
   00:005.960,     0.10140
   00:005.980,     0.10114
   00:006.000,     0.10158
   00:006.020,     0.10252
   00:006.040,     0.10433
   00:006.060,     0.10776
   00:006.080,     0.11452
   00:006.100,     0.12721
   00:006.120,     0.15357
   00:006.140,     0.19420
   00:006.160,     0.23497
   00:006.180,     0.26474
   00:006.200,     0.27946
   00:006.220,     0.28725
   00:006.240,     0.29731
   00:006.260,     0.31353
   00:006.280,     0.33591
   00:006.300,     0.36443
   00:006.320,     0.39996
   00:006.340,     0.44086
   00:006.360,     0.48341
   00:006.380,     0.52111
   00:006.400,     0.55106
   00:006.420,     0.57014
   00:006.440,     0.57886
   00:006.460,     0.57746
   00:006.480,     0.56893
   00:006.500,     0.55923
   00:006.520,     0.55017
   00:006.540,     0.54251
   00:006.560,     0.53104
   00:006.580,     0.50947
   00:006.600,     0.47598
   00:006.620,     0.43497
   00:006.640,     0.39061
   00:006.660,     0.35153
   00:006.680,     0.31949
   00:006.700,     0.29356
   00:006.720,     0.27595
   00:006.740,     0.26702
   00:006.760,     0.26531
   00:006.780,     0.27331
   00:006.800,     0.28851
   00:006.820,     0.30338
   00:006.840,     0.31313
   00:006.860,     0.31416
   00:006.880,     0.30946
   00:006.900,     0.30550
   00:006.920,     0.30387
   00:006.940,     0.30782
   00:006.960,     0.31988
   00:006.980,     0.33831
   00:007.000,     0.35753
   00:007.020,     0.37807
   00:007.040,     0.39863
   00:007.060,     0.41390
   00:007.080,     0.42319
   00:007.100,     0.43077
   00:007.120,     0.44111
   00:007.140,     0.45417
   00:007.160,     0.46584
   00:007.180,     0.47267
   00:007.200,     0.47424
   00:007.220,     0.47137
   00:007.240,     0.46801
   00:007.260,     0.47116
   00:007.280,     0.47953
   00:007.300,     0.48852
   00:007.320,     0.49713
   00:007.340,     0.50507
   00:007.360,     0.50977
   00:007.380,     0.51052
   00:007.400,     0.51103
   00:007.420,     0.51178
