<WFATester Graph 1.00 1,55.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2910,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.12774
   00:000.120,     0.12700
   00:000.140,     0.12703
   00:000.160,     0.12434
   00:000.180,     0.12498
   00:000.200,     0.12629
   00:000.220,     0.12674
   00:000.240,     0.12856
   00:000.260,     0.12760
   00:000.280,     0.12595
   00:000.300,     0.12553
   00:000.320,     0.12637
   00:000.340,     0.12740
   00:000.360,     0.12680
   00:000.380,     0.12602
   00:000.400,     0.12678
   00:000.420,     0.12685
   00:000.440,     0.12615
   00:000.460,     0.12620
   00:000.480,     0.12780
   00:000.500,     0.12724
   00:000.520,     0.12617
   00:000.540,     0.12572
   00:000.560,     0.12559
   00:000.580,     0.12540
   00:000.600,     0.12629
   00:000.620,     0.12682
   00:000.640,     0.12635
   00:000.660,     0.12628
   00:000.680,     0.12702
   00:000.700,     0.12719
   00:000.720,     0.12701
   00:000.740,     0.12621
   00:000.760,     0.12628
   00:000.780,     0.12651
   00:000.800,     0.12741
   00:000.820,     0.12735
   00:000.840,     0.12555
   00:000.860,     0.12546
   00:000.880,     0.12610
   00:000.900,     0.12639
   00:000.920,     0.12709
   00:000.940,     0.12753
   00:000.960,     0.12705
   00:000.980,     0.12637
   00:001.000,     0.12622
   00:001.020,     0.12718
   00:001.040,     0.12698
   00:001.060,     0.12640
   00:001.080,     0.12690
   00:001.100,     0.12663
   00:001.120,     0.12655
   00:001.140,     0.12593
   00:001.160,     0.12686
   00:001.180,     0.12781
   00:001.200,     0.12741
   00:001.220,     0.12628
   00:001.240,     0.12662
   00:001.260,     0.12741
   00:001.280,     0.12617
   00:001.300,     0.12548
   00:001.320,     0.12667
   00:001.340,     0.12811
   00:001.360,     0.12742
   00:001.380,     0.12594
   00:001.400,     0.12551
   00:001.420,     0.12685
   00:001.440,     0.12665
   00:001.460,     0.12546
   00:001.480,     0.12652
   00:001.500,     0.12767
   00:001.520,     0.12765
   00:001.540,     0.12651
   00:001.560,     0.12595
   00:001.580,     0.12636
   00:001.600,     0.12631
   00:001.620,     0.12562
   00:001.640,     0.12552
   00:001.660,     0.12692
   00:001.680,     0.12768
   00:001.700,     0.12645
   00:001.720,     0.12582
   00:001.740,     0.12627
   00:001.760,     0.12606
   00:001.780,     0.12583
   00:001.800,     0.12579
   00:001.820,     0.12669
   00:001.840,     0.12638
   00:001.860,     0.12594
   00:001.880,     0.12587
   00:001.900,     0.12601
   00:001.920,     0.12632
   00:001.940,     0.12626
   00:001.960,     0.12660
   00:001.980,     0.12653
   00:002.000,     0.12611
   00:002.020,     0.12684
   00:002.040,     0.12750
   00:002.060,     0.12673
   00:002.080,     0.12698
   00:002.100,     0.12612
   00:002.120,     0.12533
   00:002.140,     0.12602
   00:002.160,     0.12625
   00:002.180,     0.12691
   00:002.200,     0.12817
   00:002.220,     0.12783
   00:002.240,     0.12729
   00:002.260,     0.12650
   00:002.280,     0.12679
   00:002.300,     0.12722
   00:002.320,     0.12615
   00:002.340,     0.12600
   00:002.360,     0.12672
   00:002.380,     0.12624
   00:002.400,     0.12552
   00:002.420,     0.12602
   00:002.440,     0.12706
   00:002.460,     0.12731
   00:002.480,     0.12688
   00:002.500,     0.12704
   00:002.520,     0.12661
   00:002.540,     0.12569
   00:002.560,     0.12633
   00:002.580,     0.12621
   00:002.600,     0.12632
   00:002.620,     0.12737
   00:002.640,     0.12760
   00:002.660,     0.12813
   00:002.680,     0.12846
   00:002.700,     0.12686
   00:002.720,     0.12574
   00:002.740,     0.12561
   00:002.760,     0.12586
   00:002.780,     0.12605
   00:002.800,     0.12642
   00:002.820,     0.12669
   00:002.840,     0.12656
   00:002.860,     0.12632
   00:002.880,     0.12673
   00:002.900,     0.12766
   00:002.920,     0.12810
   00:002.940,     0.12722
   00:002.960,     0.12580
   00:002.980,     0.12636
   00:003.000,     0.12635
   00:003.020,     0.12433
   00:003.040,     0.12530
   00:003.060,     0.12665
   00:003.080,     0.12686
   00:003.100,     0.12718
   00:003.120,     0.12671
   00:003.140,     0.12638
   00:003.160,     0.12710
   00:003.180,     0.12807
   00:003.200,     0.12609
   00:003.220,     0.12578
   00:003.240,     0.12687
   00:003.260,     0.12600
   00:003.280,     0.12546
   00:003.300,     0.12595
   00:003.320,     0.12565
   00:003.340,     0.12602
   00:003.360,     0.12614
   00:003.380,     0.12554
   00:003.400,     0.12672
   00:003.420,     0.12757
   00:003.440,     0.12668
   00:003.460,     0.12611
   00:003.480,     0.12627
   00:003.500,     0.12582
   00:003.520,     0.12563
   00:003.540,     0.12565
   00:003.560,     0.12551
   00:003.580,     0.12518
   00:003.600,     0.12506
   00:003.620,     0.12539
   00:003.640,     0.12695
   00:003.660,     0.12723
   00:003.680,     0.12610
   00:003.700,     0.12633
   00:003.720,     0.12747
   00:003.740,     0.12678
   00:003.760,     0.12602
   00:003.780,     0.12552
   00:003.800,     0.12517
   00:003.820,     0.12554
   00:003.840,     0.12618
   00:003.860,     0.12627
   00:003.880,     0.12549
   00:003.900,     0.12500
   00:003.920,     0.12485
   00:003.940,     0.12512
   00:003.960,     0.12611
   00:003.980,     0.12794
   00:004.000,     0.12869
   00:004.020,     0.12721
   00:004.040,     0.12664
   00:004.060,     0.12718
   00:004.080,     0.12698
   00:004.100,     0.12610
   00:004.120,     0.12640
   00:004.140,     0.12674
   00:004.160,     0.12588
   00:004.180,     0.12569
   00:004.200,     0.12611
   00:004.220,     0.12594
   00:004.240,     0.12530
   00:004.260,     0.12586
   00:004.280,     0.12685
   00:004.300,     0.12770
   00:004.320,     0.12828
   00:004.340,     0.12789
   00:004.360,     0.12686
   00:004.380,     0.12758
   00:004.400,     0.12839
   00:004.420,     0.12756
   00:004.440,     0.12633
   00:004.460,     0.12637
   00:004.480,     0.12605
   00:004.500,     0.12681
   00:004.520,     0.12716
   00:004.540,     0.12581
   00:004.560,     0.12570
   00:004.580,     0.12705
   00:004.600,     0.12727
   00:004.620,     0.12686
   00:004.640,     0.12600
   00:004.660,     0.12503
   00:004.680,     0.12550
   00:004.700,     0.12778
   00:004.720,     0.12871
   00:004.740,     0.12711
   00:004.760,     0.12695
   00:004.780,     0.12813
   00:004.800,     0.12796
   00:004.820,     0.12800
   00:004.840,     0.12732
   00:004.860,     0.12637
   00:004.880,     0.12647
   00:004.900,     0.12740
   00:004.920,     0.12720
   00:004.940,     0.12594
   00:004.960,     0.12664
   00:004.980,     0.12700
   00:005.000,     0.12584
   00:005.020,     0.12562
   00:005.040,     0.12671
   00:005.060,     0.12747
   00:005.080,     0.12732
   00:005.100,     0.12651
   00:005.120,     0.12564
   00:005.140,     0.12629
   00:005.160,     0.12803
   00:005.180,     0.12859
   00:005.200,     0.12792
   00:005.220,     0.12658
   00:005.240,     0.12781
   00:005.260,     0.12812
   00:005.280,     0.12721
   00:005.300,     0.12629
   00:005.320,     0.12646
   00:005.340,     0.12687
   00:005.360,     0.12705
   00:005.380,     0.12616
   00:005.400,     0.12587
   00:005.420,     0.12674
   00:005.440,     0.12657
   00:005.460,     0.12668
   00:005.480,     0.12717
   00:005.500,     0.12767
   00:005.520,     0.12688
   00:005.540,     0.12668
   00:005.560,     0.12769
   00:005.580,     0.12879
   00:005.600,     0.12824
   00:005.620,     0.12695
   00:005.640,     0.12612
   00:005.660,     0.12740
   00:005.680,     0.12817
   00:005.700,     0.12765
   00:005.720,     0.12860
   00:005.740,     0.12894
   00:005.760,     0.12765
   00:005.780,     0.12787
   00:005.800,     0.12814
   00:005.820,     0.12837
   00:005.840,     0.12814
   00:005.860,     0.12830
   00:005.880,     0.12808
   00:005.900,     0.12795
   00:005.920,     0.12807
   00:005.940,     0.12740
   00:005.960,     0.12588
   00:005.980,     0.12673
   00:006.000,     0.12814
   00:006.020,     0.12761
   00:006.040,     0.12602
   00:006.060,     0.12721
   00:006.080,     0.12745
   00:006.100,     0.12700
   00:006.120,     0.12705
   00:006.140,     0.12659
   00:006.160,     0.12733
   00:006.180,     0.12940
   00:006.200,     0.12968
   00:006.220,     0.12839
   00:006.240,     0.12815
   00:006.260,     0.12758
   00:006.280,     0.12769
   00:006.300,     0.12903
   00:006.320,     0.12787
   00:006.340,     0.12728
   00:006.360,     0.12836
   00:006.380,     0.12928
   00:006.400,     0.12925
   00:006.420,     0.12833
   00:006.440,     0.12733
   00:006.460,     0.12759
   00:006.480,     0.12809
   00:006.500,     0.12741
   00:006.520,     0.12703
   00:006.540,     0.12730
   00:006.560,     0.12704
   00:006.580,     0.12741
   00:006.600,     0.12798
   00:006.620,     0.12754
   00:006.640,     0.12820
   00:006.660,     0.12864
   00:006.680,     0.12767
   00:006.700,     0.12805
   00:006.720,     0.12957
   00:006.740,     0.12960
   00:006.760,     0.12859
   00:006.780,     0.12769
   00:006.800,     0.12757
   00:006.820,     0.12795
   00:006.840,     0.12873
   00:006.860,     0.12830
   00:006.880,     0.12783
   00:006.900,     0.12966
   00:006.920,     0.12990
   00:006.940,     0.12864
   00:006.960,     0.12836
   00:006.980,     0.12911
   00:007.000,     0.12775
   00:007.020,     0.12774
   00:007.040,     0.12845
   00:007.060,     0.12897
   00:007.080,     0.12992
   00:007.100,     0.12940
   00:007.120,     0.12875
   00:007.140,     0.12811
   00:007.160,     0.12832
   00:007.180,     0.12898
   00:007.200,     0.12797
   00:007.220,     0.12646
   00:007.240,     0.12705
   00:007.260,     0.12835
   00:007.280,     0.12763
   00:007.300,     0.12790
   00:007.320,     0.12819
   00:007.340,     0.12725
   00:007.360,     0.12688
   00:007.380,     0.12841
   00:007.400,     0.12902
   00:007.420,     0.12845
