<WFATester Graph 1.00 1,45.000,50.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2380,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.00000
   00:000.120,     0.53643
   00:000.140,     0.53697
   00:000.160,     0.55522
   00:000.180,     0.54797
   00:000.200,     0.54405
   00:000.220,     0.53924
   00:000.240,     0.53522
   00:000.260,     0.53557
   00:000.280,     0.53571
   00:000.300,     0.53526
   00:000.320,     0.53470
   00:000.340,     0.53446
   00:000.360,     0.53647
   00:000.380,     0.53745
   00:000.400,     0.53685
   00:000.420,     0.53609
   00:000.440,     0.53617
   00:000.460,     0.53629
   00:000.480,     0.53729
   00:000.500,     0.53764
   00:000.520,     0.53452
   00:000.540,     0.53421
   00:000.560,     0.53573
   00:000.580,     0.53640
   00:000.600,     0.53594
   00:000.620,     0.53505
   00:000.640,     0.53576
   00:000.660,     0.53616
   00:000.680,     0.53721
   00:000.700,     0.53759
   00:000.720,     0.53542
   00:000.740,     0.53350
   00:000.760,     0.53497
   00:000.780,     0.53637
   00:000.800,     0.53642
   00:000.820,     0.53582
   00:000.840,     0.53481
   00:000.860,     0.53433
   00:000.880,     0.53504
   00:000.900,     0.53633
   00:000.920,     0.53565
   00:000.940,     0.53557
   00:000.960,     0.53527
   00:000.980,     0.53478
   00:001.000,     0.53606
   00:001.020,     0.53671
   00:001.040,     0.53595
   00:001.060,     0.53603
   00:001.080,     0.53551
   00:001.100,     0.53501
   00:001.120,     0.53504
   00:001.140,     0.53492
   00:001.160,     0.53632
   00:001.180,     0.53801
   00:001.200,     0.53702
   00:001.220,     0.53591
   00:001.240,     0.53537
   00:001.260,     0.53557
   00:001.280,     0.53631
   00:001.300,     0.53676
   00:001.320,     0.53727
   00:001.340,     0.53669
   00:001.360,     0.53616
   00:001.380,     0.53509
   00:001.400,     0.53424
   00:001.420,     0.53515
   00:001.440,     0.53653
   00:001.460,     0.53614
   00:001.480,     0.53643
   00:001.500,     0.53697
   00:001.520,     0.53774
   00:001.540,     0.53713
   00:001.560,     0.53569
   00:001.580,     0.53534
   00:001.600,     0.53614
   00:001.620,     0.53650
   00:001.640,     0.53665
   00:001.660,     0.53647
   00:001.680,     0.53666
   00:001.700,     0.53628
   00:001.720,     0.53594
   00:001.740,     0.53693
   00:001.760,     0.53757
   00:001.780,     0.53880
   00:001.800,     0.53897
   00:001.820,     0.53806
   00:001.840,     0.53756
   00:001.860,     0.53692
   00:001.880,     0.53671
   00:001.900,     0.53616
   00:001.920,     0.53442
   00:001.940,     0.53555
   00:001.960,     0.53789
   00:001.980,     0.53798
   00:002.000,     0.53828
   00:002.020,     0.53879
   00:002.040,     0.53779
   00:002.060,     0.53738
   00:002.080,     0.53723
   00:002.100,     0.53714
   00:002.120,     0.53674
   00:002.140,     0.53696
   00:002.160,     0.53746
   00:002.180,     0.53764
   00:002.200,     0.53789
   00:002.220,     0.53807
   00:002.240,     0.53859
   00:002.260,     0.53742
   00:002.280,     0.53626
   00:002.300,     0.53600
   00:002.320,     0.53556
   00:002.340,     0.53425
   00:002.360,     0.53550
   00:002.380,     0.53727
   00:002.400,     0.53819
   00:002.420,     0.53886
   00:002.440,     0.53839
   00:002.460,     0.53688
   00:002.480,     0.53724
   00:002.500,     0.53802
   00:002.520,     0.53730
   00:002.540,     0.53624
   00:002.560,     0.53586
   00:002.580,     0.53518
   00:002.600,     0.53689
   00:002.620,     0.53827
   00:002.640,     0.53747
   00:002.660,     0.53713
   00:002.680,     0.53667
   00:002.700,     0.53733
   00:002.720,     0.53761
   00:002.740,     0.53610
   00:002.760,     0.53588
   00:002.780,     0.53709
   00:002.800,     0.53578
   00:002.820,     0.53507
   00:002.840,     0.53639
   00:002.860,     0.53759
   00:002.880,     0.53852
   00:002.900,     0.53869
   00:002.920,     0.53805
   00:002.940,     0.53739
   00:002.960,     0.53718
   00:002.980,     0.53779
   00:003.000,     0.53707
   00:003.020,     0.53664
   00:003.040,     0.53686
   00:003.060,     0.53623
   00:003.080,     0.53542
   00:003.100,     0.53587
   00:003.120,     0.53803
   00:003.140,     0.53842
   00:003.160,     0.53714
   00:003.180,     0.53747
   00:003.200,     0.53616
   00:003.220,     0.53535
   00:003.240,     0.53537
   00:003.260,     0.53432
   00:003.280,     0.53401
   00:003.300,     0.53597
   00:003.320,     0.53604
   00:003.340,     0.53501
   00:003.360,     0.53603
   00:003.380,     0.53757
   00:003.400,     0.53769
   00:003.420,     0.53831
   00:003.440,     0.53926
   00:003.460,     0.53854
   00:003.480,     0.53850
   00:003.500,     0.53849
   00:003.520,     0.53910
   00:003.540,     0.53936
   00:003.560,     0.53971
   00:003.580,     0.53918
   00:003.600,     0.53797
   00:003.620,     0.53717
   00:003.640,     0.53692
   00:003.660,     0.53759
   00:003.680,     0.53732
   00:003.700,     0.53717
   00:003.720,     0.53853
   00:003.740,     0.53920
   00:003.760,     0.53940
   00:003.780,     0.53842
   00:003.800,     0.53789
   00:003.820,     0.53838
   00:003.840,     0.53858
   00:003.860,     0.53744
   00:003.880,     0.53793
   00:003.900,     0.53861
   00:003.920,     0.53874
   00:003.940,     0.53776
   00:003.960,     0.53706
   00:003.980,     0.53780
   00:004.000,     0.53910
   00:004.020,     0.53898
   00:004.040,     0.53880
   00:004.060,     0.53858
   00:004.080,     0.53874
   00:004.100,     0.53902
   00:004.120,     0.53853
   00:004.140,     0.53856
   00:004.160,     0.53857
   00:004.180,     0.53807
   00:004.200,     0.53812
   00:004.220,     0.53826
   00:004.240,     0.53628
   00:004.260,     0.53540
   00:004.280,     0.53622
   00:004.300,     0.53749
   00:004.320,     0.53791
   00:004.340,     0.53759
   00:004.360,     0.53848
   00:004.380,     0.53935
   00:004.400,     0.53872
   00:004.420,     0.53817
   00:004.440,     0.53878
   00:004.460,     0.53959
   00:004.480,     0.53962
   00:004.500,     0.53954
   00:004.520,     0.53838
   00:004.540,     0.53729
   00:004.560,     0.53774
   00:004.580,     0.53790
   00:004.600,     0.53767
   00:004.620,     0.53751
   00:004.640,     0.53782
   00:004.660,     0.53831
   00:004.680,     0.53923
   00:004.700,     0.53833
   00:004.720,     0.53788
   00:004.740,     0.53908
   00:004.760,     0.53803
   00:004.780,     0.53793
   00:004.800,     0.53948
   00:004.820,     0.53918
   00:004.840,     0.53967
   00:004.860,     0.53917
   00:004.880,     0.53834
   00:004.900,     0.53786
   00:004.920,     0.53953
   00:004.940,     0.53937
   00:004.960,     0.53772
   00:004.980,     0.53812
   00:005.000,     0.53823
   00:005.020,     0.53791
   00:005.040,     0.53749
   00:005.060,     0.53747
   00:005.080,     0.53815
   00:005.100,     0.53905
   00:005.120,     0.53754
   00:005.140,     0.53657
   00:005.160,     0.53671
   00:005.180,     0.53752
   00:005.200,     0.53867
   00:005.220,     0.53884
   00:005.240,     0.53886
   00:005.260,     0.53948
   00:005.280,     0.53884
   00:005.300,     0.53840
   00:005.320,     0.53918
   00:005.340,     0.53920
   00:005.360,     0.53720
   00:005.380,     0.53729
   00:005.400,     0.53936
   00:005.420,     0.53939
   00:005.440,     0.53846
   00:005.460,     0.53811
   00:005.480,     0.53745
   00:005.500,     0.53879
   00:005.520,     0.53977
   00:005.540,     0.53911
   00:005.560,     0.53772
   00:005.580,     0.53740
   00:005.600,     0.53902
   00:005.620,     0.53882
   00:005.640,     0.53852
   00:005.660,     0.53881
   00:005.680,     0.53979
   00:005.700,     0.53913
   00:005.720,     0.53975
   00:005.740,     0.54013
   00:005.760,     0.53990
   00:005.780,     0.54006
   00:005.800,     0.54076
   00:005.820,     0.54131
   00:005.840,     0.54035
   00:005.860,     0.53739
   00:005.880,     0.53802
   00:005.900,     0.53972
   00:005.920,     0.53861
   00:005.940,     0.53810
   00:005.960,     0.53755
   00:005.980,     0.53900
   00:006.000,     0.53930
   00:006.020,     0.53794
   00:006.040,     0.53787
   00:006.060,     0.53747
   00:006.080,     0.53768
   00:006.100,     0.53828
   00:006.120,     0.53940
   00:006.140,     0.53893
   00:006.160,     0.53904
   00:006.180,     0.54001
   00:006.200,     0.54013
   00:006.220,     0.53868
   00:006.240,     0.53743
   00:006.260,     0.53820
   00:006.280,     0.53799
   00:006.300,     0.53754
   00:006.320,     0.53975
   00:006.340,     0.54069
   00:006.360,     0.53890
   00:006.380,     0.53845
   00:006.400,     0.53918
   00:006.420,     0.53942
   00:006.440,     0.53865
   00:006.460,     0.53829
   00:006.480,     0.53804
   00:006.500,     0.53840
   00:006.520,     0.53732
   00:006.540,     0.53641
   00:006.560,     0.53665
   00:006.580,     0.53800
   00:006.600,     0.53802
   00:006.620,     0.53645
   00:006.640,     0.53706
   00:006.660,     0.53730
   00:006.680,     0.53688
   00:006.700,     0.53669
   00:006.720,     0.53817
   00:006.740,     0.53804
   00:006.760,     0.53575
   00:006.780,     0.53576
   00:006.800,     0.53811
   00:006.820,     0.53766
   00:006.840,     0.53875
   00:006.860,     0.53908
   00:006.880,     0.53785
   00:006.900,     0.53815
   00:006.920,     0.53954
   00:006.940,     0.53900
   00:006.960,     0.53735
   00:006.980,     0.53761
   00:007.000,     0.53747
   00:007.020,     0.53797
   00:007.040,     0.53805
   00:007.060,     0.53901
   00:007.080,     0.53953
   00:007.100,     0.53858
   00:007.120,     0.53829
   00:007.140,     0.53812
   00:007.160,     0.53780
   00:007.180,     0.53854
   00:007.200,     0.54039
   00:007.220,     0.53905
   00:007.240,     0.53678
   00:007.260,     0.53736
   00:007.280,     0.53749
   00:007.300,     0.53731
   00:007.320,     0.53831
   00:007.340,     0.53796
   00:007.360,     0.53775
   00:007.380,     0.53831
   00:007.400,     0.53752
   00:007.420,     0.53700
