<WFATester Graph 1.00 1,30.000,35.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1675,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.50769
   00:000.120,     0.50742
   00:000.140,     0.49775
   00:000.160,     0.49788
   00:000.180,     0.50106
   00:000.200,     0.50590
   00:000.220,     0.50551
   00:000.240,     0.50545
   00:000.260,     0.50518
   00:000.280,     0.50579
   00:000.300,     0.50511
   00:000.320,     0.50482
   00:000.340,     0.50530
   00:000.360,     0.50386
   00:000.380,     0.50292
   00:000.400,     0.50442
   00:000.420,     0.50482
   00:000.440,     0.50373
   00:000.460,     0.50408
   00:000.480,     0.50396
   00:000.500,     0.50342
   00:000.520,     0.50411
   00:000.540,     0.50399
   00:000.560,     0.50125
   00:000.580,     0.50101
   00:000.600,     0.50193
   00:000.620,     0.50204
   00:000.640,     0.50105
   00:000.660,     0.50045
   00:000.680,     0.50115
   00:000.700,     0.50102
   00:000.720,     0.50217
   00:000.740,     0.50257
   00:000.760,     0.50138
   00:000.780,     0.49947
   00:000.800,     0.49916
   00:000.820,     0.50204
   00:000.840,     0.50303
   00:000.860,     0.50194
   00:000.880,     0.50133
   00:000.900,     0.50072
   00:000.920,     0.50151
   00:000.940,     0.50144
   00:000.960,     0.50241
   00:000.980,     0.50331
   00:001.000,     0.50149
   00:001.020,     0.50068
   00:001.040,     0.50067
   00:001.060,     0.50199
   00:001.080,     0.50384
   00:001.100,     0.50298
   00:001.120,     0.50243
   00:001.140,     0.50255
   00:001.160,     0.50056
   00:001.180,     0.50022
   00:001.200,     0.50121
   00:001.220,     0.50238
   00:001.240,     0.50222
   00:001.260,     0.50101
   00:001.280,     0.50008
   00:001.300,     0.50051
   00:001.320,     0.50156
   00:001.340,     0.50136
   00:001.360,     0.50153
   00:001.380,     0.50214
   00:001.400,     0.50225
   00:001.420,     0.50132
   00:001.440,     0.50128
   00:001.460,     0.50136
   00:001.480,     0.50143
   00:001.500,     0.50161
   00:001.520,     0.50176
   00:001.540,     0.50205
   00:001.560,     0.50255
   00:001.580,     0.50263
   00:001.600,     0.50220
   00:001.620,     0.50214
   00:001.640,     0.50120
   00:001.660,     0.50169
   00:001.680,     0.50226
   00:001.700,     0.50314
   00:001.720,     0.50376
   00:001.740,     0.50301
   00:001.760,     0.50279
   00:001.780,     0.50296
   00:001.800,     0.50285
   00:001.820,     0.50382
   00:001.840,     0.50498
   00:001.860,     0.50443
   00:001.880,     0.50588
   00:001.900,     0.50647
   00:001.920,     0.50572
   00:001.940,     0.50595
   00:001.960,     0.50500
   00:001.980,     0.50332
   00:002.000,     0.50402
   00:002.020,     0.50440
   00:002.040,     0.50439
   00:002.060,     0.50542
   00:002.080,     0.50578
   00:002.100,     0.50689
   00:002.120,     0.50650
   00:002.140,     0.50456
   00:002.160,     0.50424
   00:002.180,     0.50418
   00:002.200,     0.50549
   00:002.220,     0.50569
   00:002.240,     0.50384
   00:002.260,     0.50305
   00:002.280,     0.50541
   00:002.300,     0.50588
   00:002.320,     0.50548
   00:002.340,     0.50426
   00:002.360,     0.50228
   00:002.380,     0.50310
   00:002.400,     0.50420
   00:002.420,     0.50352
   00:002.440,     0.50392
   00:002.460,     0.50380
   00:002.480,     0.50313
   00:002.500,     0.50244
   00:002.520,     0.50267
   00:002.540,     0.50292
   00:002.560,     0.50191
   00:002.580,     0.50166
   00:002.600,     0.50156
   00:002.620,     0.50108
   00:002.640,     0.50207
   00:002.660,     0.50313
   00:002.680,     0.50290
   00:002.700,     0.50262
   00:002.720,     0.50269
   00:002.740,     0.50235
   00:002.760,     0.50182
   00:002.780,     0.50150
   00:002.800,     0.50212
   00:002.820,     0.50194
   00:002.840,     0.50107
   00:002.860,     0.50043
   00:002.880,     0.50071
   00:002.900,     0.50117
   00:002.920,     0.50269
   00:002.940,     0.50318
   00:002.960,     0.50264
   00:002.980,     0.50196
   00:003.000,     0.50142
   00:003.020,     0.50157
   00:003.040,     0.50183
   00:003.060,     0.50141
   00:003.080,     0.50154
   00:003.100,     0.50156
   00:003.120,     0.50166
   00:003.140,     0.50129
   00:003.160,     0.50144
   00:003.180,     0.50286
   00:003.200,     0.50367
   00:003.220,     0.50386
   00:003.240,     0.50380
   00:003.260,     0.50252
   00:003.280,     0.50146
   00:003.300,     0.50228
   00:003.320,     0.50292
   00:003.340,     0.50202
   00:003.360,     0.50102
   00:003.380,     0.50112
   00:003.400,     0.50305
   00:003.420,     0.50286
   00:003.440,     0.50212
   00:003.460,     0.50338
   00:003.480,     0.50383
   00:003.500,     0.50227
   00:003.520,     0.50185
   00:003.540,     0.50271
   00:003.560,     0.50193
   00:003.580,     0.50255
   00:003.600,     0.50266
   00:003.620,     0.50162
   00:003.640,     0.50218
   00:003.660,     0.50256
   00:003.680,     0.50226
   00:003.700,     0.50219
   00:003.720,     0.50324
   00:003.740,     0.50266
   00:003.760,     0.50278
   00:003.780,     0.50448
   00:003.800,     0.50337
   00:003.820,     0.50269
   00:003.840,     0.50256
   00:003.860,     0.50233
   00:003.880,     0.50244
   00:003.900,     0.50317
   00:003.920,     0.50194
   00:003.940,     0.50119
   00:003.960,     0.50118
   00:003.980,     0.50209
   00:004.000,     0.50279
   00:004.020,     0.50230
   00:004.040,     0.50255
   00:004.060,     0.50276
   00:004.080,     0.50227
   00:004.100,     0.50098
   00:004.120,     0.50279
   00:004.140,     0.50400
   00:004.160,     0.50311
   00:004.180,     0.50268
   00:004.200,     0.50197
   00:004.220,     0.50210
   00:004.240,     0.50121
   00:004.260,     0.50109
   00:004.280,     0.50183
   00:004.300,     0.50190
   00:004.320,     0.50214
   00:004.340,     0.50308
   00:004.360,     0.50218
   00:004.380,     0.50199
   00:004.400,     0.50255
   00:004.420,     0.50279
   00:004.440,     0.50333
   00:004.460,     0.50499
   00:004.480,     0.50418
   00:004.500,     0.50437
   00:004.520,     0.50509
   00:004.540,     0.50353
   00:004.560,     0.50286
   00:004.580,     0.50254
   00:004.600,     0.50206
   00:004.620,     0.50111
   00:004.640,     0.50181
   00:004.660,     0.50187
   00:004.680,     0.50137
   00:004.700,     0.50078
   00:004.720,     0.50161
   00:004.740,     0.50160
   00:004.760,     0.50205
   00:004.780,     0.50244
   00:004.800,     0.50358
   00:004.820,     0.50409
   00:004.840,     0.50292
   00:004.860,     0.50265
   00:004.880,     0.50288
   00:004.900,     0.50359
   00:004.920,     0.50448
   00:004.940,     0.50409
   00:004.960,     0.50374
   00:004.980,     0.50326
   00:005.000,     0.50223
   00:005.020,     0.50236
   00:005.040,     0.50317
   00:005.060,     0.50319
   00:005.080,     0.50259
   00:005.100,     0.50202
   00:005.120,     0.50162
   00:005.140,     0.50127
   00:005.160,     0.50201
   00:005.180,     0.50289
   00:005.200,     0.50332
   00:005.220,     0.50347
   00:005.240,     0.50234
   00:005.260,     0.50209
   00:005.280,     0.50311
   00:005.300,     0.50452
   00:005.320,     0.50469
   00:005.340,     0.50316
   00:005.360,     0.50278
   00:005.380,     0.50279
   00:005.400,     0.50239
   00:005.420,     0.50239
   00:005.440,     0.50427
   00:005.460,     0.50382
   00:005.480,     0.50266
   00:005.500,     0.50292
   00:005.520,     0.50249
   00:005.540,     0.50238
   00:005.560,     0.50233
   00:005.580,     0.50283
   00:005.600,     0.50326
   00:005.620,     0.50252
   00:005.640,     0.50272
   00:005.660,     0.50361
   00:005.680,     0.50314
   00:005.700,     0.50382
   00:005.720,     0.50474
   00:005.740,     0.50593
   00:005.760,     0.50600
   00:005.780,     0.50477
   00:005.800,     0.50317
   00:005.820,     0.50329
   00:005.840,     0.50461
   00:005.860,     0.50459
   00:005.880,     0.50557
   00:005.900,     0.50537
   00:005.920,     0.50348
   00:005.940,     0.50401
   00:005.960,     0.50338
   00:005.980,     0.50230
   00:006.000,     0.50248
   00:006.020,     0.50431
   00:006.040,     0.50465
   00:006.060,     0.50282
   00:006.080,     0.50174
   00:006.100,     0.50284
   00:006.120,     0.50414
   00:006.140,     0.50522
   00:006.160,     0.50476
   00:006.180,     0.50295
   00:006.200,     0.50257
   00:006.220,     0.50279
   00:006.240,     0.50370
   00:006.260,     0.50412
   00:006.280,     0.50446
   00:006.300,     0.50371
   00:006.320,     0.50354
   00:006.340,     0.50538
   00:006.360,     0.50487
   00:006.380,     0.50440
   00:006.400,     0.50464
   00:006.420,     0.50448
   00:006.440,     0.50432
   00:006.460,     0.50420
   00:006.480,     0.50550
   00:006.500,     0.50548
   00:006.520,     0.50492
   00:006.540,     0.50503
   00:006.560,     0.50368
   00:006.580,     0.50322
   00:006.600,     0.50427
   00:006.620,     0.50414
   00:006.640,     0.50331
   00:006.660,     0.50373
   00:006.680,     0.50412
   00:006.700,     0.50370
   00:006.720,     0.50450
   00:006.740,     0.50463
   00:006.760,     0.50470
   00:006.780,     0.50452
   00:006.800,     0.50552
   00:006.820,     0.50569
   00:006.840,     0.50406
   00:006.860,     0.50326
   00:006.880,     0.50476
   00:006.900,     0.50506
   00:006.920,     0.50556
   00:006.940,     0.50603
   00:006.960,     0.50388
   00:006.980,     0.50426
   00:007.000,     0.50520
   00:007.020,     0.50462
   00:007.040,     0.50505
   00:007.060,     0.50444
   00:007.080,     0.50296
   00:007.100,     0.50319
   00:007.120,     0.50470
   00:007.140,     0.50476
   00:007.160,     0.50542
   00:007.180,     0.50524
   00:007.200,     0.50471
   00:007.220,     0.50420
   00:007.240,     0.50335
   00:007.260,     0.50288
   00:007.280,     0.50255
   00:007.300,     0.50431
   00:007.320,     0.50533
   00:007.340,     0.50541
   00:007.360,     0.50474
   00:007.380,     0.50406
   00:007.400,     0.50472
   00:007.420,     0.50494
