<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2385,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:001.860,     0.01492,     0.00000,    20.79162
   00:001.880,     0.01367,     0.00000,    20.76834
   00:001.900,     0.01359,     0.00000,    20.78580
   00:001.920,     0.01480,     0.00000,    20.78580
   00:001.940,     0.01440,     0.00000,    20.79162
   00:001.960,     0.01314,     0.00000,    20.78580
   00:001.980,     0.01313,     0.00000,    20.78580
   00:002.000,     0.01187,     0.00000,    20.79162
   00:002.020,     0.01210,     0.00000,    20.78580
   00:002.040,     0.01233,     0.00000,    20.79744
   00:002.060,     0.01199,     0.00000,    20.78580
   00:002.080,     0.01211,     0.00000,    20.79744
   00:002.100,     0.01205,     0.00000,    20.79744
   00:002.120,     0.01314,     0.00000,    20.77416
   00:002.140,     0.01440,     0.00000,    20.79744
   00:002.160,     0.01383,     0.00000,    20.80908
   00:002.180,     0.01267,     0.00000,    20.80326
   00:002.200,     0.01334,     0.00000,    20.79162
   00:002.220,     0.01365,     0.00000,    20.78580
   00:002.240,     0.01399,     0.00000,    20.79162
   00:002.260,     0.01287,     0.00000,    20.79744
   00:002.280,     0.01111,     0.00000,    20.79162
   00:002.300,     0.01180,     0.00000,    20.78580
   00:002.320,     0.01304,     0.00000,    20.78580
   00:002.340,     0.01336,     0.00000,    20.78580
   00:002.360,     0.01384,     0.00000,    20.78580
   00:002.380,     0.01424,     0.00000,    20.78580
   00:002.400,     0.01458,     0.00000,    20.78580
   00:002.420,     0.01512,     0.00000,    20.79162
   00:002.440,     0.01415,     0.00000,    20.78580
   00:002.460,     0.01316,     0.00000,    20.78580
   00:002.480,     0.01224,     0.00000,    20.78580
   00:002.500,     0.01174,     0.00000,    20.79162
   00:002.520,     0.01301,     0.09462,    20.78580
   00:002.540,     0.01394,     0.12948,    20.79162
   00:002.560,     0.01321,     0.15342,    20.79162
   00:002.580,     0.01340,     0.14809,    20.79744
   00:002.600,     0.01351,     0.11408,    20.79744
   00:002.620,     0.01247,     0.07617,    20.77416
   00:002.640,     0.01207,     0.07948,    20.78580
   00:002.660,     0.01265,     0.10256,    20.78580
   00:002.680,     0.01359,     0.10906,    20.78580
   00:002.700,     0.01317,     0.09494,    20.79162
   00:002.720,     0.01187,     0.00000,    20.78580
   00:002.740,     0.01174,     0.00000,    20.79744
   00:002.760,     0.01269,     0.00000,    20.78580
   00:002.780,     0.01274,     0.00000,    20.80326
   00:002.800,     0.01297,     0.00000,    20.78580
   00:002.820,     0.01441,     0.00000,    20.79162
   00:002.840,     0.01313,     0.00000,    20.79162
   00:002.860,     0.01118,     0.00000,    20.78580
   00:002.880,     0.01114,     0.00000,    20.79162
   00:002.900,     0.01311,     0.00000,    20.78580
   00:002.920,     0.01361,     0.00000,    20.79744
   00:002.940,     0.01304,     0.00000,    20.79162
   00:002.960,     0.01294,     0.00000,    20.78580
   00:002.980,     0.01316,     0.00000,    20.79162
   00:003.000,     0.01305,     0.00000,    20.79162
   00:003.020,     0.01399,     0.00000,    20.79162
   00:003.040,     0.01683,     0.00000,    20.79162
   00:003.060,     0.01746,     0.00000,    20.78580
   00:003.080,     0.02064,     0.00000,    20.76252
   00:003.100,     0.02482,     0.00000,    20.77416
   00:003.120,     0.02835,     0.00000,    20.78580
   00:003.140,     0.03177,     0.00000,    20.76834
   00:003.160,     0.03630,     0.00000,    20.75670
   00:003.180,     0.03933,     0.00000,    20.76252
   00:003.200,     0.03965,     0.00000,    20.76252
   00:003.220,     0.04000,     0.00000,    20.76252
   00:003.240,     0.04151,     0.00000,    20.76252
   00:003.260,     0.04265,     0.00000,    20.75670
   00:003.280,     0.04371,     0.00000,    20.74507
   00:003.300,     0.04471,     0.00000,    20.75088
   00:003.320,     0.04594,     0.00000,    20.75088
   00:003.340,     0.04609,     0.00000,    20.74507
   00:003.360,     0.04742,     0.00000,    20.76252
   00:003.380,     0.04808,     0.00000,    20.74507
   00:003.400,     0.04853,     0.00000,    20.74507
   00:003.420,     0.05052,     0.00000,    20.74507
   00:003.440,     0.05106,     0.00000,    20.73925
   00:003.460,     0.05104,     0.00000,    20.75088
   00:003.480,     0.05166,     0.07951,    20.75088
   00:003.500,     0.05191,     0.00000,    20.73925
   00:003.520,     0.05007,     0.00000,    20.73925
   00:003.540,     0.05045,     0.00000,    20.74507
   00:003.560,     0.05078,     0.00000,    20.75088
   00:003.580,     0.04906,     0.00000,    20.73925
   00:003.600,     0.04776,     0.00000,    20.74507
   00:003.620,     0.04891,     0.07790,    20.74507
   00:003.640,     0.05071,     0.08592,    20.73925
   00:003.660,     0.05072,     0.00000,    20.73925
   00:003.680,     0.04966,     0.00000,    20.73925
   00:003.700,     0.04774,     0.00000,    20.73925
   00:003.720,     0.04728,     0.00000,    20.75088
   00:003.740,     0.04677,     0.00000,    20.73925
   00:003.760,     0.04539,     0.00000,    20.75088
   00:003.780,     0.04215,     0.00000,    20.75088
   00:003.800,     0.03932,     0.00000,    20.73925
   00:003.820,     0.03653,     0.00000,    20.76252
   00:003.840,     0.03294,     0.00000,    20.76252
   00:003.860,     0.03178,     0.00000,    20.76252
   00:003.880,     0.03386,     0.00000,    20.76834
   00:003.900,     0.03676,     0.00000,    20.76252
   00:003.920,     0.04039,     0.00000,    20.76834
   00:003.940,     0.04430,     0.00000,    20.76252
   00:003.960,     0.04849,     0.00000,    20.76252
   00:003.980,     0.05136,     0.00000,    20.74507
   00:004.000,     0.05326,     0.00000,    20.75088
   00:004.020,     0.05660,     0.00000,    20.73925
   00:004.040,     0.05860,     0.00000,    20.74507
   00:004.060,     0.06156,     0.00000,    20.75088
   00:004.080,     0.06560,     0.00000,    20.73925
   00:004.100,     0.07045,     0.00000,    20.73925
   00:004.120,     0.07539,     0.00000,    20.72179
   00:004.140,     0.07951,     0.00000,    20.70433
   00:004.160,     0.08558,     0.00000,    20.70433
   00:004.180,     0.09396,     0.00000,    20.69269
   00:004.200,     0.10734,     0.00000,    20.69269
   00:004.220,     0.12528,     0.00000,    20.68106
   00:004.240,     0.14160,     0.00000,    20.66360
   00:004.260,     0.15954,     0.00000,    20.63450
   00:004.280,     0.17883,     0.00000,    20.62286
   00:004.300,     0.19792,     0.00000,    20.58795
   00:004.320,     0.21616,     0.00000,    20.55304
   00:004.340,     0.23583,     0.00000,    20.53558
   00:004.360,     0.25638,     0.00000,    20.52976
   00:004.380,     0.27561,     0.00000,    20.51230
   00:004.400,     0.29482,     0.00000,    20.45993
   00:004.420,     0.31335,     0.00000,    20.45993
   00:004.440,     0.33121,     0.00000,    20.42502
   00:004.460,     0.34482,     0.00000,    20.41338
   00:004.480,     0.35270,     0.00000,    20.37846
   00:004.500,     0.35881,     0.00000,    20.37846
   00:004.520,     0.36065,     0.00000,    20.36682
   00:004.540,     0.35739,     0.00000,    20.36682
   00:004.560,     0.35139,     0.00000,    20.36682
   00:004.580,     0.34168,     0.00000,    20.37846
   00:004.600,     0.32865,     0.00000,    20.37264
   00:004.620,     0.31421,     0.00000,    20.40174
   00:004.640,     0.30358,     0.00000,    20.41920
   00:004.660,     0.30103,     0.00000,    20.43665
   00:004.680,     0.30591,     0.00000,    20.45993
   00:004.700,     0.31606,     0.00000,    20.44247
   00:004.720,     0.32921,     0.00000,    20.43665
   00:004.740,     0.34298,     0.00000,    20.41920
   00:004.760,     0.35576,     0.00000,    20.39592
   00:004.780,     0.36658,     0.00000,    20.36682
   00:004.800,     0.37895,     0.00000,    20.36682
   00:004.820,     0.38896,     0.11441,    20.36682
   00:004.840,     0.39242,     0.13837,    20.33191
   00:004.860,     0.38911,     0.13276,    20.32027
   00:004.880,     0.38080,     0.09532,    20.33191
   00:004.900,     0.37013,     0.00000,    20.34937
   00:004.920,     0.36095,     0.07976,    20.36682
   00:004.940,     0.35362,     0.08386,    20.36682
   00:004.960,     0.34455,     0.00000,    20.37846
   00:004.980,     0.33627,     0.00000,    20.40174
   00:005.000,     0.33063,     0.00000,    20.39592
   00:005.020,     0.32488,     0.00000,    20.41338
   00:005.040,     0.31811,     0.07827,    20.42502
   00:005.060,     0.30722,     0.09284,    20.41920
   00:005.080,     0.29473,     0.08548,    20.44247
   00:005.100,     0.28341,     0.00000,    20.44247
   00:005.120,     0.27331,     0.00000,    20.46575
   00:005.140,     0.26629,     0.00000,    20.49484
   00:005.160,     0.25929,     0.00000,    20.48321
   00:005.180,     0.25105,     0.00000,    20.49484
   00:005.200,     0.24186,     0.00000,    20.51812
   00:005.220,     0.22978,     0.00000,    20.52976
   00:005.240,     0.21418,     0.00000,    20.52976
   00:005.260,     0.20644,     0.00000,    20.55304
   00:005.280,     0.21253,     0.00000,    20.57049
   00:005.300,     0.23056,     0.00000,    20.57631
   00:005.320,     0.25556,     0.00000,    20.55304
   00:005.340,     0.28067,    -0.09210,    20.50648
   00:005.360,     0.30229,    -0.07624,    20.48321
   00:005.380,     0.31924,     0.00000,    20.43665
   00:005.400,     0.33402,     0.00000,    20.41920
   00:005.420,     0.34876,     0.00000,    20.41338
   00:005.440,     0.36444,    -0.09951,    20.39010
   00:005.460,     0.38337,    -0.08309,    20.36682
   00:005.480,     0.40853,    -0.07559,    20.34355
   00:005.500,     0.43959,     0.00000,    20.32027
   00:005.520,     0.47248,     0.00000,    20.28536
   00:005.540,     0.50555,     0.00000,    20.24462
   00:005.560,     0.53635,     0.00000,    20.20971
   00:005.580,     0.55712,     0.00000,    20.15734
   00:005.600,     0.56208,     0.00000,    20.14570
   00:005.620,     0.55156,     0.11901,    20.11078
   00:005.640,     0.52865,     0.00000,    20.14570
   00:005.660,     0.49948,     0.00000,    20.18061
   00:005.680,     0.47458,     0.07998,    20.18643
   00:005.700,     0.45804,     0.13501,    20.22717
   00:005.720,     0.44869,     0.13539,    20.27372
   00:005.740,     0.44510,     0.11442,    20.27954
   00:005.760,     0.43994,     0.12078,    20.29118
   00:005.780,     0.42396,     0.15177,    20.28536
   00:005.800,     0.39202,     0.15607,    20.32027
   00:005.820,     0.35213,     0.14420,    20.34355
   00:005.840,     0.31500,     0.14151,    20.39010
   00:005.860,     0.28377,     0.12542,    20.44247
   00:005.880,     0.25384,     0.09719,    20.48903
   00:005.900,     0.21946,     0.00000,    20.52394
   00:005.920,     0.18075,     0.00000,    20.55304
   00:005.940,     0.14251,     0.00000,    20.59959
   00:005.960,     0.11099,     0.00000,    20.64614
   00:005.980,     0.08808,     0.00000,    20.69269
   00:006.000,     0.07494,     0.00000,    20.71597
   00:006.020,     0.07401,     0.00000,    20.72761
   00:006.040,     0.08867,     0.09445,    20.73925
   00:006.060,     0.12303,     0.00000,    20.71015
   00:006.080,     0.16602,     0.00000,    20.70433
   00:006.100,     0.20356,     0.00000,    20.64614
   00:006.120,     0.23366,     0.00000,    20.59959
   00:006.140,     0.25991,     0.00000,    20.54140
   00:006.160,     0.27932,     0.00000,    20.51230
   00:006.180,     0.28319,     0.00000,    20.48321
   00:006.200,     0.28026,     0.00000,    20.47157
   00:006.220,     0.28986,     0.00000,    20.48321
   00:006.240,     0.31941,     0.00000,    20.47157
   00:006.260,     0.35654,    -0.15045,    20.44829
   00:006.280,     0.39645,    -0.20195,    20.39010
   00:006.300,     0.45599,    -0.26725,    20.34355
   00:006.320,     0.56195,    -0.33329,    20.28536
   00:006.340,     0.72330,    -0.38645,    20.18061
   00:006.360,     0.89952,    -0.42553,    20.00604
   00:006.380,     1.02416,    -0.45915,    19.74418
   00:006.400,     1.04044,    -0.51380,    19.53469
   00:006.420,     0.94988,    -0.57351,    19.45905
   00:006.440,     0.82896,    -0.59899,    19.54051
   00:006.460,     0.75230,    -0.61691,    19.72672
   00:006.480,     0.75142,    -0.65138,    19.88384
   00:006.500,     0.81320,    -0.69403,    19.93039
   00:006.520,     0.87941,    -0.73477,    19.87220
   00:006.540,     0.88281,    -0.76770,    19.75582
   00:006.560,     0.80921,    -0.79094,    19.69763
   00:006.580,     0.69121,    -0.81615,    19.75000
   00:006.600,     0.56890,    -0.83792,    19.90130
   00:006.620,     0.47647,    -0.83223,    20.08751
   00:006.640,     0.42115,    -0.81361,    20.23299
   00:006.660,     0.38855,    -0.81491,    20.32027
   00:006.680,     0.36397,    -0.84463,    20.36682
   00:006.700,     0.34221,    -0.88789,    20.39010
   00:006.720,     0.31941,    -0.93578,    20.42502
   00:006.740,     0.29976,    -0.97824,    20.45993
   00:006.760,     0.28623,    -1.00715,    20.47157
   00:006.780,     0.27139,    -1.02760,    20.47157
   00:006.800,     0.25417,    -1.03651,    20.48903
   00:006.820,     0.23383,    -1.02489,    20.50648
   00:006.840,     0.21316,    -1.00271,    20.52976
   00:006.860,     0.19288,    -0.99039,    20.55885
   00:006.880,     0.17156,    -0.99824,    20.58795
   00:006.900,     0.14985,    -1.01770,    20.59959
   00:006.920,     0.13265,    -1.00506,    20.63450
   00:006.940,     0.11916,    -0.93914,    20.65778
   00:006.960,     0.10833,    -0.85872,    20.66942
   00:006.980,     0.10254,    -0.80032,    20.68106
   00:007.000,     0.09791,    -0.76482,    20.69269
   00:007.020,     0.09223,    -0.74507,    20.69269
   00:007.040,     0.08844,    -0.70915,    20.69269
   00:007.060,     0.08498,    -0.61028,    20.70433
   00:007.080,     0.08111,    -0.45232,    20.71597
   00:007.100,     0.07681,    -0.23886,    20.70433
   00:007.120,     0.07209,     0.00000,    20.70433
   00:007.140,     0.06498,     0.33061,    20.72179
   00:007.160,     0.05637,     0.46813,    20.73925
   00:007.180,     0.05038,     0.58268,    20.71597
   00:007.200,     0.04717,     0.63970,    20.73925
   00:007.220,     0.04699,     0.64355,    20.75088
   00:007.240,     0.04993,     0.61334,    20.73925
   00:007.260,     0.05742,     0.55252,    20.73925
   00:007.280,     0.06578,     0.46435,    20.73925
   00:007.300,     0.06562,     0.40309,    20.73925
   00:007.320,     0.05852,     0.40262,    20.71597
   00:007.340,     0.05601,     0.42845,    20.73925
   00:007.360,     0.05689,     0.45107,    20.73925
   00:007.380,     0.05612,     0.45682,    20.73925
   00:007.400,     0.05135,     0.43257,    20.73925
   00:007.420,     0.04611,     0.38789,    20.73925
   00:007.440,     0.04064,     0.36551,    20.75088
   00:007.460,     0.03463,     0.39166,    20.76252
   00:007.480,     0.03073,     0.43439,    20.76834
   00:007.500,     0.02834,     0.47216,    20.76252
   00:007.520,     0.02589,     0.50676,    20.76252
   00:007.540,     0.02645,     0.53634,    20.77416
   00:007.560,     0.02984,     0.56201,    20.77416
   00:007.580,     0.03516,     0.58619,    20.76834
   00:007.600,     0.04114,     0.60235,    20.74507
   00:007.620,     0.04516,     0.61871,    20.73925
   00:007.640,     0.05327,     0.63958,    20.73925
   00:007.660,     0.07479,     0.65693,    20.73925
   00:007.680,     0.10947,     0.66354,    20.72179
   00:007.700,     0.14592,     0.66362,    20.69269
   00:007.720,     0.18210,     0.65986,    20.62286
   00:007.740,     0.23349,     0.64748,    20.58795
   00:007.760,     0.31699,     0.60919,    20.53558
   00:007.780,     0.43043,     0.56672,    20.43665
   00:007.800,     0.57154,     0.53969,    20.29700
   00:007.820,     0.77218,     0.50907,    20.11078
   00:007.840,     1.04062,     0.47232,    19.84311
   00:007.860,     1.33582,     0.45179,    19.48232
   00:007.880,     1.61202,     0.43693,    19.03425
   00:007.900,     1.85315,     0.41163,    18.60946
   00:007.920,     2.08582,     0.39426,    18.26031
   00:007.940,     2.32723,     0.39974,    17.92281
   00:007.960,     2.57236,     0.41140,    17.58530
   00:007.980,     2.80864,     0.40331,    17.25943
   00:008.000,     3.02707,     0.37371,    16.94520
   00:008.020,     3.23798,     0.34310,    16.64261
   00:008.040,     3.44571,     0.32618,    16.36329
   00:008.060,     3.63777,     0.30918,    16.09561
   00:008.080,     3.81069,     0.29267,    15.85121
   00:008.100,     3.96770,     0.28877,    15.61844
   00:008.120,     4.10490,     0.29298,    15.43223
   00:008.140,     4.22592,     0.29777,    15.25766
   00:008.160,     4.33701,     0.30257,    15.08891
   00:008.180,     4.44037,     0.28775,    14.97253
   00:008.200,     4.53110,     0.24395,    14.87360
   00:008.220,     4.61512,     0.19701,    14.75140
   00:008.240,     4.69419,     0.17634,    14.66411
   00:008.260,     4.76011,     0.16814,    14.57101
   00:008.280,     4.81493,     0.15479,    14.48954
   00:008.300,     4.86304,     0.15957,    14.43135
   00:008.320,     4.90362,     0.18226,    14.37898
   00:008.340,     4.94165,     0.19464,    14.33243
   00:008.360,     4.97435,     0.20236,    14.29169
   00:008.380,     4.99878,     0.21929,    14.26842
   00:008.400,     5.02270,     0.23492,    14.22768
   00:008.420,     5.05471,     0.23714,    14.22186
   00:008.440,     5.08761,     0.22322,    14.18695
   00:008.460,     5.11596,     0.20573,    14.15203
   00:008.480,     5.14107,     0.19064,    14.11130
   00:008.500,     5.16102,     0.17889,    14.08220
   00:008.520,     5.17511,     0.16895,    14.05311
   00:008.540,     5.18817,     0.16347,    14.03565
   00:008.560,     5.19959,     0.14836,    14.03565
   00:008.580,     5.21404,     0.11856,    14.02401
   00:008.600,     5.22994,     0.07961,    14.01238
   00:008.620,     5.24137,     0.00000,    13.98910
   00:008.640,     5.25442,     0.00000,    13.98910
   00:008.660,     5.27018,     0.00000,    13.96582
   00:008.680,     5.28552,     0.00000,    13.94255
   00:008.700,     5.29549,    -0.14594,    13.92509
   00:008.720,     5.30177,    -0.26111,    13.90181
   00:008.740,     5.30800,    -0.35448,    13.89599
   00:008.760,     5.31679,    -0.39752,    13.88436
   00:008.780,     5.32403,    -0.42226,    13.87272
   00:008.800,     5.33038,    -0.45960,    13.87272
   00:008.820,     5.33775,    -0.50792,    13.86690
   00:008.840,     5.34194,    -0.55985,    13.85526
   00:008.860,     5.34717,    -0.59822,    13.84944
   00:008.880,     5.35144,    -0.62206,    13.84944
   00:008.900,     5.35286,    -0.64154,    13.84944
   00:008.920,     5.35424,    -0.66311,    13.84944
   00:008.940,     5.35667,    -0.67575,    13.84944
   00:008.960,     5.36014,    -0.68579,    13.83198
   00:008.980,     5.36422,    -0.70607,    13.82616
   00:009.000,     5.36558,    -0.72413,    13.84944
   00:009.020,     5.36748,    -0.74043,    13.83198
   00:009.040,     5.36718,    -0.77637,    13.81453
   00:009.060,     5.36802,    -0.83663,    13.82616
   00:009.080,     5.36998,    -0.90569,    13.84944
   00:009.100,     5.36941,    -0.94318,    13.81453
   00:009.120,     5.35999,    -0.92941,    13.82616
   00:009.140,     5.26984,    -0.92336,    13.82616
   00:009.160,     4.91053,    -0.94438,    13.87272
   00:009.180,     4.29442,    -0.95773,    14.16367
   00:009.200,     3.66838,    -0.96691,    14.89106
   00:009.220,     2.96869,    -0.97885,    15.79302
   00:009.240,     2.15934,    -0.99383,    16.71243
   00:009.260,     1.46492,    -0.99990,    17.78315
   00:009.280,     0.99724,    -0.99229,    18.85386
   00:009.300,     0.69574,    -0.98032,    19.64526
   00:009.320,     0.49324,    -0.95607,    20.14570
   00:009.340,     0.36116,    -0.91515,    20.41920
   00:009.360,     0.27606,    -0.85463,    20.60541
   00:009.380,     0.21884,    -0.78007,    20.69269
   00:009.400,     0.17744,    -0.69586,    20.75088
   00:009.420,     0.14927,    -0.57256,    20.76252
   00:009.440,     0.13066,    -0.39882,    20.77998
   00:009.460,     0.11582,    -0.21490,    20.80326
   00:009.480,     0.10361,     0.00000,    20.80908
   00:009.500,     0.09366,     0.24026,    20.81489
   00:009.520,     0.08775,     0.41201,    20.80908
   00:009.540,     0.08240,     0.58476,    20.80908
   00:009.560,     0.07800,     0.69381,    20.79162
   00:009.580,     0.07363,     0.72045,    20.79162
   00:009.600,     0.06959,     0.70534,    20.79744
   00:009.620,     0.06576,     0.68014,    20.78580
   00:009.640,     0.06238,     0.66344,    20.78580
   00:009.660,     0.05955,     0.66730,    20.78580
   00:009.680,     0.05747,     0.67533,    20.76252
   00:009.700,     0.05587,     0.67896,    20.76252
   00:009.720,     0.05440,     0.69073,    20.75088
   00:009.740,     0.05118,     0.71222,    20.76252
   00:009.760,     0.04950,     0.73131,    20.73925
   00:009.780,     0.04837,     0.72763,    20.74507
   00:009.800,     0.04615,     0.68377,    20.75088
   00:009.820,     0.04517,     0.60703,    20.72761
   00:009.840,     0.04407,     0.54262,    20.73925
   00:009.860,     0.04317,     0.51423,    20.73925
   00:009.880,     0.04380,     0.50192,    20.73925
   00:009.900,     0.04321,     0.50692,    20.73925
   00:009.920,     0.04159,     0.53115,    20.72761
   00:009.940,     0.04072,     0.55458,    20.72761
   00:009.960,     0.04203,     0.56844,    20.73925
   00:009.980,     0.04136,     0.55536,    20.71597
   00:010.000,     0.03977,     0.52822,    20.71597
   00:010.020,     0.04102,     0.49977,    20.73925
   00:010.040,     0.04413,     0.45622,    20.73925
   00:010.060,     0.04792,     0.39099,    20.73925
   00:010.080,     0.06295,     0.33459,    20.73925
   00:010.100,     0.11230,     0.30451,    20.71597
   00:010.120,     0.23215,     0.29537,    20.65778
   00:010.140,     0.45000,     0.29233,    20.56467
   00:010.160,     0.77175,     0.28546,    20.31445
   00:010.180,     1.17695,     0.27445,    19.90130
   00:010.200,     1.62338,     0.26451,    19.31939
   00:010.220,     2.06383,     0.25103,    18.66765
   00:010.240,     2.47009,     0.22525,    18.01591
   00:010.260,     2.82887,     0.18510,    17.43400
   00:010.280,     3.12004,     0.14647,    16.94520
   00:010.300,     3.33981,     0.10477,    16.57278
   00:010.320,     3.51692,     0.00000,    16.29346
   00:010.340,     3.67722,     0.00000,    16.08979
   00:010.360,     3.82777,     0.07729,    15.93268
   00:010.380,     3.97150,     0.09473,    15.76392
   00:010.400,     4.10495,     0.10307,    15.59517
   00:010.420,     4.21982,     0.09506,    15.43223
   00:010.440,     4.31076,     0.07980,    15.31585
   00:010.460,     4.37783,     0.08288,    15.19947
   00:010.480,     4.43297,     0.09680,    15.10636
   00:010.500,     4.48121,     0.10230,    15.04235
   00:010.520,     4.52522,     0.10590,    15.00162
   00:010.540,     4.55962,     0.10671,    14.96671
   00:010.560,     4.58329,     0.10463,    14.93761
   00:010.580,     4.60612,     0.09733,    14.92015
   00:010.600,     4.62906,     0.08694,    14.92015
   00:010.620,     4.65200,     0.08380,    14.88524
   00:010.640,     4.68281,     0.08732,    14.87360
   00:010.660,     4.71126,     0.08743,    14.82705
   00:010.680,     4.72895,     0.10016,    14.78050
   00:010.700,     4.74669,     0.12323,    14.78050
   00:010.720,     4.76215,     0.13653,    14.75140
   00:010.740,     4.77522,     0.13621,    14.73394
   00:010.760,     4.78685,     0.13197,    14.71067
   00:010.780,     4.79683,     0.12432,    14.71067
   00:010.800,     4.80596,     0.10347,    14.69903
   00:010.820,     4.81759,     0.00000,    14.68739
   00:010.840,     4.82852,     0.00000,    14.68739
   00:010.860,     4.83336,     0.00000,    14.65248
   00:010.880,     4.83144,     0.00000,    14.65829
