<WFATester Graph 1.00 1,60.000,65.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  3170,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.06439
   00:000.120,     0.06367
   00:000.140,     0.05945
   00:000.160,     0.05819
   00:000.180,     0.06046
   00:000.200,     0.06472
   00:000.220,     0.06450
   00:000.240,     0.06522
   00:000.260,     0.06364
   00:000.280,     0.06340
   00:000.300,     0.06381
   00:000.320,     0.06412
   00:000.340,     0.06407
   00:000.360,     0.06450
   00:000.380,     0.06519
   00:000.400,     0.06472
   00:000.420,     0.06413
   00:000.440,     0.06428
   00:000.460,     0.06448
   00:000.480,     0.06432
   00:000.500,     0.06431
   00:000.520,     0.06410
   00:000.540,     0.06415
   00:000.560,     0.06440
   00:000.580,     0.06463
   00:000.600,     0.06524
   00:000.620,     0.06512
   00:000.640,     0.06552
   00:000.660,     0.06506
   00:000.680,     0.06480
   00:000.700,     0.06475
   00:000.720,     0.06494
   00:000.740,     0.06422
   00:000.760,     0.06300
   00:000.780,     0.06352
   00:000.800,     0.06407
   00:000.820,     0.06494
   00:000.840,     0.06445
   00:000.860,     0.06368
   00:000.880,     0.06452
   00:000.900,     0.06545
   00:000.920,     0.06493
   00:000.940,     0.06460
   00:000.960,     0.06442
   00:000.980,     0.06562
   00:001.000,     0.06721
   00:001.020,     0.06724
   00:001.040,     0.06544
   00:001.060,     0.06484
   00:001.080,     0.06445
   00:001.100,     0.06474
   00:001.120,     0.06440
   00:001.140,     0.06400
   00:001.160,     0.06435
   00:001.180,     0.06407
   00:001.200,     0.06397
   00:001.220,     0.06517
   00:001.240,     0.06486
   00:001.260,     0.06476
   00:001.280,     0.06583
   00:001.300,     0.06548
   00:001.320,     0.06522
   00:001.340,     0.06557
   00:001.360,     0.06522
   00:001.380,     0.06395
   00:001.400,     0.06422
   00:001.420,     0.06476
   00:001.440,     0.06528
   00:001.460,     0.06598
   00:001.480,     0.06586
   00:001.500,     0.06548
   00:001.520,     0.06418
   00:001.540,     0.06348
   00:001.560,     0.06475
   00:001.580,     0.06532
   00:001.600,     0.06496
   00:001.620,     0.06485
   00:001.640,     0.06438
   00:001.660,     0.06443
   00:001.680,     0.06382
   00:001.700,     0.06361
   00:001.720,     0.06490
   00:001.740,     0.06482
   00:001.760,     0.06445
   00:001.780,     0.06528
   00:001.800,     0.06603
   00:001.820,     0.06443
   00:001.840,     0.06446
   00:001.860,     0.06547
   00:001.880,     0.06453
   00:001.900,     0.06377
   00:001.920,     0.06375
   00:001.940,     0.06413
   00:001.960,     0.06358
   00:001.980,     0.06280
   00:002.000,     0.06373
   00:002.020,     0.06358
   00:002.040,     0.06294
   00:002.060,     0.06285
   00:002.080,     0.06396
   00:002.100,     0.06423
   00:002.120,     0.06370
   00:002.140,     0.06481
   00:002.160,     0.06464
   00:002.180,     0.06354
   00:002.200,     0.06411
   00:002.220,     0.06520
   00:002.240,     0.06543
   00:002.260,     0.06521
   00:002.280,     0.06492
   00:002.300,     0.06494
   00:002.320,     0.06388
   00:002.340,     0.06443
   00:002.360,     0.06375
   00:002.380,     0.06380
   00:002.400,     0.06525
   00:002.420,     0.06602
   00:002.440,     0.06392
   00:002.460,     0.06237
   00:002.480,     0.06373
   00:002.500,     0.06513
   00:002.520,     0.06433
   00:002.540,     0.06374
   00:002.560,     0.06456
   00:002.580,     0.06469
   00:002.600,     0.06393
   00:002.620,     0.06469
   00:002.640,     0.06459
   00:002.660,     0.06430
   00:002.680,     0.06450
   00:002.700,     0.06422
   00:002.720,     0.06385
   00:002.740,     0.06433
   00:002.760,     0.06410
   00:002.780,     0.06395
   00:002.800,     0.06455
   00:002.820,     0.06554
   00:002.840,     0.06619
   00:002.860,     0.06599
   00:002.880,     0.06601
   00:002.900,     0.06603
   00:002.920,     0.06593
   00:002.940,     0.06669
   00:002.960,     0.06596
   00:002.980,     0.06495
   00:003.000,     0.06454
   00:003.020,     0.06455
   00:003.040,     0.06557
   00:003.060,     0.06559
   00:003.080,     0.06559
   00:003.100,     0.06701
   00:003.120,     0.06691
   00:003.140,     0.06546
   00:003.160,     0.06503
   00:003.180,     0.06523
   00:003.200,     0.06468
   00:003.220,     0.06545
   00:003.240,     0.06582
   00:003.260,     0.06480
   00:003.280,     0.06425
   00:003.300,     0.06440
   00:003.320,     0.06476
   00:003.340,     0.06550
   00:003.360,     0.06580
   00:003.380,     0.06437
   00:003.400,     0.06475
   00:003.420,     0.06512
   00:003.440,     0.06510
   00:003.460,     0.06552
   00:003.480,     0.06446
   00:003.500,     0.06334
   00:003.520,     0.06394
   00:003.540,     0.06475
   00:003.560,     0.06450
   00:003.580,     0.06499
   00:003.600,     0.06622
   00:003.620,     0.06496
   00:003.640,     0.06475
   00:003.660,     0.06487
   00:003.680,     0.06520
   00:003.700,     0.06642
   00:003.720,     0.06620
   00:003.740,     0.06516
   00:003.760,     0.06489
   00:003.780,     0.06509
   00:003.800,     0.06570
   00:003.820,     0.06677
   00:003.840,     0.06626
   00:003.860,     0.06546
   00:003.880,     0.06499
   00:003.900,     0.06370
   00:003.920,     0.06290
   00:003.940,     0.06318
   00:003.960,     0.06444
   00:003.980,     0.06490
   00:004.000,     0.06470
   00:004.020,     0.06426
   00:004.040,     0.06307
   00:004.060,     0.06479
   00:004.080,     0.06518
   00:004.100,     0.06401
   00:004.120,     0.06365
   00:004.140,     0.06426
   00:004.160,     0.06515
   00:004.180,     0.06481
   00:004.200,     0.06384
   00:004.220,     0.06522
   00:004.240,     0.06441
   00:004.260,     0.06377
   00:004.280,     0.06389
   00:004.300,     0.06467
   00:004.320,     0.06530
   00:004.340,     0.06474
   00:004.360,     0.06402
   00:004.380,     0.06300
   00:004.400,     0.06421
   00:004.420,     0.06453
   00:004.440,     0.06440
   00:004.460,     0.06504
   00:004.480,     0.06471
   00:004.500,     0.06503
   00:004.520,     0.06517
   00:004.540,     0.06472
   00:004.560,     0.06609
   00:004.580,     0.06676
   00:004.600,     0.06628
   00:004.620,     0.06640
   00:004.640,     0.06557
   00:004.660,     0.06502
   00:004.680,     0.06621
   00:004.700,     0.06644
   00:004.720,     0.06609
   00:004.740,     0.06583
   00:004.760,     0.06519
   00:004.780,     0.06462
   00:004.800,     0.06530
   00:004.820,     0.06538
   00:004.840,     0.06469
   00:004.860,     0.06529
   00:004.880,     0.06569
   00:004.900,     0.06515
   00:004.920,     0.06556
   00:004.940,     0.06607
   00:004.960,     0.06544
   00:004.980,     0.06439
   00:005.000,     0.06285
   00:005.020,     0.06328
   00:005.040,     0.06523
   00:005.060,     0.06581
   00:005.080,     0.06407
   00:005.100,     0.06414
   00:005.120,     0.06585
   00:005.140,     0.06512
   00:005.160,     0.06377
   00:005.180,     0.06436
   00:005.200,     0.06409
   00:005.220,     0.06374
   00:005.240,     0.06469
   00:005.260,     0.06445
   00:005.280,     0.06377
   00:005.300,     0.06517
   00:005.320,     0.06461
   00:005.340,     0.06368
   00:005.360,     0.06397
   00:005.380,     0.06406
   00:005.400,     0.06394
   00:005.420,     0.06380
   00:005.440,     0.06392
   00:005.460,     0.06330
   00:005.480,     0.06386
   00:005.500,     0.06519
   00:005.520,     0.06546
   00:005.540,     0.06332
   00:005.560,     0.06295
   00:005.580,     0.06503
   00:005.600,     0.06463
   00:005.620,     0.06313
   00:005.640,     0.06389
   00:005.660,     0.06470
   00:005.680,     0.06532
   00:005.700,     0.06487
   00:005.720,     0.06512
   00:005.740,     0.06424
   00:005.760,     0.06326
   00:005.780,     0.06403
   00:005.800,     0.06456
   00:005.820,     0.06546
   00:005.840,     0.06543
   00:005.860,     0.06518
   00:005.880,     0.06449
   00:005.900,     0.06485
   00:005.920,     0.06549
   00:005.940,     0.06452
   00:005.960,     0.06465
   00:005.980,     0.06549
   00:006.000,     0.06412
   00:006.020,     0.06349
   00:006.040,     0.06423
   00:006.060,     0.06447
   00:006.080,     0.06488
   00:006.100,     0.06469
   00:006.120,     0.06481
   00:006.140,     0.06530
   00:006.160,     0.06430
   00:006.180,     0.06473
   00:006.200,     0.06547
   00:006.220,     0.06384
   00:006.240,     0.06465
   00:006.260,     0.06390
   00:006.280,     0.06199
   00:006.300,     0.06277
   00:006.320,     0.06502
   00:006.340,     0.06462
   00:006.360,     0.06316
   00:006.380,     0.06320
   00:006.400,     0.06332
   00:006.420,     0.06421
   00:006.440,     0.06456
   00:006.460,     0.06365
   00:006.480,     0.06286
   00:006.500,     0.06306
   00:006.520,     0.06399
   00:006.540,     0.06456
   00:006.560,     0.06365
   00:006.580,     0.06196
   00:006.600,     0.06366
   00:006.620,     0.06456
   00:006.640,     0.06401
   00:006.660,     0.06380
   00:006.680,     0.06370
   00:006.700,     0.06333
   00:006.720,     0.06368
   00:006.740,     0.06432
   00:006.760,     0.06444
   00:006.780,     0.06372
   00:006.800,     0.06290
   00:006.820,     0.06318
   00:006.840,     0.06503
   00:006.860,     0.06548
   00:006.880,     0.06408
   00:006.900,     0.06369
   00:006.920,     0.06376
   00:006.940,     0.06404
   00:006.960,     0.06535
   00:006.980,     0.06452
   00:007.000,     0.06468
   00:007.020,     0.06482
   00:007.040,     0.06422
   00:007.060,     0.06398
   00:007.080,     0.06404
   00:007.100,     0.06411
   00:007.120,     0.06530
   00:007.140,     0.06537
   00:007.160,     0.06419
   00:007.180,     0.06513
   00:007.200,     0.06566
   00:007.220,     0.06445
   00:007.240,     0.06446
   00:007.260,     0.06537
   00:007.280,     0.06471
   00:007.300,     0.06477
   00:007.320,     0.06493
   00:007.340,     0.06406
   00:007.360,     0.06388
   00:007.380,     0.06513
   00:007.400,     0.06572
   00:007.420,     0.06468
