<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2105,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:010.540,     1.25673,     0.15139,    19.58418
   00:010.560,     1.40937,     0.15093,    19.42344
   00:010.580,     1.55676,     0.15451,    19.22826
   00:010.600,     1.68674,     0.15526,    19.02733
   00:010.620,     1.80670,     0.15305,    18.82641
   00:010.640,     1.96055,     0.14979,    18.68863
   00:010.660,     2.18383,     0.14476,    18.51067
   00:010.680,     2.44912,     0.14268,    18.26382
   00:010.700,     2.70034,     0.14303,    17.91363
   00:010.720,     2.91074,     0.14467,    17.56345
   00:010.740,     3.08778,     0.14658,    17.27641
   00:010.760,     3.23530,     0.14751,    17.04678
   00:010.780,     3.35457,     0.14833,    16.86308
   00:010.800,     3.46851,     0.15073,    16.72530
   00:010.820,     3.60454,     0.14967,    16.62197
   00:010.840,     3.76271,     0.14874,    16.46123
   00:010.860,     3.93056,     0.14728,    16.30048
   00:010.880,     4.09781,     0.14000,    16.09382
   00:010.900,     4.24169,     0.13335,    15.87567
   00:010.920,     4.34086,     0.13190,    15.70919
   00:010.940,     4.40239,     0.13935,    15.57141
   00:010.960,     4.44840,     0.14710,    15.51974
   00:010.980,     4.50183,     0.14637,    15.47382
   00:011.000,     4.56591,     0.14050,    15.43363
   00:011.020,     4.63153,     0.13506,    15.38197
   00:011.040,     4.69114,     0.12812,    15.31308
   00:011.060,     4.74513,     0.12300,    15.24419
   00:011.080,     4.80149,     0.11642,    15.19826
   00:011.100,     4.86171,     0.10612,    15.12938
   00:011.120,     4.91548,     0.09295,    15.08345
   00:011.140,     4.95585,     0.09371,    15.01456
   00:011.160,     4.98528,     0.11352,    14.96863
   00:011.180,     5.00921,     0.13525,    14.96863
   00:011.200,     5.03226,     0.14622,    14.95141
   00:011.220,     5.05150,     0.14049,    14.92271
   00:011.240,     5.06610,     0.12610,    14.89975
   00:011.260,     5.08549,     0.11988,    14.88826
   00:011.280,     5.10775,     0.11924,    14.88252
   00:011.300,     5.12965,     0.11474,    14.86530
   00:011.320,     5.15610,     0.11488,    14.84234
   00:011.340,     5.18586,     0.11950,    14.80789
   00:011.360,     5.20643,     0.11791,    14.78493
   00:011.380,     5.22232,     0.10943,    14.75049
   00:011.400,     5.24309,     0.09760,    14.71604
   00:011.420,     5.26489,     0.09042,    14.70456
   00:011.440,     5.28134,     0.08881,    14.67586
   00:011.460,     5.29894,     0.08575,    14.65864
   00:011.480,     5.31917,     0.08325,    14.64715
   00:011.500,     5.32893,     0.00000,    14.62419
   00:011.520,     5.33692,     0.00000,    14.60123
   00:011.540,     5.35018,     0.00000,    14.58401
   00:011.560,     5.37398,     0.00000,    14.56678
   00:011.580,     5.39999,     0.00000,    14.55530
   00:011.600,     5.41938,     0.00000,    14.50938
   00:011.620,     5.43553,     0.00000,    14.47493
   00:011.640,     5.44905,     0.00000,    14.46345
   00:011.660,     5.45676,     0.00000,    14.42901
   00:011.680,     5.46230,     0.00000,    14.42327
   00:011.700,     5.46900,     0.00000,    14.40604
   00:011.720,     5.47569,     0.00000,    14.40604
   00:011.740,     5.47923,     0.00000,    14.37734
   00:011.760,     5.48444,     0.00000,    14.37160
   00:011.780,     5.49177,     0.00000,    14.38308
   00:011.800,     5.50095,     0.00000,    14.37160
   00:011.820,     5.51073,     0.00000,    14.35438
   00:011.840,     5.51990,     0.00000,    14.33715
   00:011.860,     5.52804,     0.00000,    14.32567
   00:011.880,     5.53425,     0.00000,    14.31419
   00:011.900,     5.53851,     0.00000,    14.30271
   00:011.920,     5.54235,     0.00000,    14.27975
   00:011.940,     5.54333,     0.00000,    14.27975
   00:011.960,     5.54330,     0.00000,    14.27975
   00:011.980,     5.54440,     0.00000,    14.27975
   00:012.000,     5.54692,     0.00000,    14.27975
   00:012.020,     5.54785,     0.00000,    14.26827
   00:012.040,     5.54538,     0.09449,    14.25678
   00:012.060,     5.54616,     0.08171,    14.24530
   00:012.080,     5.55136,     0.00000,    14.25678
   00:012.100,     5.55023,     0.00000,    14.25678
   00:012.120,     5.54865,     0.00000,    14.23956
   00:012.140,     5.54999,     0.00000,    14.25678
   00:012.160,     5.55079,     0.00000,    14.25104
   00:012.180,     5.54337,     0.00000,    14.24530
   00:012.200,     5.52639,     0.00000,    14.25678
   00:012.220,     5.49461,     0.00000,    14.25678
   00:012.240,     5.44041,     0.00000,    14.30845
   00:012.260,     5.38514,     0.00000,    14.36012
   00:012.280,     5.35817,     0.00000,    14.41752
   00:012.300,     5.34612,     0.00000,    14.47493
   00:012.320,     5.30110,     0.00000,    14.48641
   00:012.340,     5.17025,     0.00000,    14.49215
   00:012.360,     4.92845,     0.00000,    14.60123
   00:012.380,     4.61953,     0.00000,    14.81363
   00:012.400,     4.33519,     0.00000,    15.14086
   00:012.420,     4.11215,     0.00000,    15.50826
   00:012.440,     3.93067,     0.00000,    15.81826
   00:012.460,     3.79327,     0.00000,    16.07086
   00:012.480,     3.75672,     0.00000,    16.24308
   00:012.500,     3.86862,     0.00000,    16.33493
   00:012.520,     4.08854,     0.00000,    16.26604
   00:012.540,     4.33379,    -0.11849,    16.00197
   00:012.560,     4.54772,    -0.14533,    15.68049
   00:012.580,     4.71277,    -0.16689,    15.38197
   00:012.600,     4.83723,    -0.18280,    15.15808
   00:012.620,     4.92736,    -0.19279,    15.01456
   00:012.640,     4.99817,    -0.19733,    14.89975
   00:012.660,     5.05797,    -0.19639,    14.83086
   00:012.680,     5.10824,    -0.19462,    14.77345
   00:012.700,     5.15816,    -0.19221,    14.71604
   00:012.720,     5.20039,    -0.18981,    14.65289
   00:012.740,     5.22347,    -0.19047,    14.60123
   00:012.760,     5.23312,    -0.18940,    14.58401
   00:012.780,     5.24455,    -0.18627,    14.57252
   00:012.800,     5.25949,    -0.18502,    14.55530
   00:012.820,     5.26460,    -0.18092,    14.56104
   00:012.840,     5.25033,    -0.15819,    14.53808
   00:012.860,     5.19501,    -0.11702,    14.55530
   00:012.880,     5.09036,    -0.07583,    14.60123
   00:012.900,     4.94776,     0.00000,    14.67586
   00:012.920,     4.77893,     0.00000,    14.84234
   00:012.940,     4.57183,     0.00000,    15.01456
   00:012.960,     4.27439,    -0.11529,    15.23271
   00:012.980,     3.84341,    -0.12764,    15.54271
   00:013.000,     3.35041,    -0.13593,    15.95604
   00:013.020,     2.94344,    -0.13178,    16.50141
   00:013.040,     2.69801,    -0.12746,    17.05826
   00:013.060,     2.52389,    -0.13859,    17.49456
   00:013.080,     2.26202,    -0.16052,    17.74141
   00:013.100,     1.91528,    -0.17623,    18.01122
   00:013.120,     1.57519,    -0.18058,    18.42456
   00:013.140,     1.25384,    -0.18146,    18.87807
   00:013.160,     0.96336,    -0.18526,    19.31437
   00:013.180,     0.75349,    -0.19330,    19.70474
   00:013.200,     0.63414,    -0.20289,    20.04918
   00:013.220,     0.57647,    -0.21169,    20.21566
   00:013.240,     0.55375,    -0.21853,    20.27881
   00:013.260,     0.54707,    -0.22532,    20.31900
   00:013.280,     0.53214,    -0.23247,    20.31900
   00:013.300,     0.48879,    -0.23880,    20.31900
   00:013.320,     0.42271,    -0.24176,    20.32474
   00:013.340,     0.35385,    -0.24446,    20.38789
   00:013.360,     0.29293,    -0.24738,    20.45103
   00:013.380,     0.24286,    -0.24959,    20.54289
   00:013.400,     0.20461,    -0.25081,    20.59455
   00:013.420,     0.17807,    -0.25228,    20.61752
   00:013.440,     0.16771,    -0.25151,    20.65196
   00:013.460,     0.19321,    -0.24583,    20.67492
   00:013.480,     0.25875,    -0.23779,    20.66344
   00:013.500,     0.33108,    -0.23065,    20.58881
   00:013.520,     0.37461,    -0.22495,    20.50270
   00:013.540,     0.38643,    -0.22179,    20.44529
   00:013.560,     0.36581,    -0.22687,    20.41085
   00:013.580,     0.32357,    -0.23993,    20.39937
   00:013.600,     0.28608,    -0.24685,    20.45677
   00:013.620,     0.26089,    -0.24437,    20.50270
   00:013.640,     0.23729,    -0.23821,    20.53715
   00:013.660,     0.21178,    -0.22406,    20.53715
   00:013.680,     0.19435,    -0.19787,    20.57159
   00:013.700,     0.18968,    -0.17054,    20.59455
   00:013.720,     0.19287,    -0.16050,    20.59455
   00:013.740,     0.19494,    -0.17167,    20.57733
   00:013.760,     0.19289,    -0.18649,    20.57159
   00:013.780,     0.19077,    -0.18990,    20.57159
   00:013.800,     0.18925,    -0.17913,    20.57159
   00:013.820,     0.18462,    -0.16426,    20.58881
   00:013.840,     0.17693,    -0.14759,    20.57159
   00:013.860,     0.16724,    -0.12414,    20.58307
   00:013.880,     0.15935,    -0.10904,    20.60029
   00:013.900,     0.15071,    -0.11119,    20.61752
   00:013.920,     0.14083,    -0.12002,    20.62326
   00:013.940,     0.13162,    -0.12863,    20.62326
   00:013.960,     0.12418,    -0.12903,    20.62900
   00:013.980,     0.11807,    -0.13022,    20.64622
   00:014.000,     0.11516,    -0.13732,    20.64048
   00:014.020,     0.11306,    -0.15015,    20.65196
   00:014.040,     0.10995,    -0.16259,    20.65196
   00:014.060,     0.10606,    -0.16794,    20.66344
   00:014.080,     0.10330,    -0.16581,    20.66344
   00:014.100,     0.10057,    -0.15689,    20.65196
   00:014.120,     0.09453,    -0.13965,    20.66918
   00:014.140,     0.08850,    -0.11122,    20.67492
   00:014.160,     0.08523,     0.00000,    20.67492
   00:014.180,     0.08325,     0.00000,    20.67492
   00:014.200,     0.08276,     0.00000,    20.68640
   00:014.220,     0.08269,     0.09912,    20.67492
   00:014.240,     0.08182,     0.10336,    20.68640
   00:014.260,     0.08183,     0.11965,    20.68640
   00:014.280,     0.08262,     0.13661,    20.68066
   00:014.300,     0.08144,     0.14775,    20.68066
   00:014.320,     0.07795,     0.15163,    20.67492
   00:014.340,     0.07445,     0.14675,    20.67492
   00:014.360,     0.07214,     0.13758,    20.68640
   00:014.380,     0.06965,     0.12291,    20.70937
   00:014.400,     0.06790,     0.11097,    20.70937
   00:014.420,     0.06758,     0.10742,    20.69789
   00:014.440,     0.06697,     0.10495,    20.68640
   00:014.460,     0.06634,     0.10184,    20.68640
   00:014.480,     0.06700,     0.11808,    20.70937
   00:014.500,     0.06730,     0.14920,    20.69789
   00:014.520,     0.06549,     0.17471,    20.68640
   00:014.540,     0.06518,     0.18141,    20.70937
   00:014.560,     0.06603,     0.16715,    20.70937
   00:014.580,     0.06611,     0.14554,    20.70937
   00:014.600,     0.06558,     0.13485,    20.69789
   00:014.620,     0.06568,     0.13294,    20.70937
   00:014.640,     0.06517,     0.13260,    20.68640
   00:014.660,     0.06452,     0.13238,    20.70937
   00:014.680,     0.06485,     0.13675,    20.70937
   00:014.700,     0.06503,     0.13318,    20.70937
   00:014.720,     0.06541,     0.11770,    20.70937
   00:014.740,     0.06611,     0.11236,    20.70937
   00:014.760,     0.06540,     0.12030,    20.69789
   00:014.780,     0.06417,     0.13079,    20.71511
   00:014.800,     0.06442,     0.14274,    20.70937
   00:014.820,     0.06664,     0.15161,    20.69214
   00:014.840,     0.06987,     0.15753,    20.69214
   00:014.860,     0.07807,     0.16602,    20.70937
   00:014.880,     0.09427,     0.17383,    20.69789
   00:014.900,     0.11316,     0.18250,    20.67492
   00:014.920,     0.12890,     0.19346,    20.66918
   00:014.940,     0.14217,     0.20292,    20.64048
   00:014.960,     0.15721,     0.20768,    20.65196
   00:014.980,     0.17527,     0.20815,    20.61752
   00:015.000,     0.19736,     0.20736,    20.59455
   00:015.020,     0.22057,     0.20291,    20.59455
   00:015.040,     0.24333,     0.19073,    20.57159
   00:015.060,     0.26373,     0.18334,    20.53715
   00:015.080,     0.28374,     0.18544,    20.50270
   00:015.100,     0.30342,     0.18829,    20.48548
   00:015.120,     0.31728,     0.18799,    20.47974
   00:015.140,     0.32996,     0.18444,    20.45103
   00:015.160,     0.34484,     0.17974,    20.43381
   00:015.180,     0.35978,     0.17269,    20.43381
   00:015.200,     0.37464,     0.16211,    20.41085
   00:015.220,     0.39080,     0.15217,    20.39937
   00:015.240,     0.40682,     0.14573,    20.38789
   00:015.260,     0.42506,     0.13654,    20.37640
   00:015.280,     0.45069,     0.12869,    20.34196
   00:015.300,     0.48125,     0.14707,    20.30752
   00:015.320,     0.51625,     0.17916,    20.29603
   00:015.340,     0.56383,     0.19574,    20.26159
   00:015.360,     0.63640,     0.18942,    20.20992
   00:015.380,     0.73207,     0.17057,    20.14103
   00:015.400,     0.84368,     0.15625,    20.03196
   00:015.420,     0.97376,     0.14910,    19.88844
   00:015.440,     1.12862,     0.14522,    19.71048
   00:015.460,     1.31457,     0.14683,    19.50381
   00:015.480,     1.53894,     0.15550,    19.28567
   00:015.500,     1.78612,     0.16287,    18.98715
   00:015.520,     2.03686,     0.15803,    18.65993
   00:015.540,     2.28923,     0.15246,    18.30974
   00:015.560,     2.53894,     0.15577,    17.97678
   00:015.580,     2.78144,     0.15891,    17.63233
   00:015.600,     3.01761,     0.16208,    17.32233
   00:015.620,     3.24468,     0.16277,    17.02382
   00:015.640,     3.46391,     0.15956,    16.72530
   00:015.660,     3.67579,     0.15395,    16.44974
   00:015.680,     3.86604,     0.14762,    16.17993
   00:015.700,     4.01759,     0.14385,    15.95604
   00:015.720,     4.12647,     0.14163,    15.74937
   00:015.740,     4.22454,     0.14201,    15.61160
   00:015.760,     4.33165,     0.14244,    15.50826
   00:015.780,     4.43459,     0.14275,    15.39345
   00:015.800,     4.52197,     0.14383,    15.26715
   00:015.820,     4.59513,     0.14201,    15.17530
   00:015.840,     4.66853,     0.13774,    15.10641
   00:015.860,     4.74778,     0.13396,    15.02030
   00:015.880,     4.83344,     0.13217,    14.92271
   00:015.900,     4.91673,     0.13145,    14.83660
   00:015.920,     4.99739,     0.13193,    14.76197
   00:015.940,     5.06989,     0.13403,    14.67012
   00:015.960,     5.12566,     0.13142,    14.58975
   00:015.980,     5.16259,     0.12364,    14.52086
   00:016.000,     5.18609,     0.11486,    14.48641
   00:016.020,     5.20553,     0.10893,    14.46345
   00:016.040,     5.22902,     0.10689,    14.46345
   00:016.060,     5.25760,     0.10758,    14.42901
   00:016.080,     5.28736,     0.10281,    14.40604
   00:016.100,     5.31085,     0.09297,    14.38308
   00:016.120,     5.33048,     0.10443,    14.37160
   00:016.140,     5.34611,     0.12749,    14.35438
   00:016.160,     5.36191,     0.14353,    14.34864
   00:016.180,     5.37837,     0.15058,    14.33141
   00:016.200,     5.39595,     0.14353,    14.33715
   00:016.220,     5.41376,     0.12792,    14.32567
   00:016.240,     5.43265,     0.12051,    14.31419
   00:016.260,     5.45246,     0.11883,    14.29697
   00:016.280,     5.47037,     0.11302,    14.27975
   00:016.300,     5.47930,     0.10960,    14.26827
   00:016.320,     5.47994,     0.11241,    14.26252
   00:016.340,     5.48279,     0.10548,    14.25678
   00:016.360,     5.49047,     0.08844,    14.25678
   00:016.380,     5.50488,     0.07619,    14.24530
   00:016.400,     5.51963,     0.00000,    14.22234
   00:016.420,     5.53525,     0.07658,    14.21660
   00:016.440,     5.55121,     0.00000,    14.18790
   00:016.460,     5.56439,     0.00000,    14.15345
   00:016.480,     5.57178,     0.00000,    14.13049
   00:016.500,     5.57477,     0.00000,    14.11901
   00:016.520,     5.57551,     0.00000,    14.10178
   00:016.540,     5.58067,     0.00000,    14.10752
   00:016.560,     5.58944,     0.00000,    14.09604
   00:016.580,     5.59904,     0.00000,    14.08456
   00:016.600,     5.60873,     0.00000,    14.06160
   00:016.620,     5.61829,     0.00000,    14.03864
   00:016.640,     5.62545,     0.00000,    14.03290
   00:016.660,     5.63271,     0.00000,    14.01567
   00:016.680,     5.64119,     0.00000,    13.98697
   00:016.700,     5.64756,     0.00000,    13.98123
   00:016.720,     5.65952,     0.00000,    13.96975
   00:016.740,     5.67473,     0.00000,    13.92382
   00:016.760,     5.68661,     0.00000,    13.91234
   00:016.780,     5.69831,     0.00000,    13.89512
   00:016.800,     5.70912,     0.00000,    13.86641
   00:016.820,     5.71402,     0.00000,    13.84345
   00:016.840,     5.71710,     0.00000,    13.82623
   00:016.860,     5.72179,     0.00000,    13.83197
   00:016.880,     5.72538,    -0.12061,    13.82049
   00:016.900,     5.73156,    -0.13296,    13.79753
   00:016.920,     5.73621,    -0.14579,    13.80901
   00:016.940,     5.73696,    -0.15767,    13.80327
   00:016.960,     5.73721,    -0.15669,    13.77456
   00:016.980,     5.73336,    -0.13729,    13.77456
   00:017.000,     5.70196,    -0.10924,    13.77456
   00:017.020,     5.61169,    -0.09273,    13.82049
   00:017.040,     5.43957,    -0.09967,    13.86641
   00:017.060,     5.17297,    -0.11411,    14.02715
   00:017.080,     4.83712,    -0.12270,    14.29697
   00:017.100,     4.48237,    -0.12509,    14.64715
   00:017.120,     4.16095,    -0.12444,    15.08345
   00:017.140,     3.91399,    -0.12459,    15.48530
   00:017.160,     3.75128,    -0.12978,    15.81826
   00:017.180,     3.63326,    -0.14536,    16.05937
   00:017.200,     3.52045,    -0.17140,    16.20863
   00:017.220,     3.38818,    -0.19377,    16.34641
   00:017.240,     3.20816,    -0.20508,    16.46697
   00:017.260,     2.97086,    -0.21113,    16.68511
   00:017.280,     2.71503,    -0.21375,    16.94345
   00:017.300,     2.54850,    -0.21267,    17.27641
   00:017.320,     2.58051,    -0.21187,    17.59789
   00:017.340,     2.75826,    -0.21249,    17.73567
   00:017.360,     2.82742,    -0.21387,    17.59789
   00:017.380,     2.69162,    -0.21585,    17.44863
   00:017.400,     2.58873,    -0.21499,    17.51178
   00:017.420,     2.59952,    -0.21267,    17.71270
   00:017.440,     2.44575,    -0.21419,    17.75863
   00:017.460,     2.00157,    -0.21765,    17.83900
   00:017.480,     1.48175,    -0.22220,    18.23511
   00:017.500,     1.06650,    -0.23067,    18.88955
   00:017.520,     0.77830,    -0.24132,    19.49807
   00:017.540,     0.58042,    -0.25134,    19.94011
   00:017.560,     0.44171,    -0.25579,    20.20418
   00:017.580,     0.34486,    -0.25626,    20.39363
   00:017.600,     0.27858,    -0.25373,    20.50844
   00:017.620,     0.23645,    -0.24879,    20.56585
   00:017.640,     0.21199,    -0.24202,    20.61752
   00:017.660,     0.19932,    -0.23640,    20.64048
   00:017.680,     0.18947,    -0.23590,    20.64622
   00:017.700,     0.17514,    -0.23862,    20.65196
   00:017.720,     0.15956,    -0.24056,    20.65196
   00:017.740,     0.14530,    -0.23611,    20.64048
   00:017.760,     0.13233,    -0.23035,    20.66344
   00:017.780,     0.12202,    -0.22166,    20.67492
   00:017.800,     0.11365,    -0.19970,    20.68640
   00:017.820,     0.10768,    -0.17531,    20.68640
   00:017.840,     0.10248,    -0.17000,    20.70937
   00:017.860,     0.09866,    -0.18926,    20.68640
   00:017.880,     0.09758,    -0.21892,    20.68640
   00:017.900,     0.09528,    -0.24191,    20.68640
   00:017.920,     0.09194,    -0.25334,    20.68640
   00:017.940,     0.08896,    -0.25683,    20.68640
   00:017.960,     0.08735,    -0.25258,    20.68640
   00:017.980,     0.08738,    -0.24039,    20.68066
   00:018.000,     0.08660,    -0.22798,    20.68640
   00:018.020,     0.08345,    -0.22432,    20.67492
   00:018.040,     0.08187,    -0.21573,    20.68640
   00:018.060,     0.08169,    -0.19543,    20.67492
   00:018.080,     0.08063,    -0.17341,    20.66918
   00:018.100,     0.07858,    -0.15661,    20.68640
   00:018.120,     0.07855,    -0.14634,    20.68640
   00:018.140,     0.07879,    -0.14188,    20.67492
   00:018.160,     0.07800,    -0.13858,    20.66344
   00:018.180,     0.07560,    -0.14012,    20.68066
   00:018.200,     0.07495,    -0.15172,    20.68640
   00:018.220,     0.07485,    -0.17700,    20.66918
   00:018.240,     0.07371,    -0.20541,    20.68066
   00:018.260,     0.07178,    -0.22514,    20.67492
   00:018.280,     0.07137,    -0.23616,    20.67492
   00:018.300,     0.07220,    -0.24199,    20.68066
   00:018.320,     0.07179,    -0.24521,    20.66918
   00:018.340,     0.07071,    -0.24657,    20.67492
   00:018.360,     0.07184,    -0.24227,    20.67492
   00:018.380,     0.07279,    -0.22979,    20.67492
   00:018.400,     0.07208,    -0.20995,    20.68640
   00:018.420,     0.06939,    -0.18646,    20.67492
   00:018.440,     0.06983,    -0.16270,    20.68640
   00:018.460,     0.07007,    -0.13987,    20.67492
   00:018.480,     0.06850,    -0.12410,    20.67492
   00:018.500,     0.06740,    -0.12046,    20.68066
   00:018.520,     0.06701,    -0.11275,    20.68640
   00:018.540,     0.06663,    -0.08622,    20.68640
   00:018.560,     0.06572,     0.00000,    20.68640
   00:018.580,     0.06606,     0.00000,    20.68066
   00:018.600,     0.06709,     0.00000,    20.68640
   00:018.620,     0.06639,     0.12584,    20.69214
   00:018.640,     0.06432,     0.15445,    20.68640
   00:018.660,     0.06322,     0.16927,    20.69789
   00:018.680,     0.06417,     0.16668,    20.68640
   00:018.700,     0.06397,     0.15518,    20.69789
   00:018.720,     0.06219,     0.14887,    20.68640
   00:018.740,     0.06309,     0.14954,    20.67492
   00:018.760,     0.06469,     0.14930,    20.70937
   00:018.780,     0.06454,     0.14547,    20.70937
   00:018.800,     0.06353,     0.13896,    20.69789
   00:018.820,     0.06316,     0.12717,    20.68640
   00:018.840,     0.06059,     0.11105,    20.70937
   00:018.860,     0.06044,     0.10418,    20.69214
   00:018.880,     0.06113,     0.11089,    20.70937
   00:018.900,     0.06057,     0.12407,    20.70937
   00:018.920,     0.06011,     0.13749,    20.68640
   00:018.940,     0.05970,     0.14961,    20.69789
   00:018.960,     0.05950,     0.16325,    20.70937
   00:018.980,     0.05951,     0.17672,    20.70937
   00:019.000,     0.06006,     0.18561,    20.70937
   00:019.020,     0.06000,     0.19264,    20.68640
   00:019.040,     0.06058,     0.20202,    20.70937
   00:019.060,     0.06138,     0.21149,    20.70937
   00:019.080,     0.06258,     0.21788,    20.70937
   00:019.100,     0.06297,     0.22082,    20.68640
   00:019.120,     0.06328,     0.21690,    20.69789
   00:019.140,     0.06397,     0.20694,    20.70937
   00:019.160,     0.06276,     0.19649,    20.70937
   00:019.180,     0.06085,     0.19238,    20.70937
   00:019.200,     0.06224,     0.19633,    20.69789
   00:019.220,     0.06773,     0.20621,    20.70937
   00:019.240,     0.07734,     0.22480,    20.68066
   00:019.260,     0.08770,     0.24482,    20.69214
   00:019.280,     0.09946,     0.25818,    20.68066
   00:019.300,     0.11333,     0.26213,    20.66344
   00:019.320,     0.12858,     0.25730,    20.65196
   00:019.340,     0.14272,     0.24806,    20.64622
   00:019.360,     0.15410,     0.23958,    20.62326
   00:019.380,     0.16371,     0.22872,    20.60603
   00:019.400,     0.17425,     0.21118,    20.59455
   00:019.420,     0.18499,     0.20828,    20.59455
   00:019.440,     0.19650,     0.23097,    20.58307
   00:019.460,     0.20930,     0.25860,    20.57159
   00:019.480,     0.22341,     0.26701,    20.56011
   00:019.500,     0.23926,     0.25559,    20.54863
   00:019.520,     0.25991,     0.23890,    20.51418
   00:019.540,     0.28867,     0.22336,    20.51418
   00:019.560,     0.33488,     0.21475,    20.49122
   00:019.580,     0.40630,     0.21084,    20.43381
   00:019.600,     0.50439,     0.20981,    20.37640
   00:019.620,     0.62619,     0.21901,    20.25011
   00:019.640,     0.76637,     0.23047,    20.07789
   00:019.660,     0.92672,     0.22819,    19.90566
   00:019.680,     1.10943,     0.22001,    19.69900
   00:019.700,     1.30999,     0.21767,    19.44641
   00:019.720,     1.51974,     0.22203,    19.15937
   00:019.740,     1.74084,     0.22586,    18.87233
   00:019.760,     1.98380,     0.22833,    18.57381
   00:019.780,     2.25359,     0.22846,    18.24085
   00:019.800,     2.55221,     0.22531,    17.87345
   00:019.820,     2.86223,     0.22160,    17.49456
   00:019.840,     3.14272,     0.21826,    17.06974
   00:019.860,     3.37470,     0.21360,    16.68511
   00:019.880,     3.57558,     0.21098,    16.35789
   00:019.900,     3.76019,     0.21027,    16.11678
   00:019.920,     3.93816,     0.20576,    15.89863
   00:019.940,     4.11453,     0.20069,    15.68623
   00:019.960,     4.28240,     0.19436,    15.48530
   00:019.980,     4.43041,     0.18820,    15.31308
   00:020.000,     4.55969,     0.17814,    15.13512
   00:020.020,     4.66893,     0.16823,    14.96863
   00:020.040,     4.75985,     0.16248,    14.85382
   00:020.060,     4.83944,     0.15570,    14.75049
   00:020.080,     4.91010,     0.14303,    14.67012
   00:020.100,     4.97262,     0.12262,    14.60123
   00:020.120,     5.03024,     0.10016,    14.55530
   00:020.140,     5.08226,     0.07966,    14.51512
   00:020.160,     5.12694,     0.00000,    14.47493
   00:020.180,     5.16784,     0.00000,    14.45197
   00:020.200,     5.21361,     0.00000,    14.40604
   00:020.220,     5.25713,     0.00000,    14.37160
   00:020.240,     5.28862,     0.00000,    14.34864
   00:020.260,     5.31429,     0.09397,    14.31419
   00:020.280,     5.34379,     0.12092,    14.28549
   00:020.300,     5.37078,     0.14028,    14.25678
   00:020.320,     5.39397,     0.14521,    14.22234
   00:020.340,     5.41882,     0.13720,    14.19364
   00:020.360,     5.44573,     0.12736,    14.16493
   00:020.380,     5.46806,     0.12324,    14.13049
   00:020.400,     5.48612,     0.12562,    14.09604
   00:020.420,     5.50640,     0.12982,    14.08456
   00:020.440,     5.52676,     0.13489,    14.03290
   00:020.460,     5.54488,     0.13690,    14.00993
   00:020.480,     5.56469,     0.12438,    13.98123
   00:020.500,     5.58599,     0.10291,    13.95827
   00:020.520,     5.60043,     0.09592,    13.92956
   00:020.540,     5.61418,     0.09948,    13.88938
   00:020.560,     5.62644,     0.09913,    13.87215
   00:020.580,     5.63510,     0.09623,    13.86641
   00:020.600,     5.63924,     0.09426,    13.84345
   00:020.620,     5.64243,     0.08598,    13.84345
   00:020.640,     5.65065,     0.07750,    13.83197
   00:020.660,     5.65366,     0.00000,    13.83197
   00:020.680,     5.65763,     0.00000,    13.82049
   00:020.700,     5.66095,     0.00000,    13.79753
   00:020.720,     5.66334,     0.07775,    13.82623
   00:020.740,     5.66766,     0.07916,    13.82049
   00:020.760,     5.66752,     0.07618,    13.79753
   00:020.780,     5.66526,     0.00000,    13.79753
   00:020.800,     5.66283,     0.00000,    13.80327
   00:020.820,     5.65864,     0.00000,    13.79753
   00:020.840,     5.65604,     0.00000,    13.82049
   00:020.860,     5.65924,     0.00000,    13.82049
   00:020.880,     5.66105,     0.00000,    13.82049
   00:020.900,     5.66106,     0.00000,    13.80901
   00:020.920,     5.66514,     0.00000,    13.82049
   00:020.940,     5.67313,     0.00000,    13.82049
   00:020.960,     5.68115,     0.00000,    13.78604
   00:020.980,     5.69447,     0.00000,    13.78604
   00:021.000,     5.70354,     0.00000,    13.78030
   00:021.020,     5.70804,     0.00000,    13.75160
   00:021.040,     5.71664,     0.00000,    13.73438
   00:021.060,     5.72265,     0.00000,    13.72864
   00:021.080,     5.72588,     0.00000,    13.70567
   00:021.100,     5.72873,     0.00000,    13.72864
   00:021.120,     5.72906,     0.10458,    13.69419
   00:021.140,     5.73407,     0.11694,    13.69419
   00:021.160,     5.73723,     0.11330,    13.69419
   00:021.180,     5.73611,     0.09703,    13.68845
   00:021.200,     5.73639,     0.07586,    13.67123
   00:021.220,     5.73762,     0.00000,    13.65975
   00:021.240,     5.73894,     0.00000,    13.65975
   00:021.260,     5.74095,     0.00000,    13.65401
   00:021.280,     5.74124,     0.00000,    13.65975
   00:021.300,     5.74155,     0.00000,    13.65975
   00:021.320,     5.74240,     0.00000,    13.66549
   00:021.340,     5.74504,     0.00000,    13.64253
   00:021.360,     5.74640,     0.00000,    13.64827
   00:021.380,     5.74632,     0.00000,    13.65975
   00:021.400,     5.74359,     0.00000,    13.65975
   00:021.420,     5.74663,     0.00000,    13.65401
   00:021.440,     5.75064,     0.00000,    13.63678
   00:021.460,     5.75194,     0.00000,    13.64253
   00:021.480,     5.75678,     0.00000,    13.63678
