<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2840,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:001.000,     0.05600,     0.00000,    21.17204
   00:001.020,     0.05436,     0.00000,    21.17204
   00:001.040,     0.05475,     0.00000,    21.18975
   00:001.060,     0.05567,     0.00000,    21.18384
   00:001.080,     0.05742,     0.00000,    21.17204
   00:001.100,     0.05723,     0.00000,    21.18384
   00:001.120,     0.05596,     0.00000,    21.17204
   00:001.140,     0.05649,     0.00000,    21.18975
   00:001.160,     0.05757,     0.00000,    21.17794
   00:001.180,     0.05693,     0.00000,    21.17204
   00:001.200,     0.05653,     0.00000,    21.17204
   00:001.220,     0.05656,     0.00000,    21.18384
   00:001.240,     0.05667,     0.00000,    21.20745
   00:001.260,     0.05736,     0.00000,    21.18384
   00:001.280,     0.05729,     0.00000,    21.17204
   00:001.300,     0.05559,     0.00000,    21.18384
   00:001.320,     0.05575,     0.00000,    21.20745
   00:001.340,     0.05666,     0.00000,    21.17204
   00:001.360,     0.05739,     0.00000,    21.17794
   00:001.380,     0.05672,     0.00000,    21.17794
   00:001.400,     0.05559,     0.00000,    21.17204
   00:001.420,     0.05594,     0.00000,    21.18384
   00:001.440,     0.05671,     0.00000,    21.18975
   00:001.460,     0.05765,     0.00000,    21.17204
   00:001.480,     0.05717,     0.08483,    21.17204
   00:001.500,     0.05664,     0.09138,    21.18975
   00:001.520,     0.05799,     0.00000,    21.18384
   00:001.540,     0.05856,     0.00000,    21.18384
   00:001.560,     0.05774,     0.00000,    21.17204
   00:001.580,     0.05731,     0.00000,    21.17794
   00:001.600,     0.05833,     0.00000,    21.18384
   00:001.620,     0.05734,     0.00000,    21.17794
   00:001.640,     0.05669,     0.00000,    21.17204
   00:001.660,     0.05668,     0.00000,    21.17794
   00:001.680,     0.05683,     0.00000,    21.17204
   00:001.700,     0.05714,     0.00000,    21.18384
   00:001.720,     0.05770,     0.00000,    21.17204
   00:001.740,     0.05865,     0.00000,    21.17204
   00:001.760,     0.05904,     0.00000,    21.18384
   00:001.780,     0.05964,    -0.10061,    21.17794
   00:001.800,     0.06023,    -0.14004,    21.17204
   00:001.820,     0.05824,    -0.14340,    21.17204
   00:001.840,     0.05742,    -0.08145,    21.17794
   00:001.860,     0.05798,     0.00000,    21.17204
   00:001.880,     0.05711,     0.00000,    21.18975
   00:001.900,     0.05658,     0.00000,    21.18384
   00:001.920,     0.05745,     0.00000,    21.17794
   00:001.940,     0.05828,     0.00000,    21.17204
   00:001.960,     0.05850,     0.00000,    21.17794
   00:001.980,     0.05896,     0.00000,    21.18384
   00:002.000,     0.05993,     0.00000,    21.18384
   00:002.020,     0.06033,    -0.14286,    21.16023
   00:002.040,     0.06007,    -0.16239,    21.18384
   00:002.060,     0.06079,    -0.18506,    21.17204
   00:002.080,     0.05962,    -0.18666,    21.16023
   00:002.100,     0.05861,    -0.13510,    21.17204
   00:002.120,     0.05908,    -0.07788,    21.17204
   00:002.140,     0.05816,    -0.08937,    21.17204
   00:002.160,     0.05673,     0.00000,    21.17204
   00:002.180,     0.05677,     0.00000,    21.17204
   00:002.200,     0.05802,     0.00000,    21.17204
   00:002.220,     0.05851,     0.00000,    21.17794
   00:002.240,     0.05763,     0.00000,    21.17204
   00:002.260,     0.05698,     0.13064,    21.18384
   00:002.280,     0.05752,     0.14862,    21.18384
   00:002.300,     0.05791,     0.15240,    21.17794
   00:002.320,     0.05663,     0.15610,    21.18384
   00:002.340,     0.05607,     0.15457,    21.17794
   00:002.360,     0.05599,     0.13312,    21.17794
   00:002.380,     0.05533,     0.10850,    21.17204
   00:002.400,     0.05522,     0.11764,    21.18384
   00:002.420,     0.05490,     0.14979,    21.17794
   00:002.440,     0.05541,     0.17300,    21.18384
   00:002.460,     0.05370,     0.16844,    21.18384
   00:002.480,     0.05424,     0.16468,    21.17204
   00:002.500,     0.05469,     0.15111,    21.20745
   00:002.520,     0.05499,     0.11863,    21.18384
   00:002.540,     0.05494,     0.11313,    21.18384
   00:002.560,     0.05479,     0.13984,    21.17204
   00:002.580,     0.05478,     0.14195,    21.18975
   00:002.600,     0.05386,     0.12856,    21.18384
   00:002.620,     0.05361,     0.09860,    21.18384
   00:002.640,     0.05526,     0.00000,    21.18384
   00:002.660,     0.05649,     0.09862,    21.18384
   00:002.680,     0.05636,     0.13099,    21.18384
   00:002.700,     0.05691,     0.13485,    21.16613
   00:002.720,     0.05583,     0.15065,    21.17794
   00:002.740,     0.05410,     0.17304,    21.18975
   00:002.760,     0.05365,     0.18298,    21.18975
   00:002.780,     0.05468,     0.19078,    21.18975
   00:002.800,     0.05492,     0.18423,    21.18384
   00:002.820,     0.05507,     0.16212,    21.18384
   00:002.840,     0.05627,     0.16348,    21.18384
   00:002.860,     0.05731,     0.17666,    21.17794
   00:002.880,     0.05751,     0.17386,    21.18384
   00:002.900,     0.05850,     0.15578,    21.18975
   00:002.920,     0.05986,     0.13544,    21.18975
   00:002.940,     0.06091,     0.13820,    21.18384
   00:002.960,     0.06057,     0.15469,    21.18384
   00:002.980,     0.06078,     0.15774,    21.18384
   00:003.000,     0.06151,     0.16356,    21.17204
   00:003.020,     0.06106,     0.18120,    21.18384
   00:003.040,     0.06019,     0.19805,    21.18384
   00:003.060,     0.06021,     0.20987,    21.17794
   00:003.080,     0.05999,     0.19809,    21.18975
   00:003.100,     0.06049,     0.18504,    21.18384
   00:003.120,     0.06061,     0.18531,    21.17204
   00:003.140,     0.06006,     0.18659,    21.17794
   00:003.160,     0.05929,     0.18968,    21.18384
   00:003.180,     0.06018,     0.19495,    21.17204
   00:003.200,     0.06033,     0.20765,    21.16023
   00:003.220,     0.05900,     0.20815,    21.18975
   00:003.240,     0.05788,     0.18651,    21.18384
   00:003.260,     0.05700,     0.18130,    21.18384
   00:003.280,     0.05729,     0.19766,    21.18384
   00:003.300,     0.05647,     0.18995,    21.18384
   00:003.320,     0.05383,     0.14201,    21.18384
   00:003.340,     0.05417,     0.09813,    21.17204
   00:003.360,     0.05458,     0.07963,    21.17794
   00:003.380,     0.05489,     0.07785,    21.19565
   00:003.400,     0.05548,     0.08693,    21.18384
   00:003.420,     0.05586,     0.08450,    21.18384
   00:003.440,     0.05551,     0.09580,    21.18384
   00:003.460,     0.05550,     0.09728,    21.18384
   00:003.480,     0.05524,     0.00000,    21.18384
   00:003.500,     0.05453,     0.00000,    21.18384
   00:003.520,     0.05472,     0.00000,    21.17204
   00:003.540,     0.05556,     0.00000,    21.18384
   00:003.560,     0.05481,     0.00000,    21.19565
   00:003.580,     0.05492,     0.00000,    21.18975
   00:003.600,     0.05560,     0.00000,    21.17204
   00:003.620,     0.05396,     0.00000,    21.18384
   00:003.640,     0.05377,     0.00000,    21.18975
   00:003.660,     0.05484,     0.00000,    21.18384
   00:003.680,     0.05488,     0.00000,    21.19565
   00:003.700,     0.05379,     0.00000,    21.18384
   00:003.720,     0.05424,     0.00000,    21.18384
   00:003.740,     0.05506,     0.00000,    21.18975
   00:003.760,     0.05403,     0.00000,    21.18384
   00:003.780,     0.05326,     0.00000,    21.18975
   00:003.800,     0.05347,     0.00000,    21.18384
   00:003.820,     0.05310,     0.00000,    21.18384
   00:003.840,     0.05390,     0.00000,    21.18384
   00:003.860,     0.05428,     0.00000,    21.18384
   00:003.880,     0.05425,     0.00000,    21.18384
   00:003.900,     0.05380,     0.00000,    21.20745
   00:003.920,     0.05317,     0.11920,    21.18384
   00:003.940,     0.05310,     0.11100,    21.20745
   00:003.960,     0.05274,     0.00000,    21.17794
   00:003.980,     0.05411,     0.00000,    21.18384
   00:004.000,     0.05378,     0.08933,    21.18384
   00:004.020,     0.05298,     0.09742,    21.18384
   00:004.040,     0.05423,     0.00000,    21.18975
   00:004.060,     0.05453,     0.00000,    21.18384
   00:004.080,     0.05396,     0.07922,    21.18975
   00:004.100,     0.05373,     0.00000,    21.18975
   00:004.120,     0.05439,     0.00000,    21.18384
   00:004.140,     0.05434,     0.00000,    21.18975
   00:004.160,     0.05473,     0.00000,    21.17794
   00:004.180,     0.05472,     0.00000,    21.18384
   00:004.200,     0.05513,     0.11028,    21.18384
   00:004.220,     0.05587,     0.08330,    21.20745
   00:004.240,     0.05673,     0.00000,    21.18384
   00:004.260,     0.05740,     0.00000,    21.17204
   00:004.280,     0.05657,     0.00000,    21.18384
   00:004.300,     0.05598,     0.00000,    21.17204
   00:004.320,     0.05701,     0.00000,    21.17204
   00:004.340,     0.05810,     0.00000,    21.18384
   00:004.360,     0.05815,     0.13461,    21.18384
   00:004.380,     0.05650,     0.11595,    21.18384
   00:004.400,     0.05722,     0.00000,    21.18384
   00:004.420,     0.05937,     0.00000,    21.18975
   00:004.440,     0.05903,     0.00000,    21.18384
   00:004.460,     0.05840,     0.00000,    21.17794
   00:004.480,     0.05928,     0.00000,    21.17204
   00:004.500,     0.05867,     0.00000,    21.17204
   00:004.520,     0.05775,     0.00000,    21.17794
   00:004.540,     0.05784,     0.00000,    21.18384
   00:004.560,     0.05844,     0.00000,    21.18384
   00:004.580,     0.05872,     0.00000,    21.18384
   00:004.600,     0.05846,     0.00000,    21.18384
   00:004.620,     0.05921,     0.00000,    21.17204
   00:004.640,     0.05935,     0.00000,    21.17794
   00:004.660,     0.06003,    -0.07936,    21.17204
   00:004.680,     0.05940,    -0.08289,    21.17204
   00:004.700,     0.05905,    -0.10773,    21.18384
   00:004.720,     0.05950,    -0.13244,    21.17794
   00:004.740,     0.05933,    -0.15120,    21.17794
   00:004.760,     0.06072,    -0.16891,    21.18384
   00:004.780,     0.05931,    -0.17247,    21.18384
   00:004.800,     0.05796,    -0.17130,    21.17204
   00:004.820,     0.06012,    -0.20410,    21.17204
   00:004.840,     0.06317,    -0.28041,    21.18384
   00:004.860,     0.07080,    -0.36814,    21.18384
   00:004.880,     0.08699,    -0.44115,    21.17204
   00:004.900,     0.10873,    -0.49619,    21.16023
   00:004.920,     0.13703,    -0.52144,    21.12481
   00:004.940,     0.17414,    -0.50617,    21.10120
   00:004.960,     0.20612,    -0.48099,    21.07759
   00:004.980,     0.21607,    -0.47755,    21.02447
   00:005.000,     0.20336,    -0.47980,    20.99495
   00:005.020,     0.17854,    -0.47342,    21.00085
   00:005.040,     0.15003,    -0.46790,    21.04217
   00:005.060,     0.12285,    -0.46583,    21.08940
   00:005.080,     0.10278,    -0.45096,    21.11301
   00:005.100,     0.08929,    -0.40125,    21.13662
   00:005.120,     0.08062,    -0.33836,    21.16023
   00:005.140,     0.07373,    -0.30782,    21.14843
   00:005.160,     0.06812,    -0.31301,    21.16023
   00:005.180,     0.06533,    -0.32376,    21.16613
   00:005.200,     0.06378,    -0.33745,    21.17204
   00:005.220,     0.06293,    -0.36694,    21.17204
   00:005.240,     0.06333,    -0.39477,    21.17204
   00:005.260,     0.06425,    -0.38825,    21.16613
   00:005.280,     0.06265,    -0.33348,    21.20745
   00:005.300,     0.06048,    -0.25634,    21.18384
   00:005.320,     0.06019,    -0.19204,    21.17204
   00:005.340,     0.06040,    -0.13171,    21.17204
   00:005.360,     0.05914,     0.00000,    21.19565
   00:005.380,     0.05935,     0.00000,    21.18384
   00:005.400,     0.05954,     0.11168,    21.17794
   00:005.420,     0.05836,     0.00000,    21.18384
   00:005.440,     0.05759,     0.00000,    21.18975
   00:005.460,     0.05726,     0.00000,    21.17794
   00:005.480,     0.05776,     0.00000,    21.17794
   00:005.500,     0.05641,     0.00000,    21.18384
   00:005.520,     0.05651,     0.00000,    21.17204
   00:005.540,     0.05766,     0.00000,    21.17794
   00:005.560,     0.05670,     0.00000,    21.19565
   00:005.580,     0.05546,     0.00000,    21.18384
   00:005.600,     0.05627,    -0.14587,    21.18384
   00:005.620,     0.05740,    -0.19861,    21.18384
   00:005.640,     0.05638,    -0.27645,    21.18384
   00:005.660,     0.05566,    -0.33399,    21.17204
   00:005.680,     0.05557,    -0.31946,    21.18384
   00:005.700,     0.05640,    -0.25312,    21.18384
   00:005.720,     0.05674,    -0.21385,    21.18384
   00:005.740,     0.05773,    -0.20848,    21.17794
   00:005.760,     0.05807,    -0.17797,    21.17204
   00:005.780,     0.05694,    -0.11019,    21.18975
   00:005.800,     0.05660,     0.00000,    21.18384
   00:005.820,     0.05728,     0.00000,    21.17204
   00:005.840,     0.05702,     0.13186,    21.17204
   00:005.860,     0.05580,     0.17566,    21.17204
   00:005.880,     0.05554,     0.20656,    21.17204
   00:005.900,     0.05723,     0.22941,    21.20745
   00:005.920,     0.05631,     0.26080,    21.18384
   00:005.940,     0.05520,     0.31069,    21.17204
   00:005.960,     0.05617,     0.36015,    21.17794
   00:005.980,     0.05503,     0.39249,    21.17204
   00:006.000,     0.05440,     0.42156,    21.17794
   00:006.020,     0.05623,     0.46810,    21.18975
   00:006.040,     0.05584,     0.51621,    21.17794
   00:006.060,     0.05480,     0.54414,    21.19565
   00:006.080,     0.05477,     0.55495,    21.18975
   00:006.100,     0.05524,     0.54742,    21.17204
   00:006.120,     0.05599,     0.51283,    21.19565
   00:006.140,     0.05594,     0.48493,    21.18384
   00:006.160,     0.05598,     0.48739,    21.18384
   00:006.180,     0.05853,     0.52002,    21.18384
   00:006.200,     0.05953,     0.57673,    21.17204
   00:006.220,     0.05763,     0.63406,    21.17204
   00:006.240,     0.05635,     0.68956,    21.17794
   00:006.260,     0.05652,     0.72812,    21.18975
   00:006.280,     0.05590,     0.73856,    21.18384
   00:006.300,     0.05450,     0.72525,    21.18384
   00:006.320,     0.05417,     0.69136,    21.17794
   00:006.340,     0.05497,     0.65080,    21.18384
   00:006.360,     0.05528,     0.61414,    21.18384
   00:006.380,     0.05592,     0.59628,    21.19565
   00:006.400,     0.05810,     0.58374,    21.18384
   00:006.420,     0.05881,     0.55644,    21.17794
   00:006.440,     0.05918,     0.53603,    21.18384
   00:006.460,     0.06233,     0.53787,    21.17204
   00:006.480,     0.07167,     0.56024,    21.18384
   00:006.500,     0.09436,     0.60621,    21.17794
   00:006.520,     0.15857,     0.64859,    21.14252
   00:006.540,     0.28652,     0.68650,    21.11301
   00:006.560,     0.47582,     0.73657,    20.98315
   00:006.580,     0.72023,     0.78091,    20.77064
   00:006.600,     1.00685,     0.81521,    20.48141
   00:006.620,     1.31089,     0.83230,    20.14494
   00:006.640,     1.61612,     0.84447,    19.74945
   00:006.660,     1.91797,     0.85186,    19.38938
   00:006.680,     2.20449,     0.84876,    19.01750
   00:006.700,     2.44894,     0.80595,    18.68104
   00:006.720,     2.64721,     0.74644,    18.39771
   00:006.740,     2.82016,     0.72794,    18.14979
   00:006.760,     2.97748,     0.74016,    17.97270
   00:006.780,     3.11140,     0.76639,    17.82513
   00:006.800,     3.22443,     0.78892,    17.67756
   00:006.820,     3.32176,     0.77969,    17.55950
   00:006.840,     3.40137,     0.75838,    17.47686
   00:006.860,     3.46821,     0.74328,    17.39422
   00:006.880,     3.52693,     0.75508,    17.32339
   00:006.900,     3.57561,     0.78841,    17.26436
   00:006.920,     3.61596,     0.82594,    17.21714
   00:006.940,     3.65561,     0.85915,    17.19353
   00:006.960,     3.69196,     0.86063,    17.14631
   00:006.980,     3.72522,     0.82634,    17.11679
   00:007.000,     3.75271,     0.78281,    17.06957
   00:007.020,     3.77816,     0.75979,    17.05186
   00:007.040,     3.80307,     0.73905,    17.03415
   00:007.060,     3.82709,     0.68188,    17.00464
   00:007.080,     3.85173,     0.60365,    16.99283
   00:007.100,     3.87344,     0.55168,    16.95742
   00:007.120,     3.88971,     0.51649,    16.94561
   00:007.140,     3.90531,     0.45457,    16.91019
   00:007.160,     3.91900,     0.38682,    16.91019
   00:007.180,     3.93129,     0.34331,    16.91019
   00:007.200,     3.94158,     0.30511,    16.89839
   00:007.220,     3.95158,     0.27276,    16.91019
   00:007.240,     3.96360,     0.25324,    16.91019
   00:007.260,     3.97700,     0.22596,    16.88658
   00:007.280,     3.98878,     0.19001,    16.86887
   00:007.300,     4.00034,     0.16712,    16.83936
   00:007.320,     4.01129,     0.15650,    16.82755
   00:007.340,     4.02552,     0.14455,    16.82755
   00:007.360,     4.03789,     0.13057,    16.79214
   00:007.380,     4.05085,     0.11227,    16.79804
   00:007.400,     4.06534,     0.00000,    16.76852
   00:007.420,     4.08140,     0.00000,    16.74491
   00:007.440,     4.09921,    -0.17659,    16.71540
   00:007.460,     4.11548,    -0.25452,    16.72130
   00:007.480,     4.12803,    -0.34703,    16.67408
   00:007.500,     4.14301,    -0.46710,    16.63866
   00:007.520,     4.16197,    -0.59224,    16.62686
   00:007.540,     4.17708,    -0.66969,    16.60325
   00:007.560,     4.19210,    -0.70122,    16.57963
   00:007.580,     4.20823,    -0.71471,    16.57963
   00:007.600,     4.22442,    -0.71854,    16.53241
   00:007.620,     4.23840,    -0.70961,    16.50880
   00:007.640,     4.24719,    -0.69342,    16.49109
   00:007.660,     4.25560,    -0.67923,    16.46748
   00:007.680,     4.26412,    -0.64200,    16.46748
   00:007.700,     4.27215,    -0.55205,    16.44977
   00:007.720,     4.27942,    -0.44386,    16.41436
   00:007.740,     4.28636,    -0.37235,    16.42026
   00:007.760,     4.29042,    -0.35531,    16.41436
   00:007.780,     4.29258,    -0.37263,    16.40255
   00:007.800,     4.29435,    -0.41173,    16.39074
   00:007.820,     4.30095,    -0.47470,    16.39074
   00:007.840,     4.30571,    -0.55269,    16.39074
   00:007.860,     4.30786,    -0.62441,    16.37304
   00:007.880,     4.30723,    -0.65995,    16.35533
   00:007.900,     4.30561,    -0.65908,    16.34942
   00:007.920,     4.26844,    -0.63064,    16.36713
   00:007.940,     4.01368,    -0.59469,    16.36713
   00:007.960,     3.33033,    -0.57702,    16.52651
   00:007.980,     2.42959,    -0.58407,    17.08137
   00:008.000,     1.70066,    -0.60464,    18.12027
   00:008.020,     1.22757,    -0.62482,    19.16507
   00:008.040,     0.91940,    -0.63808,    19.93244
   00:008.060,     0.70412,    -0.62391,    20.36925
   00:008.080,     0.54759,    -0.55563,    20.64078
   00:008.100,     0.43275,    -0.43682,    20.80016
   00:008.120,     0.34871,    -0.28351,    20.92412
   00:008.140,     0.28792,    -0.11369,    21.00085
   00:008.160,     0.24376,     0.00000,    21.04808
   00:008.180,     0.20949,     0.19866,    21.09530
   00:008.200,     0.18454,     0.26966,    21.11891
   00:008.220,     0.16730,     0.32987,    21.16023
   00:008.240,     0.15417,     0.34920,    21.16023
   00:008.260,     0.14332,     0.34757,    21.16023
   00:008.280,     0.13445,     0.33686,    21.16613
   00:008.300,     0.12690,     0.31203,    21.16613
   00:008.320,     0.12103,     0.27918,    21.17204
   00:008.340,     0.11625,     0.24250,    21.16023
   00:008.360,     0.11106,     0.20762,    21.16613
   00:008.380,     0.10850,     0.20225,    21.16023
   00:008.400,     0.10604,     0.23847,    21.14843
   00:008.420,     0.10305,     0.28559,    21.16023
   00:008.440,     0.09873,     0.31760,    21.14843
   00:008.460,     0.09489,     0.32493,    21.14252
   00:008.480,     0.09308,     0.31057,    21.14843
   00:008.500,     0.09084,     0.29238,    21.13662
   00:008.520,     0.08973,     0.27815,    21.13662
   00:008.540,     0.08888,     0.26363,    21.12481
   00:008.560,     0.08488,     0.24651,    21.12481
   00:008.580,     0.08243,     0.22818,    21.14843
   00:008.600,     0.08251,     0.21601,    21.13662
   00:008.620,     0.08264,     0.22463,    21.13662
   00:008.640,     0.08266,     0.24713,    21.13662
   00:008.660,     0.08231,     0.27358,    21.13662
   00:008.680,     0.08051,     0.31762,    21.13662
   00:008.700,     0.07871,     0.37934,    21.11891
   00:008.720,     0.07927,     0.45263,    21.13662
   00:008.740,     0.08191,     0.52391,    21.12481
   00:008.760,     0.08570,     0.57981,    21.13072
   00:008.780,     0.09237,     0.62765,    21.14843
   00:008.800,     0.10664,     0.64757,    21.11891
   00:008.820,     0.13721,     0.64894,    21.11301
   00:008.840,     0.20028,     0.65274,    21.08940
   00:008.860,     0.31511,     0.66104,    21.04217
   00:008.880,     0.48067,     0.65792,    20.93592
   00:008.900,     0.69099,     0.62725,    20.74113
   00:008.920,     0.93772,     0.60008,    20.51092
   00:008.940,     1.19702,     0.58213,    20.21578
   00:008.960,     1.44936,     0.55214,    19.88522
   00:008.980,     1.69071,     0.51362,    19.58418
   00:009.000,     1.92115,     0.47391,    19.29494
   00:009.020,     2.13085,     0.43050,    19.03521
   00:009.040,     2.31907,     0.38671,    18.76958
   00:009.060,     2.49459,     0.33534,    18.56299
   00:009.080,     2.65033,     0.27047,    18.37409
   00:009.100,     2.78400,     0.20373,    18.19701
   00:009.120,     2.90356,     0.14390,    18.05534
   00:009.140,     3.01888,     0.00000,    17.91367
   00:009.160,     3.13673,     0.00000,    17.80742
   00:009.180,     3.25728,    -0.12910,    17.68937
   00:009.200,     3.37721,    -0.14662,    17.57131
   00:009.220,     3.48441,    -0.16424,    17.44145
   00:009.240,     3.57804,    -0.16543,    17.31159
   00:009.260,     3.65965,    -0.14770,    17.22304
   00:009.280,     3.72837,    -0.11416,    17.15221
   00:009.300,     3.79101,    -0.07784,    17.07547
   00:009.320,     3.84941,     0.00000,    17.01054
   00:009.340,     3.90433,     0.00000,    16.96922
   00:009.360,     3.95281,     0.00000,    16.91019
   00:009.380,     3.99660,     0.00000,    16.84526
   00:009.400,     4.03300,     0.00000,    16.82755
   00:009.420,     4.06196,     0.00000,    16.76852
   00:009.440,     4.08797,     0.00000,    16.74491
   00:009.460,     4.11184,     0.00000,    16.72130
   00:009.480,     4.13536,     0.00000,    16.67408
   00:009.500,     4.15466,     0.00000,    16.65637
   00:009.520,     4.16896,     0.00000,    16.63866
   00:009.540,     4.18244,     0.00000,    16.63866
   00:009.560,     4.19496,     0.00000,    16.61505
   00:009.580,     4.20415,     0.00000,    16.60325
   00:009.600,     4.21140,     0.00000,    16.59734
   00:009.620,     4.21411,     0.00000,    16.57963
   00:009.640,     4.21204,     0.00000,    16.56783
   00:009.660,     4.20811,     0.09084,    16.59144
   00:009.680,     4.20278,     0.08799,    16.57963
   00:009.700,     4.15146,     0.08300,    16.60325
   00:009.720,     3.94611,     0.07986,    16.62686
   00:009.740,     3.52363,     0.00000,    16.79214
   00:009.760,     2.98102,     0.10384,    17.16992
   00:009.780,     2.46910,     0.16455,    17.76020
   00:009.800,     2.04458,     0.19140,    18.42132
   00:009.820,     1.70375,     0.23144,    18.97618
   00:009.840,     1.45978,     0.28791,    19.43660
   00:009.860,     1.30670,     0.31945,    19.74355
   00:009.880,     1.18629,     0.29011,    19.93244
   00:009.900,     1.04887,     0.14901,    20.05050
   00:009.920,     0.91179,     0.00000,    20.15085
   00:009.940,     0.81466,     0.00000,    20.31022
   00:009.960,     0.76501,     0.00000,    20.45189
   00:009.980,     0.74261,     0.00000,    20.52273
   00:010.000,     0.71938,     0.00000,    20.54634
   00:010.020,     0.68559,     0.09747,    20.56995
   00:010.040,     0.66499,     0.13282,    20.61717
   00:010.060,     0.69768,     0.16869,    20.62307
   00:010.080,     0.81869,     0.21367,    20.59356
   00:010.100,     1.03546,     0.25577,    20.52273
   00:010.120,     1.32707,     0.26453,    20.31022
   00:010.140,     1.65836,     0.20751,    19.95605
   00:010.160,     1.98955,     0.14990,    19.57237
   00:010.180,     2.28324,     0.14757,    19.12966
   00:010.200,     2.50529,     0.12533,    18.75188
   00:010.220,     2.66957,     0.00000,    18.44493
   00:010.240,     2.85108,     0.00000,    18.23243
   00:010.260,     3.06616,     0.12367,    18.06715
   00:010.280,     3.22746,     0.17261,    17.83694
   00:010.300,     3.32308,     0.19759,    17.61853
   00:010.320,     3.46077,     0.18025,    17.49457
   00:010.340,     3.65090,     0.12645,    17.38242
   00:010.360,     3.80900,     0.00000,    17.18172
   00:010.380,     3.87390,     0.00000,    16.95742
   00:010.400,     3.83233,     0.00000,    16.81575
   00:010.420,     3.72365,     0.00000,    16.82755
   00:010.440,     3.62490,     0.00000,    16.96332
   00:010.460,     3.60130,     0.00000,    17.12269
   00:010.480,     3.66995,     0.00000,    17.21714
   00:010.500,     3.77909,     0.00000,    17.18172
   00:010.520,     3.87027,     0.00000,    17.05186
   00:010.540,     3.93070,     0.00000,    16.91019
   00:010.560,     3.96872,     0.00000,    16.82755
   00:010.580,     3.98722,     0.00000,    16.74491
   00:010.600,     3.97732,     0.00000,    16.74491
   00:010.620,     3.93933,     0.09828,    16.76852
   00:010.640,     3.87285,     0.07772,    16.80394
   00:010.660,     3.79963,     0.00000,    16.86887
   00:010.680,     3.75079,     0.00000,    16.96922
   00:010.700,     3.73872,     0.00000,    17.05776
   00:010.720,     3.74301,     0.09327,    17.09908
   00:010.740,     3.72394,     0.08425,    17.07547
   00:010.760,     3.68832,     0.08624,    17.08137
   00:010.780,     3.67432,     0.09474,    17.10499
   00:010.800,     3.69397,     0.08013,    17.12860
   00:010.820,     3.72658,     0.00000,    17.14631
   00:010.840,     3.75079,     0.00000,    17.12269
   00:010.860,     3.76408,     0.00000,    17.08728
   00:010.880,     3.77538,     0.00000,    17.06367
