<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2005,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:001.300,     4.91086,    -0.16343,    16.15179
   00:001.320,     4.90768,    -0.18703,    16.15179
   00:001.340,     4.83360,    -0.21590,    16.13371
   00:001.360,     4.59911,    -0.24303,    16.13974
   00:001.380,     4.28837,    -0.26047,    16.31455
   00:001.400,     4.10746,    -0.26537,    16.62800
   00:001.420,     4.11769,    -0.26131,    16.92337
   00:001.440,     4.22619,    -0.25575,    17.03790
   00:001.460,     4.36724,    -0.25574,    16.94145
   00:001.480,     4.52044,    -0.26434,    16.76062
   00:001.500,     4.65641,    -0.28899,    16.55567
   00:001.520,     4.75788,    -0.32596,    16.38688
   00:001.540,     4.82490,    -0.36038,    16.25427
   00:001.560,     4.86893,    -0.38826,    16.16988
   00:001.580,     4.89662,    -0.41395,    16.12165
   00:001.600,     4.90390,    -0.43926,    16.07946
   00:001.620,     4.86377,    -0.46200,    16.07343
   00:001.640,     4.73988,    -0.47957,    16.07946
   00:001.660,     4.48703,    -0.49248,    16.16988
   00:001.680,     4.12390,    -0.50174,    16.36277
   00:001.700,     3.80983,    -0.50872,    16.72445
   00:001.720,     3.64656,    -0.51283,    17.14037
   00:001.740,     3.48042,    -0.51680,    17.44780
   00:001.760,     3.04258,    -0.52505,    17.61658
   00:001.780,     2.33635,    -0.54141,    17.90592
   00:001.800,     1.65073,    -0.55956,    18.55694
   00:001.820,     1.16545,    -0.56463,    19.40085
   00:001.840,     0.85132,    -0.56981,    20.13023
   00:001.860,     0.63484,    -0.59156,    20.58232
   00:001.880,     0.48171,    -0.62058,    20.88372
   00:001.900,     0.37403,    -0.65273,    21.07661
   00:001.920,     0.29921,    -0.67631,    21.17306
   00:001.940,     0.24864,    -0.68110,    21.23937
   00:001.960,     0.21446,    -0.66534,    21.30567
   00:001.980,     0.18975,    -0.64206,    21.34184
   00:002.000,     0.17200,    -0.63043,    21.35390
   00:002.020,     0.15812,    -0.62418,    21.37801
   00:002.040,     0.14671,    -0.61620,    21.37801
   00:002.060,     0.13764,    -0.61293,    21.39609
   00:002.080,     0.13110,    -0.61237,    21.37801
   00:002.100,     0.12589,    -0.61188,    21.37801
   00:002.120,     0.12150,    -0.60803,    21.38404
   00:002.140,     0.11734,    -0.59873,    21.37801
   00:002.160,     0.11335,    -0.59148,    21.37801
   00:002.180,     0.11048,    -0.58623,    21.35390
   00:002.200,     0.10847,    -0.58048,    21.36595
   00:002.220,     0.10652,    -0.57197,    21.37801
   00:002.240,     0.10395,    -0.56002,    21.36595
   00:002.260,     0.10258,    -0.54962,    21.36595
   00:002.280,     0.10106,    -0.54670,    21.35390
   00:002.300,     0.09910,    -0.54612,    21.35390
   00:002.320,     0.09807,    -0.54021,    21.34184
   00:002.340,     0.09689,    -0.52437,    21.33581
   00:002.360,     0.09360,    -0.49824,    21.34184
   00:002.380,     0.09204,    -0.46516,    21.34184
   00:002.400,     0.09142,    -0.42414,    21.32978
   00:002.420,     0.09110,    -0.38874,    21.35390
   00:002.440,     0.09115,    -0.35715,    21.32978
   00:002.460,     0.08917,    -0.32487,    21.34787
   00:002.480,     0.08726,    -0.30164,    21.34184
   00:002.500,     0.08648,    -0.29363,    21.33581
   00:002.520,     0.08626,    -0.28788,    21.34184
   00:002.540,     0.08674,    -0.27894,    21.32978
   00:002.560,     0.08508,    -0.27297,    21.33581
   00:002.580,     0.08360,    -0.26791,    21.33581
   00:002.600,     0.08405,    -0.25905,    21.32978
   00:002.620,     0.08472,    -0.24972,    21.34184
   00:002.640,     0.08343,    -0.23987,    21.32978
   00:002.660,     0.08261,    -0.23211,    21.33581
   00:002.680,     0.08341,    -0.22880,    21.34184
   00:002.700,     0.08294,    -0.22197,    21.34184
   00:002.720,     0.08077,    -0.20828,    21.34184
   00:002.740,     0.08094,    -0.19519,    21.32978
   00:002.760,     0.08062,    -0.19783,    21.33581
   00:002.780,     0.07911,    -0.21294,    21.34184
   00:002.800,     0.07926,    -0.21559,    21.33581
   00:002.820,     0.07898,    -0.20308,    21.33581
   00:002.840,     0.07923,    -0.18879,    21.34787
   00:002.860,     0.07670,    -0.16051,    21.35390
   00:002.880,     0.07695,    -0.13437,    21.32978
   00:002.900,     0.07843,    -0.11226,    21.33581
   00:002.920,     0.07815,     0.00000,    21.35390
   00:002.940,     0.07769,     0.00000,    21.35390
   00:002.960,     0.07570,     0.13240,    21.32978
   00:002.980,     0.07563,     0.17139,    21.33581
   00:003.000,     0.07723,     0.21112,    21.33581
   00:003.020,     0.07638,     0.24286,    21.33581
   00:003.040,     0.07587,     0.26706,    21.35390
   00:003.060,     0.07618,     0.29012,    21.34787
   00:003.080,     0.07470,     0.32161,    21.34787
   00:003.100,     0.07487,     0.36555,    21.35390
   00:003.120,     0.07507,     0.40041,    21.34184
   00:003.140,     0.07277,     0.40211,    21.33581
   00:003.160,     0.07361,     0.37771,    21.34184
   00:003.180,     0.07456,     0.34558,    21.34184
   00:003.200,     0.07392,     0.31055,    21.35992
   00:003.220,     0.07381,     0.27760,    21.35390
   00:003.240,     0.07400,     0.25865,    21.34184
   00:003.260,     0.07369,     0.25445,    21.35390
   00:003.280,     0.07238,     0.25995,    21.35992
   00:003.300,     0.07226,     0.26761,    21.33581
   00:003.320,     0.07254,     0.27697,    21.35390
   00:003.340,     0.07169,     0.29426,    21.34184
   00:003.360,     0.07170,     0.30841,    21.34184
   00:003.380,     0.07254,     0.32015,    21.35992
   00:003.400,     0.07278,     0.33275,    21.35390
   00:003.420,     0.07392,     0.34518,    21.35390
   00:003.440,     0.07561,     0.35954,    21.34184
   00:003.460,     0.07671,     0.37037,    21.35390
   00:003.480,     0.07391,     0.37753,    21.36595
   00:003.500,     0.07299,     0.37856,    21.35390
   00:003.520,     0.07496,     0.38171,    21.35390
   00:003.540,     0.07712,     0.39219,    21.33581
   00:003.560,     0.07876,     0.40055,    21.34787
   00:003.580,     0.08143,     0.40602,    21.34184
   00:003.600,     0.08621,     0.40511,    21.35390
   00:003.620,     0.09070,     0.39400,    21.35390
   00:003.640,     0.09598,     0.37187,    21.35992
   00:003.660,     0.10180,     0.34916,    21.34184
   00:003.680,     0.10777,     0.33538,    21.32978
   00:003.700,     0.11582,     0.33006,    21.32978
   00:003.720,     0.12605,     0.32876,    21.31773
   00:003.740,     0.14225,     0.32367,    21.33581
   00:003.760,     0.16724,     0.32191,    21.30567
   00:003.780,     0.20059,     0.33374,    21.29362
   00:003.800,     0.24843,     0.33500,    21.25745
   00:003.820,     0.31904,     0.31857,    21.22128
   00:003.840,     0.41619,     0.29803,    21.14895
   00:003.860,     0.54139,     0.27006,    21.08264
   00:003.880,     0.69902,     0.25875,    20.95605
   00:003.900,     0.88380,     0.28161,    20.79933
   00:003.920,     1.09665,     0.31717,    20.58232
   00:003.940,     1.32820,     0.34395,    20.35326
   00:003.960,     1.56234,     0.35903,    20.10009
   00:003.980,     1.78652,     0.37070,    19.81075
   00:004.000,     1.99771,     0.38093,    19.54552
   00:004.020,     2.19705,     0.37810,    19.29235
   00:004.040,     2.39241,     0.36997,    19.06328
   00:004.060,     2.59759,     0.36719,    18.84628
   00:004.080,     2.81260,     0.37024,    18.62927
   00:004.100,     3.02338,     0.37547,    18.37007
   00:004.120,     3.21063,     0.36864,    18.11087
   00:004.140,     3.37012,     0.35511,    17.88784
   00:004.160,     3.50709,     0.34426,    17.70097
   00:004.180,     3.62659,     0.33101,    17.53219
   00:004.200,     3.73160,     0.31640,    17.39958
   00:004.220,     3.82628,     0.30472,    17.29107
   00:004.240,     3.91734,     0.29398,    17.18860
   00:004.260,     4.00578,     0.27834,    17.09215
   00:004.280,     4.08831,     0.26685,    17.01379
   00:004.300,     4.16164,     0.26985,    16.92940
   00:004.320,     4.22257,     0.27915,    16.83295
   00:004.340,     4.26787,     0.28231,    16.76062
   00:004.360,     4.30496,     0.28292,    16.71239
   00:004.380,     4.34271,     0.28639,    16.70034
   00:004.400,     4.38199,     0.28263,    16.66417
   00:004.420,     4.42396,     0.27842,    16.62800
   00:004.440,     4.46743,     0.28741,    16.57978
   00:004.460,     4.51102,     0.29815,    16.53155
   00:004.480,     4.55171,     0.29612,    16.48333
   00:004.500,     4.58654,     0.28720,    16.43511
   00:004.520,     4.61649,     0.27619,    16.39894
   00:004.540,     4.64140,     0.26580,    16.35072
   00:004.560,     4.65894,     0.25391,    16.31455
   00:004.580,     4.67258,     0.23911,    16.29646
   00:004.600,     4.68910,     0.22691,    16.29044
   00:004.620,     4.70495,     0.21657,    16.26030
   00:004.640,     4.71516,     0.19945,    16.25427
   00:004.660,     4.72182,     0.17734,    16.24824
   00:004.680,     4.73209,     0.15902,    16.24824
   00:004.700,     4.74487,     0.14566,    16.24824
   00:004.720,     4.75329,     0.13510,    16.24824
   00:004.740,     4.75760,     0.12598,    16.25427
   00:004.760,     4.76295,     0.10920,    16.25427
   00:004.780,     4.76907,     0.08264,    16.26632
   00:004.800,     4.77435,     0.07824,    16.26632
   00:004.820,     4.77849,     0.08717,    16.26632
   00:004.840,     4.78365,     0.00000,    16.27235
   00:004.860,     4.78977,     0.00000,    16.27838
   00:004.880,     4.79571,     0.00000,    16.25427
   00:004.900,     4.80507,    -0.13644,    16.27235
   00:004.920,     4.81762,    -0.14568,    16.27838
   00:004.940,     4.82720,    -0.12090,    16.25427
   00:004.960,     4.83740,    -0.07544,    16.24824
   00:004.980,     4.84693,     0.00000,    16.23619
   00:005.000,     4.85324,     0.00000,    16.21810
   00:005.020,     4.85999,     0.00000,    16.21810
   00:005.040,     4.87001,     0.00000,    16.19399
   00:005.060,     4.88136,     0.00000,    16.16988
   00:005.080,     4.89301,     0.00000,    16.16988
   00:005.100,     4.90369,     0.00000,    16.14577
   00:005.120,     4.91540,     0.00000,    16.12165
   00:005.140,     4.92567,     0.00000,    16.09152
   00:005.160,     4.93239,     0.00000,    16.07343
   00:005.180,     4.93979,    -0.16166,    16.05535
   00:005.200,     4.95174,    -0.20015,    16.02521
   00:005.220,     4.96402,    -0.23455,    16.01315
   00:005.240,     4.97141,    -0.26236,    15.97698
   00:005.260,     4.97771,    -0.28437,    15.97698
   00:005.280,     4.98185,    -0.29879,    15.95287
   00:005.300,     4.98183,    -0.30766,    15.93479
   00:005.320,     4.97029,    -0.31479,    15.92876
   00:005.340,     4.93650,    -0.31728,    15.94082
   00:005.360,     4.86700,    -0.31395,    15.97698
   00:005.380,     4.75502,    -0.31327,    16.02521
   00:005.400,     4.60263,    -0.32075,    16.13371
   00:005.420,     4.43744,    -0.33763,    16.31455
   00:005.440,     4.31951,    -0.35878,    16.49539
   00:005.460,     4.27905,    -0.37595,    16.67622
   00:005.480,     4.29678,    -0.38618,    16.77870
   00:005.500,     4.32862,    -0.39161,    16.77870
   00:005.520,     4.34018,    -0.39536,    16.71842
   00:005.540,     4.32505,    -0.39947,    16.68828
   00:005.560,     4.27122,    -0.40177,    16.70034
   00:005.580,     4.15895,    -0.40176,    16.74856
   00:005.600,     3.92842,    -0.39929,    16.85706
   00:005.620,     3.50092,    -0.39741,    17.06201
   00:005.640,     2.87600,    -0.39980,    17.43574
   00:005.660,     2.17931,    -0.40309,    18.02045
   00:005.680,     1.59399,    -0.40491,    18.82217
   00:005.700,     1.17299,    -0.40739,    19.56963
   00:005.720,     0.86391,    -0.41207,    20.17242
   00:005.740,     0.63087,    -0.41773,    20.57027
   00:005.760,     0.46716,    -0.41867,    20.85961
   00:005.780,     0.35944,    -0.41599,    21.05250
   00:005.800,     0.28716,    -0.41594,    21.18511
   00:005.820,     0.23811,    -0.42132,    21.26951
   00:005.840,     0.20521,    -0.42925,    21.30567
   00:005.860,     0.18202,    -0.43749,    21.34787
   00:005.880,     0.16366,    -0.43780,    21.36595
   00:005.900,     0.14984,    -0.42894,    21.35992
   00:005.920,     0.14031,    -0.42929,    21.36595
   00:005.940,     0.13173,    -0.43639,    21.36595
   00:005.960,     0.12701,    -0.45416,    21.37801
   00:005.980,     0.12180,    -0.47042,    21.37801
   00:006.000,     0.11836,    -0.46651,    21.36595
   00:006.020,     0.11559,    -0.44672,    21.37801
   00:006.040,     0.11156,    -0.41858,    21.35390
   00:006.060,     0.10818,    -0.39429,    21.35992
   00:006.080,     0.10561,    -0.37680,    21.34184
   00:006.100,     0.10373,    -0.35816,    21.35390
   00:006.120,     0.10275,    -0.33743,    21.35390
   00:006.140,     0.10142,    -0.31889,    21.33581
   00:006.160,     0.09931,    -0.30298,    21.34184
   00:006.180,     0.09788,    -0.27510,    21.32978
   00:006.200,     0.09589,    -0.23005,    21.33581
   00:006.220,     0.09387,    -0.19353,    21.32978
   00:006.240,     0.09300,    -0.18578,    21.34184
   00:006.260,     0.09285,    -0.17711,    21.32978
   00:006.280,     0.09166,    -0.15416,    21.32978
   00:006.300,     0.08976,    -0.13999,    21.31170
   00:006.320,     0.08848,    -0.13219,    21.33581
   00:006.340,     0.08731,    -0.11592,    21.32978
   00:006.360,     0.08587,    -0.08980,    21.32978
   00:006.380,     0.08526,     0.00000,    21.32978
   00:006.400,     0.08568,     0.00000,    21.32978
   00:006.420,     0.08560,     0.00000,    21.31170
   00:006.440,     0.08323,     0.00000,    21.32978
   00:006.460,     0.08068,     0.00000,    21.32978
   00:006.480,     0.08135,     0.00000,    21.32978
   00:006.500,     0.08404,     0.00000,    21.32978
   00:006.520,     0.08417,     0.00000,    21.33581
   00:006.540,     0.08065,     0.00000,    21.32978
   00:006.560,     0.07931,     0.00000,    21.31773
   00:006.580,     0.07825,     0.00000,    21.31170
   00:006.600,     0.07744,     0.11643,    21.32978
   00:006.620,     0.07948,     0.14936,    21.32978
   00:006.640,     0.07949,     0.18804,    21.32978
   00:006.660,     0.07709,     0.22088,    21.32978
   00:006.680,     0.07757,     0.24173,    21.32978
   00:006.700,     0.07799,     0.25303,    21.32978
   00:006.720,     0.07745,     0.25687,    21.34184
   00:006.740,     0.07727,     0.25061,    21.32978
   00:006.760,     0.07745,     0.23044,    21.32978
   00:006.780,     0.07807,     0.20011,    21.30567
   00:006.800,     0.07777,     0.17022,    21.32978
   00:006.820,     0.07719,     0.14991,    21.32978
   00:006.840,     0.07740,     0.14908,    21.32978
   00:006.860,     0.07736,     0.16826,    21.33581
   00:006.880,     0.07869,     0.20001,    21.32978
   00:006.900,     0.07832,     0.23360,    21.32978
   00:006.920,     0.07799,     0.26395,    21.34184
   00:006.940,     0.07676,     0.30532,    21.33581
   00:006.960,     0.07519,     0.35929,    21.34184
   00:006.980,     0.07644,     0.39757,    21.34184
   00:007.000,     0.07887,     0.40944,    21.34184
   00:007.020,     0.07942,     0.39807,    21.32978
   00:007.040,     0.07849,     0.36537,    21.32978
   00:007.060,     0.07743,     0.32943,    21.32978
   00:007.080,     0.07677,     0.31300,    21.31773
   00:007.100,     0.07666,     0.31949,    21.32978
   00:007.120,     0.07585,     0.33081,    21.34184
   00:007.140,     0.07517,     0.33684,    21.32978
   00:007.160,     0.07750,     0.33986,    21.32978
   00:007.180,     0.08312,     0.34108,    21.32978
   00:007.200,     0.09036,     0.33736,    21.32978
   00:007.220,     0.09946,     0.32438,    21.32978
   00:007.240,     0.11020,     0.31349,    21.32978
   00:007.260,     0.12239,     0.31958,    21.31773
   00:007.280,     0.13440,     0.33101,    21.29362
   00:007.300,     0.14647,     0.32926,    21.29362
   00:007.320,     0.15824,     0.32011,    21.26951
   00:007.340,     0.16519,     0.30986,    21.28156
   00:007.360,     0.17236,     0.30234,    21.25745
   00:007.380,     0.18342,     0.30191,    21.23937
   00:007.400,     0.19837,     0.30365,    21.23937
   00:007.420,     0.21827,     0.30567,    21.22128
   00:007.440,     0.24372,     0.30389,    21.20923
   00:007.460,     0.27641,     0.29897,    21.19717
   00:007.480,     0.31728,     0.29609,    21.16703
   00:007.500,     0.37427,     0.30107,    21.11278
   00:007.520,     0.45310,     0.30646,    21.07661
   00:007.540,     0.55694,     0.30735,    21.00428
   00:007.560,     0.69040,     0.31199,    20.89577
   00:007.580,     0.84715,     0.32659,    20.75110
   00:007.600,     1.02522,     0.33981,    20.56424
   00:007.620,     1.22267,     0.34186,    20.37737
   00:007.640,     1.43842,     0.34198,    20.12420
   00:007.660,     1.66507,     0.33932,    19.85294
   00:007.680,     1.90040,     0.32803,    19.56963
   00:007.700,     2.14208,     0.31716,    19.26221
   00:007.720,     2.37357,     0.31569,    18.96684
   00:007.740,     2.58557,     0.31900,    18.65338
   00:007.760,     2.77708,     0.32202,    18.38816
   00:007.780,     2.95536,     0.32684,    18.17115
   00:007.800,     3.13051,     0.33338,    17.95414
   00:007.820,     3.31173,     0.33204,    17.76125
   00:007.840,     3.48804,     0.32655,    17.56836
   00:007.860,     3.64364,     0.32237,    17.37546
   00:007.880,     3.77769,     0.31916,    17.19463
   00:007.900,     3.89131,     0.31852,    17.06201
   00:007.920,     3.99244,     0.31559,    16.94145
   00:007.940,     4.08410,     0.31259,    16.84501
   00:007.960,     4.16558,     0.31062,    16.76062
   00:007.980,     4.23994,     0.30681,    16.70034
   00:008.000,     4.30955,     0.30250,    16.64006
   00:008.020,     4.36928,     0.29556,    16.58581
   00:008.040,     4.42562,     0.29658,    16.54361
   00:008.060,     4.47544,     0.30855,    16.48936
   00:008.080,     4.51896,     0.30233,    16.45922
   00:008.100,     4.55735,     0.27205,    16.42305
   00:008.120,     4.59509,     0.23360,    16.38688
   00:008.140,     4.63355,     0.19823,    16.36277
   00:008.160,     4.67208,     0.19254,    16.31455
   00:008.180,     4.71051,     0.22259,    16.27838
   00:008.200,     4.74927,     0.24902,    16.23619
   00:008.220,     4.78342,     0.26038,    16.18193
   00:008.240,     4.81506,     0.27051,    16.12165
   00:008.260,     4.84420,     0.29136,    16.06740
   00:008.280,     4.87150,     0.31298,    16.00712
   00:008.300,     4.90054,     0.31474,    15.97698
   00:008.320,     4.92636,     0.29803,    15.94082
   00:008.340,     4.94719,     0.28669,    15.89259
   00:008.360,     4.96677,     0.29744,    15.85643
   00:008.380,     4.98909,     0.30014,    15.81423
   00:008.400,     5.01405,     0.27554,    15.79615
   00:008.420,     5.03275,     0.24955,    15.76601
   00:008.440,     5.04504,     0.22827,    15.74792
   00:008.460,     5.05827,     0.21160,    15.72381
   00:008.480,     5.07381,     0.20327,    15.68764
   00:008.500,     5.09043,     0.18879,    15.66956
   00:008.520,     5.10033,     0.16905,    15.66353
   00:008.540,     5.10594,     0.15960,    15.62736
   00:008.560,     5.11821,     0.15786,    15.63942
   00:008.580,     5.13117,     0.15590,    15.60325
   00:008.600,     5.13845,     0.14894,    15.59120
   00:008.620,     5.14727,     0.13855,    15.59120
   00:008.640,     5.15544,     0.12566,    15.57311
   00:008.660,     5.15836,     0.11751,    15.57311
   00:008.680,     5.16231,     0.11373,    15.54297
   00:008.700,     5.16782,     0.10361,    15.54297
   00:008.720,     5.17514,     0.00000,    15.54297
   00:008.740,     5.18645,     0.00000,    15.53092
   00:008.760,     5.20069,     0.00000,    15.51886
   00:008.780,     5.21513,     0.00000,    15.47064
   00:008.800,     5.22628,     0.00000,    15.45858
   00:008.820,     5.23720,     0.00000,    15.43447
   00:008.840,     5.24446,     0.00000,    15.41036
   00:008.860,     5.25003,    -0.15035,    15.40433
   00:008.880,     5.25598,    -0.18843,    15.39830
   00:008.900,     5.25949,    -0.23248,    15.37419
   00:008.920,     5.26114,    -0.27569,    15.36214
   00:008.940,     5.26153,    -0.31233,    15.36214
   00:008.960,     5.26002,    -0.33480,    15.36214
   00:008.980,     5.25596,    -0.34878,    15.36214
   00:009.000,     5.25176,    -0.36391,    15.36214
   00:009.020,     5.24542,    -0.38064,    15.38022
   00:009.040,     5.24144,    -0.39139,    15.39830
   00:009.060,     5.23851,    -0.39628,    15.41036
   00:009.080,     5.23338,    -0.40167,    15.42241
   00:009.100,     5.22901,    -0.40845,    15.43447
   00:009.120,     5.22553,    -0.41179,    15.45858
   00:009.140,     5.22310,    -0.40237,    15.47064
   00:009.160,     5.22276,    -0.39727,    15.48269
   00:009.180,     5.22051,    -0.41593,    15.49475
   00:009.200,     5.20839,    -0.44914,    15.49475
   00:009.220,     5.17943,    -0.48808,    15.50681
   00:009.240,     5.04645,    -0.51494,    15.54297
   00:009.260,     4.68911,    -0.50915,    15.61531
   00:009.280,     4.14624,    -0.48244,    15.86245
   00:009.300,     3.58601,    -0.46326,    16.38688
   00:009.320,     3.18095,    -0.45668,    17.06804
   00:009.340,     2.88127,    -0.45036,    17.68892
   00:009.360,     2.43052,    -0.44618,    18.09882
   00:009.380,     1.81552,    -0.45430,    18.49666
   00:009.400,     1.26695,    -0.47186,    19.14165
   00:009.420,     0.88802,    -0.48635,    19.88308
   00:009.440,     0.64122,    -0.48469,    20.46176
   00:009.460,     0.47538,    -0.47271,    20.82344
   00:009.480,     0.36465,    -0.47562,    21.05250
   00:009.500,     0.29293,    -0.49093,    21.18511
   00:009.520,     0.24389,    -0.50629,    21.28156
   00:009.540,     0.20908,    -0.52367,    21.31170
   00:009.560,     0.18476,    -0.54203,    21.31773
   00:009.580,     0.16527,    -0.55962,    21.34787
   00:009.600,     0.15339,    -0.57494,    21.37801
   00:009.620,     0.14578,    -0.58422,    21.35992
   00:009.640,     0.13752,    -0.58695,    21.37801
   00:009.660,     0.13066,    -0.58579,    21.37801
   00:009.680,     0.12502,    -0.58666,    21.35992
   00:009.700,     0.12098,    -0.59172,    21.35992
   00:009.720,     0.11704,    -0.59897,    21.35390
   00:009.740,     0.11348,    -0.60522,    21.35390
   00:009.760,     0.11155,    -0.60688,    21.35390
   00:009.780,     0.10983,    -0.60325,    21.34787
   00:009.800,     0.10669,    -0.59551,    21.34184
   00:009.820,     0.10416,    -0.58598,    21.32978
   00:009.840,     0.10292,    -0.57109,    21.32978
   00:009.860,     0.10146,    -0.55299,    21.32978
   00:009.880,     0.09983,    -0.53962,    21.31773
   00:009.900,     0.09863,    -0.52737,    21.32978
   00:009.920,     0.09604,    -0.50698,    21.31773
   00:009.940,     0.09466,    -0.47762,    21.32978
   00:009.960,     0.09466,    -0.44409,    21.32978
   00:009.980,     0.09329,    -0.41619,    21.30567
   00:010.000,     0.09132,    -0.39751,    21.30567
   00:010.020,     0.09003,    -0.38077,    21.32978
   00:010.040,     0.08984,    -0.36454,    21.30567
   00:010.060,     0.08955,    -0.35384,    21.30567
   00:010.080,     0.08757,    -0.34954,    21.30567
   00:010.100,     0.08601,    -0.34592,    21.31773
   00:010.120,     0.08579,    -0.32886,    21.29362
   00:010.140,     0.08450,    -0.30132,    21.30567
   00:010.160,     0.08477,    -0.28525,    21.30567
   00:010.180,     0.08520,    -0.27985,    21.29362
   00:010.200,     0.08458,    -0.27335,    21.31773
   00:010.220,     0.08331,    -0.26654,    21.31773
   00:010.240,     0.08241,    -0.24704,    21.31170
   00:010.260,     0.08134,    -0.22517,    21.30567
   00:010.280,     0.08021,    -0.20105,    21.31773
   00:010.300,     0.08107,    -0.15281,    21.30567
   00:010.320,     0.08036,     0.00000,    21.30567
   00:010.340,     0.07850,     0.00000,    21.31773
   00:010.360,     0.07729,     0.13048,    21.30567
   00:010.380,     0.07740,     0.14472,    21.30567
   00:010.400,     0.07831,     0.16789,    21.31773
   00:010.420,     0.07786,     0.19723,    21.32978
   00:010.440,     0.07698,     0.21425,    21.30567
   00:010.460,     0.07686,     0.22735,    21.32978
   00:010.480,     0.07617,     0.25615,    21.30567
   00:010.500,     0.07601,     0.29447,    21.31170
   00:010.520,     0.07598,     0.31905,    21.32978
   00:010.540,     0.07472,     0.32625,    21.31773
   00:010.560,     0.07497,     0.32395,    21.31773
   00:010.580,     0.07481,     0.31368,    21.32978
   00:010.600,     0.07357,     0.29724,    21.32978
   00:010.620,     0.07422,     0.28130,    21.32978
   00:010.640,     0.07611,     0.26575,    21.31773
   00:010.660,     0.07472,     0.25172,    21.32978
   00:010.680,     0.07323,     0.24583,    21.32978
   00:010.700,     0.07413,     0.25122,    21.32978
   00:010.720,     0.07372,     0.25674,    21.31170
   00:010.740,     0.07543,     0.26605,    21.32978
   00:010.760,     0.07762,     0.28429,    21.34184
   00:010.780,     0.07636,     0.30373,    21.32978
