<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2000,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:003.240,     0.06104,     0.00000,    20.87018
   00:003.260,     0.05933,     0.00000,    20.85914
   00:003.280,     0.05879,     0.00000,    20.87018
   00:003.300,     0.05924,     0.00000,    20.87018
   00:003.320,     0.06041,     0.00000,    20.86466
   00:003.340,     0.06152,     0.00000,    20.88123
   00:003.360,     0.06053,     0.08401,    20.85914
   00:003.380,     0.06043,     0.11681,    20.85914
   00:003.400,     0.05982,     0.16584,    20.87018
   00:003.420,     0.05918,     0.22287,    20.87018
   00:003.440,     0.06086,     0.27067,    20.85914
   00:003.460,     0.06173,     0.30488,    20.88123
   00:003.480,     0.06138,     0.32015,    20.86466
   00:003.500,     0.06029,     0.31249,    20.85914
   00:003.520,     0.05953,     0.29338,    20.87018
   00:003.540,     0.05961,     0.27912,    20.87571
   00:003.560,     0.06092,     0.26569,    20.87018
   00:003.580,     0.06103,     0.24527,    20.86466
   00:003.600,     0.05993,     0.22500,    20.85914
   00:003.620,     0.05993,     0.20512,    20.88123
   00:003.640,     0.06035,     0.17966,    20.87571
   00:003.660,     0.06025,     0.14556,    20.85914
   00:003.680,     0.06034,     0.11420,    20.87018
   00:003.700,     0.06010,     0.08213,    20.87018
   00:003.720,     0.05853,     0.00000,    20.87018
   00:003.740,     0.05853,     0.00000,    20.88123
   00:003.760,     0.05952,     0.00000,    20.86466
   00:003.780,     0.06016,     0.00000,    20.88123
   00:003.800,     0.06034,     0.00000,    20.85914
   00:003.820,     0.06043,     0.00000,    20.87018
   00:003.840,     0.06000,     0.00000,    20.88123
   00:003.860,     0.06011,     0.00000,    20.87018
   00:003.880,     0.06144,     0.00000,    20.87018
   00:003.900,     0.07216,     0.00000,    20.87018
   00:003.920,     0.11053,     0.00000,    20.87018
   00:003.940,     0.20009,     0.00000,    20.85914
   00:003.960,     0.35250,     0.00000,    20.79286
   00:003.980,     0.54448,     0.00000,    20.68240
   00:004.000,     0.73974,     0.00000,    20.49461
   00:004.020,     0.92034,     0.00000,    20.25159
   00:004.040,     1.08729,     0.00000,    20.04724
   00:004.060,     1.24649,     0.00000,    19.84288
   00:004.080,     1.39497,     0.00000,    19.66614
   00:004.100,     1.52089,     0.00000,    19.50045
   00:004.120,     1.62688,     0.00000,    19.32924
   00:004.140,     1.71444,     0.00000,    19.22982
   00:004.160,     1.78074,     0.00000,    19.13593
   00:004.180,     1.82893,     0.00000,    19.05308
   00:004.200,     1.85788,     0.00000,    19.00337
   00:004.220,     1.87159,     0.00000,    18.95919
   00:004.240,     1.88116,     0.00000,    18.94262
   00:004.260,     1.89189,     0.00000,    18.95919
   00:004.280,     1.89827,     0.00000,    18.94814
   00:004.300,     1.89571,     0.00000,    18.93709
   00:004.320,     1.89472,     0.00000,    18.93709
   00:004.340,     1.90171,     0.00000,    18.97023
   00:004.360,     1.91329,     0.00000,    18.95919
   00:004.380,     1.92481,     0.00000,    18.93709
   00:004.400,     1.92916,     0.00000,    18.93709
   00:004.420,     1.93244,     0.00000,    18.92053
   00:004.440,     1.93808,     0.00000,    18.92605
   00:004.460,     1.94153,     0.00000,    18.91500
   00:004.480,     1.94442,     0.00000,    18.90948
   00:004.500,     1.94509,     0.00000,    18.92053
   00:004.520,     1.94028,     0.00000,    18.92053
   00:004.540,     1.93247,     0.00000,    18.92053
   00:004.560,     1.91910,     0.00000,    18.92605
   00:004.580,     1.90263,     0.00000,    18.93709
   00:004.600,     1.88764,     0.00000,    18.96471
   00:004.620,     1.87271,     0.00000,    18.98128
   00:004.640,     1.85641,     0.00000,    19.01442
   00:004.660,     1.84633,     0.00000,    19.01442
   00:004.680,     1.84009,     0.00000,    19.04756
   00:004.700,     1.83237,     0.00000,    19.04756
   00:004.720,     1.82458,     0.00000,    19.05308
   00:004.740,     1.81935,     0.00000,    19.06413
   00:004.760,     1.81495,     0.00000,    19.06413
   00:004.780,     1.80534,     0.00000,    19.06965
   00:004.800,     1.79206,     0.00000,    19.08070
   00:004.820,     1.77719,     0.00000,    19.09174
   00:004.840,     1.75982,     0.00000,    19.10279
   00:004.860,     1.74189,     0.00000,    19.11383
   00:004.880,     1.72851,     0.00000,    19.13593
   00:004.900,     1.71747,     0.00000,    19.16354
   00:004.920,     1.70805,     0.00000,    19.16907
   00:004.940,     1.70218,     0.00000,    19.16907
   00:004.960,     1.69771,     0.00000,    19.18563
   00:004.980,     1.69203,     0.00000,    19.20220
   00:005.000,     1.68785,     0.00000,    19.21325
   00:005.020,     1.68356,     0.00000,    19.19668
   00:005.040,     1.67907,     0.00000,    19.20220
   00:005.060,     1.67714,     0.00000,    19.20220
   00:005.080,     1.67696,     0.00000,    19.22430
   00:005.100,     1.67505,     0.00000,    19.21325
   00:005.120,     1.67063,     0.00000,    19.20773
   00:005.140,     1.66743,     0.00000,    19.19116
   00:005.160,     1.66488,     0.00000,    19.21325
   00:005.180,     1.66265,     0.00000,    19.22430
   00:005.200,     1.66006,     0.00000,    19.22430
   00:005.220,     1.65883,     0.00000,    19.22430
   00:005.240,     1.65759,     0.00000,    19.22430
   00:005.260,     1.65858,     0.00000,    19.22430
   00:005.280,     1.65770,     0.00000,    19.22430
   00:005.300,     1.65524,     0.00000,    19.22430
   00:005.320,     1.65732,     0.00000,    19.22430
   00:005.340,     1.66102,     0.00000,    19.22430
   00:005.360,     1.66464,     0.00000,    19.22982
   00:005.380,     1.66846,     0.00000,    19.22430
   00:005.400,     1.66885,     0.00000,    19.22430
   00:005.420,     1.66709,     0.00000,    19.22430
   00:005.440,     1.66819,     0.00000,    19.22430
   00:005.460,     1.66837,     0.00000,    19.22430
   00:005.480,     1.66691,     0.00000,    19.22430
   00:005.500,     1.66677,     0.00000,    19.20220
   00:005.520,     1.66994,     0.00000,    19.21325
   00:005.540,     1.67396,     0.00000,    19.20220
   00:005.560,     1.67643,     0.00000,    19.20220
   00:005.580,     1.67882,     0.00000,    19.20773
   00:005.600,     1.67985,     0.00000,    19.20220
   00:005.620,     1.68103,     0.00000,    19.19116
   00:005.640,     1.67975,     0.00000,    19.20220
   00:005.660,     1.67625,     0.00000,    19.20220
   00:005.680,     1.66872,     0.00000,    19.18563
   00:005.700,     1.65924,     0.00000,    19.20773
   00:005.720,     1.65122,     0.00000,    19.22430
   00:005.740,     1.64263,     0.00000,    19.22430
   00:005.760,     1.63282,     0.00000,    19.24639
   00:005.780,     1.62128,     0.00000,    19.25191
   00:005.800,     1.61147,     0.00000,    19.25743
   00:005.820,     1.60455,     0.00000,    19.26848
   00:005.840,     1.59993,     0.00000,    19.26848
   00:005.860,     1.59998,     0.00000,    19.29057
   00:005.880,     1.60470,     0.00000,    19.28505
   00:005.900,     1.61213,     0.00000,    19.27953
   00:005.920,     1.61547,     0.00000,    19.29057
   00:005.940,     1.62053,     0.00000,    19.26848
   00:005.960,     1.62936,     0.00000,    19.26848
   00:005.980,     1.63742,     0.00000,    19.26848
   00:006.000,     1.64482,     0.00000,    19.24639
   00:006.020,     1.65479,     0.00000,    19.25743
   00:006.040,     1.66261,     0.00000,    19.22982
   00:006.060,     1.66721,     0.00000,    19.22430
   00:006.080,     1.66841,     0.00000,    19.21325
   00:006.100,     1.66825,     0.00000,    19.22430
   00:006.120,     1.66806,     0.00000,    19.22430
   00:006.140,     1.67291,     0.00000,    19.22430
   00:006.160,     1.67712,     0.00000,    19.22430
   00:006.180,     1.67206,     0.00000,    19.22430
   00:006.200,     1.65179,     0.00000,    19.21325
   00:006.220,     1.61723,     0.00000,    19.21325
   00:006.240,     1.57234,     0.00000,    19.24639
   00:006.260,     1.52596,     0.00000,    19.29057
   00:006.280,     1.48212,     0.00000,    19.35685
   00:006.300,     1.44250,     0.00000,    19.40656
   00:006.320,     1.41047,     0.00000,    19.45074
   00:006.340,     1.38056,     0.00000,    19.49493
   00:006.360,     1.35200,     0.00000,    19.52254
   00:006.380,     1.32740,     0.00000,    19.55568
   00:006.400,     1.30599,     0.00000,    19.57778
   00:006.420,     1.28758,     0.00000,    19.60539
   00:006.440,     1.26972,     0.00000,    19.62196
   00:006.460,     1.25042,     0.00000,    19.64405
   00:006.480,     1.22811,     0.00000,    19.66614
   00:006.500,     1.20785,     0.08642,    19.68824
   00:006.520,     1.19116,     0.09016,    19.71033
   00:006.540,     1.18130,     0.07779,    19.73242
   00:006.560,     1.18533,     0.00000,    19.73795
   00:006.580,     1.18533,     0.08209,    19.75451
   00:006.600,     1.15334,     0.09012,    19.73242
   00:006.620,     1.09151,     0.08277,    19.73795
   00:006.640,     1.01914,     0.07870,    19.77661
   00:006.660,     0.94936,     0.08831,    19.87050
   00:006.680,     0.88375,     0.09963,    19.93125
   00:006.700,     0.81841,     0.09666,    20.01962
   00:006.720,     0.75821,     0.08530,    20.08038
   00:006.740,     0.70685,     0.09761,    20.15218
   00:006.760,     0.67075,     0.09356,    20.21846
   00:006.780,     0.64989,     0.00000,    20.27369
   00:006.800,     0.64596,     0.00000,    20.30683
   00:006.820,     0.66478,     0.09038,    20.29578
   00:006.840,     0.70816,     0.08858,    20.30130
   00:006.860,     0.77321,     0.00000,    20.26816
   00:006.880,     0.85231,     0.00000,    20.21846
   00:006.900,     0.93043,     0.00000,    20.14113
   00:006.920,     0.99540,     0.00000,    20.04724
   00:006.940,     1.05183,     0.00000,    19.95335
   00:006.960,     1.10778,     0.00000,    19.88707
   00:006.980,     1.16970,     0.00000,    19.82631
   00:007.000,     1.24010,     0.00000,    19.76556
   00:007.020,     1.30640,    -0.15314,    19.69376
   00:007.040,     1.36092,    -0.25272,    19.62196
   00:007.060,     1.40921,    -0.34464,    19.56673
   00:007.080,     1.45425,    -0.39003,    19.48941
   00:007.100,     1.49624,    -0.40252,    19.44522
   00:007.120,     1.53598,    -0.40828,    19.40104
   00:007.140,     1.57321,    -0.41728,    19.34580
   00:007.160,     1.60279,    -0.43237,    19.31267
   00:007.180,     1.62071,    -0.45174,    19.27400
   00:007.200,     1.62970,    -0.47100,    19.26848
   00:007.220,     1.62795,    -0.48902,    19.23534
   00:007.240,     1.60738,    -0.50296,    19.22430
   00:007.260,     1.57088,    -0.50554,    19.24639
   00:007.280,     1.52400,    -0.50155,    19.29057
   00:007.300,     1.47157,    -0.50971,    19.33476
   00:007.320,     1.41831,    -0.53392,    19.40104
   00:007.340,     1.36679,    -0.55495,    19.45627
   00:007.360,     1.31538,    -0.55439,    19.52254
   00:007.380,     1.26300,    -0.54455,    19.58882
   00:007.400,     1.22010,    -0.53346,    19.63301
   00:007.420,     1.19483,    -0.51654,    19.67719
   00:007.440,     1.18126,    -0.49102,    19.73242
   00:007.460,     1.15866,    -0.44866,    19.76004
   00:007.480,     1.10779,    -0.37730,    19.76004
   00:007.500,     1.02228,    -0.25737,    19.78765
   00:007.520,     0.91454,     0.00000,    19.84288
   00:007.540,     0.79213,     0.28052,    19.93678
   00:007.560,     0.64178,     0.43177,    20.06933
   00:007.580,     0.48332,     0.55530,    20.22398
   00:007.600,     0.35635,     0.61541,    20.40624
   00:007.620,     0.27563,     0.64320,    20.57193
   00:007.640,     0.23793,     0.66966,    20.67135
   00:007.660,     0.22253,     0.67266,    20.73763
   00:007.680,     0.20425,     0.66299,    20.75420
   00:007.700,     0.17727,     0.65813,    20.77629
   00:007.720,     0.15188,     0.65147,    20.77629
   00:007.740,     0.13541,     0.64043,    20.78181
   00:007.760,     0.12341,     0.63036,    20.81495
   00:007.780,     0.11290,     0.62451,    20.82600
   00:007.800,     0.10336,     0.61670,    20.84257
   00:007.820,     0.09534,     0.59081,    20.83704
   00:007.840,     0.08890,     0.56347,    20.85914
   00:007.860,     0.08436,     0.55843,    20.85914
   00:007.880,     0.08150,     0.55137,    20.86466
   00:007.900,     0.07841,     0.53444,    20.87018
   00:007.920,     0.07640,     0.52626,    20.85914
   00:007.940,     0.07499,     0.52147,    20.87018
   00:007.960,     0.07466,     0.51647,    20.86466
   00:007.980,     0.07720,     0.49930,    20.85914
   00:008.000,     0.08233,     0.48187,    20.85914
   00:008.020,     0.08696,     0.47429,    20.84257
   00:008.040,     0.08927,     0.46676,    20.84257
   00:008.060,     0.09683,     0.45995,    20.85914
   00:008.080,     0.13532,     0.46286,    20.82600
   00:008.100,     0.26599,     0.46342,    20.83704
   00:008.120,     0.53991,     0.44190,    20.77629
   00:008.140,     0.94684,     0.40349,    20.55536
   00:008.160,     1.44105,     0.35014,    20.19636
   00:008.180,     1.97013,     0.28621,    19.67167
   00:008.200,     2.46609,     0.21106,    19.02546
   00:008.220,     2.88754,     0.09641,    18.40688
   00:008.240,     3.23363,     0.00000,    17.89875
   00:008.260,     3.51637,     0.00000,    17.47899
   00:008.280,     3.74177,    -0.15117,    17.17522
   00:008.300,     3.91766,    -0.20108,    16.94878
   00:008.320,     4.05359,    -0.24856,    16.78308
   00:008.340,     4.16052,    -0.29037,    16.63948
   00:008.360,     4.24973,    -0.33897,    16.55664
   00:008.380,     4.32056,    -0.40011,    16.46827
   00:008.400,     4.38116,    -0.46258,    16.40751
   00:008.420,     4.43152,    -0.50545,    16.36333
   00:008.440,     4.47726,    -0.52959,    16.33019
   00:008.460,     4.51825,    -0.54506,    16.28600
   00:008.480,     4.55232,    -0.55442,    16.23077
   00:008.500,     4.58360,    -0.56282,    16.21973
   00:008.520,     4.60911,    -0.57642,    16.19763
   00:008.540,     4.63349,    -0.58751,    16.18106
   00:008.560,     4.65833,    -0.59281,    16.15345
   00:008.580,     4.68551,    -0.59706,    16.13136
   00:008.600,     4.70827,    -0.60122,    16.12031
   00:008.620,     4.72495,    -0.60247,    16.08717
   00:008.640,     4.74328,    -0.60280,    16.04299
   00:008.660,     4.76582,    -0.60117,    16.04851
   00:008.680,     4.78076,    -0.59435,    16.02089
   00:008.700,     4.78809,    -0.58526,    16.02089
   00:008.720,     4.79035,    -0.56594,    15.98223
   00:008.740,     4.77139,    -0.53397,    15.97119
   00:008.760,     4.69133,    -0.49970,    15.99880
   00:008.780,     4.46060,    -0.46048,    16.04299
   00:008.800,     3.95717,    -0.40724,    16.16450
   00:008.820,     3.22552,    -0.34261,    16.46274
   00:008.840,     2.45725,    -0.25735,    17.08133
   00:008.860,     1.78405,    -0.15711,    17.90980
   00:008.880,     1.27194,     0.00000,    18.76036
   00:008.900,     0.93495,     0.16473,    19.46731
   00:008.920,     0.74003,     0.24081,    19.98648
   00:008.940,     0.62890,     0.34591,    20.28473
   00:008.960,     0.54179,     0.44571,    20.46147
   00:008.980,     0.45028,     0.52069,    20.52775
   00:009.000,     0.36093,     0.56338,    20.59403
   00:009.020,     0.28822,     0.59391,    20.66030
   00:009.040,     0.23616,     0.61023,    20.73210
   00:009.060,     0.20114,     0.59717,    20.78181
   00:009.080,     0.17637,     0.57299,    20.82600
   00:009.100,     0.15592,     0.55777,    20.85914
   00:009.120,     0.13972,     0.54544,    20.86466
   00:009.140,     0.12880,     0.52927,    20.87018
   00:009.160,     0.12152,     0.50292,    20.85914
   00:009.180,     0.11520,     0.47423,    20.87571
   00:009.200,     0.11033,     0.44878,    20.85914
   00:009.220,     0.10761,     0.43744,    20.86466
   00:009.240,     0.10653,     0.43604,    20.86466
   00:009.260,     0.10914,     0.41918,    20.85914
   00:009.280,     0.11238,     0.39415,    20.85914
   00:009.300,     0.11197,     0.37984,    20.83704
   00:009.320,     0.11375,     0.37206,    20.83704
   00:009.340,     0.12056,     0.36488,    20.83704
   00:009.360,     0.13122,     0.35594,    20.83152
   00:009.380,     0.14104,     0.34429,    20.81495
   00:009.400,     0.14738,     0.33069,    20.80390
   00:009.420,     0.15826,     0.32697,    20.79286
   00:009.440,     0.18415,     0.32826,    20.78181
   00:009.460,     0.22906,     0.32891,    20.77077
   00:009.480,     0.31007,     0.33535,    20.72658
   00:009.500,     0.47984,     0.33957,    20.67135
   00:009.520,     0.77700,     0.33434,    20.54984
   00:009.540,     1.18997,     0.33050,    20.32892
   00:009.560,     1.65584,     0.33781,    19.94230
   00:009.580,     2.12125,     0.34947,    19.40104
   00:009.600,     2.56123,     0.34904,    18.83768
   00:009.620,     2.95560,     0.32409,    18.31851
   00:009.640,     3.28975,     0.27917,    17.85457
   00:009.660,     3.56304,     0.23690,    17.46795
   00:009.680,     3.77593,     0.19442,    17.16418
   00:009.700,     3.94551,     0.13728,    16.93773
   00:009.720,     4.08580,     0.00000,    16.78308
   00:009.740,     4.19489,     0.00000,    16.63948
   00:009.760,     4.28164,     0.00000,    16.55111
   00:009.780,     4.35630,    -0.13909,    16.46827
   00:009.800,     4.41849,    -0.18691,    16.40751
   00:009.820,     4.47319,    -0.23264,    16.35228
   00:009.840,     4.52435,    -0.28517,    16.28600
   00:009.860,     4.57008,    -0.36336,    16.24182
   00:009.880,     4.60710,    -0.44796,    16.22525
   00:009.900,     4.64111,    -0.51441,    16.19763
   00:009.920,     4.67336,    -0.56543,    16.17554
   00:009.940,     4.70247,    -0.60558,    16.14240
   00:009.960,     4.72493,    -0.63705,    16.10926
   00:009.980,     4.75057,    -0.66282,    16.09269
   00:010.000,     4.77812,    -0.68841,    16.06508
   00:010.020,     4.80266,    -0.71249,    16.05403
   00:010.040,     4.82353,    -0.72514,    16.01537
   00:010.060,     4.84548,    -0.72618,    16.00432
   00:010.080,     4.86702,    -0.72573,    15.97671
   00:010.100,     4.88482,    -0.72543,    15.95462
   00:010.120,     4.90249,    -0.72087,    15.93252
   00:010.140,     4.92339,    -0.70925,    15.91043
   00:010.160,     4.94170,    -0.69603,    15.88834
   00:010.180,     4.95294,    -0.68885,    15.86625
   00:010.200,     4.95605,    -0.68387,    15.83311
   00:010.220,     4.92517,    -0.67332,    15.81102
   00:010.240,     4.83211,    -0.65845,    15.83863
   00:010.260,     4.72032,    -0.64657,    15.88282
   00:010.280,     4.63608,    -0.63645,    15.99880
   00:010.300,     4.42091,    -0.62299,    16.12031
   00:010.320,     3.78808,    -0.60127,    16.24182
   00:010.340,     2.87765,    -0.56895,    16.53454
   00:010.360,     2.14542,    -0.53129,    17.30226
   00:010.380,     1.68298,    -0.50235,    18.29641
   00:010.400,     1.30317,    -0.48582,    19.09174
   00:010.420,     0.94662,    -0.47917,    19.57778
   00:010.440,     0.67422,    -0.46583,    19.96439
   00:010.460,     0.49596,    -0.42985,    20.28473
   00:010.480,     0.37816,    -0.36809,    20.51118
   00:010.500,     0.29682,    -0.26714,    20.66030
   00:010.520,     0.24343,    -0.12747,    20.74315
   00:010.540,     0.20737,     0.00000,    20.81495
   00:010.560,     0.18267,     0.23444,    20.83704
   00:010.580,     0.16338,     0.31862,    20.85914
   00:010.600,     0.14847,     0.39485,    20.85914
   00:010.620,     0.13845,     0.44959,    20.87018
   00:010.640,     0.13093,     0.48363,    20.85914
   00:010.660,     0.12579,     0.51512,    20.85914
   00:010.680,     0.12070,     0.55111,    20.85914
   00:010.700,     0.11674,     0.56877,    20.87018
   00:010.720,     0.11340,     0.58208,    20.85914
   00:010.740,     0.11037,     0.60230,    20.84809
   00:010.760,     0.10632,     0.61169,    20.83704
   00:010.780,     0.10423,     0.61119,    20.84809
   00:010.800,     0.10279,     0.60834,    20.83704
   00:010.820,     0.10101,     0.60775,    20.83704
   00:010.840,     0.09908,     0.60508,    20.83704
   00:010.860,     0.09686,     0.59728,    20.82600
   00:010.880,     0.09539,     0.59546,    20.81495
