<WFATester Graph 1.00 1,35.000,40.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1785,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     5.29397
   00:000.120,     5.29861
   00:000.140,     5.32117
   00:000.160,     5.31380
   00:000.180,     5.31382
   00:000.200,     5.33727
   00:000.220,     5.33745
   00:000.240,     5.34429
   00:000.260,     5.35227
   00:000.280,     5.35764
   00:000.300,     5.36196
   00:000.320,     5.36117
   00:000.340,     5.34493
   00:000.360,     5.30672
   00:000.380,     5.24700
   00:000.400,     5.18073
   00:000.420,     5.12476
   00:000.440,     5.08318
   00:000.460,     5.04444
   00:000.480,     5.00617
   00:000.500,     4.96494
   00:000.520,     4.92941
   00:000.540,     4.88761
   00:000.560,     4.78339
   00:000.580,     4.57046
   00:000.600,     4.33340
   00:000.620,     4.08021
   00:000.640,     3.65426
   00:000.660,     3.04445
   00:000.680,     2.42933
   00:000.700,     1.94604
   00:000.720,     1.60539
   00:000.740,     1.35348
   00:000.760,     1.16777
   00:000.780,     1.07077
   00:000.800,     1.04559
   00:000.820,     1.02847
   00:000.840,     0.98299
   00:000.860,     0.91489
   00:000.880,     0.84016
   00:000.900,     0.77297
   00:000.920,     0.72036
   00:000.940,     0.68152
   00:000.960,     0.64345
   00:000.980,     0.59186
   00:001.000,     0.52950
   00:001.020,     0.47272
   00:001.040,     0.42369
   00:001.060,     0.37811
   00:001.080,     0.33828
   00:001.100,     0.30708
   00:001.120,     0.28297
   00:001.140,     0.26248
   00:001.160,     0.24355
   00:001.180,     0.22611
   00:001.200,     0.21141
   00:001.220,     0.20172
   00:001.240,     0.19456
   00:001.260,     0.18722
   00:001.280,     0.17909
   00:001.300,     0.17173
   00:001.320,     0.16579
   00:001.340,     0.16113
   00:001.360,     0.15503
   00:001.380,     0.14800
   00:001.400,     0.14203
   00:001.420,     0.13662
   00:001.440,     0.13108
   00:001.460,     0.12516
   00:001.480,     0.12107
   00:001.500,     0.11793
   00:001.520,     0.11466
   00:001.540,     0.11273
   00:001.560,     0.11133
   00:001.580,     0.10978
   00:001.600,     0.10605
   00:001.620,     0.10388
   00:001.640,     0.10214
   00:001.660,     0.09954
   00:001.680,     0.09796
   00:001.700,     0.09767
   00:001.720,     0.09847
   00:001.740,     0.09767
   00:001.760,     0.09681
   00:001.780,     0.09665
   00:001.800,     0.09634
   00:001.820,     0.09519
   00:001.840,     0.09382
   00:001.860,     0.09258
   00:001.880,     0.09238
   00:001.900,     0.09256
   00:001.920,     0.09243
   00:001.940,     0.09253
   00:001.960,     0.09253
   00:001.980,     0.09190
   00:002.000,     0.09058
   00:002.020,     0.08975
   00:002.040,     0.08858
   00:002.060,     0.08913
   00:002.080,     0.09043
   00:002.100,     0.09161
   00:002.120,     0.09120
   00:002.140,     0.09088
   00:002.160,     0.09091
   00:002.180,     0.09073
   00:002.200,     0.09019
   00:002.220,     0.08957
   00:002.240,     0.08800
   00:002.260,     0.08805
   00:002.280,     0.08933
   00:002.300,     0.08956
   00:002.320,     0.09047
   00:002.340,     0.08979
   00:002.360,     0.08836
   00:002.380,     0.08888
   00:002.400,     0.08839
   00:002.420,     0.08742
   00:002.440,     0.08725
   00:002.460,     0.08575
   00:002.480,     0.08456
   00:002.500,     0.08715
   00:002.520,     0.08931
   00:002.540,     0.08783
   00:002.560,     0.08778
   00:002.580,     0.08917
   00:002.600,     0.08997
   00:002.620,     0.08907
   00:002.640,     0.08952
   00:002.660,     0.09041
   00:002.680,     0.08852
   00:002.700,     0.08477
   00:002.720,     0.08336
   00:002.740,     0.08465
   00:002.760,     0.08658
   00:002.780,     0.08909
   00:002.800,     0.09367
   00:002.820,     0.10620
   00:002.840,     0.12850
   00:002.860,     0.16100
   00:002.880,     0.21126
   00:002.900,     0.28943
   00:002.920,     0.42120
   00:002.940,     0.62448
   00:002.960,     0.88278
   00:002.980,     1.15510
   00:003.000,     1.41894
   00:003.020,     1.67941
   00:003.040,     1.95060
   00:003.060,     2.23395
   00:003.080,     2.50822
   00:003.100,     2.76432
   00:003.120,     3.01017
   00:003.140,     3.24022
   00:003.160,     3.44364
   00:003.180,     3.61554
   00:003.200,     3.74918
   00:003.220,     3.85204
   00:003.240,     3.94477
   00:003.260,     4.03729
   00:003.280,     4.12214
   00:003.300,     4.18992
   00:003.320,     4.23882
   00:003.340,     4.27206
   00:003.360,     4.30362
   00:003.380,     4.34528
   00:003.400,     4.40116
   00:003.420,     4.46207
   00:003.440,     4.51781
   00:003.460,     4.55989
   00:003.480,     4.58963
   00:003.500,     4.60782
   00:003.520,     4.62623
   00:003.540,     4.65783
   00:003.560,     4.69332
   00:003.580,     4.72153
   00:003.600,     4.74398
   00:003.620,     4.76007
   00:003.640,     4.77256
   00:003.660,     4.78791
   00:003.680,     4.80488
   00:003.700,     4.82619
   00:003.720,     4.85163
   00:003.740,     4.86945
   00:003.760,     4.87827
   00:003.780,     4.88112
   00:003.800,     4.88002
   00:003.820,     4.87534
   00:003.840,     4.86715
   00:003.860,     4.86430
   00:003.880,     4.87695
   00:003.900,     4.90708
   00:003.920,     4.93308
   00:003.940,     4.94299
   00:003.960,     4.93551
   00:003.980,     4.92719
   00:004.000,     4.94438
   00:004.020,     4.97981
   00:004.040,     5.01251
   00:004.060,     5.03699
   00:004.080,     5.04521
   00:004.100,     5.05083
   00:004.120,     5.06843
   00:004.140,     5.08933
   00:004.160,     5.10564
   00:004.180,     5.11651
   00:004.200,     5.12122
   00:004.220,     5.12391
   00:004.240,     5.12551
   00:004.260,     5.13049
   00:004.280,     5.14070
   00:004.300,     5.15057
   00:004.320,     5.16313
   00:004.340,     5.17325
   00:004.360,     5.18300
   00:004.380,     5.19907
   00:004.400,     5.21716
   00:004.420,     5.23770
   00:004.440,     5.26245
   00:004.460,     5.28517
   00:004.480,     5.30314
   00:004.500,     5.31598
   00:004.520,     5.32468
   00:004.540,     5.32627
   00:004.560,     5.32476
   00:004.580,     5.32765
   00:004.600,     5.32921
   00:004.620,     5.32736
   00:004.640,     5.32853
   00:004.660,     5.33135
   00:004.680,     5.33387
   00:004.700,     5.33885
   00:004.720,     5.33933
   00:004.740,     5.31193
   00:004.760,     5.19776
   00:004.780,     4.92851
   00:004.800,     4.52261
   00:004.820,     4.08979
   00:004.840,     3.71325
   00:004.860,     3.39965
   00:004.880,     3.14816
   00:004.900,     2.98006
   00:004.920,     2.89230
   00:004.940,     2.79779
   00:004.960,     2.56312
   00:004.980,     2.14400
   00:005.000,     1.67124
   00:005.020,     1.29525
   00:005.040,     1.03865
   00:005.060,     0.85400
   00:005.080,     0.70363
   00:005.100,     0.57770
   00:005.120,     0.47879
   00:005.140,     0.40596
   00:005.160,     0.35169
   00:005.180,     0.30950
   00:005.200,     0.27419
   00:005.220,     0.24858
   00:005.240,     0.22770
   00:005.260,     0.20905
   00:005.280,     0.19374
   00:005.300,     0.18378
   00:005.320,     0.18180
   00:005.340,     0.18032
   00:005.360,     0.17407
   00:005.380,     0.16823
   00:005.400,     0.16932
   00:005.420,     0.17448
   00:005.440,     0.17345
   00:005.460,     0.16574
   00:005.480,     0.15608
   00:005.500,     0.14901
   00:005.520,     0.14735
   00:005.540,     0.15206
   00:005.560,     0.16281
   00:005.580,     0.17539
   00:005.600,     0.18352
   00:005.620,     0.18700
   00:005.640,     0.18724
   00:005.660,     0.18375
   00:005.680,     0.17728
   00:005.700,     0.16978
   00:005.720,     0.16134
   00:005.740,     0.15288
   00:005.760,     0.14665
   00:005.780,     0.14164
   00:005.800,     0.13486
   00:005.820,     0.12639
   00:005.840,     0.11876
   00:005.860,     0.11232
   00:005.880,     0.10916
   00:005.900,     0.10988
   00:005.920,     0.11160
   00:005.940,     0.11391
   00:005.960,     0.11657
   00:005.980,     0.11784
   00:006.000,     0.11514
   00:006.020,     0.10994
   00:006.040,     0.10544
   00:006.060,     0.10271
   00:006.080,     0.10317
   00:006.100,     0.10335
   00:006.120,     0.10164
   00:006.140,     0.10138
   00:006.160,     0.10186
   00:006.180,     0.10176
   00:006.200,     0.10101
   00:006.220,     0.10087
   00:006.240,     0.10040
   00:006.260,     0.10036
   00:006.280,     0.10156
   00:006.300,     0.10164
   00:006.320,     0.10157
   00:006.340,     0.10230
   00:006.360,     0.10264
   00:006.380,     0.10199
   00:006.400,     0.10067
   00:006.420,     0.09963
   00:006.440,     0.09800
   00:006.460,     0.09648
   00:006.480,     0.09453
   00:006.500,     0.09481
   00:006.520,     0.09642
   00:006.540,     0.09726
   00:006.560,     0.09879
   00:006.580,     0.09865
   00:006.600,     0.09815
   00:006.620,     0.09786
   00:006.640,     0.09657
   00:006.660,     0.09602
   00:006.680,     0.09532
   00:006.700,     0.09385
   00:006.720,     0.09596
   00:006.740,     0.10273
   00:006.760,     0.12985
   00:006.780,     0.18847
   00:006.800,     0.26194
   00:006.820,     0.31848
   00:006.840,     0.34858
   00:006.860,     0.36719
   00:006.880,     0.38414
   00:006.900,     0.40308
   00:006.920,     0.43830
   00:006.940,     0.50615
   00:006.960,     0.60522
   00:006.980,     0.71884
   00:007.000,     0.83248
   00:007.020,     0.95612
   00:007.040,     1.10894
   00:007.060,     1.28637
   00:007.080,     1.46904
   00:007.100,     1.63402
   00:007.120,     1.77943
   00:007.140,     1.92651
   00:007.160,     2.10867
   00:007.180,     2.36347
   00:007.200,     2.65108
   00:007.220,     2.87635
   00:007.240,     3.00539
   00:007.260,     3.10192
   00:007.280,     3.22864
   00:007.300,     3.38711
   00:007.320,     3.53793
   00:007.340,     3.66197
   00:007.360,     3.78541
   00:007.380,     3.92546
   00:007.400,     4.06110
   00:007.420,     4.16903
