<WFATester Graph 1.00 1,25.000,30.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1475,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     4.33401
   00:000.120,     4.34198
   00:000.140,     4.34812
   00:000.160,     4.34651
   00:000.180,     4.35275
   00:000.200,     4.39443
   00:000.220,     4.40116
   00:000.240,     4.41570
   00:000.260,     4.42793
   00:000.280,     4.43299
   00:000.300,     4.43659
   00:000.320,     4.44288
   00:000.340,     4.44599
   00:000.360,     4.44438
   00:000.380,     4.44842
   00:000.400,     4.46039
   00:000.420,     4.46644
   00:000.440,     4.47303
   00:000.460,     4.48559
   00:000.480,     4.49542
   00:000.500,     4.50331
   00:000.520,     4.51488
   00:000.540,     4.52859
   00:000.560,     4.54025
   00:000.580,     4.54991
   00:000.600,     4.55941
   00:000.620,     4.56706
   00:000.640,     4.57590
   00:000.660,     4.58151
   00:000.680,     4.58556
   00:000.700,     4.58623
   00:000.720,     4.58744
   00:000.740,     4.58694
   00:000.760,     4.58483
   00:000.780,     4.58369
   00:000.800,     4.58282
   00:000.820,     4.58311
   00:000.840,     4.58497
   00:000.860,     4.58759
   00:000.880,     4.59414
   00:000.900,     4.60206
   00:000.920,     4.60768
   00:000.940,     4.61183
   00:000.960,     4.61931
   00:000.980,     4.62796
   00:001.000,     4.63669
   00:001.020,     4.64787
   00:001.040,     4.65925
   00:001.060,     4.66538
   00:001.080,     4.66984
   00:001.100,     4.67857
   00:001.120,     4.68830
   00:001.140,     4.69522
   00:001.160,     4.70312
   00:001.180,     4.71110
   00:001.200,     4.71412
   00:001.220,     4.71095
   00:001.240,     4.68996
   00:001.260,     4.60407
   00:001.280,     4.41646
   00:001.300,     4.20885
   00:001.320,     4.08736
   00:001.340,     3.92615
   00:001.360,     3.44475
   00:001.380,     2.65637
   00:001.400,     1.87520
   00:001.420,     1.28981
   00:001.440,     0.89489
   00:001.460,     0.63378
   00:001.480,     0.46176
   00:001.500,     0.34805
   00:001.520,     0.27383
   00:001.540,     0.22323
   00:001.560,     0.18696
   00:001.580,     0.16368
   00:001.600,     0.14775
   00:001.620,     0.13551
   00:001.640,     0.12450
   00:001.660,     0.11763
   00:001.680,     0.11207
   00:001.700,     0.10753
   00:001.720,     0.10372
   00:001.740,     0.10205
   00:001.760,     0.09866
   00:001.780,     0.09471
   00:001.800,     0.09308
   00:001.820,     0.09090
   00:001.840,     0.08840
   00:001.860,     0.08626
   00:001.880,     0.08548
   00:001.900,     0.08340
   00:001.920,     0.08107
   00:001.940,     0.08043
   00:001.960,     0.08026
   00:001.980,     0.07931
   00:002.000,     0.07735
   00:002.020,     0.07798
   00:002.040,     0.07733
   00:002.060,     0.07527
   00:002.080,     0.07469
   00:002.100,     0.07503
   00:002.120,     0.07467
   00:002.140,     0.07330
   00:002.160,     0.07262
   00:002.180,     0.07199
   00:002.200,     0.07158
   00:002.220,     0.07177
   00:002.240,     0.06960
   00:002.260,     0.06787
   00:002.280,     0.06834
   00:002.300,     0.06838
   00:002.320,     0.06789
   00:002.340,     0.06668
   00:002.360,     0.06493
   00:002.380,     0.06483
   00:002.400,     0.06616
   00:002.420,     0.06620
   00:002.440,     0.06427
   00:002.460,     0.06379
   00:002.480,     0.06506
   00:002.500,     0.06533
   00:002.520,     0.06450
   00:002.540,     0.06475
   00:002.560,     0.06400
   00:002.580,     0.06204
   00:002.600,     0.06110
   00:002.620,     0.06154
   00:002.640,     0.06301
   00:002.660,     0.06330
   00:002.680,     0.06205
   00:002.700,     0.06171
   00:002.720,     0.06291
   00:002.740,     0.06378
   00:002.760,     0.06308
   00:002.780,     0.06341
   00:002.800,     0.06318
   00:002.820,     0.06365
   00:002.840,     0.06692
   00:002.860,     0.07168
   00:002.880,     0.07725
   00:002.900,     0.08811
   00:002.920,     0.11859
   00:002.940,     0.20466
   00:002.960,     0.39312
   00:002.980,     0.70923
   00:003.000,     1.13523
   00:003.020,     1.61459
   00:003.040,     2.08889
   00:003.060,     2.52375
   00:003.080,     2.89944
   00:003.100,     3.20773
   00:003.120,     3.45148
   00:003.140,     3.63574
   00:003.160,     3.77059
   00:003.180,     3.87209
   00:003.200,     3.94980
   00:003.220,     4.00545
   00:003.240,     4.04528
   00:003.260,     4.07980
   00:003.280,     4.10857
   00:003.300,     4.13460
   00:003.320,     4.15885
   00:003.340,     4.17988
   00:003.360,     4.20002
   00:003.380,     4.21544
   00:003.400,     4.22838
   00:003.420,     4.24443
   00:003.440,     4.25807
   00:003.460,     4.26902
   00:003.480,     4.28000
   00:003.500,     4.29683
   00:003.520,     4.31434
   00:003.540,     4.32335
   00:003.560,     4.33261
   00:003.580,     4.34390
   00:003.600,     4.35134
   00:003.620,     4.35858
   00:003.640,     4.36743
   00:003.660,     4.37364
   00:003.680,     4.37918
   00:003.700,     4.38882
   00:003.720,     4.39863
   00:003.740,     4.40643
   00:003.760,     4.41267
   00:003.780,     4.41587
   00:003.800,     4.41681
   00:003.820,     4.41989
   00:003.840,     4.41737
   00:003.860,     4.41404
   00:003.880,     4.41362
   00:003.900,     4.41299
   00:003.920,     4.41847
   00:003.940,     4.42569
   00:003.960,     4.43370
   00:003.980,     4.43795
   00:004.000,     4.44127
   00:004.020,     4.45049
   00:004.040,     4.46289
   00:004.060,     4.47132
   00:004.080,     4.47660
   00:004.100,     4.48392
   00:004.120,     4.49272
   00:004.140,     4.49942
   00:004.160,     4.50550
   00:004.180,     4.50966
   00:004.200,     4.51581
   00:004.220,     4.52321
   00:004.240,     4.52731
   00:004.260,     4.53104
   00:004.280,     4.53214
   00:004.300,     4.53159
   00:004.320,     4.53143
   00:004.340,     4.53146
   00:004.360,     4.52957
   00:004.380,     4.52902
   00:004.400,     4.52902
   00:004.420,     4.52595
   00:004.440,     4.52093
   00:004.460,     4.50599
   00:004.480,     4.45059
   00:004.500,     4.25761
   00:004.520,     3.76976
   00:004.540,     2.98499
   00:004.560,     2.15042
   00:004.580,     1.48503
   00:004.600,     1.02617
   00:004.620,     0.72039
   00:004.640,     0.51875
   00:004.660,     0.38746
   00:004.680,     0.30077
   00:004.700,     0.24216
   00:004.720,     0.20159
   00:004.740,     0.17392
   00:004.760,     0.15542
   00:004.780,     0.14234
   00:004.800,     0.13143
   00:004.820,     0.12250
   00:004.840,     0.11732
   00:004.860,     0.11248
   00:004.880,     0.10652
   00:004.900,     0.10332
   00:004.920,     0.10125
   00:004.940,     0.09959
   00:004.960,     0.09623
   00:004.980,     0.09271
   00:005.000,     0.09101
   00:005.020,     0.09061
   00:005.040,     0.08957
   00:005.060,     0.08774
   00:005.080,     0.08625
   00:005.100,     0.08449
   00:005.120,     0.08371
   00:005.140,     0.08301
   00:005.160,     0.08156
   00:005.180,     0.07984
   00:005.200,     0.07857
   00:005.220,     0.07818
   00:005.240,     0.07808
   00:005.260,     0.07723
   00:005.280,     0.07579
   00:005.300,     0.07478
   00:005.320,     0.07432
   00:005.340,     0.07398
   00:005.360,     0.07348
   00:005.380,     0.07272
   00:005.400,     0.07245
   00:005.420,     0.07227
   00:005.440,     0.07284
   00:005.460,     0.07077
   00:005.480,     0.07043
   00:005.500,     0.07222
   00:005.520,     0.07027
   00:005.540,     0.06782
   00:005.560,     0.06773
   00:005.580,     0.06727
   00:005.600,     0.06534
   00:005.620,     0.06566
   00:005.640,     0.06691
   00:005.660,     0.06640
   00:005.680,     0.06558
   00:005.700,     0.06489
   00:005.720,     0.06502
   00:005.740,     0.06557
   00:005.760,     0.06552
   00:005.780,     0.06542
   00:005.800,     0.06554
   00:005.820,     0.06490
   00:005.840,     0.06425
   00:005.860,     0.06544
   00:005.880,     0.06552
   00:005.900,     0.06462
   00:005.920,     0.06369
   00:005.940,     0.06408
   00:005.960,     0.06436
   00:005.980,     0.06451
   00:006.000,     0.06510
   00:006.020,     0.07011
   00:006.040,     0.08377
   00:006.060,     0.09720
   00:006.080,     0.10985
   00:006.100,     0.12969
   00:006.120,     0.17946
   00:006.140,     0.29912
   00:006.160,     0.52415
   00:006.180,     0.84958
   00:006.200,     1.23919
   00:006.220,     1.66208
   00:006.240,     2.09009
   00:006.260,     2.49430
   00:006.280,     2.85308
   00:006.300,     3.15211
   00:006.320,     3.38917
   00:006.340,     3.56892
   00:006.360,     3.70261
   00:006.380,     3.80123
   00:006.400,     3.87404
   00:006.420,     3.92699
   00:006.440,     3.96831
   00:006.460,     4.00033
   00:006.480,     4.03130
   00:006.500,     4.05736
   00:006.520,     4.07989
   00:006.540,     4.10326
   00:006.560,     4.12540
   00:006.580,     4.14469
   00:006.600,     4.16255
   00:006.620,     4.17910
   00:006.640,     4.19854
   00:006.660,     4.21755
   00:006.680,     4.23212
   00:006.700,     4.24392
   00:006.720,     4.25411
   00:006.740,     4.26275
   00:006.760,     4.26924
   00:006.780,     4.27287
   00:006.800,     4.27868
   00:006.820,     4.28712
   00:006.840,     4.29851
   00:006.860,     4.31041
   00:006.880,     4.32094
   00:006.900,     4.33299
   00:006.920,     4.34567
   00:006.940,     4.35698
   00:006.960,     4.36897
   00:006.980,     4.37721
   00:007.000,     4.38485
   00:007.020,     4.39647
   00:007.040,     4.40622
   00:007.060,     4.41349
   00:007.080,     4.42517
   00:007.100,     4.43711
   00:007.120,     4.44505
   00:007.140,     4.45436
   00:007.160,     4.46519
   00:007.180,     4.47591
   00:007.200,     4.48203
   00:007.220,     4.48776
   00:007.240,     4.49275
   00:007.260,     4.49446
   00:007.280,     4.49670
   00:007.300,     4.49764
   00:007.320,     4.49807
   00:007.340,     4.49991
   00:007.360,     4.50005
   00:007.380,     4.50044
   00:007.400,     4.50212
   00:007.420,     4.50654
