<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1770,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:001.220,     0.56284,     0.22720,    20.55673
   00:001.240,     0.56405,     0.20473,    20.56244
   00:001.260,     0.56364,     0.20499,    20.55673
   00:001.280,     0.56262,     0.20021,    20.55673
   00:001.300,     0.56224,     0.17385,    20.56244
   00:001.320,     0.56328,     0.14485,    20.55673
   00:001.340,     0.56345,     0.11979,    20.56816
   00:001.360,     0.56200,     0.10115,    20.55673
   00:001.380,     0.56343,     0.08128,    20.56244
   00:001.400,     0.56317,     0.00000,    20.56816
   00:001.420,     0.56234,     0.07992,    20.55673
   00:001.440,     0.56287,     0.00000,    20.55673
   00:001.460,     0.56300,     0.00000,    20.55673
   00:001.480,     0.56183,     0.00000,    20.55673
   00:001.500,     0.56172,     0.00000,    20.55673
   00:001.520,     0.56302,     0.00000,    20.57387
   00:001.540,     0.56318,     0.00000,    20.56816
   00:001.560,     0.56271,     0.00000,    20.56816
   00:001.580,     0.56477,     0.00000,    20.56816
   00:001.600,     0.56974,     0.00000,    20.55673
   00:001.620,     0.57387,     0.00000,    20.55673
   00:001.640,     0.58174,     0.00000,    20.55673
   00:001.660,     0.60580,     0.00000,    20.55673
   00:001.680,     0.64631,     0.00000,    20.53387
   00:001.700,     0.68457,     0.00000,    20.49959
   00:001.720,     0.70110,     0.00000,    20.45388
   00:001.740,     0.69934,     0.00000,    20.44245
   00:001.760,     0.69716,     0.00000,    20.43102
   00:001.780,     0.69842,     0.00000,    20.44816
   00:001.800,     0.69965,     0.00000,    20.44245
   00:001.820,     0.69784,     0.00000,    20.44816
   00:001.840,     0.69693,     0.00000,    20.44245
   00:001.860,     0.70031,     0.00000,    20.44245
   00:001.880,     0.70648,    -0.13607,    20.44816
   00:001.900,     0.72022,    -0.15174,    20.43102
   00:001.920,     0.73985,    -0.15678,    20.44245
   00:001.940,     0.75967,    -0.12931,    20.41388
   00:001.960,     0.77492,    -0.07895,    20.40816
   00:001.980,     0.78540,     0.00000,    20.39674
   00:002.000,     0.78328,     0.00000,    20.38531
   00:002.020,     0.76934,     0.00000,    20.37959
   00:002.040,     0.75540,    -0.14519,    20.38531
   00:002.060,     0.74478,    -0.19967,    20.39674
   00:002.080,     0.73530,    -0.28830,    20.40245
   00:002.100,     0.72940,    -0.35913,    20.40816
   00:002.120,     0.72527,    -0.36080,    20.40816
   00:002.140,     0.71859,    -0.31517,    20.41959
   00:002.160,     0.71113,    -0.27344,    20.44245
   00:002.180,     0.70486,    -0.26800,    20.43102
   00:002.200,     0.70003,    -0.28347,    20.45388
   00:002.220,     0.69641,    -0.28846,    20.44245
   00:002.240,     0.69314,    -0.28238,    20.44816
   00:002.260,     0.69284,    -0.28006,    20.46530
   00:002.280,     0.69429,    -0.28869,    20.46530
   00:002.300,     0.69358,    -0.30979,    20.44816
   00:002.320,     0.69177,    -0.30845,    20.46530
   00:002.340,     0.68874,    -0.26227,    20.44816
   00:002.360,     0.68327,    -0.22098,    20.46530
   00:002.380,     0.67408,    -0.22580,    20.46530
   00:002.400,     0.66197,    -0.21735,    20.47673
   00:002.420,     0.64779,    -0.15971,    20.47102
   00:002.440,     0.63663,    -0.10535,    20.48816
   00:002.460,     0.62992,    -0.09769,    20.51102
   00:002.480,     0.62593,    -0.09702,    20.49387
   00:002.500,     0.62740,    -0.09127,    20.51102
   00:002.520,     0.63164,     0.00000,    20.51102
   00:002.540,     0.63427,     0.00000,    20.52244
   00:002.560,     0.63245,     0.00000,    20.50530
   00:002.580,     0.62688,     0.00000,    20.48816
   00:002.600,     0.62124,    -0.12928,    20.51102
   00:002.620,     0.61640,    -0.10453,    20.51673
   00:002.640,     0.61402,    -0.09897,    20.52244
   00:002.660,     0.61542,    -0.17052,    20.51102
   00:002.680,     0.61774,    -0.21997,    20.51673
   00:002.700,     0.61738,    -0.25553,    20.51102
   00:002.720,     0.61518,    -0.31600,    20.52244
   00:002.740,     0.61459,    -0.39371,    20.51673
   00:002.760,     0.61429,    -0.45175,    20.51102
   00:002.780,     0.61048,    -0.45992,    20.51673
   00:002.800,     0.60602,    -0.42586,    20.51102
   00:002.820,     0.60048,    -0.39408,    20.51102
   00:002.840,     0.59467,    -0.38757,    20.52244
   00:002.860,     0.59075,    -0.38804,    20.53387
   00:002.880,     0.59086,    -0.38875,    20.53387
   00:002.900,     0.59214,    -0.40000,    20.53387
   00:002.920,     0.58819,    -0.41207,    20.55673
   00:002.940,     0.58121,    -0.41577,    20.55673
   00:002.960,     0.57754,    -0.42693,    20.53959
   00:002.980,     0.57750,    -0.46017,    20.55673
   00:003.000,     0.58013,    -0.49137,    20.55673
   00:003.020,     0.58550,    -0.50860,    20.53959
   00:003.040,     0.59267,    -0.50938,    20.55673
   00:003.060,     0.59856,    -0.49481,    20.53387
   00:003.080,     0.60355,    -0.45870,    20.53959
   00:003.100,     0.60814,    -0.39243,    20.53387
   00:003.120,     0.61220,    -0.31473,    20.51673
   00:003.140,     0.61395,    -0.24792,    20.52244
   00:003.160,     0.61340,    -0.20524,    20.52816
   00:003.180,     0.60856,    -0.20855,    20.52244
   00:003.200,     0.59723,    -0.24787,    20.52244
   00:003.220,     0.58456,    -0.28998,    20.52816
   00:003.240,     0.57696,    -0.32135,    20.55673
   00:003.260,     0.57209,    -0.33969,    20.55673
   00:003.280,     0.56983,    -0.34754,    20.55673
   00:003.300,     0.56696,    -0.36093,    20.54530
   00:003.320,     0.56381,    -0.38558,    20.55673
   00:003.340,     0.56245,    -0.40316,    20.56816
   00:003.360,     0.55957,    -0.42429,    20.56244
   00:003.380,     0.55782,    -0.46467,    20.55673
   00:003.400,     0.55865,    -0.50269,    20.55673
   00:003.420,     0.55776,    -0.52658,    20.55673
   00:003.440,     0.55703,    -0.54972,    20.56244
   00:003.460,     0.55730,    -0.60124,    20.55673
   00:003.480,     0.55714,    -0.66007,    20.56816
   00:003.500,     0.55736,    -0.70310,    20.57958
   00:003.520,     0.55729,    -0.73450,    20.57387
   00:003.540,     0.55638,    -0.76496,    20.57387
   00:003.560,     0.55617,    -0.79991,    20.57387
   00:003.580,     0.55658,    -0.82949,    20.56244
   00:003.600,     0.55836,    -0.84593,    20.56244
   00:003.620,     0.56235,    -0.85648,    20.55673
   00:003.640,     0.56661,    -0.87002,    20.56816
   00:003.660,     0.56879,    -0.88031,    20.57958
   00:003.680,     0.56983,    -0.87455,    20.55673
   00:003.700,     0.57112,    -0.85595,    20.55673
   00:003.720,     0.57040,    -0.84600,    20.56244
   00:003.740,     0.56870,    -0.85907,    20.56816
   00:003.760,     0.56719,    -0.86973,    20.57387
   00:003.780,     0.56568,    -0.85050,    20.56816
   00:003.800,     0.56392,    -0.80511,    20.55673
   00:003.820,     0.56269,    -0.75998,    20.56816
   00:003.840,     0.56118,    -0.71754,    20.57958
   00:003.860,     0.56173,    -0.64744,    20.55673
   00:003.880,     0.56121,    -0.52388,    20.57387
   00:003.900,     0.55901,    -0.34242,    20.56816
   00:003.920,     0.55685,     0.00000,    20.55673
   00:003.940,     0.55710,     0.26514,    20.55673
   00:003.960,     0.56179,     0.39575,    20.57958
   00:003.980,     0.56473,     0.53124,    20.56816
   00:004.000,     0.56363,     0.63774,    20.55673
   00:004.020,     0.56362,     0.70984,    20.56816
   00:004.040,     0.56570,     0.75451,    20.57958
   00:004.060,     0.56849,     0.78372,    20.56816
   00:004.080,     0.57150,     0.80860,    20.56244
   00:004.100,     0.57561,     0.83185,    20.57958
   00:004.120,     0.57724,     0.85433,    20.57387
   00:004.140,     0.57365,     0.87326,    20.54530
   00:004.160,     0.56938,     0.88456,    20.55673
   00:004.180,     0.56808,     0.90557,    20.57958
   00:004.200,     0.56672,     0.92964,    20.55673
   00:004.220,     0.56504,     0.94853,    20.56816
   00:004.240,     0.56267,     0.97943,    20.57958
   00:004.260,     0.56177,     1.01104,    20.56816
   00:004.280,     0.56283,     1.04029,    20.56244
   00:004.300,     0.56350,     1.07019,    20.55673
   00:004.320,     0.56764,     1.09095,    20.56816
   00:004.340,     0.57387,     1.11064,    20.57958
   00:004.360,     0.57514,     1.13787,    20.57958
   00:004.380,     0.57411,     1.15895,    20.55673
   00:004.400,     0.57247,     1.16136,    20.56244
   00:004.420,     0.57143,     1.15895,    20.55673
   00:004.440,     0.56998,     1.17116,    20.56816
   00:004.460,     0.56905,     1.20283,    20.56816
   00:004.480,     0.56990,     1.24114,    20.56244
   00:004.500,     0.57168,     1.26830,    20.56816
   00:004.520,     0.57463,     1.28207,    20.57387
   00:004.540,     0.57659,     1.27921,    20.56244
   00:004.560,     0.58407,     1.25919,    20.57387
   00:004.580,     0.60897,     1.24358,    20.55673
   00:004.600,     0.67797,     1.23766,    20.53959
   00:004.620,     0.81746,     1.23374,    20.49959
   00:004.640,     1.03350,     1.22533,    20.39102
   00:004.660,     1.31181,     1.20783,    20.23674
   00:004.680,     1.62476,     1.19812,    20.02533
   00:004.700,     1.94315,     1.18079,    19.74534
   00:004.720,     2.24584,     1.14475,    19.47679
   00:004.740,     2.52354,     1.11972,    19.23109
   00:004.760,     2.77347,     1.10002,    19.00253
   00:004.780,     2.99274,     1.07974,    18.78540
   00:004.800,     3.18189,     1.06318,    18.59112
   00:004.820,     3.34307,     1.03852,    18.44256
   00:004.840,     3.47898,     1.01723,    18.30542
   00:004.860,     3.59702,     0.99722,    18.20257
   00:004.880,     3.69928,     0.97091,    18.08829
   00:004.900,     3.78568,     0.94218,    18.00258
   00:004.920,     3.86229,     0.91115,    17.93401
   00:004.940,     3.93363,     0.88385,    17.86545
   00:004.960,     3.99811,     0.86600,    17.79116
   00:004.980,     4.05755,     0.84323,    17.74545
   00:005.000,     4.11214,     0.81453,    17.67688
   00:005.020,     4.16491,     0.78629,    17.61974
   00:005.040,     4.21865,     0.76693,    17.57403
   00:005.060,     4.26809,     0.75080,    17.53975
   00:005.080,     4.31602,     0.73315,    17.45975
   00:005.100,     4.36785,     0.71345,    17.42547
   00:005.120,     4.41909,     0.69817,    17.37404
   00:005.140,     4.46767,     0.68424,    17.31119
   00:005.160,     4.51251,     0.65830,    17.27119
   00:005.180,     4.55556,     0.63190,    17.21977
   00:005.200,     4.59567,     0.62560,    17.17405
   00:005.220,     4.63308,     0.62445,    17.11691
   00:005.240,     4.66838,     0.61147,    17.08263
   00:005.260,     4.70032,     0.59801,    17.05406
   00:005.280,     4.72952,     0.59314,    17.02549
   00:005.300,     4.75651,     0.59143,    16.97978
   00:005.320,     4.78063,     0.58543,    16.95692
   00:005.340,     4.80730,     0.57166,    16.93407
   00:005.360,     4.83274,     0.55781,    16.90550
   00:005.380,     4.85282,     0.54975,    16.87693
   00:005.400,     4.87110,     0.54272,    16.85979
   00:005.420,     4.89030,     0.53345,    16.83122
   00:005.440,     4.90682,     0.52160,    16.81407
   00:005.460,     4.92018,     0.50556,    16.79122
   00:005.480,     4.93602,     0.49460,    16.77408
   00:005.500,     4.95216,     0.48586,    16.75693
   00:005.520,     4.96611,     0.47620,    16.76265
   00:005.540,     4.97821,     0.46812,    16.72836
   00:005.560,     4.99153,     0.45799,    16.72265
   00:005.580,     5.00234,     0.44603,    16.71694
   00:005.600,     5.01368,     0.43153,    16.69408
   00:005.620,     5.02808,     0.42020,    16.68265
   00:005.640,     5.03921,     0.41527,    16.64837
   00:005.660,     5.05058,     0.40888,    16.65980
   00:005.680,     5.06234,     0.40429,    16.63694
   00:005.700,     5.07372,     0.39771,    16.62551
   00:005.720,     5.08189,     0.38603,    16.60837
   00:005.740,     5.09094,     0.37822,    16.59123
   00:005.760,     5.10413,     0.37123,    16.57980
   00:005.780,     5.11333,     0.36110,    16.56266
   00:005.800,     5.12175,     0.35147,    16.54552
   00:005.820,     5.13110,     0.34466,    16.53409
   00:005.840,     5.13974,     0.33701,    16.51695
   00:005.860,     5.14964,     0.32693,    16.51123
   00:005.880,     5.16253,     0.31032,    16.49981
   00:005.900,     5.17153,     0.29818,    16.49409
   00:005.920,     5.17783,     0.29430,    16.47695
   00:005.940,     5.18728,     0.28649,    16.45981
   00:005.960,     5.19942,     0.27132,    16.44267
   00:005.980,     5.21006,     0.24756,    16.43124
   00:006.000,     5.21740,     0.21888,    16.40838
   00:006.020,     5.22817,     0.18705,    16.39695
   00:006.040,     5.24212,     0.14063,    16.37981
   00:006.060,     5.25223,     0.00000,    16.35696
   00:006.080,     5.26461,     0.00000,    16.36267
   00:006.100,     5.27690,    -0.20073,    16.33981
   00:006.120,     5.28716,    -0.29108,    16.31696
   00:006.140,     5.29436,    -0.38760,    16.30553
   00:006.160,     5.30855,    -0.48040,    16.28267
   00:006.180,     5.32226,    -0.56810,    16.27125
   00:006.200,     5.33217,    -0.64391,    16.26553
   00:006.220,     5.34541,    -0.70250,    16.24268
   00:006.240,     5.35500,    -0.74515,    16.23125
   00:006.260,     5.36335,    -0.77687,    16.19125
   00:006.280,     5.37337,    -0.80454,    16.19696
   00:006.300,     5.38378,    -0.83184,    16.19125
   00:006.320,     5.39507,    -0.85725,    16.17411
   00:006.340,     5.40653,    -0.87955,    16.15697
   00:006.360,     5.41506,    -0.89430,    16.13411
   00:006.380,     5.42104,    -0.89910,    16.12268
   00:006.400,     5.43073,    -0.90206,    16.12268
   00:006.420,     5.44340,    -0.91021,    16.11126
   00:006.440,     5.45005,    -0.92511,    16.08840
   00:006.460,     5.45530,    -0.94324,    16.08840
   00:006.480,     5.46327,    -0.95670,    16.07697
   00:006.500,     5.46866,    -0.96447,    16.04269
   00:006.520,     5.46949,    -0.96833,    16.05412
   00:006.540,     5.47051,    -0.96485,    16.04840
   00:006.560,     5.46288,    -0.95770,    16.03697
   00:006.580,     5.42969,    -0.95201,    16.03697
   00:006.600,     5.27531,    -0.94902,    16.07697
   00:006.620,     4.76078,    -0.95392,    16.20268
   00:006.640,     3.83345,    -0.96272,    16.60266
   00:006.660,     2.84330,    -0.96581,    17.35690
   00:006.680,     2.07986,    -0.96249,    18.23685
   00:006.700,     1.56998,    -0.95630,    19.01967
   00:006.720,     1.23994,    -0.94702,    19.58535
   00:006.740,     1.02573,    -0.92903,    19.93962
   00:006.760,     0.88758,    -0.90787,    20.14532
   00:006.780,     0.80024,    -0.89219,    20.29388
   00:006.800,     0.74476,    -0.88206,    20.38531
   00:006.820,     0.70381,    -0.87733,    20.44816
   00:006.840,     0.67254,    -0.87760,    20.49959
   00:006.860,     0.64864,    -0.87870,    20.51102
   00:006.880,     0.62907,    -0.87557,    20.53959
   00:006.900,     0.61596,    -0.86333,    20.55673
   00:006.920,     0.60421,    -0.84578,    20.56244
   00:006.940,     0.59441,    -0.83155,    20.56244
   00:006.960,     0.58909,    -0.81807,    20.59101
   00:006.980,     0.58508,    -0.80196,    20.58530
   00:007.000,     0.58034,    -0.79028,    20.57387
   00:007.020,     0.57722,    -0.79250,    20.57958
   00:007.040,     0.57203,    -0.80188,    20.56816
   00:007.060,     0.56758,    -0.80035,    20.56816
   00:007.080,     0.56334,    -0.78119,    20.56816
   00:007.100,     0.55731,    -0.75302,    20.56816
   00:007.120,     0.55299,    -0.72309,    20.55673
   00:007.140,     0.55022,    -0.68821,    20.57958
   00:007.160,     0.54663,    -0.64224,    20.56244
   00:007.180,     0.54390,    -0.58455,    20.56816
   00:007.200,     0.54069,    -0.52065,    20.56816
   00:007.220,     0.53981,    -0.45138,    20.56244
   00:007.240,     0.53868,    -0.36122,    20.55673
   00:007.260,     0.53749,    -0.24988,    20.56816
   00:007.280,     0.53725,    -0.12342,    20.56816
   00:007.300,     0.53603,     0.00000,    20.56244
   00:007.320,     0.53432,     0.19181,    20.54530
   00:007.340,     0.53413,     0.28226,    20.55673
   00:007.360,     0.53327,     0.38351,    20.56244
   00:007.380,     0.53052,     0.45345,    20.55673
   00:007.400,     0.53010,     0.50491,    20.53387
   00:007.420,     0.52975,     0.55258,    20.55673
   00:007.440,     0.52975,     0.60126,    20.55673
   00:007.460,     0.52895,     0.64801,    20.55673
   00:007.480,     0.52953,     0.68334,    20.55673
   00:007.500,     0.53199,     0.71157,    20.55673
   00:007.520,     0.53350,     0.73749,    20.55673
   00:007.540,     0.53541,     0.75816,    20.53959
   00:007.560,     0.53810,     0.77091,    20.55673
   00:007.580,     0.53721,     0.77942,    20.53959
   00:007.600,     0.53742,     0.80045,    20.54530
   00:007.620,     0.53836,     0.83318,    20.53959
   00:007.640,     0.53665,     0.86056,    20.52816
   00:007.660,     0.53694,     0.87988,    20.55673
   00:007.680,     0.54026,     0.89901,    20.52816
   00:007.700,     0.54509,     0.91450,    20.53387
   00:007.720,     0.55085,     0.91837,    20.54530
   00:007.740,     0.55692,     0.91912,    20.52244
   00:007.760,     0.55994,     0.92151,    20.52244
   00:007.780,     0.55921,     0.91798,    20.53387
   00:007.800,     0.55520,     0.90098,    20.53959
   00:007.820,     0.54946,     0.88407,    20.52244
   00:007.840,     0.54599,     0.87680,    20.53387
   00:007.860,     0.54625,     0.86556,    20.53387
   00:007.880,     0.54454,     0.85370,    20.53959
   00:007.900,     0.54302,     0.84241,    20.55673
   00:007.920,     0.54456,     0.82447,    20.55673
   00:007.940,     0.54873,     0.80737,    20.55673
   00:007.960,     0.55962,     0.78827,    20.53387
   00:007.980,     0.59542,     0.77376,    20.54530
   00:008.000,     0.68614,     0.76116,    20.52816
   00:008.020,     0.85404,     0.74119,    20.44816
   00:008.040,     1.10297,     0.72487,    20.32817
   00:008.060,     1.41680,     0.70627,    20.13389
   00:008.080,     1.76122,     0.68449,    19.88248
   00:008.100,     2.10682,     0.66960,    19.59678
   00:008.120,     2.43278,     0.65338,    19.28823
   00:008.140,     2.72649,     0.63845,    19.00253
   00:008.160,     2.98739,     0.62767,    18.75111
   00:008.180,     3.20720,     0.61561,    18.53398
   00:008.200,     3.39343,     0.59790,    18.32256
   00:008.220,     3.55101,     0.56883,    18.17971
   00:008.240,     3.67922,     0.54962,    18.04258
   00:008.260,     3.78846,     0.54453,    17.95116
   00:008.280,     3.88374,     0.53826,    17.82545
   00:008.300,     3.96806,     0.52467,    17.74545
   00:008.320,     4.03917,     0.50637,    17.67688
   00:008.340,     4.10047,     0.49600,    17.59689
   00:008.360,     4.15714,     0.49153,    17.54546
   00:008.380,     4.20839,     0.47814,    17.47690
   00:008.400,     4.25394,     0.45969,    17.44833
   00:008.420,     4.29727,     0.45349,    17.40261
   00:008.440,     4.33671,     0.45532,    17.35690
   00:008.460,     4.37299,     0.44777,    17.32262
   00:008.480,     4.40501,     0.43525,    17.26548
   00:008.500,     4.43221,     0.42661,    17.23119
   00:008.520,     4.46128,     0.42158,    17.22548
   00:008.540,     4.49237,     0.41629,    17.17977
   00:008.560,     4.52251,     0.41003,    17.13977
   00:008.580,     4.54950,     0.40000,    17.12834
   00:008.600,     4.57792,     0.39111,    17.08263
   00:008.620,     4.60806,     0.38411,    17.06549
   00:008.640,     4.63726,     0.36889,    17.03692
   00:008.660,     4.66544,     0.35021,    17.00264
   00:008.680,     4.69287,     0.35072,    16.97407
   00:008.700,     4.71985,     0.36255,    16.95692
   00:008.720,     4.74811,     0.36480,    16.92264
   00:008.740,     4.77130,     0.35387,    16.87693
   00:008.760,     4.79493,     0.34485,    16.87693
   00:008.780,     4.81940,     0.34255,    16.84264
   00:008.800,     4.84164,     0.33841,    16.81979
   00:008.820,     4.86190,     0.33237,    16.79122
   00:008.840,     4.88170,     0.32976,    16.76265
   00:008.860,     4.90207,     0.32519,    16.75122
   00:008.880,     4.91934,     0.31900,    16.72836
   00:008.900,     4.93772,     0.30880,    16.71694
   00:008.920,     4.95736,     0.29182,    16.67694
   00:008.940,     4.97496,     0.26772,    16.67122
   00:008.960,     4.99414,     0.23884,    16.63694
   00:008.980,     5.00884,     0.20936,    16.62551
   00:009.000,     5.02281,     0.17420,    16.60266
   00:009.020,     5.03887,     0.11653,    16.57980
   00:009.040,     5.05281,     0.00000,    16.57980
   00:009.060,     5.06684,     0.00000,    16.55695
   00:009.080,     5.08426,    -0.18010,    16.53409
   00:009.100,     5.09948,    -0.25912,    16.51123
   00:009.120,     5.11062,    -0.36035,    16.48838
   00:009.140,     5.12595,    -0.46047,    16.48838
   00:009.160,     5.13934,    -0.54524,    16.46552
   00:009.180,     5.15083,    -0.60930,    16.45409
   00:009.200,     5.16407,    -0.65459,    16.44267
   00:009.220,     5.17735,    -0.69779,    16.42552
   00:009.240,     5.19102,    -0.74574,    16.40838
   00:009.260,     5.20160,    -0.79480,    16.37981
   00:009.280,     5.21232,    -0.83848,    16.37410
   00:009.300,     5.22393,    -0.87274,    16.37410
   00:009.320,     5.23263,    -0.89242,    16.35124
   00:009.340,     5.24174,    -0.89725,    16.33981
   00:009.360,     5.25552,    -0.89473,    16.32839
   00:009.380,     5.26683,    -0.89298,    16.31696
   00:009.400,     5.27194,    -0.89359,    16.30553
   00:009.420,     5.27802,    -0.90375,    16.25982
   00:009.440,     5.28871,    -0.92467,    16.26553
   00:009.460,     5.29848,    -0.94428,    16.25982
   00:009.480,     5.30180,    -0.95255,    16.23696
   00:009.500,     5.30877,    -0.95161,    16.23696
   00:009.520,     5.31254,    -0.95011,    16.21982
   00:009.540,     5.30766,    -0.94756,    16.22553
   00:009.560,     5.29020,    -0.94347,    16.22553
   00:009.580,     5.17875,    -0.94291,    16.22553
   00:009.600,     4.76068,    -0.94795,    16.31696
   00:009.620,     3.97484,    -0.95470,    16.64837
   00:009.640,     3.15379,    -0.96226,    17.28262
   00:009.660,     2.62927,    -0.96639,    18.04258
   00:009.680,     2.35467,    -0.96163,    18.61398
   00:009.700,     2.15007,    -0.94893,    18.96824
   00:009.720,     2.00041,    -0.93549,    19.16823
   00:009.740,     1.94423,    -0.92030,    19.32822
   00:009.760,     1.89455,    -0.90653,    19.39108
   00:009.780,     1.73795,    -0.90622,    19.43679
   00:009.800,     1.52027,    -0.91868,    19.55107
   00:009.820,     1.35612,    -0.93534,    19.71677
   00:009.840,     1.29804,    -0.95104,    19.88248
   00:009.860,     1.35025,    -0.96103,    19.96247
   00:009.880,     1.47921,    -0.96450,    19.92819
   00:009.900,     1.60124,    -0.96478,    19.83105
   00:009.920,     1.64673,    -0.96410,    19.74534
   00:009.940,     1.61799,    -0.96148,    19.69963
   00:009.960,     1.53406,    -0.95578,    19.68820
   00:009.980,     1.39094,    -0.94873,    19.75106
   00:010.000,     1.20707,    -0.93829,    19.85962
   00:010.020,     1.02934,    -0.92201,    20.01390
   00:010.040,     0.88913,    -0.90163,    20.14532
   00:010.060,     0.78998,    -0.87923,    20.25960
   00:010.080,     0.72500,    -0.85304,    20.37388
   00:010.100,     0.68107,    -0.81624,    20.42531
   00:010.120,     0.64904,    -0.76146,    20.45388
   00:010.140,     0.62507,    -0.68599,    20.48816
   00:010.160,     0.60688,    -0.57664,    20.49387
   00:010.180,     0.59028,    -0.41331,    20.51673
   00:010.200,     0.57748,    -0.18618,    20.53387
   00:010.220,     0.56979,     0.00000,    20.53959
   00:010.240,     0.56535,     0.35503,    20.53387
   00:010.260,     0.55966,     0.49003,    20.53959
   00:010.280,     0.55391,     0.57994,    20.55673
   00:010.300,     0.55122,     0.63782,    20.55673
   00:010.320,     0.54911,     0.69373,    20.55673
   00:010.340,     0.54526,     0.74866,    20.53387
   00:010.360,     0.54249,     0.79798,    20.56244
   00:010.380,     0.54039,     0.84407,    20.55673
   00:010.400,     0.53891,     0.89245,    20.53959
   00:010.420,     0.53773,     0.94521,    20.53387
   00:010.440,     0.53561,     0.98973,    20.55673
   00:010.460,     0.53713,     1.01120,    20.55673
   00:010.480,     0.53941,     1.01382,    20.55673
   00:010.500,     0.53959,     1.01145,    20.55673
   00:010.520,     0.53939,     1.01135,    20.53959
   00:010.540,     0.53661,     1.01691,    20.52816
   00:010.560,     0.53225,     1.01390,    20.53959
   00:010.580,     0.53095,     0.99684,    20.54530
   00:010.600,     0.53170,     0.97983,    20.55673
   00:010.620,     0.52973,     0.95982,    20.55673
   00:010.640,     0.52697,     0.93047,    20.53959
   00:010.660,     0.52679,     0.90638,    20.55673
   00:010.680,     0.52578,     0.88690,    20.53959
   00:010.700,     0.52515,     0.86532,    20.54530
   00:010.720,     0.52682,     0.83824,    20.55673
   00:010.740,     0.52776,     0.81257,    20.55673
   00:010.760,     0.52754,     0.78233,    20.55673
   00:010.780,     0.52770,     0.75297,    20.55673
