<WFATester Graph 1.00 1,55.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2805,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.18022
   00:000.120,     0.17998
   00:000.140,     0.18313
   00:000.160,     0.17982
   00:000.180,     0.18000
   00:000.200,     0.18193
   00:000.220,     0.18082
   00:000.240,     0.18352
   00:000.260,     0.18382
   00:000.280,     0.18452
   00:000.300,     0.18486
   00:000.320,     0.18570
   00:000.340,     0.18766
   00:000.360,     0.18654
   00:000.380,     0.18488
   00:000.400,     0.18503
   00:000.420,     0.18482
   00:000.440,     0.18305
   00:000.460,     0.18248
   00:000.480,     0.18320
   00:000.500,     0.18172
   00:000.520,     0.18123
   00:000.540,     0.18143
   00:000.560,     0.18192
   00:000.580,     0.18164
   00:000.600,     0.18089
   00:000.620,     0.18072
   00:000.640,     0.17977
   00:000.660,     0.18060
   00:000.680,     0.18080
   00:000.700,     0.18023
   00:000.720,     0.18037
   00:000.740,     0.18165
   00:000.760,     0.18331
   00:000.780,     0.18216
   00:000.800,     0.18068
   00:000.820,     0.18000
   00:000.840,     0.18084
   00:000.860,     0.18125
   00:000.880,     0.18036
   00:000.900,     0.18068
   00:000.920,     0.18085
   00:000.940,     0.18128
   00:000.960,     0.18204
   00:000.980,     0.18155
   00:001.000,     0.18160
   00:001.020,     0.18175
   00:001.040,     0.18128
   00:001.060,     0.18191
   00:001.080,     0.18258
   00:001.100,     0.18176
   00:001.120,     0.18148
   00:001.140,     0.18099
   00:001.160,     0.17987
   00:001.180,     0.17963
   00:001.200,     0.18032
   00:001.220,     0.18055
   00:001.240,     0.18012
   00:001.260,     0.18032
   00:001.280,     0.18089
   00:001.300,     0.17966
   00:001.320,     0.18070
   00:001.340,     0.18056
   00:001.360,     0.17837
   00:001.380,     0.17918
   00:001.400,     0.17890
   00:001.420,     0.17897
   00:001.440,     0.17940
   00:001.460,     0.17924
   00:001.480,     0.18053
   00:001.500,     0.18130
   00:001.520,     0.17975
   00:001.540,     0.17927
   00:001.560,     0.17948
   00:001.580,     0.18065
   00:001.600,     0.18021
   00:001.620,     0.17970
   00:001.640,     0.17874
   00:001.660,     0.17942
   00:001.680,     0.18077
   00:001.700,     0.18082
   00:001.720,     0.18045
   00:001.740,     0.17979
   00:001.760,     0.18054
   00:001.780,     0.18160
   00:001.800,     0.18292
   00:001.820,     0.18184
   00:001.840,     0.18104
   00:001.860,     0.18253
   00:001.880,     0.18327
   00:001.900,     0.18333
   00:001.920,     0.18258
   00:001.940,     0.18217
   00:001.960,     0.18372
   00:001.980,     0.18408
   00:002.000,     0.18333
   00:002.020,     0.18396
   00:002.040,     0.18443
   00:002.060,     0.18440
   00:002.080,     0.18433
   00:002.100,     0.18392
   00:002.120,     0.18225
   00:002.140,     0.18157
   00:002.160,     0.18208
   00:002.180,     0.18181
   00:002.200,     0.18066
   00:002.220,     0.18108
   00:002.240,     0.18188
   00:002.260,     0.18184
   00:002.280,     0.18095
   00:002.300,     0.18049
   00:002.320,     0.18168
   00:002.340,     0.18181
   00:002.360,     0.18047
   00:002.380,     0.18063
   00:002.400,     0.18020
   00:002.420,     0.18106
   00:002.440,     0.18235
   00:002.460,     0.18363
   00:002.480,     0.18340
   00:002.500,     0.18442
   00:002.520,     0.18657
   00:002.540,     0.18690
   00:002.560,     0.18722
   00:002.580,     0.18859
   00:002.600,     0.19017
   00:002.620,     0.19028
   00:002.640,     0.19010
   00:002.660,     0.19006
   00:002.680,     0.19007
   00:002.700,     0.18936
   00:002.720,     0.18810
   00:002.740,     0.18704
   00:002.760,     0.18791
   00:002.780,     0.18773
   00:002.800,     0.18642
   00:002.820,     0.18611
   00:002.840,     0.18811
   00:002.860,     0.18780
   00:002.880,     0.18700
   00:002.900,     0.18700
   00:002.920,     0.18656
   00:002.940,     0.18761
   00:002.960,     0.18750
   00:002.980,     0.18691
   00:003.000,     0.18639
   00:003.020,     0.18624
   00:003.040,     0.18665
   00:003.060,     0.18635
   00:003.080,     0.18699
   00:003.100,     0.18788
   00:003.120,     0.18857
   00:003.140,     0.18908
   00:003.160,     0.19087
   00:003.180,     0.19138
   00:003.200,     0.19109
   00:003.220,     0.19226
   00:003.240,     0.19362
   00:003.260,     0.19327
   00:003.280,     0.19288
   00:003.300,     0.19264
   00:003.320,     0.19251
   00:003.340,     0.19152
   00:003.360,     0.19108
   00:003.380,     0.19122
   00:003.400,     0.18925
   00:003.420,     0.18761
   00:003.440,     0.18730
   00:003.460,     0.18687
   00:003.480,     0.18647
   00:003.500,     0.18714
   00:003.520,     0.18731
   00:003.540,     0.18765
   00:003.560,     0.18873
   00:003.580,     0.18704
   00:003.600,     0.18650
   00:003.620,     0.18727
   00:003.640,     0.18660
   00:003.660,     0.18575
   00:003.680,     0.18563
   00:003.700,     0.18715
   00:003.720,     0.18842
   00:003.740,     0.18788
   00:003.760,     0.18758
   00:003.780,     0.18841
   00:003.800,     0.18893
   00:003.820,     0.18976
   00:003.840,     0.19068
   00:003.860,     0.19106
   00:003.880,     0.19163
   00:003.900,     0.19215
   00:003.920,     0.19236
   00:003.940,     0.19297
   00:003.960,     0.19347
   00:003.980,     0.19373
   00:004.000,     0.19398
   00:004.020,     0.19639
   00:004.040,     0.19909
   00:004.060,     0.20869
   00:004.080,     0.24538
   00:004.100,     0.32791
   00:004.120,     0.44203
   00:004.140,     0.54690
   00:004.160,     0.61670
   00:004.180,     0.64849
   00:004.200,     0.65723
   00:004.220,     0.65928
   00:004.240,     0.66201
   00:004.260,     0.66537
   00:004.280,     0.67087
   00:004.300,     0.67807
   00:004.320,     0.68458
   00:004.340,     0.68735
   00:004.360,     0.68634
   00:004.380,     0.68242
   00:004.400,     0.67692
   00:004.420,     0.67182
   00:004.440,     0.66910
   00:004.460,     0.66678
   00:004.480,     0.66296
   00:004.500,     0.66001
   00:004.520,     0.65955
   00:004.540,     0.65596
   00:004.560,     0.65119
   00:004.580,     0.64749
   00:004.600,     0.64364
   00:004.620,     0.63908
   00:004.640,     0.63849
   00:004.660,     0.64794
   00:004.680,     0.66857
   00:004.700,     0.70592
   00:004.720,     0.76337
   00:004.740,     0.85925
   00:004.760,     1.01005
   00:004.780,     1.20138
   00:004.800,     1.41717
   00:004.820,     1.65147
   00:004.840,     1.88415
   00:004.860,     2.08475
   00:004.880,     2.23626
   00:004.900,     2.35532
   00:004.920,     2.46733
   00:004.940,     2.58113
   00:004.960,     2.67881
   00:004.980,     2.72991
   00:005.000,     2.70096
   00:005.020,     2.57133
   00:005.040,     2.38615
   00:005.060,     2.21236
   00:005.080,     2.08228
   00:005.100,     1.99380
   00:005.120,     1.93034
   00:005.140,     1.89891
   00:005.160,     1.92676
   00:005.180,     2.02524
   00:005.200,     2.17949
   00:005.220,     2.35464
   00:005.240,     2.53077
   00:005.260,     2.69822
   00:005.280,     2.83988
   00:005.300,     2.94682
   00:005.320,     3.01562
   00:005.340,     3.05398
   00:005.360,     3.07067
   00:005.380,     3.07144
   00:005.400,     3.06283
   00:005.420,     3.04858
   00:005.440,     3.03313
   00:005.460,     3.02145
   00:005.480,     3.01386
   00:005.500,     3.00569
   00:005.520,     2.99745
   00:005.540,     2.98723
   00:005.560,     2.97352
   00:005.580,     2.96428
   00:005.600,     2.95701
   00:005.620,     2.94405
   00:005.640,     2.92644
   00:005.660,     2.90888
   00:005.680,     2.89455
   00:005.700,     2.88457
   00:005.720,     2.86392
   00:005.740,     2.82732
   00:005.760,     2.78404
   00:005.780,     2.73817
   00:005.800,     2.69695
   00:005.820,     2.66370
   00:005.840,     2.64138
   00:005.860,     2.62930
   00:005.880,     2.62224
   00:005.900,     2.61268
   00:005.920,     2.60063
   00:005.940,     2.59116
   00:005.960,     2.58043
   00:005.980,     2.56588
   00:006.000,     2.54558
   00:006.020,     2.51878
   00:006.040,     2.48908
   00:006.060,     2.46133
   00:006.080,     2.44142
   00:006.100,     2.43357
   00:006.120,     2.43202
   00:006.140,     2.43298
   00:006.160,     2.43250
   00:006.180,     2.42758
   00:006.200,     2.41719
   00:006.220,     2.40718
   00:006.240,     2.42031
   00:006.260,     2.47703
   00:006.280,     2.58354
   00:006.300,     2.72287
   00:006.320,     2.87531
   00:006.340,     3.02700
   00:006.360,     3.17166
   00:006.380,     3.30818
   00:006.400,     3.43629
   00:006.420,     3.55113
   00:006.440,     3.64528
   00:006.460,     3.71482
   00:006.480,     3.75830
   00:006.500,     3.77710
   00:006.520,     3.77343
   00:006.540,     3.75246
   00:006.560,     3.72211
   00:006.580,     3.68400
   00:006.600,     3.63220
   00:006.620,     3.57888
   00:006.640,     3.53927
   00:006.660,     3.51494
   00:006.680,     3.48978
   00:006.700,     3.44760
   00:006.720,     3.37611
   00:006.740,     3.26664
   00:006.760,     3.12881
   00:006.780,     2.99067
   00:006.800,     2.88540
   00:006.820,     2.82148
   00:006.840,     2.78916
   00:006.860,     2.78146
   00:006.880,     2.79220
   00:006.900,     2.80904
   00:006.920,     2.80380
   00:006.940,     2.75795
   00:006.960,     2.68733
   00:006.980,     2.61658
   00:007.000,     2.56223
   00:007.020,     2.53762
   00:007.040,     2.54441
   00:007.060,     2.56780
   00:007.080,     2.59986
   00:007.100,     2.63386
   00:007.120,     2.66536
   00:007.140,     2.69840
   00:007.160,     2.74087
   00:007.180,     2.79937
   00:007.200,     2.85454
   00:007.220,     2.85919
   00:007.240,     2.78280
   00:007.260,     2.64477
   00:007.280,     2.48259
   00:007.300,     2.33650
   00:007.320,     2.24066
   00:007.340,     2.20002
   00:007.360,     2.19903
   00:007.380,     2.21995
   00:007.400,     2.24542
   00:007.420,     2.26424
