<WFATester Graph 1.00 1,25.000,30.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1415,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     4.61879
   00:000.120,     4.61925
   00:000.140,     4.62303
   00:000.160,     4.61899
   00:000.180,     4.62025
   00:000.200,     4.62698
   00:000.220,     4.62636
   00:000.240,     4.63142
   00:000.260,     4.63488
   00:000.280,     4.63587
   00:000.300,     4.63746
   00:000.320,     4.63814
   00:000.340,     4.63671
   00:000.360,     4.63697
   00:000.380,     4.63693
   00:000.400,     4.63736
   00:000.420,     4.63931
   00:000.440,     4.64013
   00:000.460,     4.63127
   00:000.480,     4.56881
   00:000.500,     4.32219
   00:000.520,     3.87981
   00:000.540,     3.45364
   00:000.560,     3.06719
   00:000.580,     2.53679
   00:000.600,     1.89391
   00:000.620,     1.32890
   00:000.640,     0.92268
   00:000.660,     0.64671
   00:000.680,     0.46298
   00:000.700,     0.34131
   00:000.720,     0.25949
   00:000.740,     0.20496
   00:000.760,     0.16741
   00:000.780,     0.14085
   00:000.800,     0.12232
   00:000.820,     0.10796
   00:000.840,     0.09683
   00:000.860,     0.08909
   00:000.880,     0.08349
   00:000.900,     0.07850
   00:000.920,     0.07536
   00:000.940,     0.07229
   00:000.960,     0.06907
   00:000.980,     0.06664
   00:001.000,     0.06440
   00:001.020,     0.06266
   00:001.040,     0.06104
   00:001.060,     0.05933
   00:001.080,     0.05783
   00:001.100,     0.05666
   00:001.120,     0.05595
   00:001.140,     0.05432
   00:001.160,     0.05305
   00:001.180,     0.05217
   00:001.200,     0.05156
   00:001.220,     0.05115
   00:001.240,     0.04982
   00:001.260,     0.04885
   00:001.280,     0.04856
   00:001.300,     0.04699
   00:001.320,     0.04594
   00:001.340,     0.04663
   00:001.360,     0.04553
   00:001.380,     0.04401
   00:001.400,     0.04214
   00:001.420,     0.04151
   00:001.440,     0.04043
   00:001.460,     0.03935
   00:001.480,     0.03915
   00:001.500,     0.03761
   00:001.520,     0.03735
   00:001.540,     0.03899
   00:001.560,     0.03913
   00:001.580,     0.03894
   00:001.600,     0.04040
   00:001.620,     0.04047
   00:001.640,     0.04050
   00:001.660,     0.04032
   00:001.680,     0.04075
   00:001.700,     0.04203
   00:001.720,     0.04083
   00:001.740,     0.04038
   00:001.760,     0.04017
   00:001.780,     0.03852
   00:001.800,     0.03697
   00:001.820,     0.03830
   00:001.840,     0.04102
   00:001.860,     0.04366
   00:001.880,     0.05316
   00:001.900,     0.09474
   00:001.920,     0.20838
   00:001.940,     0.42350
   00:001.960,     0.74089
   00:001.980,     1.13644
   00:002.000,     1.56762
   00:002.020,     1.99674
   00:002.040,     2.39295
   00:002.060,     2.73502
   00:002.080,     3.01794
   00:002.100,     3.24688
   00:002.120,     3.43287
   00:002.140,     3.59013
   00:002.160,     3.72498
   00:002.180,     3.83653
   00:002.200,     3.92524
   00:002.220,     3.99710
   00:002.240,     4.05529
   00:002.260,     4.10035
   00:002.280,     4.13809
   00:002.300,     4.16799
   00:002.320,     4.19228
   00:002.340,     4.21426
   00:002.360,     4.23538
   00:002.380,     4.25309
   00:002.400,     4.27087
   00:002.420,     4.28758
   00:002.440,     4.30082
   00:002.460,     4.31603
   00:002.480,     4.33343
   00:002.500,     4.35063
   00:002.520,     4.36662
   00:002.540,     4.38144
   00:002.560,     4.39846
   00:002.580,     4.41531
   00:002.600,     4.43031
   00:002.620,     4.44704
   00:002.640,     4.46399
   00:002.660,     4.47729
   00:002.680,     4.49365
   00:002.700,     4.50931
   00:002.720,     4.52619
   00:002.740,     4.54513
   00:002.760,     4.55772
   00:002.780,     4.56592
   00:002.800,     4.58163
   00:002.820,     4.59601
   00:002.840,     4.60566
   00:002.860,     4.61409
   00:002.880,     4.62568
   00:002.900,     4.63793
   00:002.920,     4.64370
   00:002.940,     4.64983
   00:002.960,     4.65405
   00:002.980,     4.66018
   00:003.000,     4.66220
   00:003.020,     4.66288
   00:003.040,     4.65503
   00:003.060,     4.61095
   00:003.080,     4.45184
   00:003.100,     4.04207
   00:003.120,     3.32407
   00:003.140,     2.47969
   00:003.160,     1.79872
   00:003.180,     1.41391
   00:003.200,     1.21462
   00:003.220,     1.01553
   00:003.240,     0.77860
   00:003.260,     0.57104
   00:003.280,     0.41921
   00:003.300,     0.31094
   00:003.320,     0.23577
   00:003.340,     0.18551
   00:003.360,     0.15105
   00:003.380,     0.12779
   00:003.400,     0.11188
   00:003.420,     0.09841
   00:003.440,     0.08820
   00:003.460,     0.08340
   00:003.480,     0.07865
   00:003.500,     0.07277
   00:003.520,     0.06843
   00:003.540,     0.06599
   00:003.560,     0.06364
   00:003.580,     0.06284
   00:003.600,     0.06003
   00:003.620,     0.05580
   00:003.640,     0.05434
   00:003.660,     0.05289
   00:003.680,     0.05038
   00:003.700,     0.05147
   00:003.720,     0.05100
   00:003.740,     0.04809
   00:003.760,     0.04765
   00:003.780,     0.04678
   00:003.800,     0.04549
   00:003.820,     0.04574
   00:003.840,     0.04453
   00:003.860,     0.04257
   00:003.880,     0.04264
   00:003.900,     0.04213
   00:003.920,     0.04066
   00:003.940,     0.04013
   00:003.960,     0.04000
   00:003.980,     0.04011
   00:004.000,     0.03942
   00:004.020,     0.03818
   00:004.040,     0.03791
   00:004.060,     0.03727
   00:004.080,     0.03724
   00:004.100,     0.03711
   00:004.120,     0.03626
   00:004.140,     0.03621
   00:004.160,     0.03553
   00:004.180,     0.03425
   00:004.200,     0.03304
   00:004.220,     0.03221
   00:004.240,     0.03338
   00:004.260,     0.03381
   00:004.280,     0.03221
   00:004.300,     0.03113
   00:004.320,     0.03118
   00:004.340,     0.03165
   00:004.360,     0.03178
   00:004.380,     0.03221
   00:004.400,     0.03227
   00:004.420,     0.03059
   00:004.440,     0.03078
   00:004.460,     0.03057
   00:004.480,     0.03019
   00:004.500,     0.03047
   00:004.520,     0.02941
   00:004.540,     0.02873
   00:004.560,     0.02936
   00:004.580,     0.02880
   00:004.600,     0.02882
   00:004.620,     0.02948
   00:004.640,     0.02975
   00:004.660,     0.03038
   00:004.680,     0.03078
   00:004.700,     0.03131
   00:004.720,     0.03159
   00:004.740,     0.03521
   00:004.760,     0.04780
   00:004.780,     0.08442
   00:004.800,     0.17361
   00:004.820,     0.35244
   00:004.840,     0.64840
   00:004.860,     1.04155
   00:004.880,     1.47336
   00:004.900,     1.89073
   00:004.920,     2.26665
   00:004.940,     2.60436
   00:004.960,     2.90230
   00:004.980,     3.15313
   00:005.000,     3.36020
   00:005.020,     3.53099
   00:005.040,     3.67239
   00:005.060,     3.78723
   00:005.080,     3.88006
   00:005.100,     3.95982
   00:005.120,     4.02346
   00:005.140,     4.06972
   00:005.160,     4.11083
   00:005.180,     4.14523
   00:005.200,     4.16702
   00:005.220,     4.18473
   00:005.240,     4.20280
   00:005.260,     4.21537
   00:005.280,     4.22407
   00:005.300,     4.23340
   00:005.320,     4.24412
   00:005.340,     4.25112
   00:005.360,     4.26144
   00:005.380,     4.27489
   00:005.400,     4.28561
   00:005.420,     4.29560
   00:005.440,     4.30708
   00:005.460,     4.31959
   00:005.480,     4.33498
   00:005.500,     4.34964
   00:005.520,     4.36473
   00:005.540,     4.37801
   00:005.560,     4.38994
   00:005.580,     4.40455
   00:005.600,     4.41818
   00:005.620,     4.42875
   00:005.640,     4.44019
   00:005.660,     4.45603
   00:005.680,     4.47081
   00:005.700,     4.48126
   00:005.720,     4.49451
   00:005.740,     4.50512
   00:005.760,     4.51513
   00:005.780,     4.52795
   00:005.800,     4.53644
   00:005.820,     4.54789
   00:005.840,     4.55758
   00:005.860,     4.56492
   00:005.880,     4.56842
   00:005.900,     4.56594
   00:005.920,     4.55191
   00:005.940,     4.51873
   00:005.960,     4.44859
   00:005.980,     4.30396
   00:006.000,     4.02740
   00:006.020,     3.57538
   00:006.040,     2.96152
   00:006.060,     2.29000
   00:006.080,     1.68540
   00:006.100,     1.20132
   00:006.120,     0.84322
   00:006.140,     0.59608
   00:006.160,     0.43013
   00:006.180,     0.31814
   00:006.200,     0.24250
   00:006.220,     0.19126
   00:006.240,     0.15639
   00:006.260,     0.13182
   00:006.280,     0.11406
   00:006.300,     0.10218
   00:006.320,     0.09227
   00:006.340,     0.08395
   00:006.360,     0.07855
   00:006.380,     0.07371
   00:006.400,     0.07032
   00:006.420,     0.06726
   00:006.440,     0.06457
   00:006.460,     0.06210
   00:006.480,     0.05935
   00:006.500,     0.05689
   00:006.520,     0.05486
   00:006.540,     0.05445
   00:006.560,     0.05290
   00:006.580,     0.05047
   00:006.600,     0.04966
   00:006.620,     0.04879
   00:006.640,     0.04699
   00:006.660,     0.04661
   00:006.680,     0.04545
   00:006.700,     0.04392
   00:006.720,     0.04226
   00:006.740,     0.04168
   00:006.760,     0.04116
   00:006.780,     0.04099
   00:006.800,     0.04123
   00:006.820,     0.04120
   00:006.840,     0.03914
   00:006.860,     0.03770
   00:006.880,     0.03863
   00:006.900,     0.03954
   00:006.920,     0.03857
   00:006.940,     0.03796
   00:006.960,     0.03886
   00:006.980,     0.03988
   00:007.000,     0.03992
   00:007.020,     0.03974
   00:007.040,     0.04019
   00:007.060,     0.04242
   00:007.080,     0.04658
   00:007.100,     0.05159
   00:007.120,     0.05497
   00:007.140,     0.06038
   00:007.160,     0.07876
   00:007.180,     0.12944
   00:007.200,     0.23103
   00:007.220,     0.40445
   00:007.240,     0.66979
   00:007.260,     1.02362
   00:007.280,     1.44211
   00:007.300,     1.88383
   00:007.320,     2.30008
   00:007.340,     2.66252
   00:007.360,     2.97314
   00:007.380,     3.24063
   00:007.400,     3.46109
   00:007.420,     3.64249
