<WFATester Graph 1.00 1,20.000,25.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1160,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.11425
   00:000.120,     0.11377
   00:000.140,     0.10390
   00:000.160,     0.10422
   00:000.180,     0.10737
   00:000.200,     0.10863
   00:000.220,     0.10949
   00:000.240,     0.10969
   00:000.260,     0.10786
   00:000.280,     0.10746
   00:000.300,     0.10841
   00:000.320,     0.10910
   00:000.340,     0.10877
   00:000.360,     0.10856
   00:000.380,     0.10824
   00:000.400,     0.10877
   00:000.420,     0.10798
   00:000.440,     0.10747
   00:000.460,     0.10697
   00:000.480,     0.10667
   00:000.500,     0.10671
   00:000.520,     0.10577
   00:000.540,     0.10500
   00:000.560,     0.10539
   00:000.580,     0.10575
   00:000.600,     0.10506
   00:000.620,     0.10403
   00:000.640,     0.10440
   00:000.660,     0.10585
   00:000.680,     0.10666
   00:000.700,     0.10751
   00:000.720,     0.10949
   00:000.740,     0.11555
   00:000.760,     0.12432
   00:000.780,     0.13207
   00:000.800,     0.14026
   00:000.820,     0.14821
   00:000.840,     0.15733
   00:000.860,     0.17963
   00:000.880,     0.23739
   00:000.900,     0.35777
   00:000.920,     0.54729
   00:000.940,     0.78404
   00:000.960,     1.05485
   00:000.980,     1.35264
   00:001.000,     1.66049
   00:001.020,     1.97007
   00:001.040,     2.27447
   00:001.060,     2.55790
   00:001.080,     2.81225
   00:001.100,     3.03126
   00:001.120,     3.20749
   00:001.140,     3.34707
   00:001.160,     3.46959
   00:001.180,     3.58251
   00:001.200,     3.68711
   00:001.220,     3.77456
   00:001.240,     3.84569
   00:001.260,     3.90774
   00:001.280,     3.95975
   00:001.300,     3.99891
   00:001.320,     4.03256
   00:001.340,     4.06249
   00:001.360,     4.08796
   00:001.380,     4.11170
   00:001.400,     4.13548
   00:001.420,     4.15191
   00:001.440,     4.16145
   00:001.460,     4.17233
   00:001.480,     4.18848
   00:001.500,     4.21087
   00:001.520,     4.23672
   00:001.540,     4.26687
   00:001.560,     4.29584
   00:001.580,     4.32077
   00:001.600,     4.34216
   00:001.620,     4.36049
   00:001.640,     4.37511
   00:001.660,     4.39010
   00:001.680,     4.41002
   00:001.700,     4.42837
   00:001.720,     4.44240
   00:001.740,     4.45477
   00:001.760,     4.46582
   00:001.780,     4.47629
   00:001.800,     4.48650
   00:001.820,     4.49634
   00:001.840,     4.50428
   00:001.860,     4.51020
   00:001.880,     4.51744
   00:001.900,     4.52407
   00:001.920,     4.53057
   00:001.940,     4.53894
   00:001.960,     4.54583
   00:001.980,     4.55245
   00:002.000,     4.56039
   00:002.020,     4.57020
   00:002.040,     4.57599
   00:002.060,     4.58166
   00:002.080,     4.58734
   00:002.100,     4.59286
   00:002.120,     4.59550
   00:002.140,     4.59249
   00:002.160,     4.59213
   00:002.180,     4.59600
   00:002.200,     4.59835
   00:002.220,     4.59877
   00:002.240,     4.60038
   00:002.260,     4.60269
   00:002.280,     4.60370
   00:002.300,     4.60574
   00:002.320,     4.60369
   00:002.340,     4.58667
   00:002.360,     4.56564
   00:002.380,     4.55355
   00:002.400,     4.55318
   00:002.420,     4.56266
   00:002.440,     4.57684
   00:002.460,     4.59142
   00:002.480,     4.60268
   00:002.500,     4.61006
   00:002.520,     4.61412
   00:002.540,     4.61638
   00:002.560,     4.61776
   00:002.580,     4.62159
   00:002.600,     4.62385
   00:002.620,     4.62617
   00:002.640,     4.62330
   00:002.660,     4.61793
   00:002.680,     4.61219
   00:002.700,     4.60383
   00:002.720,     4.59250
   00:002.740,     4.57258
   00:002.760,     4.52554
   00:002.780,     4.44313
   00:002.800,     4.34549
   00:002.820,     4.26730
   00:002.840,     4.17150
   00:002.860,     3.86906
   00:002.880,     3.22309
   00:002.900,     2.41455
   00:002.920,     1.71001
   00:002.940,     1.20071
   00:002.960,     0.85659
   00:002.980,     0.62786
   00:003.000,     0.47762
   00:003.020,     0.37636
   00:003.040,     0.30908
   00:003.060,     0.26571
   00:003.080,     0.23307
   00:003.100,     0.20977
   00:003.120,     0.19348
   00:003.140,     0.18168
   00:003.160,     0.17319
   00:003.180,     0.16596
   00:003.200,     0.15979
   00:003.220,     0.15422
   00:003.240,     0.15059
   00:003.260,     0.14766
   00:003.280,     0.14445
   00:003.300,     0.14077
   00:003.320,     0.13829
   00:003.340,     0.13824
   00:003.360,     0.13682
   00:003.380,     0.13667
   00:003.400,     0.13456
   00:003.420,     0.13160
   00:003.440,     0.13086
   00:003.460,     0.13029
   00:003.480,     0.12958
   00:003.500,     0.12738
   00:003.520,     0.12426
   00:003.540,     0.12361
   00:003.560,     0.12304
   00:003.580,     0.12188
   00:003.600,     0.12081
   00:003.620,     0.11991
   00:003.640,     0.11934
   00:003.660,     0.11941
   00:003.680,     0.11981
   00:003.700,     0.11951
   00:003.720,     0.11866
   00:003.740,     0.11948
   00:003.760,     0.11985
   00:003.780,     0.11769
   00:003.800,     0.11655
   00:003.820,     0.11785
   00:003.840,     0.11750
   00:003.860,     0.11653
   00:003.880,     0.11573
   00:003.900,     0.11671
   00:003.920,     0.12280
   00:003.940,     0.13495
   00:003.960,     0.15012
   00:003.980,     0.16426
   00:004.000,     0.17678
   00:004.020,     0.18906
   00:004.040,     0.20246
   00:004.060,     0.21765
   00:004.080,     0.23686
   00:004.100,     0.25963
   00:004.120,     0.28852
   00:004.140,     0.32289
   00:004.160,     0.35905
   00:004.180,     0.39034
   00:004.200,     0.41417
   00:004.220,     0.42543
   00:004.240,     0.41236
   00:004.260,     0.37700
   00:004.280,     0.33553
   00:004.300,     0.30568
   00:004.320,     0.28935
   00:004.340,     0.27378
   00:004.360,     0.25362
   00:004.380,     0.23832
   00:004.400,     0.23527
   00:004.420,     0.24453
   00:004.440,     0.25703
   00:004.460,     0.26480
   00:004.480,     0.26853
   00:004.500,     0.27385
   00:004.520,     0.28843
   00:004.540,     0.32596
   00:004.560,     0.39996
   00:004.580,     0.52671
   00:004.600,     0.71631
   00:004.620,     0.95829
   00:004.640,     1.22406
   00:004.660,     1.49610
   00:004.680,     1.77876
   00:004.700,     2.06488
   00:004.720,     2.33263
   00:004.740,     2.56622
   00:004.760,     2.76501
   00:004.780,     2.93949
   00:004.800,     3.10121
   00:004.820,     3.24682
   00:004.840,     3.38099
   00:004.860,     3.50216
   00:004.880,     3.60734
   00:004.900,     3.70325
   00:004.920,     3.78868
   00:004.940,     3.86114
   00:004.960,     3.92533
   00:004.980,     3.98308
   00:005.000,     4.03794
   00:005.020,     4.08518
   00:005.040,     4.12781
   00:005.060,     4.16740
   00:005.080,     4.19927
   00:005.100,     4.22479
   00:005.120,     4.24754
   00:005.140,     4.27019
   00:005.160,     4.29127
   00:005.180,     4.31109
   00:005.200,     4.33074
   00:005.220,     4.35171
   00:005.240,     4.37438
   00:005.260,     4.39921
   00:005.280,     4.42538
   00:005.300,     4.44857
   00:005.320,     4.46608
   00:005.340,     4.47879
   00:005.360,     4.49176
   00:005.380,     4.50565
   00:005.400,     4.51942
   00:005.420,     4.52464
   00:005.440,     4.53208
   00:005.460,     4.54689
   00:005.480,     4.56150
   00:005.500,     4.57488
   00:005.520,     4.58293
   00:005.540,     4.59039
   00:005.560,     4.59596
   00:005.580,     4.60302
   00:005.600,     4.60800
   00:005.620,     4.60812
   00:005.640,     4.61046
   00:005.660,     4.61560
   00:005.680,     4.61789
   00:005.700,     4.61759
   00:005.720,     4.61977
   00:005.740,     4.62047
   00:005.760,     4.62017
   00:005.780,     4.62253
   00:005.800,     4.62632
   00:005.820,     4.63327
   00:005.840,     4.64140
   00:005.860,     4.64636
   00:005.880,     4.64973
   00:005.900,     4.65256
   00:005.920,     4.65538
   00:005.940,     4.64826
   00:005.960,     4.61821
   00:005.980,     4.57197
   00:006.000,     4.53324
   00:006.020,     4.52162
   00:006.040,     4.53404
   00:006.060,     4.56336
   00:006.080,     4.59326
   00:006.100,     4.61532
   00:006.120,     4.63367
   00:006.140,     4.64582
   00:006.160,     4.65142
   00:006.180,     4.65349
   00:006.200,     4.65607
   00:006.220,     4.65843
   00:006.240,     4.64081
   00:006.260,     4.58732
   00:006.280,     4.50649
   00:006.300,     4.43273
   00:006.320,     4.39785
   00:006.340,     4.36401
   00:006.360,     4.14430
   00:006.380,     3.55184
   00:006.400,     2.73300
   00:006.420,     2.00269
   00:006.440,     1.48752
   00:006.460,     1.15776
   00:006.480,     0.94327
   00:006.500,     0.79061
   00:006.520,     0.67075
   00:006.540,     0.57095
   00:006.560,     0.49023
   00:006.580,     0.42498
   00:006.600,     0.37332
   00:006.620,     0.33130
   00:006.640,     0.29560
   00:006.660,     0.26537
   00:006.680,     0.24116
   00:006.700,     0.22263
   00:006.720,     0.20774
   00:006.740,     0.19580
   00:006.760,     0.18505
   00:006.780,     0.17681
   00:006.800,     0.16907
   00:006.820,     0.16235
   00:006.840,     0.15724
   00:006.860,     0.15343
   00:006.880,     0.14916
   00:006.900,     0.14505
   00:006.920,     0.14139
   00:006.940,     0.13745
   00:006.960,     0.13501
   00:006.980,     0.13298
   00:007.000,     0.13076
   00:007.020,     0.12902
   00:007.040,     0.12755
   00:007.060,     0.12755
   00:007.080,     0.12732
   00:007.100,     0.12531
   00:007.120,     0.12333
   00:007.140,     0.12283
   00:007.160,     0.12314
   00:007.180,     0.12172
   00:007.200,     0.11983
   00:007.220,     0.11881
   00:007.240,     0.11872
   00:007.260,     0.11841
   00:007.280,     0.11825
   00:007.300,     0.11878
   00:007.320,     0.11806
   00:007.340,     0.11725
   00:007.360,     0.11672
   00:007.380,     0.11607
   00:007.400,     0.11576
   00:007.420,     0.11544
