<WFATester Graph 1.00 1,30.000,35.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1615,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     4.39000
   00:000.120,     4.37150
   00:000.140,     4.39401
   00:000.160,     4.36535
   00:000.180,     4.30997
   00:000.200,     3.71075
   00:000.220,     3.47860
   00:000.240,     3.29313
   00:000.260,     2.92672
   00:000.280,     2.31543
   00:000.300,     1.67981
   00:000.320,     1.18423
   00:000.340,     0.83353
   00:000.360,     0.58853
   00:000.380,     0.42208
   00:000.400,     0.31061
   00:000.420,     0.23450
   00:000.440,     0.18156
   00:000.460,     0.14444
   00:000.480,     0.11664
   00:000.500,     0.09755
   00:000.520,     0.08402
   00:000.540,     0.07409
   00:000.560,     0.06754
   00:000.580,     0.06141
   00:000.600,     0.05468
   00:000.620,     0.04980
   00:000.640,     0.04640
   00:000.660,     0.04398
   00:000.680,     0.04203
   00:000.700,     0.03947
   00:000.720,     0.03749
   00:000.740,     0.03513
   00:000.760,     0.03171
   00:000.780,     0.03067
   00:000.800,     0.03153
   00:000.820,     0.03026
   00:000.840,     0.02958
   00:000.860,     0.02728
   00:000.880,     0.02489
   00:000.900,     0.02436
   00:000.920,     0.02430
   00:000.940,     0.02266
   00:000.960,     0.02205
   00:000.980,     0.02199
   00:001.000,     0.02081
   00:001.020,     0.01918
   00:001.040,     0.01806
   00:001.060,     0.01774
   00:001.080,     0.01735
   00:001.100,     0.01634
   00:001.120,     0.01631
   00:001.140,     0.01542
   00:001.160,     0.01348
   00:001.180,     0.01263
   00:001.200,     0.01405
   00:001.220,     0.01431
   00:001.240,     0.01371
   00:001.260,     0.01313
   00:001.280,     0.01282
   00:001.300,     0.01183
   00:001.320,     0.00982
   00:001.340,     0.00964
   00:001.360,     0.01039
   00:001.380,     0.01080
   00:001.400,     0.01075
   00:001.420,     0.01011
   00:001.440,     0.00961
   00:001.460,     0.00861
   00:001.480,     0.00870
   00:001.500,     0.00871
   00:001.520,     0.00862
   00:001.540,     0.00858
   00:001.560,     0.00928
   00:001.580,     0.00917
   00:001.600,     0.00932
   00:001.620,     0.01134
   00:001.640,     0.01630
   00:001.660,     0.02894
   00:001.680,     0.04772
   00:001.700,     0.07071
   00:001.720,     0.10419
   00:001.740,     0.16638
   00:001.760,     0.29096
   00:001.780,     0.50527
   00:001.800,     0.81349
   00:001.820,     1.19597
   00:001.840,     1.61615
   00:001.860,     2.03882
   00:001.880,     2.43364
   00:001.900,     2.77716
   00:001.920,     3.06755
   00:001.940,     3.30498
   00:001.960,     3.49147
   00:001.980,     3.63588
   00:002.000,     3.75261
   00:002.020,     3.85595
   00:002.040,     3.94273
   00:002.060,     4.01521
   00:002.080,     4.07995
   00:002.100,     4.13862
   00:002.120,     4.18835
   00:002.140,     4.23142
   00:002.160,     4.26982
   00:002.180,     4.30220
   00:002.200,     4.33052
   00:002.220,     4.35459
   00:002.240,     4.37529
   00:002.260,     4.39393
   00:002.280,     4.40714
   00:002.300,     4.41752
   00:002.320,     4.42964
   00:002.340,     4.43690
   00:002.360,     4.43808
   00:002.380,     4.43435
   00:002.400,     4.43531
   00:002.420,     4.44672
   00:002.440,     4.45816
   00:002.460,     4.46832
   00:002.480,     4.48093
   00:002.500,     4.49914
   00:002.520,     4.51481
   00:002.540,     4.53332
   00:002.560,     4.55043
   00:002.580,     4.56322
   00:002.600,     4.57804
   00:002.620,     4.59444
   00:002.640,     4.61065
   00:002.660,     4.62275
   00:002.680,     4.63273
   00:002.700,     4.64240
   00:002.720,     4.65100
   00:002.740,     4.65720
   00:002.760,     4.66763
   00:002.780,     4.68117
   00:002.800,     4.69093
   00:002.820,     4.69826
   00:002.840,     4.70662
   00:002.860,     4.71588
   00:002.880,     4.72605
   00:002.900,     4.73496
   00:002.920,     4.74610
   00:002.940,     4.75452
   00:002.960,     4.76462
   00:002.980,     4.77412
   00:003.000,     4.77960
   00:003.020,     4.78586
   00:003.040,     4.79082
   00:003.060,     4.79681
   00:003.080,     4.80484
   00:003.100,     4.81159
   00:003.120,     4.81452
   00:003.140,     4.81757
   00:003.160,     4.82233
   00:003.180,     4.82312
   00:003.200,     4.82634
   00:003.220,     4.83496
   00:003.240,     4.84019
   00:003.260,     4.84217
   00:003.280,     4.84490
   00:003.300,     4.84701
   00:003.320,     4.85085
   00:003.340,     4.85294
   00:003.360,     4.85735
   00:003.380,     4.85879
   00:003.400,     4.85825
   00:003.420,     4.85863
   00:003.440,     4.85941
   00:003.460,     4.86022
   00:003.480,     4.85580
   00:003.500,     4.85488
   00:003.520,     4.85367
   00:003.540,     4.85217
   00:003.560,     4.84979
   00:003.580,     4.84962
   00:003.600,     4.85127
   00:003.620,     4.84621
   00:003.640,     4.83985
   00:003.660,     4.84034
   00:003.680,     4.83892
   00:003.700,     4.83475
   00:003.720,     4.83029
   00:003.740,     4.82649
   00:003.760,     4.82285
   00:003.780,     4.81969
   00:003.800,     4.81225
   00:003.820,     4.80755
   00:003.840,     4.80172
   00:003.860,     4.78607
   00:003.880,     4.73586
   00:003.900,     4.61745
   00:003.920,     4.47567
   00:003.940,     4.39283
   00:003.960,     4.34123
   00:003.980,     4.12143
   00:004.000,     3.51482
   00:004.020,     2.64396
   00:004.040,     1.84005
   00:004.060,     1.25464
   00:004.080,     0.86129
   00:004.100,     0.59993
   00:004.120,     0.42643
   00:004.140,     0.31212
   00:004.160,     0.23675
   00:004.180,     0.18566
   00:004.200,     0.14930
   00:004.220,     0.12354
   00:004.240,     0.10607
   00:004.260,     0.09247
   00:004.280,     0.08208
   00:004.300,     0.07420
   00:004.320,     0.06822
   00:004.340,     0.06252
   00:004.360,     0.05716
   00:004.380,     0.05479
   00:004.400,     0.05141
   00:004.420,     0.04847
   00:004.440,     0.04685
   00:004.460,     0.04377
   00:004.480,     0.04161
   00:004.500,     0.04011
   00:004.520,     0.03832
   00:004.540,     0.03562
   00:004.560,     0.03448
   00:004.580,     0.03275
   00:004.600,     0.03204
   00:004.620,     0.03089
   00:004.640,     0.02786
   00:004.660,     0.02626
   00:004.680,     0.02668
   00:004.700,     0.02578
   00:004.720,     0.02343
   00:004.740,     0.02296
   00:004.760,     0.02397
   00:004.780,     0.02337
   00:004.800,     0.02203
   00:004.820,     0.02164
   00:004.840,     0.02104
   00:004.860,     0.02009
   00:004.880,     0.01952
   00:004.900,     0.01919
   00:004.920,     0.01937
   00:004.940,     0.01754
   00:004.960,     0.01713
   00:004.980,     0.01602
   00:005.000,     0.01507
   00:005.020,     0.01482
   00:005.040,     0.01394
   00:005.060,     0.01410
   00:005.080,     0.01543
   00:005.100,     0.01413
   00:005.120,     0.01189
   00:005.140,     0.01219
   00:005.160,     0.01217
   00:005.180,     0.01110
   00:005.200,     0.01037
   00:005.220,     0.00978
   00:005.240,     0.00967
   00:005.260,     0.00956
   00:005.280,     0.01033
   00:005.300,     0.01001
   00:005.320,     0.00929
   00:005.340,     0.00978
   00:005.360,     0.01021
   00:005.380,     0.01004
   00:005.400,     0.01032
   00:005.420,     0.00983
   00:005.440,     0.00947
   00:005.460,     0.00939
   00:005.480,     0.00938
   00:005.500,     0.00798
   00:005.520,     0.00788
   00:005.540,     0.00777
   00:005.560,     0.00801
   00:005.580,     0.00902
   00:005.600,     0.00823
   00:005.620,     0.00790
   00:005.640,     0.00952
   00:005.660,     0.00811
   00:005.680,     0.00678
   00:005.700,     0.00744
   00:005.720,     0.00926
   00:005.740,     0.01581
   00:005.760,     0.02682
   00:005.780,     0.04422
   00:005.800,     0.06772
   00:005.820,     0.09617
   00:005.840,     0.13593
   00:005.860,     0.20960
   00:005.880,     0.34737
   00:005.900,     0.57191
   00:005.920,     0.88548
   00:005.940,     1.27073
   00:005.960,     1.69435
   00:005.980,     2.11322
   00:006.000,     2.49924
   00:006.020,     2.84647
   00:006.040,     3.14673
   00:006.060,     3.39877
   00:006.080,     3.60621
   00:006.100,     3.77880
   00:006.120,     3.92333
   00:006.140,     4.04192
   00:006.160,     4.13720
   00:006.180,     4.21759
   00:006.200,     4.28740
   00:006.220,     4.34438
   00:006.240,     4.39610
   00:006.260,     4.44010
   00:006.280,     4.47667
   00:006.300,     4.50931
   00:006.320,     4.53945
   00:006.340,     4.56949
   00:006.360,     4.59754
   00:006.380,     4.62391
   00:006.400,     4.64608
   00:006.420,     4.66364
   00:006.440,     4.67916
   00:006.460,     4.69273
   00:006.480,     4.70532
   00:006.500,     4.71423
   00:006.520,     4.72268
   00:006.540,     4.73460
   00:006.560,     4.74476
   00:006.580,     4.75366
   00:006.600,     4.76691
   00:006.620,     4.77786
   00:006.640,     4.78276
   00:006.660,     4.78987
   00:006.680,     4.80215
   00:006.700,     4.80994
   00:006.720,     4.81322
   00:006.740,     4.81393
   00:006.760,     4.81242
   00:006.780,     4.81017
   00:006.800,     4.80776
   00:006.820,     4.80736
   00:006.840,     4.80736
   00:006.860,     4.81194
   00:006.880,     4.81784
   00:006.900,     4.81915
   00:006.920,     4.82169
   00:006.940,     4.83057
   00:006.960,     4.83890
   00:006.980,     4.84477
   00:007.000,     4.85816
   00:007.020,     4.87533
   00:007.040,     4.89210
   00:007.060,     4.90728
   00:007.080,     4.92110
   00:007.100,     4.93474
   00:007.120,     4.94818
   00:007.140,     4.95652
   00:007.160,     4.96993
   00:007.180,     4.98536
   00:007.200,     4.99835
   00:007.220,     5.00765
   00:007.240,     5.01344
   00:007.260,     5.01703
   00:007.280,     5.02369
   00:007.300,     5.03459
   00:007.320,     5.04664
   00:007.340,     5.05736
   00:007.360,     5.06796
   00:007.380,     5.07986
   00:007.400,     5.09591
   00:007.420,     5.10650
