<WFATester Graph 1.00 1,55.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2915,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.83925
   00:000.120,     0.84008
   00:000.140,     0.83164
   00:000.160,     0.83091
   00:000.180,     0.83359
   00:000.200,     0.83625
   00:000.220,     0.83774
   00:000.240,     0.83999
   00:000.260,     0.83942
   00:000.280,     0.83747
   00:000.300,     0.83707
   00:000.320,     0.83653
   00:000.340,     0.83702
   00:000.360,     0.83707
   00:000.380,     0.83607
   00:000.400,     0.83552
   00:000.420,     0.83484
   00:000.440,     0.83551
   00:000.460,     0.83541
   00:000.480,     0.83461
   00:000.500,     0.83507
   00:000.520,     0.83538
   00:000.540,     0.83447
   00:000.560,     0.83331
   00:000.580,     0.83304
   00:000.600,     0.83169
   00:000.620,     0.82975
   00:000.640,     0.82805
   00:000.660,     0.82548
   00:000.680,     0.82482
   00:000.700,     0.82554
   00:000.720,     0.82490
   00:000.740,     0.82340
   00:000.760,     0.82258
   00:000.780,     0.82215
   00:000.800,     0.82294
   00:000.820,     0.82248
   00:000.840,     0.82281
   00:000.860,     0.82457
   00:000.880,     0.82431
   00:000.900,     0.82340
   00:000.920,     0.82275
   00:000.940,     0.82266
   00:000.960,     0.82313
   00:000.980,     0.82188
   00:001.000,     0.82120
   00:001.020,     0.82274
   00:001.040,     0.82365
   00:001.060,     0.82393
   00:001.080,     0.82516
   00:001.100,     0.82734
   00:001.120,     0.83023
   00:001.140,     0.83180
   00:001.160,     0.83268
   00:001.180,     0.83256
   00:001.200,     0.83111
   00:001.220,     0.82786
   00:001.240,     0.82617
   00:001.260,     0.82529
   00:001.280,     0.82482
   00:001.300,     0.82517
   00:001.320,     0.82335
   00:001.340,     0.82296
   00:001.360,     0.82425
   00:001.380,     0.82444
   00:001.400,     0.82418
   00:001.420,     0.82459
   00:001.440,     0.82486
   00:001.460,     0.82680
   00:001.480,     0.82931
   00:001.500,     0.83031
   00:001.520,     0.83124
   00:001.540,     0.83298
   00:001.560,     0.83583
   00:001.580,     0.83931
   00:001.600,     0.84380
   00:001.620,     0.84490
   00:001.640,     0.84401
   00:001.660,     0.84239
   00:001.680,     0.84045
   00:001.700,     0.83926
   00:001.720,     0.83734
   00:001.740,     0.83498
   00:001.760,     0.83376
   00:001.780,     0.83338
   00:001.800,     0.83200
   00:001.820,     0.83030
   00:001.840,     0.82832
   00:001.860,     0.82824
   00:001.880,     0.83039
   00:001.900,     0.83088
   00:001.920,     0.82919
   00:001.940,     0.83049
   00:001.960,     0.83082
   00:001.980,     0.83104
   00:002.000,     0.83157
   00:002.020,     0.83067
   00:002.040,     0.83031
   00:002.060,     0.83100
   00:002.080,     0.83136
   00:002.100,     0.83070
   00:002.120,     0.83038
   00:002.140,     0.83008
   00:002.160,     0.82976
   00:002.180,     0.83038
   00:002.200,     0.83139
   00:002.220,     0.83128
   00:002.240,     0.82950
   00:002.260,     0.82924
   00:002.280,     0.83072
   00:002.300,     0.83184
   00:002.320,     0.83231
   00:002.340,     0.83255
   00:002.360,     0.83228
   00:002.380,     0.83089
   00:002.400,     0.82915
   00:002.420,     0.83111
   00:002.440,     0.83209
   00:002.460,     0.83032
   00:002.480,     0.82870
   00:002.500,     0.82853
   00:002.520,     0.82869
   00:002.540,     0.82920
   00:002.560,     0.82819
   00:002.580,     0.82682
   00:002.600,     0.82616
   00:002.620,     0.82499
   00:002.640,     0.82382
   00:002.660,     0.82434
   00:002.680,     0.82407
   00:002.700,     0.82451
   00:002.720,     0.82618
   00:002.740,     0.82658
   00:002.760,     0.82569
   00:002.780,     0.82538
   00:002.800,     0.82520
   00:002.820,     0.82380
   00:002.840,     0.82234
   00:002.860,     0.82326
   00:002.880,     0.82408
   00:002.900,     0.82369
   00:002.920,     0.82500
   00:002.940,     0.82518
   00:002.960,     0.82579
   00:002.980,     0.82591
   00:003.000,     0.82540
   00:003.020,     0.82613
   00:003.040,     0.82726
   00:003.060,     0.82612
   00:003.080,     0.82422
   00:003.100,     0.82402
   00:003.120,     0.82378
   00:003.140,     0.82361
   00:003.160,     0.82357
   00:003.180,     0.82319
   00:003.200,     0.82224
   00:003.220,     0.82288
   00:003.240,     0.82324
   00:003.260,     0.82283
   00:003.280,     0.82305
   00:003.300,     0.82306
   00:003.320,     0.82203
   00:003.340,     0.82067
   00:003.360,     0.82236
   00:003.380,     0.82291
   00:003.400,     0.82238
   00:003.420,     0.82254
   00:003.440,     0.82307
   00:003.460,     0.82302
   00:003.480,     0.82241
   00:003.500,     0.82188
   00:003.520,     0.82306
   00:003.540,     0.82359
   00:003.560,     0.82206
   00:003.580,     0.82167
   00:003.600,     0.82371
   00:003.620,     0.82569
   00:003.640,     0.82471
   00:003.660,     0.82409
   00:003.680,     0.82463
   00:003.700,     0.82328
   00:003.720,     0.82287
   00:003.740,     0.82356
   00:003.760,     0.82365
   00:003.780,     0.82416
   00:003.800,     0.82528
   00:003.820,     0.82530
   00:003.840,     0.82426
   00:003.860,     0.82309
   00:003.880,     0.82288
   00:003.900,     0.82486
   00:003.920,     0.82603
   00:003.940,     0.82565
   00:003.960,     0.82392
   00:003.980,     0.82392
   00:004.000,     0.82547
   00:004.020,     0.82422
   00:004.040,     0.82340
   00:004.060,     0.82431
   00:004.080,     0.82604
   00:004.100,     0.82545
   00:004.120,     0.82504
   00:004.140,     0.82550
   00:004.160,     0.82502
   00:004.180,     0.82452
   00:004.200,     0.82401
   00:004.220,     0.82512
   00:004.240,     0.82556
   00:004.260,     0.82466
   00:004.280,     0.82557
   00:004.300,     0.82575
   00:004.320,     0.82573
   00:004.340,     0.82557
   00:004.360,     0.82461
   00:004.380,     0.82460
   00:004.400,     0.82592
   00:004.420,     0.82586
   00:004.440,     0.82626
   00:004.460,     0.82617
   00:004.480,     0.82594
   00:004.500,     0.82689
   00:004.520,     0.82763
   00:004.540,     0.82776
   00:004.560,     0.82593
   00:004.580,     0.82566
   00:004.600,     0.82813
   00:004.620,     0.82727
   00:004.640,     0.82575
   00:004.660,     0.82693
   00:004.680,     0.82769
   00:004.700,     0.82787
   00:004.720,     0.82781
   00:004.740,     0.82721
   00:004.760,     0.82769
   00:004.780,     0.82878
   00:004.800,     0.82953
   00:004.820,     0.83083
   00:004.840,     0.83512
   00:004.860,     0.84333
   00:004.880,     0.85741
   00:004.900,     0.88146
   00:004.920,     0.92200
   00:004.940,     0.98591
   00:004.960,     1.06689
   00:004.980,     1.14906
   00:005.000,     1.20728
   00:005.020,     1.22295
   00:005.040,     1.19573
   00:005.060,     1.14563
   00:005.080,     1.09223
   00:005.100,     1.04166
   00:005.120,     0.99447
   00:005.140,     0.95562
   00:005.160,     0.93079
   00:005.180,     0.91759
   00:005.200,     0.90797
   00:005.220,     0.90738
   00:005.240,     0.93205
   00:005.260,     0.98018
   00:005.280,     1.02663
   00:005.300,     1.04292
   00:005.320,     1.01933
   00:005.340,     0.97894
   00:005.360,     0.93893
   00:005.380,     0.90605
   00:005.400,     0.88149
   00:005.420,     0.86414
   00:005.440,     0.85083
   00:005.460,     0.84240
   00:005.480,     0.83968
   00:005.500,     0.84201
   00:005.520,     0.85251
   00:005.540,     0.87319
   00:005.560,     0.90583
   00:005.580,     0.95411
   00:005.600,     1.01427
   00:005.620,     1.07040
   00:005.640,     1.09521
   00:005.660,     1.08120
   00:005.680,     1.05362
   00:005.700,     1.03205
   00:005.720,     1.02305
   00:005.740,     1.02952
   00:005.760,     1.04947
   00:005.780,     1.06969
   00:005.800,     1.08429
   00:005.820,     1.09757
   00:005.840,     1.10824
   00:005.860,     1.11614
   00:005.880,     1.12227
   00:005.900,     1.12753
   00:005.920,     1.13219
   00:005.940,     1.13541
   00:005.960,     1.13774
   00:005.980,     1.13890
   00:006.000,     1.13885
   00:006.020,     1.13575
   00:006.040,     1.13169
   00:006.060,     1.12784
   00:006.080,     1.12582
   00:006.100,     1.12524
   00:006.120,     1.12527
   00:006.140,     1.12753
   00:006.160,     1.13016
   00:006.180,     1.13330
   00:006.200,     1.13749
   00:006.220,     1.14262
   00:006.240,     1.14983
   00:006.260,     1.15224
   00:006.280,     1.15009
   00:006.300,     1.14756
   00:006.320,     1.14670
   00:006.340,     1.14609
   00:006.360,     1.14712
   00:006.380,     1.15219
   00:006.400,     1.16311
   00:006.420,     1.18837
   00:006.440,     1.24382
   00:006.460,     1.33862
   00:006.480,     1.46024
   00:006.500,     1.59360
   00:006.520,     1.73546
   00:006.540,     1.87576
   00:006.560,     2.00659
   00:006.580,     2.14201
   00:006.600,     2.30664
   00:006.620,     2.49039
   00:006.640,     2.67025
   00:006.660,     2.84681
   00:006.680,     3.03034
   00:006.700,     3.20985
   00:006.720,     3.37744
   00:006.740,     3.53592
   00:006.760,     3.68182
   00:006.780,     3.81555
   00:006.800,     3.94546
   00:006.820,     4.07260
   00:006.840,     4.18636
   00:006.860,     4.28768
   00:006.880,     4.38246
   00:006.900,     4.45788
   00:006.920,     4.50613
   00:006.940,     4.54021
   00:006.960,     4.57378
   00:006.980,     4.61790
   00:007.000,     4.68629
   00:007.020,     4.77403
   00:007.040,     4.86381
   00:007.060,     4.94746
   00:007.080,     5.02624
   00:007.100,     5.09418
   00:007.120,     5.12388
   00:007.140,     5.09514
   00:007.160,     5.05154
   00:007.180,     5.06110
   00:007.200,     5.11407
   00:007.220,     5.16831
   00:007.240,     5.21317
   00:007.260,     5.25168
   00:007.280,     5.28995
   00:007.300,     5.33438
   00:007.320,     5.37970
   00:007.340,     5.42636
   00:007.360,     5.47279
   00:007.380,     5.51486
   00:007.400,     5.54853
   00:007.420,     5.57119
