<WFATester Graph 1.00 1,25.000,30.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1275,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.59760
   00:000.120,     0.60031
   00:000.140,     0.60376
   00:000.160,     0.60148
   00:000.180,     0.60282
   00:000.200,     0.60965
   00:000.220,     0.60399
   00:000.240,     0.59812
   00:000.260,     0.59016
   00:000.280,     0.58286
   00:000.300,     0.58144
   00:000.320,     0.58528
   00:000.340,     0.58872
   00:000.360,     0.58961
   00:000.380,     0.58939
   00:000.400,     0.59122
   00:000.420,     0.59511
   00:000.440,     0.59685
   00:000.460,     0.59708
   00:000.480,     0.59716
   00:000.500,     0.59601
   00:000.520,     0.59307
   00:000.540,     0.58842
   00:000.560,     0.58116
   00:000.580,     0.57478
   00:000.600,     0.57362
   00:000.620,     0.57742
   00:000.640,     0.58110
   00:000.660,     0.58488
   00:000.680,     0.58748
   00:000.700,     0.58774
   00:000.720,     0.58555
   00:000.740,     0.58208
   00:000.760,     0.57903
   00:000.780,     0.57872
   00:000.800,     0.57936
   00:000.820,     0.57984
   00:000.840,     0.58125
   00:000.860,     0.58168
   00:000.880,     0.58133
   00:000.900,     0.58154
   00:000.920,     0.57947
   00:000.940,     0.57336
   00:000.960,     0.56191
   00:000.980,     0.54967
   00:001.000,     0.54009
   00:001.020,     0.53766
   00:001.040,     0.53917
   00:001.060,     0.54236
   00:001.080,     0.54594
   00:001.100,     0.54886
   00:001.120,     0.54884
   00:001.140,     0.54585
   00:001.160,     0.54197
   00:001.180,     0.53883
   00:001.200,     0.53581
   00:001.220,     0.52862
   00:001.240,     0.51767
   00:001.260,     0.50292
   00:001.280,     0.48200
   00:001.300,     0.45195
   00:001.320,     0.42543
   00:001.340,     0.40870
   00:001.360,     0.39582
   00:001.380,     0.37809
   00:001.400,     0.35398
   00:001.420,     0.32869
   00:001.440,     0.30766
   00:001.460,     0.29404
   00:001.480,     0.28677
   00:001.500,     0.28041
   00:001.520,     0.27910
   00:001.540,     0.29054
   00:001.560,     0.31722
   00:001.580,     0.34790
   00:001.600,     0.37111
   00:001.620,     0.37934
   00:001.640,     0.37227
   00:001.660,     0.36143
   00:001.680,     0.35059
   00:001.700,     0.33828
   00:001.720,     0.33069
   00:001.740,     0.32659
   00:001.760,     0.32323
   00:001.780,     0.30841
   00:001.800,     0.28126
   00:001.820,     0.24940
   00:001.840,     0.22492
   00:001.860,     0.20954
   00:001.880,     0.20585
   00:001.900,     0.21845
   00:001.920,     0.24146
   00:001.940,     0.26854
   00:001.960,     0.29574
   00:001.980,     0.31832
   00:002.000,     0.33804
   00:002.020,     0.35797
   00:002.040,     0.37665
   00:002.060,     0.38781
   00:002.080,     0.39505
   00:002.100,     0.39920
   00:002.120,     0.40266
   00:002.140,     0.40591
   00:002.160,     0.40632
   00:002.180,     0.40479
   00:002.200,     0.40111
   00:002.220,     0.39770
   00:002.240,     0.39562
   00:002.260,     0.39495
   00:002.280,     0.39299
   00:002.300,     0.38858
   00:002.320,     0.38410
   00:002.340,     0.38231
   00:002.360,     0.38355
   00:002.380,     0.38588
   00:002.400,     0.38707
   00:002.420,     0.38947
   00:002.440,     0.39004
   00:002.460,     0.38856
   00:002.480,     0.38520
   00:002.500,     0.38171
   00:002.520,     0.37743
   00:002.540,     0.37545
   00:002.560,     0.37454
   00:002.580,     0.37297
   00:002.600,     0.36812
   00:002.620,     0.35893
   00:002.640,     0.34737
   00:002.660,     0.33588
   00:002.680,     0.32745
   00:002.700,     0.32194
   00:002.720,     0.32232
   00:002.740,     0.32545
   00:002.760,     0.32735
   00:002.780,     0.32509
   00:002.800,     0.31833
   00:002.820,     0.31134
   00:002.840,     0.30611
   00:002.860,     0.29928
   00:002.880,     0.28842
   00:002.900,     0.27723
   00:002.920,     0.27076
   00:002.940,     0.26875
   00:002.960,     0.25933
   00:002.980,     0.24079
   00:003.000,     0.22560
   00:003.020,     0.21846
   00:003.040,     0.22027
   00:003.060,     0.22362
   00:003.080,     0.22028
   00:003.100,     0.21054
   00:003.120,     0.19779
   00:003.140,     0.18772
   00:003.160,     0.18420
   00:003.180,     0.18769
   00:003.200,     0.19458
   00:003.220,     0.20383
   00:003.240,     0.21582
   00:003.260,     0.22867
   00:003.280,     0.24141
   00:003.300,     0.25353
   00:003.320,     0.26365
   00:003.340,     0.27331
   00:003.360,     0.28086
   00:003.380,     0.28635
   00:003.400,     0.29016
   00:003.420,     0.29192
   00:003.440,     0.29359
   00:003.460,     0.29239
   00:003.480,     0.28802
   00:003.500,     0.28277
   00:003.520,     0.27458
   00:003.540,     0.26535
   00:003.560,     0.25894
   00:003.580,     0.25888
   00:003.600,     0.26488
   00:003.620,     0.27362
   00:003.640,     0.28020
   00:003.660,     0.28442
   00:003.680,     0.28609
   00:003.700,     0.28613
   00:003.720,     0.28745
   00:003.740,     0.28986
   00:003.760,     0.28729
   00:003.780,     0.28303
   00:003.800,     0.27820
   00:003.820,     0.27336
   00:003.840,     0.27005
   00:003.860,     0.26893
   00:003.880,     0.26835
   00:003.900,     0.27005
   00:003.920,     0.27353
   00:003.940,     0.27634
   00:003.960,     0.27717
   00:003.980,     0.27503
   00:004.000,     0.26858
   00:004.020,     0.26120
   00:004.040,     0.25918
   00:004.060,     0.25862
   00:004.080,     0.25605
   00:004.100,     0.25373
   00:004.120,     0.25427
   00:004.140,     0.25530
   00:004.160,     0.25351
   00:004.180,     0.25232
   00:004.200,     0.25063
   00:004.220,     0.24772
   00:004.240,     0.24504
   00:004.260,     0.24321
   00:004.280,     0.23888
   00:004.300,     0.23329
   00:004.320,     0.22869
   00:004.340,     0.22846
   00:004.360,     0.23288
   00:004.380,     0.23750
   00:004.400,     0.23942
   00:004.420,     0.23844
   00:004.440,     0.23768
   00:004.460,     0.23979
   00:004.480,     0.24153
   00:004.500,     0.24131
   00:004.520,     0.24153
   00:004.540,     0.23874
   00:004.560,     0.23077
   00:004.580,     0.22086
   00:004.600,     0.20750
   00:004.620,     0.19285
   00:004.640,     0.18036
   00:004.660,     0.17153
   00:004.680,     0.16613
   00:004.700,     0.16296
   00:004.720,     0.16469
   00:004.740,     0.17224
   00:004.760,     0.18252
   00:004.780,     0.19576
   00:004.800,     0.20895
   00:004.820,     0.21741
   00:004.840,     0.22157
   00:004.860,     0.22419
   00:004.880,     0.23122
   00:004.900,     0.24197
   00:004.920,     0.25237
   00:004.940,     0.26253
   00:004.960,     0.26897
   00:004.980,     0.27140
   00:005.000,     0.27405
   00:005.020,     0.27792
   00:005.040,     0.28199
   00:005.060,     0.28760
   00:005.080,     0.29413
   00:005.100,     0.29840
   00:005.120,     0.30175
   00:005.140,     0.30633
   00:005.160,     0.31058
   00:005.180,     0.31344
   00:005.200,     0.31174
   00:005.220,     0.30590
   00:005.240,     0.29959
   00:005.260,     0.29421
   00:005.280,     0.29606
   00:005.300,     0.30385
   00:005.320,     0.31429
   00:005.340,     0.34062
   00:005.360,     0.44250
   00:005.380,     0.69868
   00:005.400,     1.10367
   00:005.420,     1.57570
   00:005.440,     2.03299
   00:005.460,     2.43064
   00:005.480,     2.75522
   00:005.500,     3.01400
   00:005.520,     3.22476
   00:005.540,     3.40248
   00:005.560,     3.52575
   00:005.580,     3.52700
   00:005.600,     3.38006
   00:005.620,     3.16994
   00:005.640,     2.94783
   00:005.660,     2.65780
   00:005.680,     2.27363
   00:005.700,     1.84521
   00:005.720,     1.40911
   00:005.740,     1.02545
   00:005.760,     0.73876
   00:005.780,     0.53620
   00:005.800,     0.38881
   00:005.820,     0.28524
   00:005.840,     0.21531
   00:005.860,     0.16728
   00:005.880,     0.13327
   00:005.900,     0.11171
   00:005.920,     0.09774
   00:005.940,     0.08722
   00:005.960,     0.07977
   00:005.980,     0.07415
   00:006.000,     0.06901
   00:006.020,     0.06513
   00:006.040,     0.06147
   00:006.060,     0.05758
   00:006.080,     0.05602
   00:006.100,     0.05359
   00:006.120,     0.05304
   00:006.140,     0.05291
   00:006.160,     0.05129
   00:006.180,     0.05039
   00:006.200,     0.05140
   00:006.220,     0.05367
   00:006.240,     0.05447
   00:006.260,     0.05235
   00:006.280,     0.05034
   00:006.300,     0.04980
   00:006.320,     0.04863
   00:006.340,     0.04750
   00:006.360,     0.04835
   00:006.380,     0.04851
   00:006.400,     0.04627
   00:006.420,     0.04541
   00:006.440,     0.04589
   00:006.460,     0.04451
   00:006.480,     0.04235
   00:006.500,     0.04185
   00:006.520,     0.04248
   00:006.540,     0.04229
   00:006.560,     0.04187
   00:006.580,     0.04271
   00:006.600,     0.04353
   00:006.620,     0.04258
   00:006.640,     0.04162
   00:006.660,     0.04148
   00:006.680,     0.04249
   00:006.700,     0.04285
   00:006.720,     0.04181
   00:006.740,     0.04376
   00:006.760,     0.04862
   00:006.780,     0.05493
   00:006.800,     0.06404
   00:006.820,     0.07642
   00:006.840,     0.10107
   00:006.860,     0.15763
   00:006.880,     0.26820
   00:006.900,     0.44927
   00:006.920,     0.70225
   00:006.940,     1.02285
   00:006.960,     1.39620
   00:006.980,     1.79345
   00:007.000,     2.18812
   00:007.020,     2.56407
   00:007.040,     2.91055
   00:007.060,     3.22399
   00:007.080,     3.50179
   00:007.100,     3.74110
   00:007.120,     3.95285
   00:007.140,     4.13769
   00:007.160,     4.29161
   00:007.180,     4.41698
   00:007.200,     4.52541
   00:007.220,     4.62321
   00:007.240,     4.70848
   00:007.260,     4.78158
   00:007.280,     4.84566
   00:007.300,     4.90023
   00:007.320,     4.94872
   00:007.340,     4.99688
   00:007.360,     5.04072
   00:007.380,     5.07709
   00:007.400,     5.11334
   00:007.420,     5.15361
