<WFATester Graph 1.00 1,75.000,80.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  3790,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.33417
   00:000.120,     0.33417
   00:000.140,     0.33659
   00:000.160,     0.33352
   00:000.180,     0.33341
   00:000.200,     0.33379
   00:000.220,     0.33051
   00:000.240,     0.33063
   00:000.260,     0.33030
   00:000.280,     0.33012
   00:000.300,     0.32947
   00:000.320,     0.32846
   00:000.340,     0.32707
   00:000.360,     0.32627
   00:000.380,     0.32637
   00:000.400,     0.32617
   00:000.420,     0.32401
   00:000.440,     0.32150
   00:000.460,     0.32104
   00:000.480,     0.32111
   00:000.500,     0.31947
   00:000.520,     0.31716
   00:000.540,     0.31702
   00:000.560,     0.31659
   00:000.580,     0.31483
   00:000.600,     0.31410
   00:000.620,     0.31360
   00:000.640,     0.31484
   00:000.660,     0.31513
   00:000.680,     0.31472
   00:000.700,     0.31371
   00:000.720,     0.31357
   00:000.740,     0.31277
   00:000.760,     0.31148
   00:000.780,     0.31153
   00:000.800,     0.31112
   00:000.820,     0.31019
   00:000.840,     0.30945
   00:000.860,     0.31006
   00:000.880,     0.31031
   00:000.900,     0.30966
   00:000.920,     0.30886
   00:000.940,     0.30708
   00:000.960,     0.30708
   00:000.980,     0.30844
   00:001.000,     0.30912
   00:001.020,     0.30854
   00:001.040,     0.30737
   00:001.060,     0.30473
   00:001.080,     0.30391
   00:001.100,     0.30568
   00:001.120,     0.30946
   00:001.140,     0.31210
   00:001.160,     0.31347
   00:001.180,     0.31486
   00:001.200,     0.31705
   00:001.220,     0.31971
   00:001.240,     0.31975
   00:001.260,     0.31739
   00:001.280,     0.31447
   00:001.300,     0.31386
   00:001.320,     0.31372
   00:001.340,     0.31386
   00:001.360,     0.31788
   00:001.380,     0.32206
   00:001.400,     0.32444
   00:001.420,     0.32662
   00:001.440,     0.32603
   00:001.460,     0.32181
   00:001.480,     0.31602
   00:001.500,     0.31223
   00:001.520,     0.31049
   00:001.540,     0.30876
   00:001.560,     0.30596
   00:001.580,     0.30458
   00:001.600,     0.30243
   00:001.620,     0.29784
   00:001.640,     0.29124
   00:001.660,     0.28648
   00:001.680,     0.28546
   00:001.700,     0.28525
   00:001.720,     0.28605
   00:001.740,     0.28714
   00:001.760,     0.29098
   00:001.780,     0.29543
   00:001.800,     0.29781
   00:001.820,     0.29927
   00:001.840,     0.29866
   00:001.860,     0.29612
   00:001.880,     0.29516
   00:001.900,     0.29445
   00:001.920,     0.29267
   00:001.940,     0.29144
   00:001.960,     0.29206
   00:001.980,     0.29439
   00:002.000,     0.29792
   00:002.020,     0.29959
   00:002.040,     0.30012
   00:002.060,     0.30043
   00:002.080,     0.30169
   00:002.100,     0.30264
   00:002.120,     0.30263
   00:002.140,     0.30231
   00:002.160,     0.30230
   00:002.180,     0.30386
   00:002.200,     0.30564
   00:002.220,     0.30540
   00:002.240,     0.30690
   00:002.260,     0.30795
   00:002.280,     0.30847
   00:002.300,     0.30686
   00:002.320,     0.30577
   00:002.340,     0.30710
   00:002.360,     0.30906
   00:002.380,     0.30838
   00:002.400,     0.30749
   00:002.420,     0.30755
   00:002.440,     0.30747
   00:002.460,     0.30468
   00:002.480,     0.30317
   00:002.500,     0.30388
   00:002.520,     0.30309
   00:002.540,     0.30307
   00:002.560,     0.30259
   00:002.580,     0.30160
   00:002.600,     0.30133
   00:002.620,     0.30246
   00:002.640,     0.30295
   00:002.660,     0.30063
   00:002.680,     0.29832
   00:002.700,     0.29768
   00:002.720,     0.29567
   00:002.740,     0.29383
   00:002.760,     0.29399
   00:002.780,     0.29326
   00:002.800,     0.29285
   00:002.820,     0.29313
   00:002.840,     0.29296
   00:002.860,     0.29409
   00:002.880,     0.29398
   00:002.900,     0.29191
   00:002.920,     0.28899
   00:002.940,     0.28833
   00:002.960,     0.28838
   00:002.980,     0.28834
   00:003.000,     0.28849
   00:003.020,     0.28697
   00:003.040,     0.28681
   00:003.060,     0.28766
   00:003.080,     0.28674
   00:003.100,     0.28599
   00:003.120,     0.28489
   00:003.140,     0.28414
   00:003.160,     0.28322
   00:003.180,     0.28184
   00:003.200,     0.28113
   00:003.220,     0.28201
   00:003.240,     0.28216
   00:003.260,     0.28107
   00:003.280,     0.28140
   00:003.300,     0.28248
   00:003.320,     0.28326
   00:003.340,     0.28376
   00:003.360,     0.28446
   00:003.380,     0.28666
   00:003.400,     0.28657
   00:003.420,     0.28331
   00:003.440,     0.28258
   00:003.460,     0.28412
   00:003.480,     0.28524
   00:003.500,     0.28589
   00:003.520,     0.28647
   00:003.540,     0.28851
   00:003.560,     0.28984
   00:003.580,     0.29150
   00:003.600,     0.29320
   00:003.620,     0.29305
   00:003.640,     0.29331
   00:003.660,     0.29472
   00:003.680,     0.29299
   00:003.700,     0.29097
   00:003.720,     0.28931
   00:003.740,     0.28807
   00:003.760,     0.28659
   00:003.780,     0.28503
   00:003.800,     0.28502
   00:003.820,     0.28511
   00:003.840,     0.28585
   00:003.860,     0.28676
   00:003.880,     0.28654
   00:003.900,     0.28585
   00:003.920,     0.28445
   00:003.940,     0.28224
   00:003.960,     0.28118
   00:003.980,     0.28064
   00:004.000,     0.28001
   00:004.020,     0.27939
   00:004.040,     0.27927
   00:004.060,     0.28044
   00:004.080,     0.28014
   00:004.100,     0.27916
   00:004.120,     0.27930
   00:004.140,     0.27928
   00:004.160,     0.27933
   00:004.180,     0.27913
   00:004.200,     0.27789
   00:004.220,     0.27769
   00:004.240,     0.27949
   00:004.260,     0.27897
   00:004.280,     0.27796
   00:004.300,     0.27909
   00:004.320,     0.27998
   00:004.340,     0.27995
   00:004.360,     0.28016
   00:004.380,     0.28024
   00:004.400,     0.28093
   00:004.420,     0.28149
   00:004.440,     0.28124
   00:004.460,     0.28103
   00:004.480,     0.28134
   00:004.500,     0.28147
   00:004.520,     0.28083
   00:004.540,     0.27934
   00:004.560,     0.27987
   00:004.580,     0.28139
   00:004.600,     0.28140
   00:004.620,     0.28147
   00:004.640,     0.28000
   00:004.660,     0.27764
   00:004.680,     0.27812
   00:004.700,     0.27942
   00:004.720,     0.27989
   00:004.740,     0.27982
   00:004.760,     0.27899
   00:004.780,     0.27916
   00:004.800,     0.27987
   00:004.820,     0.27885
   00:004.840,     0.27921
   00:004.860,     0.28034
   00:004.880,     0.27932
   00:004.900,     0.27936
   00:004.920,     0.27962
   00:004.940,     0.27946
   00:004.960,     0.27957
   00:004.980,     0.27985
   00:005.000,     0.27999
   00:005.020,     0.28014
   00:005.040,     0.28001
   00:005.060,     0.27880
   00:005.080,     0.27880
   00:005.100,     0.27962
   00:005.120,     0.27891
   00:005.140,     0.27725
   00:005.160,     0.27623
   00:005.180,     0.27717
   00:005.200,     0.27755
   00:005.220,     0.27724
   00:005.240,     0.27661
   00:005.260,     0.27527
   00:005.280,     0.27489
   00:005.300,     0.27379
   00:005.320,     0.27382
   00:005.340,     0.27384
   00:005.360,     0.27390
   00:005.380,     0.27524
   00:005.400,     0.27520
   00:005.420,     0.27495
   00:005.440,     0.27396
   00:005.460,     0.27477
   00:005.480,     0.27656
   00:005.500,     0.27613
   00:005.520,     0.27729
   00:005.540,     0.27848
   00:005.560,     0.27796
   00:005.580,     0.27845
   00:005.600,     0.27923
   00:005.620,     0.27914
   00:005.640,     0.27856
   00:005.660,     0.27825
   00:005.680,     0.27799
   00:005.700,     0.27683
   00:005.720,     0.27577
   00:005.740,     0.27669
   00:005.760,     0.27811
   00:005.780,     0.27738
   00:005.800,     0.27571
   00:005.820,     0.27637
   00:005.840,     0.27657
   00:005.860,     0.27731
   00:005.880,     0.27658
   00:005.900,     0.27585
   00:005.920,     0.27703
   00:005.940,     0.27789
   00:005.960,     0.27776
   00:005.980,     0.27744
   00:006.000,     0.27760
   00:006.020,     0.27768
   00:006.040,     0.27698
   00:006.060,     0.27617
   00:006.080,     0.27628
   00:006.100,     0.27678
   00:006.120,     0.27673
   00:006.140,     0.27639
   00:006.160,     0.27663
   00:006.180,     0.27619
   00:006.200,     0.27487
   00:006.220,     0.27579
   00:006.240,     0.27715
   00:006.260,     0.27708
   00:006.280,     0.27556
   00:006.300,     0.27538
   00:006.320,     0.27616
   00:006.340,     0.27512
   00:006.360,     0.27496
   00:006.380,     0.27527
   00:006.400,     0.27618
   00:006.420,     0.27579
   00:006.440,     0.27463
   00:006.460,     0.27513
   00:006.480,     0.27555
   00:006.500,     0.27585
   00:006.520,     0.27670
   00:006.540,     0.27674
   00:006.560,     0.27750
   00:006.580,     0.27799
   00:006.600,     0.27667
   00:006.620,     0.27669
   00:006.640,     0.27673
   00:006.660,     0.27686
   00:006.680,     0.27790
   00:006.700,     0.27792
   00:006.720,     0.27614
   00:006.740,     0.27603
   00:006.760,     0.27652
   00:006.780,     0.27675
   00:006.800,     0.27655
   00:006.820,     0.27514
   00:006.840,     0.27469
   00:006.860,     0.27498
   00:006.880,     0.27473
   00:006.900,     0.27387
   00:006.920,     0.27480
   00:006.940,     0.27433
   00:006.960,     0.27421
   00:006.980,     0.27617
   00:007.000,     0.27658
   00:007.020,     0.27518
   00:007.040,     0.27477
   00:007.060,     0.27490
   00:007.080,     0.27568
   00:007.100,     0.27531
   00:007.120,     0.27373
   00:007.140,     0.27433
   00:007.160,     0.27491
   00:007.180,     0.27373
   00:007.200,     0.27382
   00:007.220,     0.27389
   00:007.240,     0.27354
   00:007.260,     0.27454
   00:007.280,     0.27476
   00:007.300,     0.27542
   00:007.320,     0.27660
   00:007.340,     0.27700
   00:007.360,     0.27511
   00:007.380,     0.27468
   00:007.400,     0.27559
   00:007.420,     0.27639
