<WFATester Graph 1.00 1,20.000,25.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1155,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     4.92672
   00:000.120,     4.93113
   00:000.140,     4.94360
   00:000.160,     4.93957
   00:000.180,     4.94090
   00:000.200,     4.96415
   00:000.220,     4.96700
   00:000.240,     4.97930
   00:000.260,     4.99122
   00:000.280,     4.99610
   00:000.300,     5.00367
   00:000.320,     5.01307
   00:000.340,     5.01917
   00:000.360,     5.02272
   00:000.380,     5.02809
   00:000.400,     5.03729
   00:000.420,     5.04532
   00:000.440,     5.05286
   00:000.460,     5.05865
   00:000.480,     5.06318
   00:000.500,     5.06745
   00:000.520,     5.07136
   00:000.540,     5.07343
   00:000.560,     5.06497
   00:000.580,     5.01694
   00:000.600,     4.89849
   00:000.620,     4.72108
   00:000.640,     4.54876
   00:000.660,     4.40324
   00:000.680,     4.20924
   00:000.700,     3.78216
   00:000.720,     3.05075
   00:000.740,     2.23062
   00:000.760,     1.56361
   00:000.780,     1.09816
   00:000.800,     0.78750
   00:000.820,     0.58390
   00:000.840,     0.44788
   00:000.860,     0.35695
   00:000.880,     0.29665
   00:000.900,     0.25721
   00:000.920,     0.22949
   00:000.940,     0.20752
   00:000.960,     0.19087
   00:000.980,     0.17998
   00:001.000,     0.17249
   00:001.020,     0.16693
   00:001.040,     0.16106
   00:001.060,     0.15528
   00:001.080,     0.15096
   00:001.100,     0.14753
   00:001.120,     0.14549
   00:001.140,     0.14392
   00:001.160,     0.14133
   00:001.180,     0.13974
   00:001.200,     0.13753
   00:001.220,     0.13546
   00:001.240,     0.13424
   00:001.260,     0.13233
   00:001.280,     0.13094
   00:001.300,     0.12951
   00:001.320,     0.12825
   00:001.340,     0.12765
   00:001.360,     0.12675
   00:001.380,     0.12503
   00:001.400,     0.12384
   00:001.420,     0.12327
   00:001.440,     0.12273
   00:001.460,     0.12299
   00:001.480,     0.12314
   00:001.500,     0.12149
   00:001.520,     0.11929
   00:001.540,     0.11860
   00:001.560,     0.11857
   00:001.580,     0.11843
   00:001.600,     0.11744
   00:001.620,     0.11719
   00:001.640,     0.11664
   00:001.660,     0.11618
   00:001.680,     0.11561
   00:001.700,     0.11491
   00:001.720,     0.11329
   00:001.740,     0.11065
   00:001.760,     0.11040
   00:001.780,     0.11115
   00:001.800,     0.11189
   00:001.820,     0.11204
   00:001.840,     0.11233
   00:001.860,     0.11251
   00:001.880,     0.11241
   00:001.900,     0.10998
   00:001.920,     0.10782
   00:001.940,     0.10757
   00:001.960,     0.10833
   00:001.980,     0.10880
   00:002.000,     0.10874
   00:002.020,     0.10805
   00:002.040,     0.10843
   00:002.060,     0.10813
   00:002.080,     0.10723
   00:002.100,     0.10755
   00:002.120,     0.10726
   00:002.140,     0.10758
   00:002.160,     0.10801
   00:002.180,     0.10979
   00:002.200,     0.11117
   00:002.220,     0.11482
   00:002.240,     0.12410
   00:002.260,     0.13839
   00:002.280,     0.16183
   00:002.300,     0.20475
   00:002.320,     0.28603
   00:002.340,     0.42226
   00:002.360,     0.62260
   00:002.380,     0.88095
   00:002.400,     1.17869
   00:002.420,     1.49919
   00:002.440,     1.82589
   00:002.460,     2.13607
   00:002.480,     2.41433
   00:002.500,     2.65650
   00:002.520,     2.86193
   00:002.540,     3.03589
   00:002.560,     3.18436
   00:002.580,     3.30894
   00:002.600,     3.41340
   00:002.620,     3.50499
   00:002.640,     3.58586
   00:002.660,     3.65919
   00:002.680,     3.72638
   00:002.700,     3.78453
   00:002.720,     3.83768
   00:002.740,     3.88177
   00:002.760,     3.91853
   00:002.780,     3.95344
   00:002.800,     3.98953
   00:002.820,     4.02627
   00:002.840,     4.05862
   00:002.860,     4.08777
   00:002.880,     4.11688
   00:002.900,     4.14718
   00:002.920,     4.17787
   00:002.940,     4.20613
   00:002.960,     4.23072
   00:002.980,     4.25479
   00:003.000,     4.28035
   00:003.020,     4.30400
   00:003.040,     4.32883
   00:003.060,     4.35695
   00:003.080,     4.38271
   00:003.100,     4.40768
   00:003.120,     4.43218
   00:003.140,     4.45543
   00:003.160,     4.47669
   00:003.180,     4.49540
   00:003.200,     4.51613
   00:003.220,     4.53404
   00:003.240,     4.55169
   00:003.260,     4.56959
   00:003.280,     4.58718
   00:003.300,     4.60239
   00:003.320,     4.61921
   00:003.340,     4.63609
   00:003.360,     4.64720
   00:003.380,     4.65903
   00:003.400,     4.67077
   00:003.420,     4.68040
   00:003.440,     4.68835
   00:003.460,     4.69470
   00:003.480,     4.70443
   00:003.500,     4.71569
   00:003.520,     4.72457
   00:003.540,     4.73122
   00:003.560,     4.73858
   00:003.580,     4.74323
   00:003.600,     4.74826
   00:003.620,     4.75499
   00:003.640,     4.75928
   00:003.660,     4.76124
   00:003.680,     4.76618
   00:003.700,     4.77193
   00:003.720,     4.77736
   00:003.740,     4.78303
   00:003.760,     4.78920
   00:003.780,     4.79490
   00:003.800,     4.80337
   00:003.820,     4.81312
   00:003.840,     4.82058
   00:003.860,     4.82657
   00:003.880,     4.83243
   00:003.900,     4.83614
   00:003.920,     4.83883
   00:003.940,     4.83904
   00:003.960,     4.82727
   00:003.980,     4.75744
   00:004.000,     4.55302
   00:004.020,     4.23544
   00:004.040,     3.89964
   00:004.060,     3.58583
   00:004.080,     3.25374
   00:004.100,     2.77968
   00:004.120,     2.15669
   00:004.140,     1.55748
   00:004.160,     1.10594
   00:004.180,     0.80046
   00:004.200,     0.59568
   00:004.220,     0.45642
   00:004.240,     0.36230
   00:004.260,     0.29850
   00:004.280,     0.25630
   00:004.300,     0.22700
   00:004.320,     0.20513
   00:004.340,     0.18943
   00:004.360,     0.18019
   00:004.380,     0.17190
   00:004.400,     0.16375
   00:004.420,     0.15969
   00:004.440,     0.15604
   00:004.460,     0.15104
   00:004.480,     0.14771
   00:004.500,     0.14583
   00:004.520,     0.14264
   00:004.540,     0.13915
   00:004.560,     0.13818
   00:004.580,     0.13695
   00:004.600,     0.13352
   00:004.620,     0.13101
   00:004.640,     0.13038
   00:004.660,     0.13008
   00:004.680,     0.12952
   00:004.700,     0.12786
   00:004.720,     0.12672
   00:004.740,     0.12618
   00:004.760,     0.12488
   00:004.780,     0.12355
   00:004.800,     0.12329
   00:004.820,     0.12398
   00:004.840,     0.12356
   00:004.860,     0.12198
   00:004.880,     0.12129
   00:004.900,     0.12192
   00:004.920,     0.12091
   00:004.940,     0.11837
   00:004.960,     0.11838
   00:004.980,     0.11744
   00:005.000,     0.11616
   00:005.020,     0.11562
   00:005.040,     0.11596
   00:005.060,     0.11608
   00:005.080,     0.11484
   00:005.100,     0.11340
   00:005.120,     0.11342
   00:005.140,     0.11361
   00:005.160,     0.11336
   00:005.180,     0.11343
   00:005.200,     0.11297
   00:005.220,     0.11319
   00:005.240,     0.11338
   00:005.260,     0.11256
   00:005.280,     0.11213
   00:005.300,     0.11261
   00:005.320,     0.11300
   00:005.340,     0.11212
   00:005.360,     0.11203
   00:005.380,     0.11218
   00:005.400,     0.11250
   00:005.420,     0.11229
   00:005.440,     0.11190
   00:005.460,     0.11285
   00:005.480,     0.11406
   00:005.500,     0.11240
   00:005.520,     0.11314
   00:005.540,     0.11504
   00:005.560,     0.11416
   00:005.580,     0.11631
   00:005.600,     0.12673
   00:005.620,     0.14643
   00:005.640,     0.18186
   00:005.660,     0.24497
   00:005.680,     0.35067
   00:005.700,     0.51897
   00:005.720,     0.75606
   00:005.740,     1.04455
   00:005.760,     1.36148
   00:005.780,     1.68518
   00:005.800,     1.99161
   00:005.820,     2.26644
   00:005.840,     2.50627
   00:005.860,     2.71353
   00:005.880,     2.89054
   00:005.900,     3.03552
   00:005.920,     3.15350
   00:005.940,     3.25536
   00:005.960,     3.34502
   00:005.980,     3.42764
   00:006.000,     3.50349
   00:006.020,     3.57077
   00:006.040,     3.62947
   00:006.060,     3.68488
   00:006.080,     3.73665
   00:006.100,     3.78444
   00:006.120,     3.83133
   00:006.140,     3.87379
   00:006.160,     3.90949
   00:006.180,     3.94162
   00:006.200,     3.97425
   00:006.220,     4.00292
   00:006.240,     4.02854
   00:006.260,     4.05235
   00:006.280,     4.07646
   00:006.300,     4.10198
   00:006.320,     4.12504
   00:006.340,     4.14703
   00:006.360,     4.17016
   00:006.380,     4.19510
   00:006.400,     4.22188
   00:006.420,     4.24987
   00:006.440,     4.27364
   00:006.460,     4.29449
   00:006.480,     4.31289
   00:006.500,     4.33075
   00:006.520,     4.34447
   00:006.540,     4.35874
   00:006.560,     4.37244
   00:006.580,     4.38687
   00:006.600,     4.39999
   00:006.620,     4.41278
   00:006.640,     4.42381
   00:006.660,     4.43266
   00:006.680,     4.44315
   00:006.700,     4.45466
   00:006.720,     4.46472
   00:006.740,     4.47717
   00:006.760,     4.48934
   00:006.780,     4.49924
   00:006.800,     4.51263
   00:006.820,     4.52593
   00:006.840,     4.53389
   00:006.860,     4.54038
   00:006.880,     4.54665
   00:006.900,     4.55550
   00:006.920,     4.56507
   00:006.940,     4.57503
   00:006.960,     4.58554
   00:006.980,     4.59519
   00:007.000,     4.59997
   00:007.020,     4.59920
   00:007.040,     4.59468
   00:007.060,     4.53383
   00:007.080,     4.31825
   00:007.100,     3.96523
   00:007.120,     3.63170
   00:007.140,     3.42045
   00:007.160,     3.29879
   00:007.180,     3.15967
   00:007.200,     2.85057
   00:007.220,     2.31609
   00:007.240,     1.72885
   00:007.260,     1.25678
   00:007.280,     0.92123
   00:007.300,     0.68667
   00:007.320,     0.52795
   00:007.340,     0.42374
   00:007.360,     0.35368
   00:007.380,     0.30803
   00:007.400,     0.27916
   00:007.420,     0.25582
