<WFATester Graph 1.00 1,30.000,35.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1530,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.38967
   00:000.120,     0.37863
   00:000.140,     0.37794
   00:000.160,     0.37101
   00:000.180,     0.36596
   00:000.200,     0.33308
   00:000.220,     0.32469
   00:000.240,     0.32226
   00:000.260,     0.31970
   00:000.280,     0.31435
   00:000.300,     0.31152
   00:000.320,     0.30963
   00:000.340,     0.30802
   00:000.360,     0.30534
   00:000.380,     0.30288
   00:000.400,     0.30173
   00:000.420,     0.30018
   00:000.440,     0.29924
   00:000.460,     0.29782
   00:000.480,     0.29592
   00:000.500,     0.29524
   00:000.520,     0.29403
   00:000.540,     0.29225
   00:000.560,     0.29150
   00:000.580,     0.29181
   00:000.600,     0.29065
   00:000.620,     0.28969
   00:000.640,     0.29023
   00:000.660,     0.28842
   00:000.680,     0.28676
   00:000.700,     0.28642
   00:000.720,     0.28704
   00:000.740,     0.28731
   00:000.760,     0.28621
   00:000.780,     0.28535
   00:000.800,     0.28387
   00:000.820,     0.28372
   00:000.840,     0.28466
   00:000.860,     0.28509
   00:000.880,     0.28431
   00:000.900,     0.28203
   00:000.920,     0.28191
   00:000.940,     0.28224
   00:000.960,     0.28221
   00:000.980,     0.28159
   00:001.000,     0.28043
   00:001.020,     0.27948
   00:001.040,     0.27779
   00:001.060,     0.27752
   00:001.080,     0.27830
   00:001.100,     0.27724
   00:001.120,     0.27662
   00:001.140,     0.27769
   00:001.160,     0.27708
   00:001.180,     0.27550
   00:001.200,     0.27553
   00:001.220,     0.27568
   00:001.240,     0.27444
   00:001.260,     0.27421
   00:001.280,     0.27345
   00:001.300,     0.27306
   00:001.320,     0.27386
   00:001.340,     0.27461
   00:001.360,     0.27334
   00:001.380,     0.27193
   00:001.400,     0.27245
   00:001.420,     0.27210
   00:001.440,     0.27090
   00:001.460,     0.27130
   00:001.480,     0.27215
   00:001.500,     0.27278
   00:001.520,     0.27184
   00:001.540,     0.27201
   00:001.560,     0.27263
   00:001.580,     0.27275
   00:001.600,     0.27259
   00:001.620,     0.27366
   00:001.640,     0.27411
   00:001.660,     0.27294
   00:001.680,     0.27227
   00:001.700,     0.27376
   00:001.720,     0.27426
   00:001.740,     0.27475
   00:001.760,     0.27403
   00:001.780,     0.27354
   00:001.800,     0.27449
   00:001.820,     0.27576
   00:001.840,     0.27681
   00:001.860,     0.27872
   00:001.880,     0.28077
   00:001.900,     0.28191
   00:001.920,     0.28265
   00:001.940,     0.28301
   00:001.960,     0.28372
   00:001.980,     0.28375
   00:002.000,     0.28482
   00:002.020,     0.28585
   00:002.040,     0.28581
   00:002.060,     0.28714
   00:002.080,     0.29199
   00:002.100,     0.30198
   00:002.120,     0.32385
   00:002.140,     0.36358
   00:002.160,     0.43371
   00:002.180,     0.54342
   00:002.200,     0.68615
   00:002.220,     0.86160
   00:002.240,     1.07885
   00:002.260,     1.32538
   00:002.280,     1.58121
   00:002.300,     1.83776
   00:002.320,     2.09192
   00:002.340,     2.35079
   00:002.360,     2.60793
   00:002.380,     2.84210
   00:002.400,     3.04402
   00:002.420,     3.21635
   00:002.440,     3.35817
   00:002.460,     3.47221
   00:002.480,     3.57191
   00:002.500,     3.66382
   00:002.520,     3.74582
   00:002.540,     3.81627
   00:002.560,     3.87611
   00:002.580,     3.92928
   00:002.600,     3.97674
   00:002.620,     4.01350
   00:002.640,     4.04899
   00:002.660,     4.08679
   00:002.680,     4.11762
   00:002.700,     4.14242
   00:002.720,     4.16939
   00:002.740,     4.20404
   00:002.760,     4.24245
   00:002.780,     4.28228
   00:002.800,     4.31865
   00:002.820,     4.35225
   00:002.840,     4.38546
   00:002.860,     4.41894
   00:002.880,     4.45161
   00:002.900,     4.47899
   00:002.920,     4.49802
   00:002.940,     4.51736
   00:002.960,     4.53493
   00:002.980,     4.55047
   00:003.000,     4.57160
   00:003.020,     4.59414
   00:003.040,     4.61313
   00:003.060,     4.63012
   00:003.080,     4.65092
   00:003.100,     4.67304
   00:003.120,     4.68899
   00:003.140,     4.70195
   00:003.160,     4.71741
   00:003.180,     4.72975
   00:003.200,     4.73904
   00:003.220,     4.74521
   00:003.240,     4.74974
   00:003.260,     4.75887
   00:003.280,     4.77330
   00:003.300,     4.78562
   00:003.320,     4.79262
   00:003.340,     4.79927
   00:003.360,     4.81168
   00:003.380,     4.81964
   00:003.400,     4.82527
   00:003.420,     4.83340
   00:003.440,     4.83873
   00:003.460,     4.84364
   00:003.480,     4.84940
   00:003.500,     4.84941
   00:003.520,     4.84995
   00:003.540,     4.85461
   00:003.560,     4.85853
   00:003.580,     4.85807
   00:003.600,     4.86016
   00:003.620,     4.86389
   00:003.640,     4.87121
   00:003.660,     4.87889
   00:003.680,     4.88623
   00:003.700,     4.89441
   00:003.720,     4.90378
   00:003.740,     4.91194
   00:003.760,     4.92095
   00:003.780,     4.92656
   00:003.800,     4.93093
   00:003.820,     4.93970
   00:003.840,     4.94983
   00:003.860,     4.96034
   00:003.880,     4.96959
   00:003.900,     4.97961
   00:003.920,     4.99132
   00:003.940,     4.99968
   00:003.960,     5.00909
   00:003.980,     5.01598
   00:004.000,     5.02387
   00:004.020,     5.02976
   00:004.040,     5.03661
   00:004.060,     5.04132
   00:004.080,     5.04328
   00:004.100,     5.04463
   00:004.120,     5.04727
   00:004.140,     5.05243
   00:004.160,     5.05848
   00:004.180,     5.06363
   00:004.200,     5.07224
   00:004.220,     5.07664
   00:004.240,     5.07464
   00:004.260,     5.07418
   00:004.280,     5.07290
   00:004.300,     5.07342
   00:004.320,     5.07582
   00:004.340,     5.07898
   00:004.360,     5.08177
   00:004.380,     5.08440
   00:004.400,     5.08328
   00:004.420,     5.07895
   00:004.440,     5.07669
   00:004.460,     5.07175
   00:004.480,     5.06791
   00:004.500,     5.06504
   00:004.520,     5.06295
   00:004.540,     5.06953
   00:004.560,     5.07936
   00:004.580,     5.08377
   00:004.600,     5.06553
   00:004.620,     4.98789
   00:004.640,     4.81974
   00:004.660,     4.57625
   00:004.680,     4.28122
   00:004.700,     3.94019
   00:004.720,     3.57919
   00:004.740,     3.25533
   00:004.760,     3.05633
   00:004.780,     3.06411
   00:004.800,     3.19149
   00:004.820,     3.14558
   00:004.840,     2.75560
   00:004.860,     2.21128
   00:004.880,     1.71367
   00:004.900,     1.30635
   00:004.920,     0.99168
   00:004.940,     0.77300
   00:004.960,     0.63145
   00:004.980,     0.53790
   00:005.000,     0.47457
   00:005.020,     0.43105
   00:005.040,     0.39973
   00:005.060,     0.37783
   00:005.080,     0.36397
   00:005.100,     0.35195
   00:005.120,     0.34078
   00:005.140,     0.33386
   00:005.160,     0.32868
   00:005.180,     0.32327
   00:005.200,     0.31826
   00:005.220,     0.31480
   00:005.240,     0.31337
   00:005.260,     0.31124
   00:005.280,     0.30904
   00:005.300,     0.30671
   00:005.320,     0.30479
   00:005.340,     0.30307
   00:005.360,     0.30136
   00:005.380,     0.29975
   00:005.400,     0.29908
   00:005.420,     0.29836
   00:005.440,     0.29617
   00:005.460,     0.29418
   00:005.480,     0.29371
   00:005.500,     0.29371
   00:005.520,     0.29446
   00:005.540,     0.29337
   00:005.560,     0.29162
   00:005.580,     0.29115
   00:005.600,     0.29132
   00:005.620,     0.28999
   00:005.640,     0.28868
   00:005.660,     0.28823
   00:005.680,     0.28772
   00:005.700,     0.28712
   00:005.720,     0.28595
   00:005.740,     0.28479
   00:005.760,     0.28515
   00:005.780,     0.28435
   00:005.800,     0.28430
   00:005.820,     0.28575
   00:005.840,     0.28536
   00:005.860,     0.28267
   00:005.880,     0.28111
   00:005.900,     0.28287
   00:005.920,     0.28307
   00:005.940,     0.28122
   00:005.960,     0.28167
   00:005.980,     0.28173
   00:006.000,     0.28108
   00:006.020,     0.28011
   00:006.040,     0.28057
   00:006.060,     0.27938
   00:006.080,     0.27811
   00:006.100,     0.27874
   00:006.120,     0.27967
   00:006.140,     0.27858
   00:006.160,     0.27741
   00:006.180,     0.27801
   00:006.200,     0.27892
   00:006.220,     0.27859
   00:006.240,     0.27759
   00:006.260,     0.27739
   00:006.280,     0.27813
   00:006.300,     0.27779
   00:006.320,     0.27670
   00:006.340,     0.27622
   00:006.360,     0.27611
   00:006.380,     0.27598
   00:006.400,     0.27674
   00:006.420,     0.27706
   00:006.440,     0.27572
   00:006.460,     0.27469
   00:006.480,     0.27556
   00:006.500,     0.27545
   00:006.520,     0.27610
   00:006.540,     0.27633
   00:006.560,     0.27561
   00:006.580,     0.27533
   00:006.600,     0.27440
   00:006.620,     0.27443
   00:006.640,     0.27497
   00:006.660,     0.27509
   00:006.680,     0.27431
   00:006.700,     0.27550
   00:006.720,     0.27740
   00:006.740,     0.27714
   00:006.760,     0.27699
   00:006.780,     0.27646
   00:006.800,     0.27576
   00:006.820,     0.27658
   00:006.840,     0.27709
   00:006.860,     0.27833
   00:006.880,     0.27951
   00:006.900,     0.28091
   00:006.920,     0.28269
   00:006.940,     0.28468
   00:006.960,     0.28781
   00:006.980,     0.29831
   00:007.000,     0.32296
   00:007.020,     0.36483
   00:007.040,     0.43035
   00:007.060,     0.53216
   00:007.080,     0.68618
   00:007.100,     0.89468
   00:007.120,     1.12766
   00:007.140,     1.36706
   00:007.160,     1.61451
   00:007.180,     1.87236
   00:007.200,     2.13645
   00:007.220,     2.39213
   00:007.240,     2.62189
   00:007.260,     2.82053
   00:007.280,     2.99412
   00:007.300,     3.15534
   00:007.320,     3.30547
   00:007.340,     3.43486
   00:007.360,     3.54976
   00:007.380,     3.65977
   00:007.400,     3.75178
   00:007.420,     3.82382
