<WFATester Graph 1.00 1,25.000,30.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1450,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.69351
   00:000.100,     0.69296
   00:000.120,     0.68930
   00:000.140,     0.68731
   00:000.160,     0.68936
   00:000.180,     0.69358
   00:000.200,     0.69117
   00:000.220,     0.69308
   00:000.240,     0.69272
   00:000.260,     0.69148
   00:000.280,     0.69227
   00:000.300,     0.69309
   00:000.320,     0.69378
   00:000.340,     0.69232
   00:000.360,     0.69109
   00:000.380,     0.69399
   00:000.400,     0.69560
   00:000.420,     0.69295
   00:000.440,     0.69169
   00:000.460,     0.69330
   00:000.480,     0.69483
   00:000.500,     0.69380
   00:000.520,     0.69150
   00:000.540,     0.69175
   00:000.560,     0.69334
   00:000.580,     0.69491
   00:000.600,     0.69490
   00:000.620,     0.69332
   00:000.640,     0.69274
   00:000.660,     0.69444
   00:000.680,     0.69422
   00:000.700,     0.69267
   00:000.720,     0.69332
   00:000.740,     0.69312
   00:000.760,     0.69103
   00:000.780,     0.69157
   00:000.800,     0.69206
   00:000.820,     0.69259
   00:000.840,     0.69361
   00:000.860,     0.69298
   00:000.880,     0.69210
   00:000.900,     0.69233
   00:000.920,     0.69275
   00:000.940,     0.69450
   00:000.960,     0.69455
   00:000.980,     0.69308
   00:001.000,     0.69279
   00:001.020,     0.69252
   00:001.040,     0.69308
   00:001.060,     0.69369
   00:001.080,     0.69262
   00:001.100,     0.69221
   00:001.120,     0.69316
   00:001.140,     0.69278
   00:001.160,     0.69215
   00:001.180,     0.69155
   00:001.200,     0.69197
   00:001.220,     0.69337
   00:001.240,     0.69399
   00:001.260,     0.69493
   00:001.280,     0.69463
   00:001.300,     0.69305
   00:001.320,     0.69341
   00:001.340,     0.69264
   00:001.360,     0.69181
   00:001.380,     0.69427
   00:001.400,     0.69543
   00:001.420,     0.69435
   00:001.440,     0.69369
   00:001.460,     0.69395
   00:001.480,     0.69285
   00:001.500,     0.69230
   00:001.520,     0.69246
   00:001.540,     0.69291
   00:001.560,     0.69565
   00:001.580,     0.69545
   00:001.600,     0.69366
   00:001.620,     0.69420
   00:001.640,     0.69462
   00:001.660,     0.69377
   00:001.680,     0.69308
   00:001.700,     0.69391
   00:001.720,     0.69417
   00:001.740,     0.69293
   00:001.760,     0.69361
   00:001.780,     0.69491
   00:001.800,     0.69438
   00:001.820,     0.69266
   00:001.840,     0.69204
   00:001.860,     0.69302
   00:001.880,     0.69415
   00:001.900,     0.69350
   00:001.920,     0.69396
   00:001.940,     0.69464
   00:001.960,     0.69566
   00:001.980,     0.69560
   00:002.000,     0.69464
   00:002.020,     0.69403
   00:002.040,     0.69372
   00:002.060,     0.69357
   00:002.080,     0.69313
   00:002.100,     0.69383
   00:002.120,     0.69565
   00:002.140,     0.69677
   00:002.160,     0.69663
   00:002.180,     0.69583
   00:002.200,     0.69471
   00:002.220,     0.69283
   00:002.240,     0.69386
   00:002.260,     0.69566
   00:002.280,     0.69451
   00:002.300,     0.69306
   00:002.320,     0.69409
   00:002.340,     0.69480
   00:002.360,     0.69498
   00:002.380,     0.69605
   00:002.400,     0.69677
   00:002.420,     0.69477
   00:002.440,     0.69309
   00:002.460,     0.69328
   00:002.480,     0.69371
   00:002.500,     0.69461
   00:002.520,     0.69417
   00:002.540,     0.69316
   00:002.560,     0.69318
   00:002.580,     0.69466
   00:002.600,     0.69683
   00:002.620,     0.69717
   00:002.640,     0.69513
   00:002.660,     0.69384
   00:002.680,     0.69245
   00:002.700,     0.69256
   00:002.720,     0.69467
   00:002.740,     0.69447
   00:002.760,     0.69379
   00:002.780,     0.69352
   00:002.800,     0.69453
   00:002.820,     0.69422
   00:002.840,     0.69425
   00:002.860,     0.69608
   00:002.880,     0.69661
   00:002.900,     0.69469
   00:002.920,     0.69386
   00:002.940,     0.69440
   00:002.960,     0.69291
   00:002.980,     0.69294
   00:003.000,     0.69360
   00:003.020,     0.69386
   00:003.040,     0.69397
   00:003.060,     0.69519
   00:003.080,     0.69513
   00:003.100,     0.69419
   00:003.120,     0.69599
   00:003.140,     0.69727
   00:003.160,     0.69636
   00:003.180,     0.69677
   00:003.200,     0.69518
   00:003.220,     0.69459
   00:003.240,     0.69441
   00:003.260,     0.69340
   00:003.280,     0.69276
   00:003.300,     0.69425
   00:003.320,     0.69482
   00:003.340,     0.69516
   00:003.360,     0.69566
   00:003.380,     0.69453
   00:003.400,     0.69567
   00:003.420,     0.69618
   00:003.440,     0.69542
   00:003.460,     0.69606
   00:003.480,     0.69691
   00:003.500,     0.69607
   00:003.520,     0.69423
   00:003.540,     0.69417
   00:003.560,     0.69485
   00:003.580,     0.69385
   00:003.600,     0.69378
   00:003.620,     0.69462
   00:003.640,     0.69583
   00:003.660,     0.69591
   00:003.680,     0.69521
   00:003.700,     0.69485
   00:003.720,     0.69562
   00:003.740,     0.69600
   00:003.760,     0.69666
   00:003.780,     0.69570
   00:003.800,     0.69671
   00:003.820,     0.69838
   00:003.840,     0.69735
   00:003.860,     0.69519
   00:003.880,     0.69303
   00:003.900,     0.69300
   00:003.920,     0.69502
   00:003.940,     0.69612
   00:003.960,     0.69562
   00:003.980,     0.69564
   00:004.000,     0.69615
   00:004.020,     0.69513
   00:004.040,     0.69555
   00:004.060,     0.69758
   00:004.080,     0.69840
   00:004.100,     0.69733
   00:004.120,     0.69593
   00:004.140,     0.69653
   00:004.160,     0.69632
   00:004.180,     0.69665
   00:004.200,     0.69589
   00:004.220,     0.69625
   00:004.240,     0.69549
   00:004.260,     0.69359
   00:004.280,     0.69430
   00:004.300,     0.69516
   00:004.320,     0.69510
   00:004.340,     0.69466
   00:004.360,     0.69449
   00:004.380,     0.69550
   00:004.400,     0.69649
   00:004.420,     0.69579
   00:004.440,     0.69605
   00:004.460,     0.69624
   00:004.480,     0.69563
   00:004.500,     0.69481
   00:004.520,     0.69493
   00:004.540,     0.69743
   00:004.560,     0.69905
   00:004.580,     0.69726
   00:004.600,     0.69496
   00:004.620,     0.69464
   00:004.640,     0.69553
   00:004.660,     0.69505
   00:004.680,     0.69350
   00:004.700,     0.69362
   00:004.720,     0.69450
   00:004.740,     0.69372
   00:004.760,     0.69282
   00:004.780,     0.69403
   00:004.800,     0.69540
   00:004.820,     0.69614
   00:004.840,     0.69667
   00:004.860,     0.69747
   00:004.880,     0.69730
   00:004.900,     0.69576
   00:004.920,     0.69580
   00:004.940,     0.69605
   00:004.960,     0.69560
   00:004.980,     0.69611
   00:005.000,     0.69715
   00:005.020,     0.69449
   00:005.040,     0.69219
   00:005.060,     0.69407
   00:005.080,     0.69579
   00:005.100,     0.69383
   00:005.120,     0.69171
   00:005.140,     0.68908
   00:005.160,     0.68317
   00:005.180,     0.68140
   00:005.200,     0.68168
   00:005.220,     0.68349
   00:005.240,     0.68794
   00:005.260,     0.69700
   00:005.280,     0.71135
   00:005.300,     0.72885
   00:005.320,     0.74571
   00:005.340,     0.76403
   00:005.360,     0.78994
   00:005.380,     0.82512
   00:005.400,     0.86745
   00:005.420,     0.91740
   00:005.440,     0.96564
   00:005.460,     1.00667
   00:005.480,     1.04125
   00:005.500,     1.06651
   00:005.520,     1.07285
   00:005.540,     1.05903
   00:005.560,     1.03223
   00:005.580,     1.00306
   00:005.600,     0.97523
   00:005.620,     0.95013
   00:005.640,     0.93275
   00:005.660,     0.92199
   00:005.680,     0.91502
   00:005.700,     0.91417
   00:005.720,     0.91472
   00:005.740,     0.91599
   00:005.760,     0.91745
   00:005.780,     0.91714
   00:005.800,     0.91448
   00:005.820,     0.91162
   00:005.840,     0.90534
   00:005.860,     0.89308
   00:005.880,     0.87793
   00:005.900,     0.85881
   00:005.920,     0.83706
   00:005.940,     0.81332
   00:005.960,     0.78670
   00:005.980,     0.75528
   00:006.000,     0.72015
   00:006.020,     0.68425
   00:006.040,     0.64856
   00:006.060,     0.61044
   00:006.080,     0.56638
   00:006.100,     0.51548
   00:006.120,     0.45391
   00:006.140,     0.38141
   00:006.160,     0.30795
   00:006.180,     0.24321
   00:006.200,     0.19291
   00:006.220,     0.15529
   00:006.240,     0.12838
   00:006.260,     0.10938
   00:006.280,     0.09460
   00:006.300,     0.08316
   00:006.320,     0.07338
   00:006.340,     0.06477
   00:006.360,     0.05993
   00:006.380,     0.05710
   00:006.400,     0.05394
   00:006.420,     0.05094
   00:006.440,     0.04930
   00:006.460,     0.04877
   00:006.480,     0.04834
   00:006.500,     0.04587
   00:006.520,     0.04272
   00:006.540,     0.04128
   00:006.560,     0.04104
   00:006.580,     0.04055
   00:006.600,     0.03991
   00:006.620,     0.03888
   00:006.640,     0.03857
   00:006.660,     0.03812
   00:006.680,     0.03543
   00:006.700,     0.03306
   00:006.720,     0.03092
   00:006.740,     0.02743
   00:006.760,     0.02587
   00:006.780,     0.02528
   00:006.800,     0.02383
   00:006.820,     0.02223
   00:006.840,     0.02082
   00:006.860,     0.02058
   00:006.880,     0.02011
   00:006.900,     0.01943
   00:006.920,     0.01799
   00:006.940,     0.01582
   00:006.960,     0.01497
   00:006.980,     0.01359
   00:007.000,     0.01110
   00:007.020,     0.01033
   00:007.040,     0.01016
   00:007.060,     0.00890
   00:007.080,     0.00821
   00:007.100,     0.00820
   00:007.120,     0.00826
   00:007.140,     0.00898
   00:007.160,     0.00892
   00:007.180,     0.00772
   00:007.200,     0.00776
   00:007.220,     0.00728
   00:007.240,     0.00651
   00:007.260,     0.00670
   00:007.280,     0.00659
   00:007.300,     0.00551
   00:007.320,     0.00378
   00:007.340,     0.00463
   00:007.360,     0.00445
   00:007.380,     0.00390
   00:007.400,     0.00304
   00:007.420,     0.00102
