<WFATester Graph 1.00 1,35.000,40.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1845,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     4.14860
   00:000.120,     4.16261
   00:000.140,     4.19720
   00:000.160,     4.19016
   00:000.180,     4.19168
   00:000.200,     4.25470
   00:000.220,     4.26925
   00:000.240,     4.29446
   00:000.260,     4.31768
   00:000.280,     4.33251
   00:000.300,     4.34834
   00:000.320,     4.36578
   00:000.340,     4.38260
   00:000.360,     4.39428
   00:000.380,     4.40676
   00:000.400,     4.42317
   00:000.420,     4.43834
   00:000.440,     4.44886
   00:000.460,     4.45951
   00:000.480,     4.47172
   00:000.500,     4.48182
   00:000.520,     4.49144
   00:000.540,     4.50330
   00:000.560,     4.51334
   00:000.580,     4.52354
   00:000.600,     4.53642
   00:000.620,     4.54573
   00:000.640,     4.55305
   00:000.660,     4.55959
   00:000.680,     4.56439
   00:000.700,     4.57124
   00:000.720,     4.57521
   00:000.740,     4.57596
   00:000.760,     4.58135
   00:000.780,     4.58663
   00:000.800,     4.58657
   00:000.820,     4.58503
   00:000.840,     4.58328
   00:000.860,     4.58225
   00:000.880,     4.58398
   00:000.900,     4.58657
   00:000.920,     4.59300
   00:000.940,     4.59789
   00:000.960,     4.60000
   00:000.980,     4.60519
   00:001.000,     4.61659
   00:001.020,     4.62808
   00:001.040,     4.63430
   00:001.060,     4.64217
   00:001.080,     4.65528
   00:001.100,     4.66584
   00:001.120,     4.67738
   00:001.140,     4.68799
   00:001.160,     4.69910
   00:001.180,     4.71125
   00:001.200,     4.71846
   00:001.220,     4.72494
   00:001.240,     4.72970
   00:001.260,     4.73621
   00:001.280,     4.74052
   00:001.300,     4.74326
   00:001.320,     4.74478
   00:001.340,     4.74675
   00:001.360,     4.75307
   00:001.380,     4.75283
   00:001.400,     4.75372
   00:001.420,     4.75623
   00:001.440,     4.75892
   00:001.460,     4.76167
   00:001.480,     4.76392
   00:001.500,     4.76289
   00:001.520,     4.76387
   00:001.540,     4.76854
   00:001.560,     4.77162
   00:001.580,     4.77016
   00:001.600,     4.76943
   00:001.620,     4.77127
   00:001.640,     4.77151
   00:001.660,     4.76744
   00:001.680,     4.76630
   00:001.700,     4.75814
   00:001.720,     4.70788
   00:001.740,     4.60914
   00:001.760,     4.50221
   00:001.780,     4.42284
   00:001.800,     4.32154
   00:001.820,     4.06810
   00:001.840,     3.54913
   00:001.860,     2.81989
   00:001.880,     2.10197
   00:001.900,     1.53659
   00:001.920,     1.12099
   00:001.940,     0.82230
   00:001.960,     0.61730
   00:001.980,     0.48067
   00:002.000,     0.38933
   00:002.020,     0.32753
   00:002.040,     0.28486
   00:002.060,     0.25497
   00:002.080,     0.23453
   00:002.100,     0.21943
   00:002.120,     0.20691
   00:002.140,     0.19936
   00:002.160,     0.19362
   00:002.180,     0.18890
   00:002.200,     0.18499
   00:002.220,     0.18057
   00:002.240,     0.17587
   00:002.260,     0.17351
   00:002.280,     0.17183
   00:002.300,     0.16959
   00:002.320,     0.16722
   00:002.340,     0.16526
   00:002.360,     0.16403
   00:002.380,     0.16223
   00:002.400,     0.16073
   00:002.420,     0.15937
   00:002.440,     0.15895
   00:002.460,     0.15786
   00:002.480,     0.15672
   00:002.500,     0.15689
   00:002.520,     0.15638
   00:002.540,     0.15349
   00:002.560,     0.15274
   00:002.580,     0.15292
   00:002.600,     0.15187
   00:002.620,     0.15008
   00:002.640,     0.14951
   00:002.660,     0.14862
   00:002.680,     0.14801
   00:002.700,     0.14770
   00:002.720,     0.14627
   00:002.740,     0.14436
   00:002.760,     0.14452
   00:002.780,     0.14492
   00:002.800,     0.14441
   00:002.820,     0.14294
   00:002.840,     0.14184
   00:002.860,     0.14299
   00:002.880,     0.14408
   00:002.900,     0.14240
   00:002.920,     0.14117
   00:002.940,     0.14188
   00:002.960,     0.14139
   00:002.980,     0.13930
   00:003.000,     0.13867
   00:003.020,     0.13861
   00:003.040,     0.13906
   00:003.060,     0.13985
   00:003.080,     0.13944
   00:003.100,     0.13841
   00:003.120,     0.13865
   00:003.140,     0.13917
   00:003.160,     0.13831
   00:003.180,     0.13782
   00:003.200,     0.13904
   00:003.220,     0.13814
   00:003.240,     0.13696
   00:003.260,     0.13570
   00:003.280,     0.13610
   00:003.300,     0.13687
   00:003.320,     0.13620
   00:003.340,     0.13564
   00:003.360,     0.13507
   00:003.380,     0.13471
   00:003.400,     0.13398
   00:003.420,     0.13341
   00:003.440,     0.13315
   00:003.460,     0.13359
   00:003.480,     0.13454
   00:003.500,     0.13344
   00:003.520,     0.13303
   00:003.540,     0.13340
   00:003.560,     0.13167
   00:003.580,     0.13214
   00:003.600,     0.13371
   00:003.620,     0.13427
   00:003.640,     0.13339
   00:003.660,     0.13218
   00:003.680,     0.13278
   00:003.700,     0.13309
   00:003.720,     0.13186
   00:003.740,     0.13196
   00:003.760,     0.13351
   00:003.780,     0.13315
   00:003.800,     0.13269
   00:003.820,     0.13464
   00:003.840,     0.13526
   00:003.860,     0.13332
   00:003.880,     0.13340
   00:003.900,     0.13363
   00:003.920,     0.13313
   00:003.940,     0.13648
   00:003.960,     0.14346
   00:003.980,     0.15148
   00:004.000,     0.16042
   00:004.020,     0.17656
   00:004.040,     0.21293
   00:004.060,     0.28446
   00:004.080,     0.40663
   00:004.100,     0.58964
   00:004.120,     0.83700
   00:004.140,     1.13647
   00:004.160,     1.46314
   00:004.180,     1.80108
   00:004.200,     2.14206
   00:004.220,     2.47060
   00:004.240,     2.75877
   00:004.260,     2.98866
   00:004.280,     3.17572
   00:004.300,     3.33273
   00:004.320,     3.45812
   00:004.340,     3.56006
   00:004.360,     3.64839
   00:004.380,     3.72533
   00:004.400,     3.78848
   00:004.420,     3.83758
   00:004.440,     3.87536
   00:004.460,     3.91149
   00:004.480,     3.94658
   00:004.500,     3.97875
   00:004.520,     4.00983
   00:004.540,     4.03903
   00:004.560,     4.06519
   00:004.580,     4.09003
   00:004.600,     4.11369
   00:004.620,     4.13465
   00:004.640,     4.15212
   00:004.660,     4.16648
   00:004.680,     4.18098
   00:004.700,     4.19166
   00:004.720,     4.20279
   00:004.740,     4.21554
   00:004.760,     4.22875
   00:004.780,     4.24256
   00:004.800,     4.25858
   00:004.820,     4.27601
   00:004.840,     4.29290
   00:004.860,     4.30950
   00:004.880,     4.32600
   00:004.900,     4.34165
   00:004.920,     4.35783
   00:004.940,     4.37555
   00:004.960,     4.39185
   00:004.980,     4.40598
   00:005.000,     4.41849
   00:005.020,     4.42999
   00:005.040,     4.44095
   00:005.060,     4.44593
   00:005.080,     4.44962
   00:005.100,     4.45644
   00:005.120,     4.46337
   00:005.140,     4.47175
   00:005.160,     4.48116
   00:005.180,     4.49012
   00:005.200,     4.49855
   00:005.220,     4.51026
   00:005.240,     4.51960
   00:005.260,     4.52767
   00:005.280,     4.53518
   00:005.300,     4.54087
   00:005.320,     4.54793
   00:005.340,     4.55497
   00:005.360,     4.56442
   00:005.380,     4.57345
   00:005.400,     4.58165
   00:005.420,     4.58952
   00:005.440,     4.59727
   00:005.460,     4.60611
   00:005.480,     4.61611
   00:005.500,     4.62540
   00:005.520,     4.63091
   00:005.540,     4.63317
   00:005.560,     4.63384
   00:005.580,     4.63800
   00:005.600,     4.64211
   00:005.620,     4.64576
   00:005.640,     4.64950
   00:005.660,     4.65061
   00:005.680,     4.65238
   00:005.700,     4.65508
   00:005.720,     4.65656
   00:005.740,     4.65730
   00:005.760,     4.66018
   00:005.780,     4.66755
   00:005.800,     4.67394
   00:005.820,     4.67783
   00:005.840,     4.68223
   00:005.860,     4.68783
   00:005.880,     4.69340
   00:005.900,     4.70188
   00:005.920,     4.70912
   00:005.940,     4.71549
   00:005.960,     4.72403
   00:005.980,     4.73290
   00:006.000,     4.73928
   00:006.020,     4.74601
   00:006.040,     4.75366
   00:006.060,     4.75873
   00:006.080,     4.76452
   00:006.100,     4.77144
   00:006.120,     4.77688
   00:006.140,     4.78018
   00:006.160,     4.78238
   00:006.180,     4.78392
   00:006.200,     4.78638
   00:006.220,     4.78807
   00:006.240,     4.78975
   00:006.260,     4.78878
   00:006.280,     4.79018
   00:006.300,     4.79116
   00:006.320,     4.78767
   00:006.340,     4.78661
   00:006.360,     4.78623
   00:006.380,     4.78580
   00:006.400,     4.78685
   00:006.420,     4.78740
   00:006.440,     4.78698
   00:006.460,     4.78938
   00:006.480,     4.78908
   00:006.500,     4.78712
   00:006.520,     4.78674
   00:006.540,     4.78533
   00:006.560,     4.78382
   00:006.580,     4.78399
   00:006.600,     4.78466
   00:006.620,     4.78132
   00:006.640,     4.78040
   00:006.660,     4.77877
   00:006.680,     4.77993
   00:006.700,     4.77895
   00:006.720,     4.77723
   00:006.740,     4.77826
   00:006.760,     4.77945
   00:006.780,     4.77369
   00:006.800,     4.74464
   00:006.820,     4.60216
   00:006.840,     4.14202
   00:006.860,     3.31733
   00:006.880,     2.41124
   00:006.900,     1.68962
   00:006.920,     1.19113
   00:006.940,     0.85920
   00:006.960,     0.64167
   00:006.980,     0.49845
   00:007.000,     0.40261
   00:007.020,     0.33899
   00:007.040,     0.29573
   00:007.060,     0.26510
   00:007.080,     0.24306
   00:007.100,     0.22770
   00:007.120,     0.21653
   00:007.140,     0.20671
   00:007.160,     0.20009
   00:007.180,     0.19417
   00:007.200,     0.18922
   00:007.220,     0.18600
   00:007.240,     0.18381
   00:007.260,     0.18111
   00:007.280,     0.17771
   00:007.300,     0.17447
   00:007.320,     0.17241
   00:007.340,     0.17249
   00:007.360,     0.17080
   00:007.380,     0.16943
   00:007.400,     0.16724
   00:007.420,     0.16598
