<WFATester Graph 1.00 1,35.000,40.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1790,2,0,12,5,t,1,12,5,f>
        Temps,        CO2%
   00:000.000,     0.00000
   00:000.020,     0.00000
   00:000.040,     0.00000
   00:000.060,     0.00000
   00:000.080,     0.00000
   00:000.100,     0.00000
   00:000.120,     0.78564
   00:000.140,     0.78372
   00:000.160,     0.80035
   00:000.180,     0.79273
   00:000.200,     0.78937
   00:000.220,     0.78608
   00:000.240,     0.77939
   00:000.260,     0.77822
   00:000.280,     0.77844
   00:000.300,     0.77557
   00:000.320,     0.77486
   00:000.340,     0.77432
   00:000.360,     0.77233
   00:000.380,     0.77154
   00:000.400,     0.77170
   00:000.420,     0.77104
   00:000.440,     0.77012
   00:000.460,     0.76907
   00:000.480,     0.76772
   00:000.500,     0.76631
   00:000.520,     0.76600
   00:000.540,     0.76717
   00:000.560,     0.76656
   00:000.580,     0.76385
   00:000.600,     0.76358
   00:000.620,     0.76457
   00:000.640,     0.76425
   00:000.660,     0.76274
   00:000.680,     0.76166
   00:000.700,     0.76188
   00:000.720,     0.76223
   00:000.740,     0.76264
   00:000.760,     0.76276
   00:000.780,     0.76397
   00:000.800,     0.76852
   00:000.820,     0.77569
   00:000.840,     0.78536
   00:000.860,     0.80017
   00:000.880,     0.83911
   00:000.900,     0.94296
   00:000.920,     1.14209
   00:000.940,     1.43693
   00:000.960,     1.80850
   00:000.980,     2.22163
   00:001.000,     2.63535
   00:001.020,     3.02252
   00:001.040,     3.37161
   00:001.060,     3.67729
   00:001.080,     3.93427
   00:001.100,     4.13898
   00:001.120,     4.29644
   00:001.140,     4.41908
   00:001.160,     4.51913
   00:001.180,     4.59618
   00:001.200,     4.65698
   00:001.220,     4.71073
   00:001.240,     4.75455
   00:001.260,     4.78497
   00:001.280,     4.81628
   00:001.300,     4.85023
   00:001.320,     4.87962
   00:001.340,     4.90832
   00:001.360,     4.93903
   00:001.380,     4.96964
   00:001.400,     4.99808
   00:001.420,     5.02571
   00:001.440,     5.05226
   00:001.460,     5.07936
   00:001.480,     5.10262
   00:001.500,     5.12058
   00:001.520,     5.13875
   00:001.540,     5.15528
   00:001.560,     5.17007
   00:001.580,     5.18488
   00:001.600,     5.19787
   00:001.620,     5.21011
   00:001.640,     5.22107
   00:001.660,     5.23249
   00:001.680,     5.24361
   00:001.700,     5.25419
   00:001.720,     5.26435
   00:001.740,     5.27290
   00:001.760,     5.27920
   00:001.780,     5.28918
   00:001.800,     5.30162
   00:001.820,     5.30853
   00:001.840,     5.31364
   00:001.860,     5.32033
   00:001.880,     5.32885
   00:001.900,     5.33965
   00:001.920,     5.34842
   00:001.940,     5.35485
   00:001.960,     5.36633
   00:001.980,     5.37583
   00:002.000,     5.37752
   00:002.020,     5.38270
   00:002.040,     5.39028
   00:002.060,     5.39655
   00:002.080,     5.40298
   00:002.100,     5.40913
   00:002.120,     5.41292
   00:002.140,     5.41733
   00:002.160,     5.42562
   00:002.180,     5.43332
   00:002.200,     5.44023
   00:002.220,     5.44184
   00:002.240,     5.44225
   00:002.260,     5.44790
   00:002.280,     5.45772
   00:002.300,     5.46765
   00:002.320,     5.47852
   00:002.340,     5.48674
   00:002.360,     5.49289
   00:002.380,     5.49903
   00:002.400,     5.50598
   00:002.420,     5.51520
   00:002.440,     5.52600
   00:002.460,     5.53813
   00:002.480,     5.54376
   00:002.500,     5.54769
   00:002.520,     5.55312
   00:002.540,     5.55907
   00:002.560,     5.56820
   00:002.580,     5.57640
   00:002.600,     5.57725
   00:002.620,     5.57518
   00:002.640,     5.57172
   00:002.660,     5.56951
   00:002.680,     5.56870
   00:002.700,     5.56544
   00:002.720,     5.56268
   00:002.740,     5.56292
   00:002.760,     5.55483
   00:002.780,     5.54863
   00:002.800,     5.54793
   00:002.820,     5.55167
   00:002.840,     5.56180
   00:002.860,     5.57571
   00:002.880,     5.58976
   00:002.900,     5.60459
   00:002.920,     5.61393
   00:002.940,     5.62542
   00:002.960,     5.64146
   00:002.980,     5.65255
   00:003.000,     5.66079
   00:003.020,     5.67308
   00:003.040,     5.68554
   00:003.060,     5.69547
   00:003.080,     5.70752
   00:003.100,     5.71966
   00:003.120,     5.73122
   00:003.140,     5.73828
   00:003.160,     5.74385
   00:003.180,     5.74929
   00:003.200,     5.75476
   00:003.220,     5.75896
   00:003.240,     5.76210
   00:003.260,     5.75504
   00:003.280,     5.69305
   00:003.300,     5.44879
   00:003.320,     4.90057
   00:003.340,     4.15543
   00:003.360,     3.44949
   00:003.380,     2.89133
   00:003.400,     2.51683
   00:003.420,     2.31889
   00:003.440,     2.15431
   00:003.460,     1.89517
   00:003.480,     1.59917
   00:003.500,     1.35865
   00:003.520,     1.18777
   00:003.540,     1.06880
   00:003.560,     0.98657
   00:003.580,     0.93370
   00:003.600,     0.89571
   00:003.620,     0.86808
   00:003.640,     0.84994
   00:003.660,     0.83924
   00:003.680,     0.83064
   00:003.700,     0.82280
   00:003.720,     0.81699
   00:003.740,     0.81339
   00:003.760,     0.80967
   00:003.780,     0.80619
   00:003.800,     0.80266
   00:003.820,     0.79962
   00:003.840,     0.79712
   00:003.860,     0.79481
   00:003.880,     0.79384
   00:003.900,     0.79298
   00:003.920,     0.79125
   00:003.940,     0.78958
   00:003.960,     0.78819
   00:003.980,     0.78711
   00:004.000,     0.78674
   00:004.020,     0.78504
   00:004.040,     0.78215
   00:004.060,     0.78253
   00:004.080,     0.78295
   00:004.100,     0.78117
   00:004.120,     0.78110
   00:004.140,     0.77946
   00:004.160,     0.77641
   00:004.180,     0.77702
   00:004.200,     0.77697
   00:004.220,     0.77474
   00:004.240,     0.77442
   00:004.260,     0.77357
   00:004.280,     0.77315
   00:004.300,     0.77198
   00:004.320,     0.77149
   00:004.340,     0.77189
   00:004.360,     0.77258
   00:004.380,     0.77201
   00:004.400,     0.77000
   00:004.420,     0.76893
   00:004.440,     0.76838
   00:004.460,     0.76829
   00:004.480,     0.76937
   00:004.500,     0.77000
   00:004.520,     0.76961
   00:004.540,     0.76840
   00:004.560,     0.76700
   00:004.580,     0.76747
   00:004.600,     0.76825
   00:004.620,     0.76910
   00:004.640,     0.76981
   00:004.660,     0.77027
   00:004.680,     0.77010
   00:004.700,     0.76838
   00:004.720,     0.77242
   00:004.740,     0.78017
   00:004.760,     0.79981
   00:004.780,     0.85638
   00:004.800,     0.99166
   00:004.820,     1.23676
   00:004.840,     1.58417
   00:004.860,     1.99059
   00:004.880,     2.40991
   00:004.900,     2.81223
   00:004.920,     3.17451
   00:004.940,     3.48773
   00:004.960,     3.75118
   00:004.980,     3.96409
   00:005.000,     4.13470
   00:005.020,     4.26989
   00:005.040,     4.37430
   00:005.060,     4.45744
   00:005.080,     4.52809
   00:005.100,     4.58778
   00:005.120,     4.63452
   00:005.140,     4.67664
   00:005.160,     4.71646
   00:005.180,     4.74985
   00:005.200,     4.77950
   00:005.220,     4.80367
   00:005.240,     4.82783
   00:005.260,     4.85295
   00:005.280,     4.87102
   00:005.300,     4.89094
   00:005.320,     4.91070
   00:005.340,     4.92650
   00:005.360,     4.94079
   00:005.380,     4.95467
   00:005.400,     4.96936
   00:005.420,     4.98411
   00:005.440,     5.00001
   00:005.460,     5.01329
   00:005.480,     5.02819
   00:005.500,     5.04231
   00:005.520,     5.05299
   00:005.540,     5.06621
   00:005.560,     5.08111
   00:005.580,     5.09385
   00:005.600,     5.10826
   00:005.620,     5.12079
   00:005.640,     5.13321
   00:005.660,     5.14668
   00:005.680,     5.15841
   00:005.700,     5.17025
   00:005.720,     5.18207
   00:005.740,     5.19648
   00:005.760,     5.21024
   00:005.780,     5.21814
   00:005.800,     5.22685
   00:005.820,     5.23928
   00:005.840,     5.24966
   00:005.860,     5.25703
   00:005.880,     5.26696
   00:005.900,     5.27692
   00:005.920,     5.28149
   00:005.940,     5.28515
   00:005.960,     5.29244
   00:005.980,     5.30011
   00:006.000,     5.30756
   00:006.020,     5.31735
   00:006.040,     5.32402
   00:006.060,     5.32950
   00:006.080,     5.33378
   00:006.100,     5.33478
   00:006.120,     5.34051
   00:006.140,     5.34473
   00:006.160,     5.34575
   00:006.180,     5.34689
   00:006.200,     5.35082
   00:006.220,     5.35899
   00:006.240,     5.36346
   00:006.260,     5.37051
   00:006.280,     5.38072
   00:006.300,     5.38790
   00:006.320,     5.39434
   00:006.340,     5.40126
   00:006.360,     5.40313
   00:006.380,     5.39892
   00:006.400,     5.39612
   00:006.420,     5.40038
   00:006.440,     5.40985
   00:006.460,     5.41660
   00:006.480,     5.41897
   00:006.500,     5.42266
   00:006.520,     5.42836
   00:006.540,     5.43267
   00:006.560,     5.43852
   00:006.580,     5.44063
   00:006.600,     5.44476
   00:006.620,     5.45613
   00:006.640,     5.46831
   00:006.660,     5.47433
   00:006.680,     5.48346
   00:006.700,     5.49789
   00:006.720,     5.50937
   00:006.740,     5.52001
   00:006.760,     5.52874
   00:006.780,     5.53483
   00:006.800,     5.54477
   00:006.820,     5.55130
   00:006.840,     5.55542
   00:006.860,     5.56311
   00:006.880,     5.56671
   00:006.900,     5.56097
   00:006.920,     5.51840
   00:006.940,     5.33193
   00:006.960,     4.88469
   00:006.980,     4.25208
   00:007.000,     3.67698
   00:007.020,     3.32011
   00:007.040,     3.13393
   00:007.060,     2.89301
   00:007.080,     2.47875
   00:007.100,     2.01788
   00:007.120,     1.64101
   00:007.140,     1.37453
   00:007.160,     1.19429
   00:007.180,     1.07309
   00:007.200,     0.99180
   00:007.220,     0.93747
   00:007.240,     0.90003
   00:007.260,     0.87393
   00:007.280,     0.85586
   00:007.300,     0.84313
   00:007.320,     0.83453
   00:007.340,     0.82717
   00:007.360,     0.82044
   00:007.380,     0.81513
   00:007.400,     0.81081
   00:007.420,     0.80711
