<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  1720,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:010.800,     5.15647,     0.27293,    14.18396
   00:010.820,     5.17690,     0.27548,    14.16715
   00:010.840,     5.19177,     0.27344,    14.15035
   00:010.860,     5.20596,     0.27295,    14.15035
   00:010.880,     5.21501,     0.27062,    14.13914
   00:010.900,     5.22178,     0.26306,    14.13914
   00:010.920,     5.23233,     0.25732,    14.15035
   00:010.940,     5.24170,     0.25423,    14.16155
   00:010.960,     5.24986,     0.25858,    14.15035
   00:010.980,     5.25771,     0.27215,    14.16715
   00:011.000,     5.26625,     0.28436,    14.16155
   00:011.020,     5.28219,     0.28640,    14.16155
   00:011.040,     5.30438,     0.28381,    14.12794
   00:011.060,     5.31975,     0.28117,    14.09993
   00:011.080,     5.33022,     0.27681,    14.05511
   00:011.100,     5.34963,     0.26957,    14.03830
   00:011.120,     5.36988,     0.25926,    14.00469
   00:011.140,     5.38829,     0.23643,    13.97108
   00:011.160,     5.39884,     0.20704,    13.92066
   00:011.180,     5.40681,     0.19814,    13.89265
   00:011.200,     5.41961,     0.21446,    13.85904
   00:011.220,     5.43285,     0.23836,    13.84784
   00:011.240,     5.43882,     0.25297,    13.83663
   00:011.260,     5.44459,     0.24695,    13.82543
   00:011.280,     5.44988,     0.23602,    13.81422
   00:011.300,     5.45139,     0.23344,    13.81422
   00:011.320,     5.45108,     0.22981,    13.80302
   00:011.340,     5.45152,     0.21849,    13.82543
   00:011.360,     5.45170,     0.21501,    13.82543
   00:011.380,     5.45350,     0.22244,    13.84784
   00:011.400,     5.45336,     0.22929,    13.84784
   00:011.420,     5.45740,     0.22404,    13.84784
   00:011.440,     5.46575,     0.20209,    13.83663
   00:011.460,     5.47154,     0.17635,    13.84784
   00:011.480,     5.47382,     0.15795,    13.83103
   00:011.500,     5.47930,     0.14628,    13.82543
   00:011.520,     5.48898,     0.13265,    13.82543
   00:011.540,     5.49818,     0.10964,    13.80302
   00:011.560,     5.50630,     0.08256,    13.79182
   00:011.580,     5.51459,     0.00000,    13.78621
   00:011.600,     5.52223,     0.00000,    13.76941
   00:011.620,     5.52893,     0.00000,    13.75820
   00:011.640,     5.53443,     0.00000,    13.73579
   00:011.660,     5.53924,     0.00000,    13.72459
   00:011.680,     5.54266,     0.00000,    13.71339
   00:011.700,     5.54671,     0.00000,    13.71339
   00:011.720,     5.55269,     0.00000,    13.68538
   00:011.740,     5.56153,    -0.15504,    13.68538
   00:011.760,     5.56700,    -0.23547,    13.66857
   00:011.780,     5.56832,    -0.32628,    13.66857
   00:011.800,     5.57407,    -0.39640,    13.65176
   00:011.820,     5.57899,    -0.44191,    13.66857
   00:011.840,     5.57958,    -0.47106,    13.65176
   00:011.860,     5.58296,    -0.49085,    13.62375
   00:011.880,     5.59015,    -0.50741,    13.63496
   00:011.900,     5.59603,    -0.52378,    13.62936
   00:011.920,     5.59997,    -0.54858,    13.61255
   00:011.940,     5.60245,    -0.58060,    13.62375
   00:011.960,     5.60527,    -0.60555,    13.60135
   00:011.980,     5.60550,    -0.61712,    13.60135
   00:012.000,     5.60687,    -0.62379,    13.59014
   00:012.020,     5.60809,    -0.62988,    13.60135
   00:012.040,     5.60707,    -0.62917,    13.60135
   00:012.060,     5.60766,    -0.62362,    13.59014
   00:012.080,     5.60566,    -0.62575,    13.60135
   00:012.100,     5.60379,    -0.63169,    13.60135
   00:012.120,     5.60451,    -0.63910,    13.59014
   00:012.140,     5.60384,    -0.66946,    13.60135
   00:012.160,     5.60118,    -0.71782,    13.60135
   00:012.180,     5.59484,    -0.74856,    13.59014
   00:012.200,     5.55540,    -0.74708,    13.57894
   00:012.220,     5.41710,    -0.73737,    13.61255
   00:012.240,     5.02315,    -0.74604,    13.67417
   00:012.260,     4.21541,    -0.77003,    13.91506
   00:012.280,     3.14072,    -0.78156,    14.55369
   00:012.300,     2.16784,    -0.76797,    15.76373
   00:012.320,     1.47963,    -0.74922,    17.26508
   00:012.340,     1.03442,    -0.74586,    18.58716
   00:012.360,     0.74496,    -0.74882,    19.50029
   00:012.380,     0.55615,    -0.74581,    20.04369
   00:012.400,     0.43378,    -0.73643,    20.34059
   00:012.420,     0.35147,    -0.73458,    20.50305
   00:012.440,     0.29613,    -0.74524,    20.59829
   00:012.460,     0.25745,    -0.75225,    20.65991
   00:012.480,     0.22946,    -0.74970,    20.68232
   00:012.500,     0.20976,    -0.73743,    20.70473
   00:012.520,     0.19561,    -0.72629,    20.74954
   00:012.540,     0.18337,    -0.73082,    20.73834
   00:012.560,     0.17436,    -0.74406,    20.74954
   00:012.580,     0.16781,    -0.75155,    20.72713
   00:012.600,     0.16017,    -0.75440,    20.72713
   00:012.620,     0.15515,    -0.76257,    20.72153
   00:012.640,     0.15534,    -0.76580,    20.71593
   00:012.660,     0.16161,    -0.75579,    20.70473
   00:012.680,     0.18200,    -0.74506,    20.69352
   00:012.700,     0.21762,    -0.74037,    20.65991
   00:012.720,     0.24588,    -0.73578,    20.62630
   00:012.740,     0.24389,    -0.72711,    20.57028
   00:012.760,     0.21997,    -0.71033,    20.52546
   00:012.780,     0.19259,    -0.68579,    20.51426
   00:012.800,     0.17101,    -0.65864,    20.55347
   00:012.820,     0.15535,    -0.62543,    20.59268
   00:012.840,     0.14461,    -0.58152,    20.62069
   00:012.860,     0.13811,    -0.54217,    20.62069
   00:012.880,     0.13352,    -0.52328,    20.62630
   00:012.900,     0.13070,    -0.51743,    20.63750
   00:012.920,     0.12709,    -0.51542,    20.62630
   00:012.940,     0.12325,    -0.52417,    20.63750
   00:012.960,     0.12154,    -0.53964,    20.62630
   00:012.980,     0.11981,    -0.53918,    20.63750
   00:013.000,     0.11783,    -0.51844,    20.63750
   00:013.020,     0.11656,    -0.48686,    20.62630
   00:013.040,     0.11518,    -0.44498,    20.62630
   00:013.060,     0.11427,    -0.39849,    20.62630
   00:013.080,     0.11403,    -0.36122,    20.62630
   00:013.100,     0.11339,    -0.32782,    20.61509
   00:013.120,     0.11209,    -0.29489,    20.63750
   00:013.140,     0.11181,    -0.26755,    20.63750
   00:013.160,     0.11152,    -0.23327,    20.62069
   00:013.180,     0.11129,    -0.16588,    20.62630
   00:013.200,     0.10986,     0.00000,    20.63750
   00:013.220,     0.10845,     0.14181,    20.62630
   00:013.240,     0.10826,     0.16984,    20.61509
   00:013.260,     0.10813,     0.19972,    20.63750
   00:013.280,     0.10754,     0.22703,    20.62630
   00:013.300,     0.10669,     0.25444,    20.63190
   00:013.320,     0.10643,     0.29014,    20.63190
   00:013.340,     0.10651,     0.31469,    20.63750
   00:013.360,     0.10551,     0.32585,    20.63750
   00:013.380,     0.10449,     0.34609,    20.62630
   00:013.400,     0.10488,     0.36887,    20.62630
   00:013.420,     0.10492,     0.36782,    20.62630
   00:013.440,     0.10449,     0.35536,    20.64310
   00:013.460,     0.10374,     0.36289,    20.63750
   00:013.480,     0.10348,     0.38449,    20.63750
   00:013.500,     0.10347,     0.39634,    20.64310
   00:013.520,     0.10296,     0.39526,    20.63750
   00:013.540,     0.10151,     0.39307,    20.63750
   00:013.560,     0.10155,     0.39773,    20.63190
   00:013.580,     0.10183,     0.40239,    20.62630
   00:013.600,     0.10047,     0.40913,    20.63750
   00:013.620,     0.10035,     0.41797,    20.65991
   00:013.640,     0.10114,     0.43380,    20.63750
   00:013.660,     0.10149,     0.45226,    20.65991
   00:013.680,     0.10174,     0.46136,    20.64870
   00:013.700,     0.10180,     0.46491,    20.62069
   00:013.720,     0.10128,     0.46906,    20.63750
   00:013.740,     0.10169,     0.46944,    20.64310
   00:013.760,     0.10188,     0.46781,    20.65991
   00:013.780,     0.10051,     0.45747,    20.64870
   00:013.800,     0.10159,     0.43842,    20.65991
   00:013.820,     0.10671,     0.42716,    20.65991
   00:013.840,     0.11439,     0.42642,    20.65431
   00:013.860,     0.12260,     0.43166,    20.63750
   00:013.880,     0.13028,     0.45161,    20.62630
   00:013.900,     0.13560,     0.48350,    20.62630
   00:013.920,     0.14060,     0.51254,    20.61509
   00:013.940,     0.15569,     0.53481,    20.63190
   00:013.960,     0.19237,     0.53558,    20.59268
   00:013.980,     0.25930,     0.51640,    20.59268
   00:014.000,     0.36160,     0.50364,    20.54787
   00:014.020,     0.49978,     0.48857,    20.44703
   00:014.040,     0.66783,     0.45629,    20.26777
   00:014.060,     0.85739,     0.43860,    20.05489
   00:014.080,     1.07072,     0.44148,    19.78599
   00:014.100,     1.31481,     0.43458,    19.48348
   00:014.120,     1.57669,     0.42623,    19.15296
   00:014.140,     1.83237,     0.43688,    18.75522
   00:014.160,     2.07719,     0.46510,    18.36307
   00:014.180,     2.32470,     0.48649,    17.97093
   00:014.200,     2.58526,     0.49181,    17.63481
   00:014.220,     2.85231,     0.49085,    17.29869
   00:014.240,     3.11463,     0.48993,    16.96257
   00:014.260,     3.36743,     0.49149,    16.59283
   00:014.280,     3.59231,     0.49068,    16.27352
   00:014.300,     3.77677,     0.48487,    15.96540
   00:014.320,     3.93507,     0.48929,    15.73012
   00:014.340,     4.07922,     0.49940,    15.53965
   00:014.360,     4.20943,     0.51350,    15.37159
   00:014.380,     4.32710,     0.52659,    15.24834
   00:014.400,     4.43222,     0.52469,    15.13070
   00:014.420,     4.52449,     0.51394,    15.02426
   00:014.440,     4.60796,     0.50203,    14.91222
   00:014.460,     4.68232,     0.49644,    14.84500
   00:014.480,     4.74437,     0.50203,    14.76657
   00:014.500,     4.79516,     0.50625,    14.71615
   00:014.520,     4.83111,     0.49167,    14.64332
   00:014.540,     4.86829,     0.46602,    14.59291
   00:014.560,     4.90416,     0.45207,    14.56490
   00:014.580,     4.92907,     0.44811,    14.54249
   00:014.600,     4.95351,     0.44305,    14.52008
   00:014.620,     4.98032,     0.44474,    14.50888
   00:014.640,     5.00506,     0.45133,    14.47526
   00:014.660,     5.02578,     0.44644,    14.45286
   00:014.680,     5.04209,     0.43896,    14.43605
   00:014.700,     5.05812,     0.44055,    14.43045
   00:014.720,     5.06854,     0.44445,    14.41364
   00:014.740,     5.07516,     0.44523,    14.40244
   00:014.760,     5.08066,     0.43949,    14.39683
   00:014.780,     5.08592,     0.42635,    14.40804
   00:014.800,     5.09261,     0.41460,    14.43045
   00:014.820,     5.10041,     0.41261,    14.41924
   00:014.840,     5.11008,     0.40607,    14.43045
   00:014.860,     5.12308,     0.39863,    14.43045
   00:014.880,     5.13755,     0.39991,    14.43045
   00:014.900,     5.15826,     0.40526,    14.39683
   00:014.920,     5.17795,     0.40625,    14.37443
   00:014.940,     5.19534,     0.39350,    14.32961
   00:014.960,     5.21671,     0.37482,    14.28479
   00:014.980,     5.23531,     0.36028,    14.25118
   00:015.000,     5.24615,     0.34934,    14.21757
   00:015.020,     5.26123,     0.34029,    14.18396
   00:015.040,     5.27755,     0.33512,    14.14474
   00:015.060,     5.28445,     0.33517,    14.12234
   00:015.080,     5.28996,     0.32221,    14.10553
   00:015.100,     5.29512,     0.29862,    14.11113
   00:015.120,     5.30118,     0.28951,    14.10553
   00:015.140,     5.30446,     0.30560,    14.09993
   00:015.160,     5.30873,     0.31967,    14.10553
   00:015.180,     5.31379,     0.31655,    14.10553
   00:015.200,     5.31713,     0.31031,    14.11673
   00:015.220,     5.31895,     0.30294,    14.10553
   00:015.240,     5.32234,     0.29226,    14.11673
   00:015.260,     5.32725,     0.28166,    14.11673
   00:015.280,     5.33208,     0.27425,    14.11673
   00:015.300,     5.33954,     0.27230,    14.11673
   00:015.320,     5.34748,     0.27242,    14.09433
   00:015.340,     5.35329,     0.27322,    14.09433
   00:015.360,     5.35912,     0.26968,    14.08312
   00:015.380,     5.36848,     0.25296,    14.07192
   00:015.400,     5.37858,     0.23908,    14.06071
   00:015.420,     5.38755,     0.23240,    14.04951
   00:015.440,     5.39327,     0.23008,    14.03830
   00:015.460,     5.39784,     0.22318,    14.01029
   00:015.480,     5.40418,     0.20536,    14.01029
   00:015.500,     5.41064,     0.17496,    13.99349
   00:015.520,     5.41691,     0.13391,    13.98228
   00:015.540,     5.42445,     0.09052,    13.96548
   00:015.560,     5.43046,     0.00000,    13.94867
   00:015.580,     5.43293,     0.00000,    13.94307
   00:015.600,     5.43677,     0.00000,    13.92626
   00:015.620,     5.43856,     0.00000,    13.93747
   00:015.640,     5.44392,     0.00000,    13.90946
   00:015.660,     5.45257,     0.07635,    13.91506
   00:015.680,     5.45595,     0.07729,    13.90946
   00:015.700,     5.45940,     0.00000,    13.89265
   00:015.720,     5.46222,     0.00000,    13.89265
   00:015.740,     5.46407,     0.08227,    13.88145
   00:015.760,     5.47010,     0.10219,    13.87585
   00:015.780,     5.47454,     0.11227,    13.87024
   00:015.800,     5.47259,     0.11336,    13.85904
   00:015.820,     5.47313,     0.11129,    13.87024
   00:015.840,     5.47337,     0.10680,    13.87024
   00:015.860,     5.47195,     0.10369,    13.87585
   00:015.880,     5.47418,     0.10927,    13.88145
   00:015.900,     5.47310,     0.11212,    13.89825
   00:015.920,     5.46849,     0.10722,    13.90946
   00:015.940,     5.46694,     0.09289,    13.91506
   00:015.960,     5.47009,     0.00000,    13.91506
   00:015.980,     5.47145,     0.00000,    13.91506
   00:016.000,     5.47315,    -0.13066,    13.92066
   00:016.020,     5.47148,    -0.19260,    13.90386
   00:016.040,     5.46992,    -0.27592,    13.91506
   00:016.060,     5.47414,    -0.37109,    13.91506
   00:016.080,     5.47421,    -0.44110,    13.91506
   00:016.100,     5.47164,    -0.47316,    13.91506
   00:016.120,     5.47394,    -0.47895,    13.91506
   00:016.140,     5.48164,    -0.48695,    13.91506
   00:016.160,     5.49287,    -0.50941,    13.90386
   00:016.180,     5.49366,    -0.54115,    13.90386
   00:016.200,     5.49269,    -0.57832,    13.88145
   00:016.220,     5.49835,    -0.61215,    13.87585
   00:016.240,     5.50259,    -0.63118,    13.87024
   00:016.260,     5.50393,    -0.63499,    13.85904
   00:016.280,     5.50644,    -0.63540,    13.85904
   00:016.300,     5.50958,    -0.63353,    13.85904
   00:016.320,     5.51470,    -0.62836,    13.84784
   00:016.340,     5.51956,    -0.63141,    13.81422
   00:016.360,     5.52216,    -0.64058,    13.80302
   00:016.380,     5.52378,    -0.64433,    13.80302
   00:016.400,     5.52581,    -0.64267,    13.79182
   00:016.420,     5.53075,    -0.64619,    13.78061
   00:016.440,     5.53199,    -0.66438,    13.75820
   00:016.460,     5.51993,    -0.69926,    13.75820
   00:016.480,     5.44754,    -0.73967,    13.75820
   00:016.500,     5.12889,    -0.77027,    13.78061
   00:016.520,     4.32733,    -0.78605,    13.94867
   00:016.540,     3.21284,    -0.78807,    14.48647
   00:016.560,     2.21599,    -0.78248,    15.68530
   00:016.580,     1.51515,    -0.77936,    17.18105
   00:016.600,     1.06090,    -0.78199,    18.50873
   00:016.620,     0.76448,    -0.78070,    19.44987
   00:016.640,     0.57164,    -0.77165,    19.98766
   00:016.660,     0.44617,    -0.76447,    20.29017
   00:016.680,     0.36624,    -0.76515,    20.44703
   00:016.700,     0.31302,    -0.77082,    20.57028
   00:016.720,     0.27389,    -0.77967,    20.61509
   00:016.740,     0.24621,    -0.78912,    20.63750
   00:016.760,     0.22464,    -0.79705,    20.66551
   00:016.780,     0.20627,    -0.80371,    20.67111
   00:016.800,     0.19420,    -0.80950,    20.67671
   00:016.820,     0.18423,    -0.81166,    20.69352
   00:016.840,     0.17526,    -0.80482,    20.69352
   00:016.860,     0.17125,    -0.79471,    20.68792
   00:016.880,     0.17159,    -0.78598,    20.68232
   00:016.900,     0.17786,    -0.77342,    20.65991
   00:016.920,     0.20085,    -0.75763,    20.65991
   00:016.940,     0.25053,    -0.74562,    20.63190
   00:016.960,     0.33071,    -0.73476,    20.59268
   00:016.980,     0.42926,    -0.72099,    20.48625
   00:017.000,     0.51386,    -0.72155,    20.37421
   00:017.020,     0.54593,    -0.74199,    20.25656
   00:017.040,     0.51039,    -0.74912,    20.14452
   00:017.060,     0.43382,    -0.73159,    20.12772
   00:017.080,     0.35221,    -0.70718,    20.18934
   00:017.100,     0.28304,    -0.69345,    20.30138
   00:017.120,     0.23305,    -0.69434,    20.40222
   00:017.140,     0.19915,    -0.70090,    20.48064
   00:017.160,     0.17457,    -0.70404,    20.54787
   00:017.180,     0.15646,    -0.69868,    20.55907
   00:017.200,     0.14596,    -0.68590,    20.58148
   00:017.220,     0.13933,    -0.66919,    20.58148
   00:017.240,     0.13368,    -0.64700,    20.59268
   00:017.260,     0.13076,    -0.62443,    20.61509
   00:017.280,     0.12769,    -0.62057,    20.60389
   00:017.300,     0.12427,    -0.63679,    20.60389
   00:017.320,     0.12263,    -0.64544,    20.60389
   00:017.340,     0.12143,    -0.63117,    20.60389
   00:017.360,     0.11939,    -0.61233,    20.60389
   00:017.380,     0.11893,    -0.61324,    20.60389
   00:017.400,     0.11776,    -0.61382,    20.62630
   00:017.420,     0.11629,    -0.58296,    20.59829
   00:017.440,     0.11718,    -0.52577,    20.61509
   00:017.460,     0.11728,    -0.46890,    20.61509
   00:017.480,     0.11525,    -0.41233,    20.60389
   00:017.500,     0.11319,    -0.34463,    20.59268
   00:017.520,     0.11342,    -0.24993,    20.61509
   00:017.540,     0.11374,    -0.13508,    20.62069
   00:017.560,     0.11345,     0.00000,    20.60389
   00:017.580,     0.11215,     0.17383,    20.61509
   00:017.600,     0.11165,     0.23631,    20.60389
   00:017.620,     0.11098,     0.29876,    20.60389
   00:017.640,     0.10911,     0.32926,    20.60389
   00:017.660,     0.10889,     0.33488,    20.62069
   00:017.680,     0.10905,     0.33580,    20.61509
   00:017.700,     0.10737,     0.34140,    20.59829
   00:017.720,     0.10711,     0.35610,    20.61509
   00:017.740,     0.10662,     0.37355,    20.62069
   00:017.760,     0.10627,     0.38876,    20.61509
   00:017.780,     0.10741,     0.40889,    20.61509
   00:017.800,     0.10697,     0.42576,    20.61509
   00:017.820,     0.10502,     0.42872,    20.61509
   00:017.840,     0.10463,     0.42203,    20.60389
   00:017.860,     0.10582,     0.42269,    20.62069
   00:017.880,     0.10646,     0.43719,    20.62069
   00:017.900,     0.10686,     0.45000,    20.62069
   00:017.920,     0.10688,     0.44955,    20.62069
   00:017.940,     0.10472,     0.44684,    20.62069
   00:017.960,     0.10331,     0.45486,    20.61509
   00:017.980,     0.10240,     0.47332,    20.62630
   00:018.000,     0.10316,     0.48984,    20.62630
   00:018.020,     0.10356,     0.50336,    20.62630
   00:018.040,     0.10417,     0.51110,    20.62069
   00:018.060,     0.10493,     0.50678,    20.62630
   00:018.080,     0.10437,     0.50374,    20.61509
   00:018.100,     0.10360,     0.50081,    20.62069
   00:018.120,     0.10497,     0.48463,    20.62630
   00:018.140,     0.10806,     0.47945,    20.62069
   00:018.160,     0.11333,     0.50771,    20.62630
   00:018.180,     0.11981,     0.54053,    20.63750
   00:018.200,     0.12610,     0.55347,    20.61509
   00:018.220,     0.13131,     0.55171,    20.61509
   00:018.240,     0.13602,     0.54194,    20.62069
   00:018.260,     0.13939,     0.53279,    20.59829
   00:018.280,     0.14577,     0.53358,    20.59829
   00:018.300,     0.15636,     0.53590,    20.60389
   00:018.320,     0.17269,     0.52638,    20.59829
   00:018.340,     0.20802,     0.51263,    20.57028
   00:018.360,     0.27332,     0.51869,    20.54227
   00:018.380,     0.38025,     0.52901,    20.50305
   00:018.400,     0.55006,     0.52722,    20.40222
   00:018.420,     0.78315,     0.53483,    20.22295
   00:018.440,     1.05483,     0.54769,    19.94285
   00:018.460,     1.33844,     0.54440,    19.56191
   00:018.480,     1.63252,     0.53300,    19.13616
   00:018.500,     1.93689,     0.53089,    18.71600
   00:018.520,     2.24852,     0.53515,    18.29025
   00:018.540,     2.57744,     0.53772,    17.85889
   00:018.560,     2.92381,     0.54034,    17.43314
   00:018.580,     3.24466,     0.54811,    16.96817
   00:018.600,     3.49801,     0.55665,    16.51440
   00:018.620,     3.69399,     0.56348,    16.17828
   00:018.640,     3.86118,     0.56669,    15.90938
   00:018.660,     4.01128,     0.55956,    15.71331
   00:018.680,     4.14616,     0.55379,    15.57886
   00:018.700,     4.26220,     0.55360,    15.43881
   00:018.720,     4.35746,     0.54918,    15.31557
   00:018.740,     4.44279,     0.53814,    15.19232
   00:018.760,     4.52239,     0.52343,    15.10269
   00:018.780,     4.59313,     0.51541,    15.01866
   00:018.800,     4.65089,     0.50658,    14.93463
   00:018.820,     4.69745,     0.48399,    14.86741
   00:018.840,     4.73672,     0.45276,    14.81139
   00:018.860,     4.77024,     0.43480,    14.77777
   00:018.880,     4.79924,     0.44753,    14.76657
   00:018.900,     4.82366,     0.46277,    14.73296
   00:018.920,     4.84480,     0.46555,    14.71055
   00:018.940,     4.86494,     0.45668,    14.70495
   00:018.960,     4.88336,     0.43898,    14.70495
   00:018.980,     4.90121,     0.41870,    14.71055
   00:019.000,     4.92038,     0.40024,    14.71055
   00:019.020,     4.93664,     0.38709,    14.70495
   00:019.040,     4.94954,     0.37720,    14.69934
   00:019.060,     4.96650,     0.37264,    14.67694
   00:019.080,     4.98467,     0.38783,    14.67694
   00:019.100,     4.99827,     0.40809,    14.67694
   00:019.120,     5.00762,     0.41498,    14.66013
   00:019.140,     5.02152,     0.42309,    14.65453
   00:019.160,     5.03524,     0.43816,    14.62652
   00:019.180,     5.04667,     0.43847,    14.63212
   00:019.200,     5.06101,     0.41767,    14.62092
   00:019.220,     5.07770,     0.38470,    14.57610
   00:019.240,     5.09214,     0.35065,    14.56490
   00:019.260,     5.10328,     0.32282,    14.55369
   00:019.280,     5.11486,     0.29662,    14.53689
   00:019.300,     5.12513,     0.28093,    14.52568
   00:019.320,     5.13320,     0.27359,    14.50888
   00:019.340,     5.14290,     0.27415,    14.49207
   00:019.360,     5.15202,     0.28383,    14.48087
   00:019.380,     5.15434,     0.28739,    14.47526
   00:019.400,     5.15552,     0.28618,    14.47526
   00:019.420,     5.15719,     0.28926,    14.45286
   00:019.440,     5.15788,     0.29436,    14.45846
   00:019.460,     5.15686,     0.29849,    14.45286
   00:019.480,     5.15591,     0.30528,    14.45286
   00:019.500,     5.15873,     0.30992,    14.47526
   00:019.520,     5.15980,     0.31222,    14.47526
   00:019.540,     5.15506,     0.31465,    14.48647
   00:019.560,     5.15541,     0.31647,    14.48647
   00:019.580,     5.15987,     0.31558,    14.48647
   00:019.600,     5.15903,     0.31801,    14.48087
   00:019.620,     5.15763,     0.32929,    14.52008
   00:019.640,     5.16300,     0.33677,    14.51448
   00:019.660,     5.17760,     0.33944,    14.49767
   00:019.680,     5.19357,     0.33623,    14.49207
   00:019.700,     5.20897,     0.32673,    14.47526
   00:019.720,     5.22370,     0.30613,    14.41364
   00:019.740,     5.23887,     0.26373,    14.37443
   00:019.760,     5.25376,     0.20617,    14.34081
   00:019.780,     5.26635,     0.17067,    14.31841
   00:019.800,     5.27818,     0.18467,    14.27919
   00:019.820,     5.29172,     0.21656,    14.26239
   00:019.840,     5.30091,     0.24141,    14.22877
   00:019.860,     5.30915,     0.24578,    14.20637
   00:019.880,     5.31635,     0.23261,    14.21197
   00:019.900,     5.31876,     0.21625,    14.20637
   00:019.920,     5.32211,     0.19871,    14.18396
   00:019.940,     5.32945,     0.18031,    14.17275
   00:019.960,     5.33121,     0.16626,    14.17275
   00:019.980,     5.33203,     0.16110,    14.16715
   00:020.000,     5.33755,     0.16475,    14.16155
   00:020.020,     5.34014,     0.16392,    14.17275
   00:020.040,     5.34181,     0.15029,    14.17275
   00:020.060,     5.34452,     0.13176,    14.18396
   00:020.080,     5.34579,     0.11256,    14.16155
   00:020.100,     5.35063,     0.08439,    14.17275
   00:020.120,     5.35827,     0.00000,    14.16155
   00:020.140,     5.36234,     0.00000,    14.17275
   00:020.160,     5.36711,    -0.15581,    14.16155
   00:020.180,     5.37037,    -0.22014,    14.16155
   00:020.200,     5.37689,    -0.29247,    14.13914
   00:020.220,     5.38669,    -0.35609,    14.13354
   00:020.240,     5.39290,    -0.40622,    14.11673
   00:020.260,     5.39684,    -0.44906,    14.09993
   00:020.280,     5.40332,    -0.48327,    14.08872
   00:020.300,     5.41074,    -0.50888,    14.07192
   00:020.320,     5.41252,    -0.52878,    14.07192
   00:020.340,     5.41181,    -0.55261,    14.07192
   00:020.360,     5.41228,    -0.58139,    14.06071
   00:020.380,     5.41433,    -0.60712,    14.04951
   00:020.400,     5.41547,    -0.62391,    14.04951
   00:020.420,     5.41692,    -0.64016,    14.07192
   00:020.440,     5.41931,    -0.66989,    14.07192
   00:020.460,     5.41752,    -0.70677,    14.06631
   00:020.480,     5.41480,    -0.74020,    14.06071
   00:020.500,     5.41750,    -0.76367,    14.06631
   00:020.520,     5.41862,    -0.77083,    14.05511
   00:020.540,     5.41669,    -0.77595,    14.07192
   00:020.560,     5.41644,    -0.79925,    14.07192
   00:020.580,     5.41283,    -0.83196,    14.05511
   00:020.600,     5.39765,    -0.86346,    14.04951
   00:020.620,     5.34157,    -0.89040,    14.07192
   00:020.640,     5.20627,    -0.90250,    14.08872
   00:020.660,     4.96184,    -0.90464,    14.18396
   00:020.680,     4.53377,    -0.92447,    14.38563
   00:020.700,     3.87756,    -0.96349,    14.76657
   00:020.720,     3.16405,    -0.98724,    15.41641
   00:020.740,     2.60503,    -0.98361,    16.35755
   00:020.760,     2.11599,    -0.96725,    17.28748
   00:020.780,     1.59602,    -0.96294,    18.03816
   00:020.800,     1.13851,    -0.97432,    18.68799
   00:020.820,     0.81757,    -0.98757,    19.31542
   00:020.840,     0.60766,    -0.99300,    19.83081
   00:020.860,     0.46792,    -0.99320,    20.20054
   00:020.880,     0.37462,    -0.99282,    20.41342
   00:020.900,     0.31108,    -0.98967,    20.52546
   00:020.920,     0.26840,    -0.97576,    20.59268
   00:020.940,     0.23949,    -0.95859,    20.62630
   00:020.960,     0.21863,    -0.95855,    20.65991
   00:020.980,     0.20407,    -0.96990,    20.67111
   00:021.000,     0.19331,    -0.97844,    20.67111
   00:021.020,     0.18624,    -0.98409,    20.67111
   00:021.040,     0.17920,    -0.98694,    20.65991
   00:021.060,     0.17180,    -0.99322,    20.65991
   00:021.080,     0.16637,    -1.00401,    20.64870
   00:021.100,     0.15951,    -1.00340,    20.65991
   00:021.120,     0.15436,    -0.98866,    20.65991
   00:021.140,     0.15113,    -0.97175,    20.64310
   00:021.160,     0.14653,    -0.96000,    20.63190
   00:021.180,     0.14406,    -0.94534,    20.62630
   00:021.200,     0.14322,    -0.91991,    20.61509
   00:021.220,     0.14045,    -0.88571,    20.62630
   00:021.240,     0.13854,    -0.85757,    20.62069
   00:021.260,     0.13605,    -0.85188,    20.61509
   00:021.280,     0.13404,    -0.85202,    20.61509
   00:021.300,     0.13280,    -0.83166,    20.61509
   00:021.320,     0.13114,    -0.79449,    20.60949
   00:021.340,     0.12952,    -0.75767,    20.59829
   00:021.360,     0.12921,    -0.72793,    20.59268
   00:021.380,     0.12756,    -0.70405,    20.59829
   00:021.400,     0.12579,    -0.67719,    20.60389
   00:021.420,     0.12567,    -0.63925,    20.60389
   00:021.440,     0.12532,    -0.59571,    20.59268
   00:021.460,     0.12380,    -0.54754,    20.59268
   00:021.480,     0.12225,    -0.48591,    20.59268
   00:021.500,     0.12184,    -0.40783,    20.59268
   00:021.520,     0.11997,    -0.33056,    20.59268
   00:021.540,     0.11984,    -0.25994,    20.60389
   00:021.560,     0.12075,    -0.18292,    20.59268
   00:021.580,     0.11909,     0.00000,    20.59268
   00:021.600,     0.11633,     0.14381,    20.58708
   00:021.620,     0.11559,     0.22062,    20.59268
   00:021.640,     0.11609,     0.33406,    20.59268
   00:021.660,     0.11609,     0.43719,    20.59268
   00:021.680,     0.11438,     0.50056,    20.59268
