<WFATester Graph 1.00 4,0.000,60.000,0,-10.000,10.000,-10.000,10.000,0,0.000,100.000,0.000,100.000>
<WFATester Table 1.00  2495,4,0,12,5,t,1,12,5,f,2,12,5,f,5,12,5,f>
        Temps,        CO2%,        Flow,         O2%
   00:001.160,     0.00884,     0.00000,    21.25208
   00:001.180,     0.00921,     0.00000,    21.24624
   00:001.200,     0.01073,     0.00000,    21.23455
   00:001.220,     0.00952,     0.00000,    21.24624
   00:001.240,     0.00767,     0.00000,    21.24039
   00:001.260,     0.00674,     0.00000,    21.25793
   00:001.280,     0.00804,     0.00000,    21.24624
   00:001.300,     0.00876,     0.00000,    21.23455
   00:001.320,     0.00789,     0.00000,    21.24624
   00:001.340,     0.00650,     0.00000,    21.24624
   00:001.360,     0.00754,     0.00000,    21.24624
   00:001.380,     0.00839,     0.00000,    21.24624
   00:001.400,     0.00714,     0.00000,    21.25793
   00:001.420,     0.00759,     0.00000,    21.25208
   00:001.440,     0.00922,     0.00000,    21.23455
   00:001.460,     0.00912,     0.00000,    21.23455
   00:001.480,     0.00815,     0.00000,    21.24624
   00:001.500,     0.00839,     0.00000,    21.26962
   00:001.520,     0.01049,     0.00000,    21.24039
   00:001.540,     0.00997,     0.00000,    21.24624
   00:001.560,     0.00885,     0.00000,    21.25208
   00:001.580,     0.00836,     0.00000,    21.26962
   00:001.600,     0.00905,     0.00000,    21.24624
   00:001.620,     0.00889,     0.00000,    21.25793
   00:001.640,     0.00944,     0.00000,    21.24624
   00:001.660,     0.01080,     0.00000,    21.24039
   00:001.680,     0.00974,     0.00000,    21.25208
   00:001.700,     0.00924,     0.00000,    21.24624
   00:001.720,     0.00949,     0.00000,    21.24624
   00:001.740,     0.01032,     0.00000,    21.25208
   00:001.760,     0.01065,     0.00000,    21.24624
   00:001.780,     0.00906,     0.00000,    21.24624
   00:001.800,     0.00902,     0.00000,    21.24624
   00:001.820,     0.00991,     0.00000,    21.24039
   00:001.840,     0.00880,     0.00000,    21.23455
   00:001.860,     0.00915,     0.00000,    21.23455
   00:001.880,     0.00932,     0.00000,    21.25208
   00:001.900,     0.00738,     0.00000,    21.24624
   00:001.920,     0.00767,     0.00000,    21.25208
   00:001.940,     0.00845,     0.00000,    21.24624
   00:001.960,     0.00808,     0.00000,    21.23455
   00:001.980,     0.00767,     0.00000,    21.24624
   00:002.000,     0.00731,     0.00000,    21.23455
   00:002.020,     0.00692,     0.00000,    21.24624
   00:002.040,     0.00732,     0.00000,    21.22870
   00:002.060,     0.00860,     0.00000,    21.24624
   00:002.080,     0.00946,     0.00000,    21.24624
   00:002.100,     0.00939,     0.00000,    21.22870
   00:002.120,     0.00900,     0.00000,    21.24624
   00:002.140,     0.00722,     0.00000,    21.24624
   00:002.160,     0.00655,     0.00000,    21.23455
   00:002.180,     0.00834,     0.00000,    21.23455
   00:002.200,     0.00910,     0.00000,    21.26962
   00:002.220,     0.00860,     0.00000,    21.23455
   00:002.240,     0.00922,     0.00000,    21.24624
   00:002.260,     0.00893,     0.00000,    21.24624
   00:002.280,     0.00868,     0.00000,    21.25793
   00:002.300,     0.00861,     0.00000,    21.24624
   00:002.320,     0.00777,     0.00000,    21.24624
   00:002.340,     0.00784,     0.00000,    21.24624
   00:002.360,     0.00822,     0.00000,    21.24039
   00:002.380,     0.00757,     0.00000,    21.24624
   00:002.400,     0.00774,     0.00000,    21.25793
   00:002.420,     0.00794,     0.00000,    21.24624
   00:002.440,     0.00776,     0.00000,    21.24624
   00:002.460,     0.00801,     0.00000,    21.22286
   00:002.480,     0.00819,     0.00000,    21.24624
   00:002.500,     0.00783,     0.00000,    21.26962
   00:002.520,     0.00768,     0.00000,    21.24624
   00:002.540,     0.00735,     0.00000,    21.24624
   00:002.560,     0.00786,     0.00000,    21.24624
   00:002.580,     0.00828,     0.00000,    21.24624
   00:002.600,     0.00800,     0.00000,    21.25208
   00:002.620,     0.00800,     0.00000,    21.23455
   00:002.640,     0.00754,     0.00000,    21.22870
   00:002.660,     0.00743,     0.00000,    21.24624
   00:002.680,     0.00699,     0.00000,    21.24624
   00:002.700,     0.00748,     0.00000,    21.24624
   00:002.720,     0.00861,     0.00000,    21.24624
   00:002.740,     0.00958,     0.00000,    21.23455
   00:002.760,     0.00845,     0.07631,    21.24624
   00:002.780,     0.00763,     0.08744,    21.26962
   00:002.800,     0.00800,     0.00000,    21.24039
   00:002.820,     0.00812,     0.00000,    21.25208
   00:002.840,     0.00748,     0.00000,    21.23455
   00:002.860,     0.00749,     0.00000,    21.23455
   00:002.880,     0.00692,     0.00000,    21.24624
   00:002.900,     0.00716,     0.00000,    21.24624
   00:002.920,     0.00755,     0.00000,    21.24624
   00:002.940,     0.00897,     0.00000,    21.24624
   00:002.960,     0.00841,     0.00000,    21.25208
   00:002.980,     0.00701,     0.00000,    21.24624
   00:003.000,     0.00834,     0.00000,    21.24624
   00:003.020,     0.00876,     0.00000,    21.24624
   00:003.040,     0.00843,     0.00000,    21.24039
   00:003.060,     0.00771,     0.00000,    21.24624
   00:003.080,     0.00809,     0.00000,    21.24624
   00:003.100,     0.00797,     0.00000,    21.25208
   00:003.120,     0.00801,     0.00000,    21.24624
   00:003.140,     0.00897,     0.00000,    21.24039
   00:003.160,     0.00991,     0.00000,    21.24624
   00:003.180,     0.00974,     0.00000,    21.24624
   00:003.200,     0.00844,     0.00000,    21.25208
   00:003.220,     0.00877,     0.00000,    21.24624
   00:003.240,     0.01017,     0.00000,    21.24624
   00:003.260,     0.01053,     0.00000,    21.24624
   00:003.280,     0.00974,     0.00000,    21.24624
   00:003.300,     0.01005,     0.00000,    21.24039
   00:003.320,     0.01027,     0.00000,    21.24039
   00:003.340,     0.00968,     0.00000,    21.24624
   00:003.360,     0.01003,     0.00000,    21.24624
   00:003.380,     0.00998,     0.00000,    21.24039
   00:003.400,     0.00896,     0.00000,    21.24624
   00:003.420,     0.00880,     0.00000,    21.24624
   00:003.440,     0.00964,     0.00000,    21.24624
   00:003.460,     0.01103,     0.00000,    21.24624
   00:003.480,     0.01093,     0.00000,    21.24624
   00:003.500,     0.01082,     0.00000,    21.24624
   00:003.520,     0.01085,     0.00000,    21.24039
   00:003.540,     0.00998,     0.00000,    21.24624
   00:003.560,     0.01167,     0.00000,    21.24039
   00:003.580,     0.01248,     0.00000,    21.24624
   00:003.600,     0.01238,     0.00000,    21.24039
   00:003.620,     0.01314,     0.00000,    21.23455
   00:003.640,     0.01347,     0.00000,    21.24624
   00:003.660,     0.01245,     0.00000,    21.23455
   00:003.680,     0.01185,     0.00000,    21.23455
   00:003.700,     0.01110,     0.00000,    21.24039
   00:003.720,     0.01143,     0.00000,    21.24624
   00:003.740,     0.01305,     0.00000,    21.24624
   00:003.760,     0.01346,     0.00000,    21.24624
   00:003.780,     0.01363,     0.00000,    21.24624
   00:003.800,     0.01355,     0.00000,    21.23455
   00:003.820,     0.01248,     0.00000,    21.23455
   00:003.840,     0.01223,     0.00000,    21.24624
   00:003.860,     0.01285,     0.00000,    21.23455
   00:003.880,     0.01233,     0.00000,    21.24624
   00:003.900,     0.01338,     0.00000,    21.24039
   00:003.920,     0.01418,     0.00000,    21.24624
   00:003.940,     0.01460,     0.00000,    21.24039
   00:003.960,     0.01461,     0.07932,    21.23455
   00:003.980,     0.01351,     0.08259,    21.25793
   00:004.000,     0.01381,     0.08056,    21.24624
   00:004.020,     0.01446,     0.00000,    21.22286
   00:004.040,     0.01523,     0.00000,    21.23455
   00:004.060,     0.01561,     0.08156,    21.24039
   00:004.080,     0.01585,     0.08668,    21.22286
   00:004.100,     0.01629,     0.07968,    21.22870
   00:004.120,     0.01649,     0.00000,    21.24624
   00:004.140,     0.01581,     0.07772,    21.24624
   00:004.160,     0.01619,     0.07792,    21.24039
   00:004.180,     0.01684,     0.00000,    21.22870
   00:004.200,     0.01633,     0.00000,    21.24624
   00:004.220,     0.01484,     0.00000,    21.22870
   00:004.240,     0.01492,     0.00000,    21.22286
   00:004.260,     0.01473,     0.00000,    21.23455
   00:004.280,     0.01432,     0.00000,    21.24624
   00:004.300,     0.01310,     0.00000,    21.24624
   00:004.320,     0.01231,     0.00000,    21.23455
   00:004.340,     0.01352,     0.00000,    21.24624
   00:004.360,     0.01455,     0.00000,    21.25793
   00:004.380,     0.01412,     0.00000,    21.24624
   00:004.400,     0.01219,     0.00000,    21.24039
   00:004.420,     0.01139,     0.00000,    21.23455
   00:004.440,     0.01193,     0.00000,    21.24624
   00:004.460,     0.01227,     0.00000,    21.24039
   00:004.480,     0.01226,     0.00000,    21.24624
   00:004.500,     0.01246,     0.00000,    21.23455
   00:004.520,     0.01191,     0.00000,    21.24624
   00:004.540,     0.01077,     0.00000,    21.25793
   00:004.560,     0.01085,     0.00000,    21.25208
   00:004.580,     0.01094,     0.00000,    21.24039
   00:004.600,     0.01239,     0.00000,    21.24624
   00:004.620,     0.01368,     0.00000,    21.24624
   00:004.640,     0.01341,     0.00000,    21.24624
   00:004.660,     0.01350,     0.00000,    21.24624
   00:004.680,     0.01424,     0.00000,    21.23455
   00:004.700,     0.01521,     0.00000,    21.24624
   00:004.720,     0.01674,     0.00000,    21.24624
   00:004.740,     0.01641,     0.00000,    21.22870
   00:004.760,     0.01674,     0.00000,    21.24624
   00:004.780,     0.01768,     0.00000,    21.23455
   00:004.800,     0.01637,     0.00000,    21.24624
   00:004.820,     0.01556,     0.00000,    21.23455
   00:004.840,     0.01481,     0.00000,    21.24624
   00:004.860,     0.01485,     0.00000,    21.23455
   00:004.880,     0.01614,     0.00000,    21.23455
   00:004.900,     0.01543,     0.00000,    21.24624
   00:004.920,     0.01366,     0.00000,    21.24039
   00:004.940,     0.01355,     0.00000,    21.24624
   00:004.960,     0.01331,     0.00000,    21.24624
   00:004.980,     0.01356,     0.00000,    21.25208
   00:005.000,     0.01429,     0.00000,    21.24624
   00:005.020,     0.01379,     0.00000,    21.24039
   00:005.040,     0.01396,     0.00000,    21.22870
   00:005.060,     0.01451,     0.00000,    21.23455
   00:005.080,     0.01470,     0.00000,    21.23455
   00:005.100,     0.01543,     0.00000,    21.25208
   00:005.120,     0.01524,     0.00000,    21.24624
   00:005.140,     0.01517,     0.00000,    21.24624
   00:005.160,     0.01660,     0.00000,    21.26962
   00:005.180,     0.01729,     0.00000,    21.26962
   00:005.200,     0.01670,     0.00000,    21.23455
   00:005.220,     0.01739,     0.00000,    21.23455
   00:005.240,     0.01816,     0.00000,    21.23455
   00:005.260,     0.01907,     0.00000,    21.24624
   00:005.280,     0.01942,     0.00000,    21.24039
   00:005.300,     0.01976,     0.00000,    21.25208
   00:005.320,     0.02082,     0.00000,    21.24624
   00:005.340,     0.02138,     0.00000,    21.22870
   00:005.360,     0.02095,     0.00000,    21.24624
   00:005.380,     0.02020,     0.00000,    21.24039
   00:005.400,     0.02060,     0.00000,    21.23455
   00:005.420,     0.01975,     0.00000,    21.23455
   00:005.440,     0.01878,     0.00000,    21.24624
   00:005.460,     0.01847,     0.00000,    21.24039
   00:005.480,     0.01938,     0.00000,    21.23455
   00:005.500,     0.02141,     0.00000,    21.22870
   00:005.520,     0.02112,     0.00000,    21.23455
   00:005.540,     0.01975,     0.00000,    21.24624
   00:005.560,     0.01961,     0.00000,    21.24039
   00:005.580,     0.02052,     0.00000,    21.23455
   00:005.600,     0.01942,     0.00000,    21.23455
   00:005.620,     0.01840,     0.00000,    21.23455
   00:005.640,     0.01886,     0.00000,    21.24624
   00:005.660,     0.01803,     0.00000,    21.24039
   00:005.680,     0.01604,     0.00000,    21.22286
   00:005.700,     0.01597,     0.00000,    21.24624
   00:005.720,     0.01617,     0.00000,    21.24624
   00:005.740,     0.01618,     0.00000,    21.22870
   00:005.760,     0.01642,     0.00000,    21.25208
   00:005.780,     0.01806,     0.00000,    21.24039
   00:005.800,     0.01729,     0.00000,    21.23455
   00:005.820,     0.01556,     0.00000,    21.24624
   00:005.840,     0.01587,     0.00000,    21.24624
   00:005.860,     0.01651,     0.00000,    21.24624
   00:005.880,     0.01673,     0.00000,    21.24624
   00:005.900,     0.01643,     0.00000,    21.22870
   00:005.920,     0.01639,     0.10202,    21.25208
   00:005.940,     0.01679,     0.00000,    21.23455
   00:005.960,     0.01784,     0.00000,    21.24624
   00:005.980,     0.01892,     0.00000,    21.25208
   00:006.000,     0.02057,     0.00000,    21.23455
   00:006.020,     0.02234,     0.00000,    21.22286
   00:006.040,     0.02479,     0.00000,    21.24039
   00:006.060,     0.02860,     0.00000,    21.24624
   00:006.080,     0.03122,     0.00000,    21.24039
   00:006.100,     0.03253,     0.00000,    21.22286
   00:006.120,     0.03383,     0.00000,    21.23455
   00:006.140,     0.03760,     0.00000,    21.22286
   00:006.160,     0.04013,     0.00000,    21.22286
   00:006.180,     0.04106,     0.00000,    21.22286
   00:006.200,     0.04048,     0.00000,    21.22870
   00:006.220,     0.03829,     0.00000,    21.22286
   00:006.240,     0.03584,     0.00000,    21.22870
   00:006.260,     0.03356,     0.00000,    21.22286
   00:006.280,     0.03083,     0.00000,    21.19948
   00:006.300,     0.02984,     0.00000,    21.23455
   00:006.320,     0.03011,     0.00000,    21.22286
   00:006.340,     0.03024,     0.00000,    21.24624
   00:006.360,     0.02889,     0.00000,    21.22286
   00:006.380,     0.02748,     0.00000,    21.22870
   00:006.400,     0.02778,     0.00000,    21.22286
   00:006.420,     0.02706,     0.00000,    21.24624
   00:006.440,     0.02714,     0.00000,    21.25793
   00:006.460,     0.02780,     0.00000,    21.22286
   00:006.480,     0.02871,     0.00000,    21.22286
   00:006.500,     0.02899,     0.00000,    21.23455
   00:006.520,     0.02835,     0.00000,    21.23455
   00:006.540,     0.02838,     0.00000,    21.22870
   00:006.560,     0.02888,     0.00000,    21.22286
   00:006.580,     0.02758,     0.00000,    21.22286
   00:006.600,     0.02678,     0.00000,    21.22870
   00:006.620,     0.02749,     0.00000,    21.22870
   00:006.640,     0.02938,     0.00000,    21.22286
   00:006.660,     0.02934,     0.00000,    21.24624
   00:006.680,     0.02940,    -0.14397,    21.23455
   00:006.700,     0.02978,     0.00000,    21.22870
   00:006.720,     0.02819,     0.00000,    21.22286
   00:006.740,     0.02857,     0.09673,    21.23455
   00:006.760,     0.02996,     0.00000,    21.24624
   00:006.780,     0.02896,     0.00000,    21.24624
   00:006.800,     0.02924,     0.00000,    21.22286
   00:006.820,     0.02973,     0.00000,    21.22286
   00:006.840,     0.02836,     0.00000,    21.24624
   00:006.860,     0.02899,     0.00000,    21.23455
   00:006.880,     0.02936,     0.00000,    21.24624
   00:006.900,     0.02846,     0.00000,    21.23455
   00:006.920,     0.02904,     0.00000,    21.23455
   00:006.940,     0.03003,     0.00000,    21.22286
   00:006.960,     0.02780,     0.00000,    21.24624
   00:006.980,     0.02750,     0.00000,    21.24624
   00:007.000,     0.02890,     0.00000,    21.24039
   00:007.020,     0.02740,     0.00000,    21.23455
   00:007.040,     0.02553,     0.00000,    21.22870
   00:007.060,     0.02520,     0.00000,    21.24624
   00:007.080,     0.02446,     0.00000,    21.22870
   00:007.100,     0.02409,     0.00000,    21.22870
   00:007.120,     0.02341,     0.00000,    21.23455
   00:007.140,     0.02183,     0.00000,    21.22870
   00:007.160,     0.02149,     0.00000,    21.24624
   00:007.180,     0.02034,     0.00000,    21.22870
   00:007.200,     0.01907,     0.00000,    21.24624
   00:007.220,     0.01758,     0.00000,    21.26962
   00:007.240,     0.01669,     0.00000,    21.24624
   00:007.260,     0.01701,     0.00000,    21.23455
   00:007.280,     0.01876,     0.00000,    21.24624
   00:007.300,     0.01891,     0.00000,    21.24624
   00:007.320,     0.01936,     0.00000,    21.23455
   00:007.340,     0.01963,     0.00000,    21.24039
   00:007.360,     0.02061,     0.00000,    21.23455
   00:007.380,     0.02081,     0.00000,    21.23455
   00:007.400,     0.02043,     0.00000,    21.25793
   00:007.420,     0.02084,     0.00000,    21.23455
   00:007.440,     0.01943,     0.00000,    21.23455
   00:007.460,     0.01802,     0.00000,    21.24624
   00:007.480,     0.01762,     0.00000,    21.23455
   00:007.500,     0.01782,     0.00000,    21.24624
   00:007.520,     0.01768,     0.00000,    21.24624
   00:007.540,     0.01660,     0.00000,    21.24624
   00:007.560,     0.01798,     0.00000,    21.23455
   00:007.580,     0.02061,     0.00000,    21.24039
   00:007.600,     0.02059,     0.00000,    21.24624
   00:007.620,     0.02008,     0.00000,    21.25793
   00:007.640,     0.01963,     0.00000,    21.24624
   00:007.660,     0.01991,     0.00000,    21.24624
   00:007.680,     0.02045,     0.00000,    21.22286
   00:007.700,     0.02018,     0.00000,    21.24624
   00:007.720,     0.02002,     0.00000,    21.24039
   00:007.740,     0.01918,     0.00000,    21.23455
   00:007.760,     0.01910,     0.00000,    21.23455
   00:007.780,     0.02079,     0.00000,    21.25208
   00:007.800,     0.02072,     0.00000,    21.25208
   00:007.820,     0.01975,     0.00000,    21.25208
   00:007.840,     0.02036,     0.00000,    21.24039
   00:007.860,     0.01988,     0.00000,    21.24624
   00:007.880,     0.01960,     0.00000,    21.22870
   00:007.900,     0.01893,     0.00000,    21.24624
   00:007.920,     0.01909,     0.00000,    21.24624
   00:007.940,     0.01914,     0.00000,    21.23455
   00:007.960,     0.01849,     0.00000,    21.22870
   00:007.980,     0.01710,     0.00000,    21.24624
   00:008.000,     0.01710,     0.00000,    21.25208
   00:008.020,     0.01634,     0.00000,    21.25793
   00:008.040,     0.01446,     0.00000,    21.24039
   00:008.060,     0.01398,     0.00000,    21.25208
   00:008.080,     0.01327,     0.00000,    21.24624
   00:008.100,     0.01254,     0.00000,    21.25208
   00:008.120,     0.01339,     0.00000,    21.25793
   00:008.140,     0.01326,     0.00000,    21.25208
   00:008.160,     0.01234,     0.00000,    21.26962
   00:008.180,     0.01139,     0.00000,    21.25793
   00:008.200,     0.01125,     0.00000,    21.24039
   00:008.220,     0.01176,     0.00000,    21.24039
   00:008.240,     0.01225,     0.00000,    21.25793
   00:008.260,     0.01232,     0.00000,    21.26962
   00:008.280,     0.01123,     0.00000,    21.24624
   00:008.300,     0.01123,     0.00000,    21.25793
   00:008.320,     0.01077,     0.00000,    21.25793
   00:008.340,     0.00973,     0.00000,    21.24624
   00:008.360,     0.01044,     0.00000,    21.24624
   00:008.380,     0.01003,     0.00000,    21.25793
   00:008.400,     0.00973,     0.00000,    21.26962
   00:008.420,     0.01010,     0.00000,    21.24624
   00:008.440,     0.01013,     0.00000,    21.24624
   00:008.460,     0.00934,     0.00000,    21.26962
   00:008.480,     0.01106,     0.00000,    21.24624
   00:008.500,     0.01166,     0.00000,    21.24624
   00:008.520,     0.00966,     0.00000,    21.26962
   00:008.540,     0.01002,     0.00000,    21.24624
   00:008.560,     0.01159,     0.00000,    21.24624
   00:008.580,     0.01073,     0.00000,    21.23455
   00:008.600,     0.00819,     0.00000,    21.25208
   00:008.620,     0.00779,     0.00000,    21.26962
   00:008.640,     0.01013,     0.00000,    21.26962
   00:008.660,     0.01121,     0.00000,    21.24039
   00:008.680,     0.01002,     0.00000,    21.24624
   00:008.700,     0.01028,     0.00000,    21.25793
   00:008.720,     0.01068,     0.00000,    21.24624
   00:008.740,     0.00966,     0.00000,    21.25208
   00:008.760,     0.00849,     0.00000,    21.24624
   00:008.780,     0.00911,     0.00000,    21.25208
   00:008.800,     0.00945,     0.00000,    21.24624
   00:008.820,     0.00916,     0.00000,    21.24624
   00:008.840,     0.01067,     0.00000,    21.25793
   00:008.860,     0.01056,     0.00000,    21.25208
   00:008.880,     0.00946,     0.00000,    21.25208
   00:008.900,     0.01170,     0.00000,    21.24624
   00:008.920,     0.01113,     0.00000,    21.24624
   00:008.940,     0.00975,     0.00000,    21.25208
   00:008.960,     0.01099,     0.00000,    21.25793
   00:008.980,     0.01260,     0.00000,    21.24624
   00:009.000,     0.01318,     0.00000,    21.23455
   00:009.020,     0.01194,     0.00000,    21.24624
   00:009.040,     0.01212,     0.00000,    21.25793
   00:009.060,     0.01176,     0.00000,    21.24624
   00:009.080,     0.01133,     0.00000,    21.25208
   00:009.100,     0.01247,     0.00000,    21.24624
   00:009.120,     0.01384,     0.00000,    21.25208
   00:009.140,     0.01274,     0.00000,    21.24624
   00:009.160,     0.01208,     0.00000,    21.24624
   00:009.180,     0.01192,     0.00000,    21.24624
   00:009.200,     0.01223,     0.00000,    21.24624
   00:009.220,     0.01229,     0.00000,    21.24624
   00:009.240,     0.01303,     0.00000,    21.26962
   00:009.260,     0.01390,     0.00000,    21.25793
   00:009.280,     0.01302,     0.00000,    21.22870
   00:009.300,     0.01338,    -0.08744,    21.24624
   00:009.320,     0.01337,    -0.07618,    21.24624
   00:009.340,     0.01151,     0.00000,    21.24039
   00:009.360,     0.01260,     0.00000,    21.24624
   00:009.380,     0.01447,     0.00000,    21.25208
   00:009.400,     0.01382,     0.00000,    21.24624
   00:009.420,     0.01295,     0.00000,    21.24624
   00:009.440,     0.01567,     0.00000,    21.24624
   00:009.460,     0.01604,     0.00000,    21.23455
   00:009.480,     0.01512,     0.00000,    21.24624
   00:009.500,     0.01583,     0.00000,    21.23455
   00:009.520,     0.01775,     0.00000,    21.24624
   00:009.540,     0.01933,     0.00000,    21.24624
   00:009.560,     0.01869,     0.00000,    21.24624
   00:009.580,     0.01896,     0.00000,    21.24624
   00:009.600,     0.01820,     0.00000,    21.23455
   00:009.620,     0.01630,     0.00000,    21.24624
   00:009.640,     0.01637,     0.00000,    21.24624
   00:009.660,     0.01618,     0.00000,    21.26962
   00:009.680,     0.01536,     0.00000,    21.24624
   00:009.700,     0.01442,     0.00000,    21.25208
   00:009.720,     0.01430,     0.00000,    21.24624
   00:009.740,     0.01369,     0.00000,    21.26962
   00:009.760,     0.01316,     0.00000,    21.25208
   00:009.780,     0.01296,     0.00000,    21.24624
   00:009.800,     0.01408,     0.00000,    21.24624
   00:009.820,     0.01354,     0.00000,    21.26962
   00:009.840,     0.01171,     0.00000,    21.26962
   00:009.860,     0.01023,     0.00000,    21.24624
   00:009.880,     0.01098,     0.00000,    21.24624
   00:009.900,     0.01194,     0.00000,    21.26962
   00:009.920,     0.01103,     0.00000,    21.24624
   00:009.940,     0.01080,     0.00000,    21.25793
   00:009.960,     0.01041,     0.00000,    21.26962
   00:009.980,     0.00971,     0.00000,    21.25208
   00:010.000,     0.00985,     0.00000,    21.24624
   00:010.020,     0.01022,     0.00000,    21.25208
   00:010.040,     0.00876,     0.00000,    21.25793
   00:010.060,     0.00926,     0.00000,    21.26962
   00:010.080,     0.01051,     0.00000,    21.25208
   00:010.100,     0.01044,     0.00000,    21.25208
   00:010.120,     0.01100,     0.00000,    21.25208
   00:010.140,     0.01175,     0.00000,    21.24624
   00:010.160,     0.01134,     0.00000,    21.25208
   00:010.180,     0.01243,     0.00000,    21.25793
   00:010.200,     0.01344,     0.00000,    21.25208
   00:010.220,     0.01378,     0.00000,    21.26962
   00:010.240,     0.01552,     0.00000,    21.23455
   00:010.260,     0.01763,     0.00000,    21.25208
   00:010.280,     0.02009,     0.00000,    21.24624
   00:010.300,     0.02211,     0.00000,    21.22870
   00:010.320,     0.02556,     0.00000,    21.25208
   00:010.340,     0.03214,     0.00000,    21.24039
   00:010.360,     0.04111,     0.00000,    21.22286
   00:010.380,     0.05526,     0.00000,    21.22286
   00:010.400,     0.07467,     0.00000,    21.22286
   00:010.420,     0.09881,     0.00000,    21.19948
   00:010.440,     0.12582,     0.00000,    21.17609
   00:010.460,     0.15085,     0.00000,    21.14687
   00:010.480,     0.17450,     0.00000,    21.12933
   00:010.500,     0.19422,     0.00000,    21.09426
   00:010.520,     0.20574,     0.00000,    21.06503
   00:010.540,     0.20877,     0.00000,    21.05334
   00:010.560,     0.20580,     0.00000,    21.05334
   00:010.580,     0.20118,     0.00000,    21.05919
   00:010.600,     0.20476,     0.00000,    21.04165
   00:010.620,     0.22261,     0.00000,    21.04750
   00:010.640,     0.25287,     0.00000,    21.05334
   00:010.660,     0.29251,     0.00000,    21.01243
   00:010.680,     0.32984,     0.00000,    20.97735
   00:010.700,     0.36162,     0.08041,    20.94813
   00:010.720,     0.38722,     0.00000,    20.90136
   00:010.740,     0.40339,     0.00000,    20.87214
   00:010.760,     0.41592,     0.00000,    20.84876
   00:010.780,     0.43648,     0.00000,    20.84876
   00:010.800,     0.46411,     0.00000,    20.80199
   00:010.820,     0.49543,     0.00000,    20.80199
   00:010.840,     0.52578,     0.00000,    20.76692
   00:010.860,     0.55374,     0.00000,    20.72016
   00:010.880,     0.57916,     0.00000,    20.70847
   00:010.900,     0.60190,     0.00000,    20.65001
   00:010.920,     0.62462,     0.00000,    20.64417
   00:010.940,     0.64335,     0.00000,    20.62663
   00:010.960,     0.65631,     0.00000,    20.59156
